"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 09/27/2023",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
3.51,GOOGL,"ALPHABET INC-CL A",BYVY8G0,130.54,"149,454.00","19,509,725.16"
3.33,IBM,IBM,2005973,143.17,"129,286.00","18,509,876.62"
3.28,INTC,"INTEL CORP",2463247,34.61,"527,944.00","18,272,141.84"
3.26,META,"META PLATFORMS INC",B7TL820,297.74,"60,937.00","18,143,382.38"
3.26,CSCO,"CISCO SYSTEMS INC",2198163,53.20,"341,029.00","18,142,742.80"
3.22,ACN,"ACCENTURE PLC-CL A",B4BNMY3,314.38,"56,915.00","17,892,937.70"
3.13,AMZN,"AMAZON.COM INC",2000019,125.98,"138,071.00","17,394,184.58"
3.12,ADBE,"ADOBE INC",2008154,502.60,"34,513.00","17,346,233.80"
3.08,NVDA,"NVIDIA CORP",2379504,424.68,"40,364.00","17,141,783.52"
3.03,NOW,"SERVICENOW INC",B80NXX8,546.38,"30,831.00","16,845,441.78"
3.02,BABA,"ALIBABA GRP-ADR",BP41ZD1,86.19,"194,712.00","16,782,227.28"
2.99,"005930 KS","SAMSUNG ELECTRON",6771720,50.69,"327,835.00","16,617,692.31"
2.98,TSLA,"TESLA INC",B616C79,240.50,"69,031.00","16,601,955.50"
2.94,MSFT,"MICROSOFT CORP",2588173,312.79,"52,228.00","16,336,396.12"
2.92,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,38.61,"420,843.00","16,250,322.65"
2.87,ORCL,"ORACLE CORP",2661568,104.62,"152,590.00","15,963,965.80"
2.87,AAPL,"APPLE INC",2046251,170.43,"93,634.00","15,958,042.62"
2.87,CRM,"SALESFORCE INC",2310525,202.73,"78,655.00","15,945,728.15"
2.85,NFLX,"NETFLIX INC",2857817,377.59,"41,958.00","15,842,921.22"
2.83,QCOM,"QUALCOMM INC",2714923,109.19,"144,000.00","15,723,360.00"
2.70,"SIE GR","SIEMENS AG-REG",5727973,141.06,"106,565.00","15,032,504.68"
2.10,UBER,"UBER TECHNOLOGIES INC",BK6N347,45.14,"258,494.00","11,668,419.16"
1.89,"3690 HK","MEITUAN-CLASS B",BGJW376,14.68,"715,015.00","10,495,230.44"
1.54,SNPS,"SYNOPSYS INC",2867719,446.71,"19,236.00","8,592,913.56"
1.44,CDNS,"CADENCE DESIGN SYS INC",2302232,230.65,"34,787.00","8,023,621.55"
1.43,"000660 KS","SK HYNIX INC",6450267,85.00,"93,315.00","7,931,844.15"
1.43,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,51.85,"152,972.00","7,931,598.20"
1.28,TRI,"THOMSON REUTERS CORP",BNBXPB4,123.45,"57,882.00","7,145,532.90"
1.17,NXPI,"NXP SEMICONDUCTORS NV",B505PN7,196.70,"33,169.00","6,524,342.30"
1.10,WDAY,"WORKDAY INC-CLASS A",B8K6ZD1,230.81,"26,438.00","6,102,154.78"
0.97,"IFX GR","INFINEON TECHNOLOGIES AG",5889505,32.34,"167,172.00","5,406,107.78"
0.88,"STMMI IM","STMICROELECTRONICS NV",5962343,41.85,"116,903.00","4,891,950.75"
0.84,BIDU,"BAIDU INC - SPON ADR",B0FXT17,131.53,"35,710.00","4,696,936.30"
0.77,TTD,"TRADE DESK INC-A",BD8FDD1,75.43,"56,534.00","4,264,359.62"
0.75,ROK,"ROCKWELL AUTOMATION INC",2754060,284.80,"14,638.00","4,168,902.40"
0.71,"WKL NA","WOLTERS KLUWER",5671519,119.10,"33,310.00","3,967,060.15"
0.71,GEHC,"GE HEALTHCARE TECHNOLOGY",BL6JPG8,68.28,"58,037.00","3,962,766.36"
0.68,"EXPN LN","EXPERIAN PLC",B19NLV4,32.29,"117,181.00","3,783,931.28"
0.60,"6954 JP","FANUC CORP",6356934,25.72,"129,286.00","3,325,221.22"
0.59,DDOG,"DATADOG INC - CLASS A",BKT9Y49,87.83,"37,516.00","3,295,030.28"
0.59,"6702 JP","FUJITSU LIMITED",6356945,121.56,"26,966.00","3,277,954.31"
0.55,SPLK,"SPLUNK INC",B424494,146.57,"20,886.00","3,061,261.02"
0.52,EBAY,"EBAY INC",2293819,42.89,"68,044.00","2,918,407.16"
0.50,HPE,"HEWLETT PACKA",BYVYWS0,17.07,"163,567.00","2,792,088.69"
0.50,ZS,"ZSCALER INC",BZ00V34,148.87,"18,505.00","2,754,839.35"
0.37,HUBB,"HUBBELL INC",BDFG6S3,316.11,"6,527.00","2,063,249.97"
0.37,OKTA,"OKTA INC",BDFZSP1,80.70,"25,400.00","2,049,780.00"
0.37,FRSH,"FRESHWORKS INC-CL A",BPF0BB7,19.30,"105,365.00","2,033,017.68"
0.36,"6701 JP","NEC CORP",6640400,54.48,"37,148.00","2,023,972.65"
0.35,CCCS,"CCC INTELLIGENT",BP4CXL8,12.16,"161,557.00","1,964,533.12"
0.35,"3661 TT","ALCHIP TECHNOLOGIES LTD",B4TPSL0,81.70,"23,690.00","1,935,421.51"
0.35,INFA,"INFORMATICA INC - CLASS A",BMG95P4,20.18,"95,854.00","1,934,333.72"
0.34,STX,"SEAGATE TECHNOLO",BKVD2N4,64.29,"29,792.00","1,915,327.68"
0.34,CYBR,"CYBERARK SOFTWAR",BQT3XY6,160.25,"11,821.00","1,894,315.25"
0.34,WIX,"WIX.COM LTD",BFZCHN7,88.67,"21,246.00","1,883,882.82"
0.34,ERIC,"ERICSSON (LM) TEL-SP ADR",2031730,4.75,"392,642.00","1,863,200.16"
0.33,BAH,"BOOZ ALLEN HAMIL",B5367T7,109.72,"16,747.00","1,837,480.84"
0.33,"2353 TT","ACER INC",6005850,1.14,"1,592,400.00","1,819,363.78"
0.32,"5803 JP","FUJIKURA LTD",6356707,8.24,"218,144.00","1,797,252.62"
