"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 08/23/2024",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
3.37,BABA,"ALIBABA GRP-ADR",BP41ZD1,85.41,"844,106.00","72,095,093.46"
3.29,CSCO,"CISCO SYSTEMS INC",2198163,50.74,"1,385,590.00","70,304,836.60"
3.25,NOW,"SERVICENOW INC",B80NXX8,828.27,"83,908.00","69,498,479.16"
3.25,META,"META PLATFORMS INC",B7TL820,528.00,"131,436.00","69,398,208.00"
3.21,NFLX,"NETFLIX INC",2857817,686.73,"99,916.00","68,615,314.68"
3.20,IBM,IBM,2005973,196.10,"348,915.00","68,422,231.50"
3.17,NVDA,"NVIDIA CORP",2379504,129.37,"523,989.00","67,788,456.93"
3.10,CRM,"SALESFORCE INC",2310525,264.00,"250,844.00","66,222,816.00"
3.09,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,48.17,"1,371,043.00","66,041,314.10"
3.07,ADBE,"ADOBE INC",2008154,558.30,"117,674.00","65,697,394.20"
3.05,AVGO,"BROADCOM INC",BDZ78H9,166.36,"392,238.00","65,252,713.68"
3.03,ACN,"ACCENTURE PLC-CL A",B4BNMY3,333.27,"194,474.00","64,812,349.98"
3.03,AAPL,"APPLE INC",2046251,226.84,"285,501.00","64,763,046.84"
2.92,ORCL,"ORACLE CORP",2661568,139.19,"448,884.00","62,480,163.96"
2.88,"005930 KS","SAMSUNG ELECTRON",6771720,58.04,"1,061,280.00","61,593,558.41"
2.85,AMZN,"AMAZON.COM INC",2000019,177.04,"344,606.00","61,009,046.24"
2.81,MSFT,"MICROSOFT CORP",2588173,416.79,"144,398.00","60,183,642.42"
2.74,GOOGL,"ALPHABET INC-CL A",BYVY8G0,165.62,"353,335.00","58,519,342.70"
2.70,QCOM,"QUALCOMM INC",2714923,173.50,"332,234.00","57,642,599.00"
2.69,TSLA,"TESLA INC",B616C79,220.32,"260,734.00","57,444,914.88"
2.58,UBER,"UBER TECHNOLOGIES INC",BK6N347,74.30,"743,036.00","55,207,574.80"
2.49,"SIE GR","SIEMENS AG-REG",5727973,186.79,"284,869.00","53,211,721.72"
1.90,MU,"MICRON TECHNOLOGY INC",2588184,102.85,"394,319.00","40,555,709.15"
1.68,"000660 KS","SK HYNIX INC",6450267,138.56,"258,831.00","35,862,825.29"
1.53,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,76.14,"430,083.00","32,746,519.62"
1.45,INTC,"INTEL CORP",2463247,20.54,"1,513,772.00","31,092,876.88"
1.37,SNPS,"SYNOPSYS INC",2867719,539.39,"54,369.00","29,326,094.91"
1.27,"3690 HK","MEITUAN-CLASS B",BGJW376,13.79,"1,968,415.00","27,137,146.37"
1.25,TRI,"THOMSON REUTERS CORP",BNBXPB4,166.24,"160,184.00","26,628,988.16"
1.24,CDNS,"CADENCE DESIGN SYS INC",2302232,273.90,"96,786.00","26,509,685.40"
1.07,NXPI,"NXP SEMICONDUCTORS NV",B505PN7,252.63,"90,924.00","22,970,130.12"
0.94,FTNT,"FORTINET INC",B5B2106,74.73,"270,224.00","20,193,839.52"
0.92,WDAY,"WORKDAY INC-CLASS A",B8K6ZD1,259.95,"75,454.00","19,614,267.30"
0.78,"IFX GR","INFINEON TECHNOLOGIES AG",5889505,35.99,"462,580.00","16,650,542.72"
0.77,TTD,"TRADE DESK INC-A",BD8FDD1,105.00,"157,460.00","16,533,300.00"
0.73,"EXPN LN","EXPERIAN PLC",B19NLV4,48.01,"325,274.00","15,617,545.51"
0.69,"WKL NA","WOLTERS KLUWER",5671519,168.63,"87,992.00","14,837,959.24"
0.64,GEHC,"GE HEALTHCARE TECHNOLOGY",BL6JPG8,84.78,"161,467.00","13,689,172.26"
0.60,"6702 JP","FUJITSU LIMITED",6356945,17.66,"731,175.00","12,914,940.07"
0.60,DDOG,"DATADOG INC - CLASS A",BKT9Y49,117.23,"109,695.00","12,859,544.85"
0.60,SMCI,"SUPER MICRO COMPUTER INC",B1VQR35,613.24,"20,741.00","12,719,210.84"
0.51,ROK,"ROCKWELL AUTOMATION INC",2754060,270.98,"40,183.00","10,888,789.34"
0.50,ZS,"ZSCALER INC",BZ00V34,199.43,"53,376.00","10,644,775.68"
0.49,EBAY,"EBAY INC",2293819,58.88,"177,293.00","10,439,011.84"
0.49,"6954 JP","FANUC CORP",6356934,29.33,"353,916.00","10,379,032.87"
0.42,HPE,"HEWLETT PACKA",BYVYWS0,19.21,"462,549.00","8,885,566.29"
0.41,"5803 JP","FUJIKURA LTD",6356707,27.68,"318,226.00","8,808,432.54"
0.41,BIDU,"BAIDU INC - SPON ADR",B0FXT17,85.70,"102,093.00","8,749,370.10"
0.40,"6701 JP","NEC CORP",6640400,88.21,"96,861.00","8,544,400.01"
0.38,ERIC,"ERICSSON (LM) TEL-SP ADR",2031730,7.40,"1,101,529.00","8,151,314.60"
0.36,STX,"SEAGATE TECHNOLO",BKVD2N4,104.41,"74,114.00","7,738,242.74"
0.35,G,"GENPACT LTD",B23DBK6,39.11,"190,009.00","7,431,251.99"
0.35,HUBB,"HUBBELL INC",BDFG6S3,385.78,"19,181.00","7,399,646.18"
0.34,"4755 JP","RAKUTEN GROUP INC",6229597,6.52,"1,105,455.00","7,207,237.61"
0.33,PEGA,"PEGASYSTEMS INC",2675860,70.22,"101,368.00","7,118,060.96"
0.32,ZBRA,"ZEBRA TECH CORP",2989356,351.62,"19,250.00","6,768,685.00"
0.32,CYBR,"CYBERARK SOFTWAR",BQT3XY6,279.88,"24,046.00","6,729,994.48"
0.31,"6588 JP","TOSHIBA TEC CORP",6894887,23.56,"282,599.00","6,658,091.62"
0.31,"6526 JP","SOCIONEXT INC",BMTVX75,21.75,"305,336.00","6,640,574.21"
0.31,"TIETO FH","TIETOEVRY OYJ",5479702,21.05,"312,166.00","6,570,850.55"
0.31,OKTA,"OKTA INC",BDFZSP1,99.01,"66,291.00","6,563,471.91"
0.31,SMAR,"SMARTSHEET INC-CLASS A",BFZND98,49.69,"131,852.00","6,551,725.88"
0.31,STNE,"STONECO LTD-A",BGKG6M3,13.94,"468,840.00","6,535,629.60"
0.31,DOCU,"DOCUSIGN INC",BFYT7B7,57.44,"113,483.00","6,518,463.52"
0.30,DXC,"DXC TECHNOLOGY CO",BYXD7B3,20.11,"322,325.00","6,481,955.75"
0.30,TWLO,"TWILIO INC - A",BD6P5Q0,60.76,"106,052.00","6,443,719.52"
0.30,"AMP IM","AMPLIFON SPA",B14NJ71,32.47,"197,842.00","6,424,662.24"
0.30,PATH,"UIPATH INC - CLASS A",BMD02L5,12.41,"517,272.00","6,419,345.52"
0.30,WIX,"WIX.COM LTD",BFZCHN7,167.97,"37,740.00","6,339,187.80"
0.30,VSAT,"VIASAT INC",2946243,17.14,"368,169.00","6,310,416.66"
0.29,INFA,"INFORMATICA INC - CLASS A",BMG95P4,24.56,"255,572.00","6,276,848.32"
0.29,CCCS,"CCC INTELLIGENT",BP4CXL8,10.94,"570,620.00","6,242,582.80"
0.29,"3661 TT","ALCHIP TECHNOLOGIES LTD",B4TPSL0,83.09,"74,650.00","6,202,339.23"
0.29,"2353 TT","ACER INC",6005850,1.35,"4,541,600.00","6,118,475.36"
0.29,"TEMN SW","TEMENOS AG - REG",7147892,69.52,"87,915.00","6,112,042.66"
0.29,"2395 TT","ADVANTECH CO LTD",6202673,10.84,"562,957.00","6,104,353.01"
0.28,VRNT,"VERINT SYSTEMS INC",2849193,32.89,"183,576.00","6,037,814.64"
0.27,CLS,"CELESTICA INC",BMDLRD5,53.14,"110,256.00","5,859,003.84"
0.26,PCOR,"PROCORE TECHNOLOGIES INC",BLH11J8,61.40,"90,991.00","5,586,847.40"
0.26,TDC,"TERADATA CORP",B247H10,28.13,"197,152.00","5,545,885.76"
0.26,AI,"C3.AI INC-A",BMGNBJ2,24.52,"224,330.00","5,500,571.60"
0.26,AMBA,"AMBARELLA INC",B7KH3G6,49.87,"110,179.00","5,494,626.73"
0.25,"3443 TT","GLOBAL UNICHIP CORP",B056381,35.99,"147,865.00","5,321,381.63"
0.22,SNAP,"SNAP INC - A",BD8DJ71,9.43,"495,185.00","4,669,594.55"
0.11,,CASH,,1.00,"2,255,730.02","2,255,730.02"
0.02,,"OTHER PAYABLE & RECEIVABLES",,1.00,"356,820.16","356,820.16"
0.00,,"JAPANESE YEN",,0.01,"3,016,571.00","20,781.01"
0.00,,"SWISS FRANC",,1.18,132.60,156.25
0.00,,"KOREAN WON",,0.00,-4.04,0.00
