ticker,fiscalDateEnding,totalRevenue,grossProfit,operatingIncome,researchAndDevelopment,operatingExpenses,netIncome,ebit,ebitda,depreciationAndAmortization,reportedEPS,estimatedEPS,surprise,surprisePercentage,totalAssets,totalLiabilities,cashAndCashEquivalentsAtCarryingValue,shortTermDebt,longTermDebt,totalShareholderEquity,retainedEarnings,commonStockSharesOutstanding,currentNetReceivables,inventory,currentAccountsPayable,operatingCashflow,capitalExpenditures,dividendPayout,proceedsFromRepurchaseOfEquity,cashflowNetIncome,marketCap,stockPrice,sharesOutstanding
SSTK,2025-06-30,266990000,160996000,34731000,20754000,126265000,29440000,47355000,69966000,22611000,1.19,0.56,0.63,112.5,1376451000,790288000,116410000,158108000,118119000,586163000,361206000,35958000,151752000,None,15987000,26836000,11312000,11623000,-1473000,29440000,681763680.0,18.96,35958000
SSTK,2025-03-31,242620000,141732000,10201000,19865000,131531000,18688000,16120000,10201000,-5919000,1.03,0.99,0.04,4.0404,1324218000,777038000,112231000,158107000,118858000,547180000,343389000,35322000,111739000,None,16119000,25247000,10808000,11501000,-3539000,18688000,658048860.0,18.63,35322000
SSTK,2024-12-31,250306000,137872000,13147000,18897000,124725000,-1429000,13058000,36345000,23287000,0.67,0.8467,-0.1767,-20.8693,1309156000,790806000,111251000,167823000,119598000,518350000,336202000,35658000,95225000,None,9221000,7966000,8918000,10445000,-452000,-1429000,1082220300.0,30.35,35658000
SSTK,2024-09-30,250588000,146183000,18149000,28610000,128034000,17615000,21935000,43578000,21643000,1.31,1.13,0.18,15.9292,1348841000,825926000,131393000,158834000,120392000,522915000,348076000,35472000,92169000,None,15083000,-11585000,15413000,10611000,-20999000,17615000,1254644640.0,35.37,35472000
SSTK,2024-06-30,220053000,128799000,20666000,19859000,108133000,3625000,17121000,38521000,21400000,1,1,0,0,1003866000,483454000,74871000,30000000,None,520412000,341072000,35982000,97442000,None,10545000,27965000,9902000,10664000,-20592000,3625000,1345007160.0,37.38,35982000
SSTK,2024-03-31,214315000,126111000,16746000,21051000,109365000,16121000,20952000,42215000,21263000,1.13,0.99,0.14,14.1414,1028503000,487228000,71811000,30000000,None,541275000,348111000,36066000,93993000,None,9373000,8300000,15455000,10663000,-7966000,16121000,1630543860.0,45.21,36066000
SSTK,2023-12-31,217219000,121387000,2124000,23440000,119263000,-1006000,2630000,22986000,20356000,0.72,0.67,0.05,7.4627,1036015000,508921000,100490000,39076000,None,527094000,342653000,35699000,91139000,1,9108000,33949000,11301000,9644000,-9201000,-1006000,1699272400.0,47.6,35699000
SSTK,2023-09-30,233248000,139029000,17192000,28098000,121837000,28419000,28175000,49375000,21200000,1.26,0.81,0.45,55.5556,1015920000,483957000,75228000,30000000,None,531963000,353303000,36081000,85406000,1,7147000,10014000,16318000,9636000,-15004000,28419000,1381902300.0,38.3,36081000
SSTK,2023-06-30,208840000,124424000,8715000,29218000,115709000,50013000,51874000,71080000,19206000,1.07,1.02,0.05,4.902,1004261000,484754000,87146000,30000000,None,519507000,334520000,36406000,61715000,None,6095000,29814000,12215000,9725000,-4000000,50013000,1771880020.0,48.67,36406000
SSTK,2023-03-31,215280000,137117000,40369000,15406000,96748000,32843000,41645000,60541000,18896000,1.29,1.07,0.22,20.5607,842523000,365989000,95832000,None,None,476534000,294232000,36575000,48303000,None,7778000,66775000,15907000,9662000,3000,32843000,2655345000.0,72.6,36575000
SSTK,2022-12-31,217726000,129801000,7647000,17112000,122154000,7046000,9200000,27836000,18636000,1.05,0.95,0.1,10.5263,881184000,433702000,115154000,50000000,None,447482000,271051000,36147000,67249000,None,7183000,61162000,16004000,8585000,73488000,7046000,1941816840.0,53.72,36147000
SSTK,2022-09-30,204096000,124185000,28685000,17534000,95500000,23040000,27578000,45837000,18259000,1,0.9,0.1,11.1111,840180000,409597000,76244000,50000000,None,430583000,272590000,36269000,52713000,1,6467000,37715000,16317000,8633000,-16551000,23040000,1819615730.0,50.17,36269000
SSTK,2022-06-30,206872000,129853000,25374000,17162000,104479000,19445000,22918000,39428000,16510000,0.83,0.93,-0.1,-10.7527,848568000,419475000,84046000,50000000,None,429093000,258183000,36578000,48816000,1,5889000,36851000,15287000,8665000,-18565000,19445000,2096285180.0,57.31,36578000
SSTK,2022-03-31,199132000,129681000,31918000,13626000,97763000,26572000,32676000,47741000,15065000,1,0.86,0.14,16.2791,795978000,351555000,258112000,None,None,444423000,247403000,37204000,44774000,1,7208000,22723000,12509000,8706000,-38372000,26572000,3462948320.0,93.08,37204000
SSTK,2021-12-31,205783000,127347000,14594000,15725000,112753000,16886000,14594000,29634000,15040000,0.77,0.48,0.29,60.4167,851710000,383228000,314017000,128533000,None,468482000,229537000,37438000,47707000,1,10092000,54514000,7942000,7651000,-22322000,16886000,4151125440.0,110.88,37438000
SSTK,2021-09-30,194439000,124805000,22169000,13565000,102636000,16029000,23918000,37418000,13500000,0.7,0.58,0.12,20.6897,841177000,366281000,300579000,124559000,None,474896000,220302000,37417000,45323000,1,5118000,54642000,10324000,7683000,-4171000,16029000,4240094439.9999995,113.32,37417000
SSTK,2021-06-30,189912000,122155000,33225000,11993000,88930000,29454000,34548000,44748000,10200000,1.02,0.7,0.32,45.7143,795852000,330518000,411046000,104206000,None,465334000,211956000,37189000,49756000,1,5402000,71388000,9696000,7671000,-7195000,29454000,3650844130.0,98.17,37189000
SSTK,2021-03-31,183281000,121449000,38118000,10731000,83331000,29514000,38118000,48209000,10091000,0.98,0.7,0.28,40,755144000,314640000,363926000,93681000,None,440504000,190173000,37249000,49261000,None,6088000,35828000,9037000,7646000,-13034000,29514000,3316650960.0,89.04,37249000
