ticker,fiscalDateEnding,totalRevenue,grossProfit,operatingIncome,researchAndDevelopment,operatingExpenses,netIncome,ebit,ebitda,depreciationAndAmortization,reportedEPS,estimatedEPS,surprise,surprisePercentage,totalAssets,totalLiabilities,cashAndCashEquivalentsAtCarryingValue,shortTermDebt,longTermDebt,totalShareholderEquity,retainedEarnings,commonStockSharesOutstanding,currentNetReceivables,inventory,currentAccountsPayable,operatingCashflow,capitalExpenditures,dividendPayout,proceedsFromRepurchaseOfEquity,cashflowNetIncome,revenueGrowthPct,netIncomeMarginPct,epsSurprisePct,freeCashFlow,debtToEquityRatio,totalDebt,cashRatio,rdIntensityPct,buybackRatio,marketCap,peRatio,psRatio
CGNX,2025-06-30,249093000,167876000,43433000,33101999,124443000,40511000,,48062000,,0.25,0.24,0.01,4.1667,2003541000,497484000,179311000,11260000,,1506057000,433040000,168563000,186122000,144577000,42273000,42625000,2194000,13431000,0,40511000,15.301616397267125,16.263403628363704,4.1666666666666705,44819000,0.3303221591214675,11260000.0,15.924600355239788,13.289012136029516,0.0,5010291904.10677,123.67731984169163,20.11414172259666
CGNX,2025-03-31,216036000,144323000,26092000,34727000,118231000,23603000,26092000.0,34026000,7934000.0,0.16,0.13,0.03,23.0769,1932503000,486875000,143744000,10277000,,1445628000,405949000,170391000,163940000,152113000,43303000,40502000,2501000,13550000,-102233000,23603000,-5.942076940492158,10.925493899164954,23.076923076923077,43003000,0.33679134604476396,10277000.0,13.986961175440303,16.07463570886334,4.331356183535991,5470185279.846458,231.7580510886946,25.320711732518923
CGNX,2024-12-31,229684000,157859000,30840000,32538000,127019000,28346000,35800000.0,43659000,7859000.0,0.2,0.16,0.04,25.0,1992850000,475345000,186094000,8854000,,1517505000,499303000,172508000,146414000,157527000,38046000,51404000,2073000,13710000,-43244000,28346000,-2.15470601767046,12.341303704219712,25.000000000000007,53477000,0.31324114253330304,8854000.0,21.018070928393946,14.166419950889047,1.525576800959571,6654753837.604408,234.7687094335853,28.973519433675868
CGNX,2024-09-30,234742000,159399000,31564000,35210000,127835000,29591000,31564000.0,40382000,8818000.0,0.2,0.19,0.01,5.2632,2063247000,496221000,197075000,9806000,,1567026000,527909000,172753000,160085000,155278000,29984000,56271000,4399000,12863000,-3962000,29591000,-1.901442588970792,12.605754402705948,5.263157894736847,60670000,0.31666417787579787,9806000.0,20.097389353457068,14.999446200509494,0.13389206177553986,6741308831.0866165,227.81618840480607,28.717949199915722
CGNX,2024-06-30,239292000,166599000,38457000,34962000,128142000,36212000,38457000.0,46377000,7920000.0,0.23,0.21,0.02,9.5238,2004084000,497354000,176626000,9405000,,1506730000,515142000,172733000,161163000,157255000,22617000,27763000,4510000,12868000,-10540000,36212000,13.517744559932066,15.132975611386925,9.523809523809533,32273000,0.3300883369946839,9405000.0,18.780010632642213,14.610601273757585,0.29106373577819505,7550097802.223778,208.49712256223842,31.551818707787046
CGNX,2024-03-31,210797000,141937000,14204000,37105000,127733000,12022000,14204000.0,22296000,8092000.0,0.11,0.08,0.03,37.5,2013233000,524044000,138859000,9798000,,1489189000,502338000,172594000,141293000,170871000,27459000,13643000,4061000,12888000,-9339000,12022000,7.183098591549286,5.7031172170381925,37.5,17704000,0.3518989194789916,9798000.0,14.172177995509287,17.602242916170532,0.7768258193312261,6530610125.330696,543.2216041699131,30.98056483408538
CGNX,2023-12-31,196670000,135044000,12729000,34693000,125065000,11229000,9979000.0,16874000,6895000.0,0.11,0.1,0.01,10.0,2017812000,513060000,202655000,9624000,,1504752000,512543000,172571000,116566000,162285000,21454000,14491000,7015000,12870000,-20154000,11229000,-0.289493563711396,5.709564244673819,9.999999999999995,21506000,0.3409598392293215,9624000.0,21.057252701579383,17.640209487974783,1.7948169917178733,6228387552.040215,554.6698327580564,31.669230447146056
CGNX,2023-09-30,197241000,142774000,30637000,32580000,114887000,18916000,27887000.0,33010000,5123000.0,0.16,0.14,0.02,14.2857,1989899000,501301000,395501000,7982000,,1488598000,534337000,173354000,132130000,133866000,23053000,41023000,5855000,12049000,-10477000,18916000,-18.66752985419278,9.590298163160803,14.285714285714276,46878000,0.3367604954460506,7982000.0,49.5491104986219,16.517863932955116,0.5538697399027278,7766529479.318008,410.57990480640774,39.375837068956294
CGNX,2023-06-30,242512000,179683000,65175000,33585000,117008000,57474000,62675000.0,67609000,4934000.0,0.32,0.28,0.04,14.2857,1998114000,517651000,177485000,8188000,,1480463000,537947000,173622000,150107000,126226000,26109000,29849000,4700000,12069000,-24985000,57474000,20.57834967482748,23.699445800620175,14.285714285714276,34549000,0.34965480393633613,8188000.0,21.676233512457255,13.848799234677047,0.4347183074085674,9054244125.35736,157.53634905100324,37.33524165961833
CGNX,2023-03-31,201124000,143740000,22161000,38542000,121579000,25615000,22161000.0,27089000,4928000.0,0.13,0.09,0.04,44.4444,1974066000,527735000,164171000,8177000,,1446331000,517526000,173903000,146508000,127147000,26939000,27553000,5507000,12091000,-24178000,25615000,-15.99988305705563,12.73592410652135,44.44444444444445,33060000,0.364878440688888,8177000.0,20.07716766540296,19.16330224140331,0.9439000585594378,8151098426.420937,318.2158276955275,40.52772631024113
