ticker,fiscalDateEnding,totalRevenue,grossProfit,operatingIncome,researchAndDevelopment,operatingExpenses,netIncome,ebit,ebitda,depreciationAndAmortization,reportedEPS,estimatedEPS,surprise,surprisePercentage,totalAssets,totalLiabilities,cashAndCashEquivalentsAtCarryingValue,shortTermDebt,longTermDebt,totalShareholderEquity,retainedEarnings,commonStockSharesOutstanding,currentNetReceivables,inventory,currentAccountsPayable,operatingCashflow,capitalExpenditures,dividendPayout,proceedsFromRepurchaseOfEquity,cashflowNetIncome,marketCap,stockPrice,sharesOutstanding
INFA,2022-12-31,398781000,312677000,28898000,79179000,283779000,-4381000,30790000,82235000,51445000,0.24,0.21,0.03,14.2857,4970899000,2916538000,497879000,36264000,1821760000,2054361000,-1183189000,283410000,549980000,1,38002000,60710000,3892000,24000,32790000,-4381000,4373016300.0,15.43,283410000.0
INFA,2022-09-30,371951000,284760000,2589000,80403000,282171000,-15602000,9365000,61390000,52025000,0.18,0.17,0.01,5.8824,4657598000,2687409000,499863000,50750000,1825701000,1970189000,-1178808000,281859000,372262000,-8224000,22380000,53259000,573000,12000,19146000,-15602000,5656910130.0,20.07,281859000.0
INFA,2022-06-30,372039000,285630000,-12122000,84064000,297752000,-30506000,-7156000,45882000,53038000,0.16,0.08,0.08,100,4736498000,2756738000,543201000,52736000,1829617000,1979760000,-1163206000,280417000,410746000,-11012000,20939000,15933000,356000,24000,0,-30506000,5824261090.0,20.77,280417000.0
INFA,2022-03-31,362347000,278548000,6238000,75123000,272310000,-3186000,10824000,64349000,53525000,0.2,0.14,0.06,42.8571,4832122000,2817351000,545301000,55116000,1833513000,2014771000,-1132700000,278772000,371748000,-4954000,32683000,70155000,644000,24000,13644000,-3186000,5502959280.0,19.74,278772000.0
INFA,2021-12-31,406710000,311924000,-1197000,73750000,313121000,-66332000,-34143000,33000000,67143000,0.2,0.21,-0.01,-4.7619,4986263000,3002587000,456378000,32568000,1837408000,1983676000,-1129490000,267473000,541535000,-109269000,41755000,86290000,4802000,432000000,9318000,-66332000,9891151540.0,36.98,267473000.0
INFA,2021-09-30,361807000,281225000,28657000,63079000,252568000,2727000,42933000,110572000,67639000,0.23,0.18,0.05,27.7778,4780958000,3666160000,416967000,60547000,2733104000,1114798000,-1063158000,273698607,368176000,None,21224000,37944000,4722000,24000,-3937000,2727000,7937259603.0,29.0,273698607.0
INFA,2021-06-30,341825000,262623000,14436000,63927000,248187000,-34329000,13144000,81029000,67885000,0.0625,0.01,0.0525,525,4850846000,3727171000,408553000,43753000,2750307000,1123675000,-1063509000,273698607,363120000,1,23687000,39501000,555000,None,-4628000,-34329000,,,
INFA,2021-03-31,333713000,256284000,18010000,59904000,238274000,-1995000,34615000,102785000,68170000,-0.0008,0,-0.0008,None,None,None,-362733000,None,None,1166587000,-1063509000,273698607,363120000,None,23687000,64948000,738000,24000,-753000,-1995000,,,
INFA,2020-12-31,376525000,293727000,28417000,61379000,265310000,-32760000,12968000,93971000,81003000,-0.0008,0,-0.0008,None,5073406000,3906819000,344004000,42228000,2777812000,1166587000,-1024406000,273698607,510363000,1,32960000,78543000,4774000,None,-830000,-32760000,,,
INFA,2020-09-30,327243000,249547000,8138000,56902000,241409000,-32309000,-5100000,74068000,79168000,,,,,None,None,None,None,None,None,None,273698607,None,None,None,42929000,4783000,49938000,-399000,-32309000,,,
INFA,2020-06-30,309664000,254951500,-6884000,79968000,279638000,-51409000,-6884000,46672500,53556500,,,,,None,None,None,None,None,None,None,275873607,None,None,None,23141000,2139000,None,-1890000,-51409000,,,
INFA,2020-03-31,309664000,254951500,-6884000,79968000,279638000,-51409000,-6884000,46672500,53556500,,,,,None,None,-173408000,None,None,1294933000,None,276961107,None,None,None,23141000,2139000,None,-1890000,-51409000,,,
