ticker,fiscalDateEnding,totalRevenue,grossProfit,operatingIncome,researchAndDevelopment,operatingExpenses,netIncome,ebit,ebitda,depreciationAndAmortization,reportedEPS,estimatedEPS,surprise,surprisePercentage,totalAssets,totalLiabilities,cashAndCashEquivalentsAtCarryingValue,shortTermDebt,longTermDebt,totalShareholderEquity,retainedEarnings,commonStockSharesOutstanding,currentNetReceivables,inventory,currentAccountsPayable,operatingCashflow,capitalExpenditures,dividendPayout,proceedsFromRepurchaseOfEquity,cashflowNetIncome,marketCap,stockPrice,sharesOutstanding
NMTC,2025-06-30,1696050,914835,-1886600,1182485,2801435,-1500868,-1491543,-1424949,66594,-0.03,-0.05,0.02,40,10819481,2642028,8039683,120373,None,8177453,-76990566,48604996,0,1897701,467734,-1463505,43548,None,-3474,-1500868,32968768.7868,0.6783,48604996.0
NMTC,2025-03-31,1386550,771061,-2680016,1510663,3451077,-2270607,-2270607,-2204973,65634,-0.07,-0.09,0.02,22.2222,4456691,3330833,1320251,104440,None,1125858,-75489698,31111786,318780,1834607,910754,-56144,3171,None,-107105,-2270607,26451240.4572,0.8502,31111786.0
NMTC,2024-12-31,3274167,1926889,1711207,1172228,215682,1785322,2110062,2175189,65127,0.06,-0.1,0.16,160,6494450,3559158,1134350,208274,None,2935292,-73219091,30880415,2368913,1930861,744525,208049,24416,None,-11267,1785322,25504134.7485,0.8259,30880415.0
NMTC,2024-09-30,272284,141062,-2816735,1113622,2957797,-3350595,-3121607,-3057480,64127,-0.112,-0.09,-0.022,-24.4444,5369940,4547927,1460042,131536,None,822013,-75004413,26762392,176636,2635153,1029206,-2666883,36905,None,-9829,-3350595,26494768.08,0.99,26762392.0
NMTC,2024-06-30,825776,281872,-2793901,1194674,3075773,-2767525,-2793901,-2730794,63107,-0.1012,-0.09,-0.0112,-12.4444,4912597,1900870,1619977,80180,None,3011727,-71653818,27352660,410551,1793432,759260,-2360403,14801,None,-46720,-2767525,24278221.016,0.8876,27352660.0
NMTC,2024-03-31,1377294,390419,-2886100,1273568,3276517,-2855090,-2886098,-2825198,60900,-0.1102,-0.1,-0.0102,-10.2,5394902,1540459,2434655,121896,None,3854443,-68886293,25910478,555639,1311673,780839,-2175163,31360,None,-11295,-2855090,30833468.82,1.19,25910478.0
NMTC,2023-12-31,977649,266314,-3390480,1483317,3656789,-3344900,-3390475,-3331818,58657,-0.14,-0.14,0,0,5822378,1404222,2680985,132739,None,4418156,-66031203,23995610,543399,1608657,760000,-3809391,37131,None,-13559,-3344900,38872888.2,1.62,23995610.0
NMTC,2023-09-30,741780,193655,-3164744,1779364,3358399,-3135121,-3164743,-3102235,62508,-0.13,-0.17,0.04,23.5294,8097314,1847910,5322493,129116,None,6249404,-62686303,23518366,0,1726686,685104,-2902826,57620,None,-8581,-3135121,21872080.380000003,0.93,23518366.0
NMTC,2023-06-30,629906,243666,-3510235,1891512,3753901,-3468773,-3510235,-3453277,56958,-0.2,-0.2,0,0,5758124,1836826,3083458,125564,None,3921298,-59551182,17578871,67159,1516527,958811,-2940259,139291,None,-12188,-3468773,21094645.2,1.2,17578871.0
NMTC,2023-03-31,466176,31503,-3495919,1706314,3527422,-3522828,-3495919,-3452009,43910,-0.21,-0.2,-0.01,-5,7205106,1672282,3602163,122084,None,5532824,-56082409,16414795,213952,1174307,953446,-3551536,175694,None,-98650,-3522828,26427819.950000003,1.61,16414795.0
