ticker,fiscalDateEnding,totalRevenue,grossProfit,operatingIncome,researchAndDevelopment,operatingExpenses,netIncome,ebit,ebitda,depreciationAndAmortization,reportedEPS,estimatedEPS,surprise,surprisePercentage,totalAssets,totalLiabilities,cashAndCashEquivalentsAtCarryingValue,shortTermDebt,longTermDebt,totalShareholderEquity,retainedEarnings,commonStockSharesOutstanding,currentNetReceivables,inventory,currentAccountsPayable,operatingCashflow,capitalExpenditures,dividendPayout,proceedsFromRepurchaseOfEquity,cashflowNetIncome,marketCap,stockPrice,sharesOutstanding
ZPTA,2024-06-30,2001000,721000,-7372000,1593000,8093000,-15576000,-15492000,-15455000,37000,-0.48,-0.18,-0.3,-166.6667,11187000,38143000,7164000,2380000,2081000,-26956000,-127422000,5457386,2505000,None,11575000,-6107000,15000,None,None,-15576000,3116167.406,0.571,5457386.0
ZPTA,2024-03-31,1218000,166000,-5076000,1407000,5242000,-22320000,-21530000,-21492000,38000,-4.0899,None,0,None,9855000,30935000,7388000,4277000,2191000,-21080000,-111846000,5457386,1128000,None,9348000,-2147000,11000,None,None,-22320000,31107100.2,5.7,5457386.0
ZPTA,2023-12-31,None,None,-2110900,None,2110902,-1568536,-1583203,-1539391,43812,-0.115,None,0,None,86470607,15495929,161224,252000,None,70974678,-15290976,13644801,1938000,None,884928,-296189,0,None,161041354,-1568536,,,
ZPTA,2023-09-30,None,None,-2652550,None,2652552,-1094737,-1030517,-1070103,-39586,-0.0623,None,0,None,85489026,13010089,157413,None,None,72478937,-12654183,17585288,None,None,824979,-558432,0,None,-161041354,-1094737,,,
ZPTA,2023-06-30,1432000,282000,-1317660,1470000,1317655,1533246,-4693000,-4652000,41000,0.0533,None,0,None,8928000,75586000,5996000,5798000,None,-66658000,-69576000,28750000,1148000,None,3142000,-1156296,2000,None,None,1533246,,,
ZPTA,2023-03-31,1512000,206000,-2268370,2129000,2268367,267108,-5064000,-5019000,45000,0.0093,None,0,None,242623133,10011944,398744,None,None,232611189,-9076786,28750000,None,None,None,-1032931,0,None,None,267108,,,
ZPTA,2022-12-31,None,None,-464290,None,464292,1530017,1475137,1530017,54880,0.0532,None,0,None,240381208,8325348,616120,-4949652,None,232055860,-7094451,28750000,1427000,-1427000,1421000,-191457,0,None,None,1530017,,,
ZPTA,2022-09-30,None,None,-386900,None,386902,684286,657205,684286,27081,0.0238,None,0,None,238748906,8223063,807577,None,None,230525843,-6630159,28750000,None,None,None,-154728,0,None,None,684286,,,
ZPTA,2022-06-30,None,None,-360040,None,360040,-47560,-133625,-47560,86065,-0.0017,None,0,None,238008357,8166800,962305,None,None,229841557,-6243257,28750000,None,None,None,-267791,0,None,None,-47560,,,
ZPTA,2022-03-31,None,None,-298210,None,298212,-276453,-21759276453,-276453,21758978241,-0.0096,None,0,None,238075837,8186719,1232145,None,None,229889117,-5861458,28750000,None,None,None,-1318425,0,None,None,-276453,,,
ZPTA,2021-12-31,None,None,-1440,None,1444,-1444,None,-1444,None,,,,,597648,583509,None,240554,None,14139,-10861,28750000,None,None,None,-7460,0,None,None,-1444,,,
ZPTA,2021-09-30,None,None,-220,None,225,-225,None,-225,None,,,,,513016,497434,None,191177,None,15583,-9417,28750000,None,None,None,,,,,,,,
ZPTA,2021-06-30,None,None,-4190,None,4192,-4192,None,-4192,None,,,,,448197,432389,None,176231,None,15808,-9192,28750000,None,None,None,,,,,,,,
ZPTA,2021-03-31,None,None,-4192,None,4192,-4192,None,-4192,None,,,,,448197,432389,None,176231,None,15808,-9192,5002000,None,None,None,,,,,,,,
ZPTA,2020-12-31,,,,,,,,,,,,,,75076,55076,None,76,None,20000,-5000,None,None,None,None,,,,,,,,
