ticker,fiscalDateEnding,totalRevenue,grossProfit,operatingIncome,researchAndDevelopment,operatingExpenses,netIncome,ebit,ebitda,depreciationAndAmortization,reportedEPS,estimatedEPS,surprise,surprisePercentage,totalAssets,totalLiabilities,cashAndCashEquivalentsAtCarryingValue,shortTermDebt,longTermDebt,totalShareholderEquity,retainedEarnings,commonStockSharesOutstanding,currentNetReceivables,inventory,currentAccountsPayable,operatingCashflow,capitalExpenditures,dividendPayout,proceedsFromRepurchaseOfEquity,cashflowNetIncome,marketCap,stockPrice,sharesOutstanding
CCCS,2025-06-30,260451000,194016000,24470000,59929000,169546000,12960000,23633000,60292000,36659000,0.09,0.0832,0.0068,8.1731,3565424000,1429074000,55053000,41360000,973298000,2136350000,-1272181000,660622703,168017000,None,17996000,43056000,15703000,None,-100220000,12960000,6216459635.2300005,9.41,660622703.0
CCCS,2025-03-31,251565000,184992000,-10699000,61763000,195691000,-18697000,-13848000,22627000,36475000,-0.0294,0.0826,-0.112,-135.5932,3611812000,1434352000,130323000,17532000,975396000,2177460000,-1184922000,636832000,108437000,None,23775000,58492000,14846000,None,-72275000,-17421000,5750592960.0,9.03,636832000.0
CCCS,2024-12-31,246464000,185224000,21108000,53238000,164116000,4848000,25506000,57008000,31502000,0.1,0.0979,0.0021,2.145,3183218000,1163716000,398983000,15658000,761053000,1997823000,-1095227000,648545000,114321000,None,18393000,113645000,7939000,27250000,None,4848000,7607432850.0,11.73,648545000.0
CCCS,2024-09-30,238481000,183420000,28688000,49525000,154732000,2812000,29444000,57917000,28473000,0.1,0.09,0.01,11.1111,3114549000,1154163000,286303000,15662000,762639000,1940119000,-1101487000,642404517,129904000,22195000,21804000,63232000,13849000,27250000,None,2812000,7098569912.85,11.05,642404517.0
CCCS,2024-06-30,232618000,177297000,22513000,49253000,154784000,20224000,42354000,72104000,29750000,0.09,0.08,0.01,12.5,3079158000,1166565000,237893000,15128000,764249000,1893646000,-1105619000,638367745,125025000,None,20954000,51774000,15561000,None,0,20224000,7085881969.5,11.1,638367745.0
CCCS,2024-03-31,227237000,167862000,7797000,49477000,160065000,-1739000,11618000,45569000,33951000,0.09,0.08,0.01,12.5,3023660000,1222425000,191188000,15136000,765874000,1783509000,-1127064000,598279377,102007000,39398000,23718000,55235000,15663000,None,0,-597000,7059696648.6,11.8,598279377.0
CCCS,2023-12-31,228601000,172664000,19361000,45215000,153303000,25211000,54158000,87544000,33386000,0.09,0.08,0.01,12.5,3051040000,1252179000,195572000,14788000,767504000,1782277000,-1126467000,617889384,104163000,39561000,16324000,86895000,11845000,None,-328453000,26291000,6858572162.4,11.1,617889384.0
CCCS,2023-09-30,221147000,163121000,16571000,43532000,146550000,-22212000,-4751000,29816000,34567000,0.09,0.08,0.01,12.5,3341783000,1282801000,448733000,14879000,769136000,2043478000,-824308000,624976557,118206000,37194000,18235000,60506000,14103000,None,None,-21202000,8087196647.58,12.94,624976557.0
CCCS,2023-06-30,211710000,152586000,-73187000,43363000,225773000,-97659000,-85611000,-52183000,33428000,0.07,0.07,0,0,3302390000,1262890000,403577000,15049000,770787000,2025006000,-803106000,621235776,102050000,36195000,19084000,69554000,14550000,None,None,-97344000,6964053048.960001,11.21,621235776.0
CCCS,2023-03-31,204919000,147787000,13329000,40996000,134458000,2184000,15233000,49190000,33957000,0.07,0.07,0,0,3341425000,1252691000,338354000,14815000,772461000,2074555000,-705762000,646380961,94708000,17339000,15795000,33078000,14534000,None,9435000,2184000,5798037220.17,8.97,646380961.0
