ticker,company_name,date,year,quarter,month,close_price,open_price,high_price,low_price,volume,shares_outstanding,market_cap,market_cap_billions,current_pe,forward_pe,current_ps,current_pb,peg_ratio,market_cap_yoy_pct,sector,industry,country,employees,year_quarter
WKL NA,WOLTERS KLUWER,2016-07-01 00:00:00+02:00,2016,3,7,31.887493133544922,31.17558618077886,32.777376016255765,30.08653837184969,17740822,229140423,7306713665.030079,7.306713665030079,23.224789,20.472223,4.1684175,28.84164,,27.594985902008883,Industrials,Specialty Business Services,Netherlands,21467,2016-Q3
WKL NA,WOLTERS KLUWER,2016-08-01 00:00:00+02:00,2016,3,8,31.887493133544922,32.18835812930499,32.64601329172322,31.366274215292997,17553351,229140423,7306713665.030079,7.306713665030079,23.224789,20.472223,4.1684175,28.84164,,36.31209512264944,Industrials,Specialty Business Services,Netherlands,21467,2016-Q3
WKL NA,WOLTERS KLUWER,2016-09-01 00:00:00+02:00,2016,3,9,32.4490966796875,32.121154137618774,32.951655319374595,31.50360472626461,14996047,229140423,7435399739.151489,7.43539973915149,23.224789,20.472223,4.1684175,28.84164,,42.44409235793183,Industrials,Specialty Business Services,Netherlands,21467,2016-Q3
WKL NA,WOLTERS KLUWER,2016-10-01 00:00:00+02:00,2016,4,10,30.030006408691406,32.457618658007746,32.721676038367654,29.55726035235026,15056874,229140423,6881088371.18026,6.88108837118026,23.224789,20.472223,4.1684175,28.84164,,17.00887088215648,Industrials,Specialty Business Services,Netherlands,21467,2016-Q4
WKL NA,WOLTERS KLUWER,2016-11-01 00:00:00+01:00,2016,4,11,28.97804069519043,30.089632448328977,30.319617285116664,26.107493365734257,22366528,229140423,6640040502.607149,6.640040502607149,23.224789,20.472223,4.1684175,28.84164,,6.315924199084755,Industrials,Specialty Business Services,Netherlands,21467,2016-Q4
WKL NA,WOLTERS KLUWER,2016-12-01 00:00:00+01:00,2016,4,12,29.31875991821289,28.833237399473084,29.561524426920368,26.678198737370515,15976578,229140423,6718113049.494747,6.718113049494747,23.224789,20.472223,4.1684175,28.84164,,12.17938982745077,Industrials,Specialty Business Services,Netherlands,21467,2016-Q4
WKL NA,WOLTERS KLUWER,2017-01-01 00:00:00+01:00,2017,1,1,30.115190505981445,29.216547157498812,30.5240514264847,29.1696982057324,16292463,229140423,6900607491.266172,6.900607491266173,23.224789,20.472223,4.1684175,28.84164,,15.300225415157342,Industrials,Specialty Business Services,Netherlands,21467,2017-Q1
WKL NA,WOLTERS KLUWER,2017-02-01 00:00:00+01:00,2017,1,2,32.93461990356445,30.251467168688723,33.271078965510476,29.727615612884943,18480593,229140423,7546652736.046978,7.546652736046978,23.224789,20.472223,4.1684175,28.84164,,13.574123723993292,Industrials,Specialty Business Services,Netherlands,21467,2017-Q1
WKL NA,WOLTERS KLUWER,2017-03-01 00:00:00+01:00,2017,1,3,33.190162658691406,32.96443770520898,33.219975327088385,31.942283968354214,18172963,229140423,7605207911.051353,7.6052079110513535,23.224789,20.472223,4.1684175,28.84164,,13.525474299774064,Industrials,Specialty Business Services,Netherlands,21467,2017-Q1
WKL NA,WOLTERS KLUWER,2017-04-01 00:00:00+02:00,2017,2,4,33.211456298828125,33.30515092859526,33.858818441844456,32.51298208623534,14882041,229140423,7610087144.759491,7.610087144759491,23.224789,20.472223,4.1684175,28.84164,,19.90456316327609,Industrials,Specialty Business Services,Netherlands,21467,2017-Q2
WKL NA,WOLTERS KLUWER,2017-05-01 00:00:00+02:00,2017,2,5,33.783164978027344,33.731259537314095,34.73912868008514,33.48037223988897,17666829,229140423,7741088713.343971,7.741088713343971,23.224789,20.472223,4.1684175,28.84164,,11.267988749136059,Industrials,Specialty Business Services,Netherlands,21467,2017-Q2
WKL NA,WOLTERS KLUWER,2017-06-01 00:00:00+02:00,2017,2,6,32.065895080566406,33.761544605752135,34.61801752645375,31.793381569469332,15597861,229140423,7347592762.634605,7.347592762634606,23.224789,20.472223,4.1684175,28.84164,,3.4887882494378353,Industrials,Specialty Business Services,Netherlands,21467,2017-Q2
WKL NA,WOLTERS KLUWER,2017-07-01 00:00:00+02:00,2017,3,7,32.54171371459961,32.12212710528937,33.07809087383024,31.209418973748893,15713471,229140423,7456622045.708256,7.456622045708256,23.224789,20.472223,4.1684175,28.84164,,2.0516525971947974,Industrials,Specialty Business Services,Netherlands,21467,2017-Q3
WKL NA,WOLTERS KLUWER,2017-08-01 00:00:00+02:00,2017,3,8,31.74580192565918,32.50711381651866,32.84018591241047,30.586532821470893,12183252,229140423,7274246481.719759,7.274246481719759,23.224789,20.472223,4.1684175,28.84164,,-0.44434727839011146,Industrials,Specialty Business Services,Netherlands,21467,2017-Q3
WKL NA,WOLTERS KLUWER,2017-09-01 00:00:00+02:00,2017,3,9,34.00801086425781,32.05077791745184,34.016708217287835,31.84200494305897,13773080,229140423,7792609994.824631,7.79260999482463,23.224789,20.472223,4.1684175,28.84164,,4.804183610898982,Industrials,Specialty Business Services,Netherlands,21467,2017-Q3
WKL NA,WOLTERS KLUWER,2017-10-01 00:00:00+02:00,2017,4,10,36.60460662841797,34.18633436246863,36.639399358419276,34.10804491288153,14377036,229140423,8387595046.584297,8.387595046584297,23.224789,20.472223,4.1684175,28.84164,,21.893435952859864,Industrials,Specialty Business Services,Netherlands,21467,2017-Q4
WKL NA,WOLTERS KLUWER,2017-11-01 00:00:00+01:00,2017,4,11,37.86158752441406,36.7524874629902,38.1182009328346,36.10442677887101,13371335,229140423,8675620180.795761,8.675620180795761,23.224789,20.472223,4.1684175,28.84164,,30.656133458664314,Industrials,Specialty Business Services,Netherlands,21467,2017-Q4
WKL NA,WOLTERS KLUWER,2017-12-01 00:00:00+01:00,2017,4,12,37.822444915771484,38.009469559602,38.96633782392807,37.46579365524984,12119262,229140423,8666651026.894077,8.666651026894078,23.224789,20.472223,4.1684175,28.84164,,29.00424513615285,Industrials,Specialty Business Services,Netherlands,21467,2017-Q4
WKL NA,WOLTERS KLUWER,2018-01-01 00:00:00+01:00,2018,1,1,37.08305358886719,37.822451622564714,39.1446720546095,36.36105026705916,13822178,229140423,8497226585.484695,8.497226585484695,23.224789,20.472223,4.1684175,28.84164,,23.13737009733274,Industrials,Specialty Business Services,Netherlands,21467,2018-Q1
WKL NA,WOLTERS KLUWER,2018-02-01 00:00:00+01:00,2018,1,2,36.25666809082031,37.18744120762625,37.43100701214811,34.0906612832209,18518233,229140423,8307868262.901169,8.307868262901168,23.224789,20.472223,4.1684175,28.84164,,10.086796802219421,Industrials,Specialty Business Services,Netherlands,21467,2018-Q1
WKL NA,WOLTERS KLUWER,2018-03-01 00:00:00+01:00,2018,1,3,37.57017517089844,36.04788277359298,37.71805672931326,34.89094227717455,16645328,229140423,8608845830.843765,8.608845830843766,23.224789,20.472223,4.1684175,28.84164,,13.196719031625626,Industrials,Specialty Business Services,Netherlands,21467,2018-Q1
WKL NA,WOLTERS KLUWER,2018-04-01 00:00:00+02:00,2018,2,4,38.99678039550781,37.570172271581846,38.99678039550781,36.50021866738774,14639938,229140423,8935738755.464767,8.935738755464767,23.224789,20.472223,4.1684175,28.84164,,17.419663999750057,Industrials,Specialty Business Services,Netherlands,21467,2018-Q2
WKL NA,WOLTERS KLUWER,2018-05-01 00:00:00+02:00,2018,2,5,42.40898132324219,39.575243008782145,42.585538951437236,39.48696251090629,15720017,229140423,9717611919.406815,9.717611919406815,23.224789,20.472223,4.1684175,28.84164,,25.532884058746696,Industrials,Specialty Business Services,Netherlands,21467,2018-Q2
WKL NA,WOLTERS KLUWER,2018-06-01 00:00:00+02:00,2018,2,6,42.603187561035156,42.37366502388059,43.05340963774544,41.56150472734992,15741910,229140423,9762112418.883934,9.762112418883934,23.224789,20.472223,4.1684175,28.84164,,32.8613701691268,Industrials,Specialty Business Services,Netherlands,21467,2018-Q2
WKL NA,WOLTERS KLUWER,2018-07-01 00:00:00+02:00,2018,3,7,45.51637649536133,42.214760514828,46.187291328902575,42.117653667230535,14883377,229140423,10429641763.574352,10.429641763574352,23.224789,20.472223,4.1684175,28.84164,,39.87086511347657,Industrials,Specialty Business Services,Netherlands,21467,2018-Q3
WKL NA,WOLTERS KLUWER,2018-08-01 00:00:00+02:00,2018,3,8,48.217708587646484,44.22752057683619,49.15346176083109,43.41536011402304,17208860,229140423,11048626141.864048,11.048626141864048,23.224789,20.472223,4.1684175,28.84164,,51.8868816121276,Industrials,Specialty Business Services,Netherlands,21467,2018-Q3
WKL NA,WOLTERS KLUWER,2018-09-01 00:00:00+02:00,2018,3,9,47.68307876586914,48.64242359053726,49.12209769713836,45.79991789631019,16583874,229140423,10926120838.353573,10.926120838353572,23.224789,20.472223,4.1684175,28.84164,,40.21131361135777,Industrials,Specialty Business Services,Netherlands,21467,2018-Q3
WKL NA,WOLTERS KLUWER,2018-10-01 00:00:00+02:00,2018,4,10,44.55632400512695,47.55872478636195,48.19828694350783,43.20613195787651,19189529,229140423,10209654929.859844,10.209654929859845,23.224789,20.472223,4.1684175,28.84164,,21.723269580325642,Industrials,Specialty Business Services,Netherlands,21467,2018-Q4
WKL NA,WOLTERS KLUWER,2018-11-01 00:00:00+01:00,2018,4,11,47.36330032348633,44.59185532600709,48.30488253792441,43.59697824280277,16379789,229140423,10852846670.799694,10.852846670799694,23.224789,20.472223,4.1684175,28.84164,,25.09591757858893,Industrials,Specialty Business Services,Netherlands,21467,2018-Q4
WKL NA,WOLTERS KLUWER,2018-12-01 00:00:00+01:00,2018,4,12,45.888755798339844,48.07393383908582,48.411482740931625,44.43197043784253,12604038,229140423,10514968914.575294,10.514968914575295,23.224789,20.472223,4.1684175,28.84164,,21.326783343941912,Industrials,Specialty Business Services,Netherlands,21467,2018-Q4
WKL NA,WOLTERS KLUWER,2019-01-01 00:00:00+01:00,2019,1,1,48.32265090942383,45.888751260785035,49.281995866472826,44.396433871122554,11458915,229140423,11072672669.86671,11.07267266986671,23.224789,20.472223,4.1684175,28.84164,,30.309255125448775,Industrials,Specialty Business Services,Netherlands,21467,2019-Q1
WKL NA,WOLTERS KLUWER,2019-02-01 00:00:00+01:00,2019,1,2,51.50270080566406,48.74902203417031,52.12450022170484,48.09169044840509,14801076,229140423,11801350648.252304,11.801350648252305,23.224789,20.472223,4.1684175,28.84164,,42.050286244322145,Industrials,Specialty Business Services,Netherlands,21467,2019-Q1
WKL NA,WOLTERS KLUWER,2019-03-01 00:00:00+01:00,2019,1,3,53.9188346862793,52.07120250397016,53.936600771324684,50.88090191420331,14753402,229140423,12354984587.68111,12.35498458768111,23.224789,20.472223,4.1684175,28.84164,,43.5149941170474,Industrials,Specialty Business Services,Netherlands,21467,2019-Q1
WKL NA,WOLTERS KLUWER,2019-04-01 00:00:00+02:00,2019,2,4,55.233497619628906,54.25638660638072,55.96189020518507,52.58641179115064,11308364,229140423,12656227008.33126,12.65622700833126,23.224789,20.472223,4.1684175,28.84164,,41.6360454874666,Industrials,Specialty Business Services,Netherlands,21467,2019-Q2
WKL NA,WOLTERS KLUWER,2019-05-01 00:00:00+02:00,2019,2,5,56.12342071533203,55.8003560300624,57.34388578265694,53.826074504878626,15214773,229140423,12860144362.918144,12.860144362918144,23.224789,20.472223,4.1684175,28.84164,,32.3385258597892,Industrials,Specialty Business Services,Netherlands,21467,2019-Q2
WKL NA,WOLTERS KLUWER,2019-06-01 00:00:00+02:00,2019,2,6,57.45157241821289,55.6388265652147,59.17458644431026,55.441397375491526,13283539,229140423,13164477605.924435,13.164477605924434,23.224789,20.472223,4.1684175,28.84164,,34.852755643941656,Industrials,Specialty Business Services,Netherlands,21467,2019-Q2
WKL NA,WOLTERS KLUWER,2019-07-01 00:00:00+02:00,2019,3,7,58.83356857299805,57.54131664084178,60.05403367592802,56.71570648514349,14206243,229140423,13481148789.416279,13.48114878941628,23.224789,20.472223,4.1684175,28.84164,,29.258023381966503,Industrials,Specialty Business Services,Netherlands,21467,2019-Q3
WKL NA,WOLTERS KLUWER,2019-08-01 00:00:00+02:00,2019,3,8,58.79767990112305,58.92332227461774,60.7719651814105,55.94394935604316,15358694,229140423,13472925243.961933,13.472925243961933,23.224789,20.472223,4.1684175,28.84164,,21.942086472742872,Industrials,Specialty Business Services,Netherlands,21467,2019-Q3
WKL NA,WOLTERS KLUWER,2019-09-01 00:00:00+02:00,2019,3,9,60.47513961791992,58.81383040259906,60.511248895934926,54.786970835394236,14038538,229140423,13857299073.03423,13.857299073034229,23.224789,20.472223,4.1684175,28.84164,,26.82725441211895,Industrials,Specialty Business Services,Netherlands,21467,2019-Q3
WKL NA,WOLTERS KLUWER,2019-10-01 00:00:00+02:00,2019,4,10,59.608367919921875,60.764064630444935,61.14327406172586,56.1412984537168,14347285,229140423,13658686639.510529,13.65868663951053,23.224789,20.472223,4.1684175,28.84164,,33.78205956367255,Industrials,Specialty Business Services,Netherlands,21467,2019-Q4
WKL NA,WOLTERS KLUWER,2019-11-01 00:00:00+01:00,2019,4,11,58.83189010620117,59.13886717899289,59.60836355163146,56.80942617733943,13364518,229140423,13480764184.824451,13.480764184824451,23.224789,20.472223,4.1684175,28.84164,,24.21408496533306,Industrials,Specialty Business Services,Netherlands,21467,2019-Q4
WKL NA,WOLTERS KLUWER,2019-12-01 00:00:00+01:00,2019,4,12,58.705482482910156,58.86800178940019,60.16815624132044,56.91777699997429,11774377,229140423,13451799088.553123,13.451799088553123,23.224789,20.472223,4.1684175,28.84164,,27.929993876700387,Industrials,Specialty Business Services,Netherlands,21467,2019-Q4
WKL NA,WOLTERS KLUWER,2020-01-01 00:00:00+01:00,2020,1,1,61.323848724365234,58.70548506612328,63.003212669174324,57.838717689520976,11741452,229140423,14051772636.68906,14.05177263668906,23.224789,20.472223,4.1684175,28.84164,,26.9049763832512,Industrials,Specialty Business Services,Netherlands,21467,2020-Q1
WKL NA,WOLTERS KLUWER,2020-02-01 00:00:00+01:00,2020,1,2,59.87923049926758,61.39607498019889,64.06860918213422,58.57907611891099,15861043,229140423,13720752205.516674,13.720752205516675,23.224789,20.472223,4.1684175,28.84164,,16.264253257728754,Industrials,Specialty Business Services,Netherlands,21467,2020-Q1
WKL NA,WOLTERS KLUWER,2020-03-01 00:00:00+01:00,2020,1,3,57.94706344604492,60.78211709184285,63.85192237697722,46.98605828054366,31655321,229140423,13278014629.634571,13.278014629634571,23.224789,20.472223,4.1684175,28.84164,,7.470912127836993,Industrials,Specialty Business Services,Netherlands,21467,2020-Q1
WKL NA,WOLTERS KLUWER,2020-04-01 00:00:00+02:00,2020,2,4,60.60154342651367,56.33993217435675,62.3350781054897,53.450704265169456,14081560,229140423,13886263295.204212,13.886263295204213,23.224789,20.472223,4.1684175,28.84164,,9.718822885076662,Industrials,Specialty Business Services,Netherlands,21467,2020-Q2
WKL NA,WOLTERS KLUWER,2020-05-01 00:00:00+02:00,2020,2,5,65.48236083984375,61.31663254339616,65.48236083984375,58.100977005648694,12050252,229140423,15004655861.880432,15.004655861880432,23.224789,20.472223,4.1684175,28.84164,,16.67564094494869,Industrials,Specialty Business Services,Netherlands,21467,2020-Q2
WKL NA,WOLTERS KLUWER,2020-06-01 00:00:00+02:00,2020,2,6,63.50911331176758,65.77468899954731,65.95739368109575,59.379927569035765,16704853,229140423,14552505088.613354,14.552505088613353,23.224789,20.472223,4.1684175,28.84164,,10.543733858943716,Industrials,Specialty Business Services,Netherlands,21467,2020-Q2
WKL NA,WOLTERS KLUWER,2020-07-01 00:00:00+02:00,2020,3,7,61.07911682128906,63.61874991512163,65.70161426633,61.02430680249029,11492895,229140423,13995694664.896591,13.995694664896591,23.224789,20.472223,4.1684175,28.84164,,3.8167806284006733,Industrials,Specialty Business Services,Netherlands,21467,2020-Q3
WKL NA,WOLTERS KLUWER,2020-08-01 00:00:00+02:00,2020,3,8,62.85136413574219,61.426241319248454,65.53715884926757,61.33488899030633,10199726,229140423,14401788164.190994,14.401788164190995,23.224789,20.472223,4.1684175,28.84164,,6.894292838486149,Industrials,Specialty Business Services,Netherlands,21467,2020-Q3
WKL NA,WOLTERS KLUWER,2020-09-01 00:00:00+02:00,2020,3,9,66.54206848144531,62.48596670093963,67.71140234177014,61.919570939051255,12022803,229140423,15247477719.133347,15.247477719133347,23.224789,20.472223,4.1684175,28.84164,,10.032103938669778,Industrials,Specialty Business Services,Netherlands,21467,2020-Q3
WKL NA,WOLTERS KLUWER,2020-10-01 00:00:00+02:00,2020,4,10,64.00115203857422,67.0365573733727,68.47148302140339,63.04453727911305,10161161,229140423,14665251050.606209,14.665251050606209,23.224789,20.472223,4.1684175,28.84164,,7.3694084772688795,Industrials,Specialty Business Services,Netherlands,21467,2020-Q4
WKL NA,WOLTERS KLUWER,2020-11-01 00:00:00+01:00,2020,4,11,64.66342163085938,64.44265952951545,71.94840255094682,63.89076831151081,15918407,229140423,14817003785.122467,14.817003785122466,23.224789,20.472223,4.1684175,28.84164,,9.91219475378291,Industrials,Specialty Business Services,Netherlands,21467,2020-Q4
WKL NA,WOLTERS KLUWER,2020-12-01 00:00:00+01:00,2020,4,12,63.5228385925293,64.81058944833039,65.39927435080902,61.83037125232264,12130690,229140423,14555650105.252888,14.555650105252887,23.224789,20.472223,4.1684175,28.84164,,8.205973115068987,Industrials,Specialty Business Services,Netherlands,21467,2020-Q4
WKL NA,WOLTERS KLUWER,2021-01-01 00:00:00+01:00,2021,1,1,62.95255661010742,63.52284118521613,65.58324544566437,62.52943975778623,11241254,229140423,14424975450.57146,14.424975450571461,23.224789,20.472223,4.1684175,28.84164,,2.6559126989286197,Industrials,Specialty Business Services,Netherlands,21467,2021-Q1
WKL NA,WOLTERS KLUWER,2021-02-01 00:00:00+01:00,2021,1,2,60.41384506225586,63.11812111512571,65.91437786674622,58.75816792287276,13168773,229140423,13843254012.621769,13.843254012621768,23.224789,20.472223,4.1684175,28.84164,,0.8928213648216721,Industrials,Specialty Business Services,Netherlands,21467,2021-Q1
WKL NA,WOLTERS KLUWER,2021-03-01 00:00:00+01:00,2021,1,3,68.1771469116211,60.524235140448354,68.65545082708503,60.3034730093002,15589034,229140423,15622140282.262001,15.622140282262,23.224789,20.472223,4.1684175,28.84164,,17.654187903933227,Industrials,Specialty Business Services,Netherlands,21467,2021-Q1
WKL NA,WOLTERS KLUWER,2021-04-01 00:00:00+02:00,2021,2,4,69.2257308959961,68.52666496628964,71.5068830616189,67.88279306897935,9740908,229140423,15862413259.992714,15.862413259992714,23.224789,20.472223,4.1684175,28.84164,,14.230970008115772,Industrials,Specialty Business Services,Netherlands,21467,2021-Q2
WKL NA,WOLTERS KLUWER,2021-05-01 00:00:00+02:00,2021,2,5,72.99358367919922,70.38799659736341,74.70582134466291,70.1646627930972,9842508,229140423,16725780640.537605,16.725780640537604,23.224789,20.472223,4.1684175,28.84164,,11.470604820932406,Industrials,Specialty Business Services,Netherlands,21467,2021-Q2
WKL NA,WOLTERS KLUWER,2021-06-01 00:00:00+02:00,2021,2,6,78.83753967285156,72.9935872911879,79.37726956788521,72.65858301838453,9628116,229140423,18064867188.91649,18.064867188916487,23.224789,20.472223,4.1684175,28.84164,,24.135790222477873,Industrials,Specialty Business Services,Netherlands,21467,2021-Q2
WKL NA,WOLTERS KLUWER,2021-07-01 00:00:00+02:00,2021,3,7,89.40876770019531,79.00504131464388,89.68793319268109,78.2605858020406,10866484,229140423,20487162850.73149,20.48716285073149,23.224789,20.472223,4.1684175,28.84164,,46.38189344124895,Industrials,Specialty Business Services,Netherlands,21467,2021-Q3
WKL NA,WOLTERS KLUWER,2021-08-01 00:00:00+02:00,2021,3,8,90.65571594238281,89.61348681993378,91.90267777058159,87.60346134151908,10340469,229140423,20772889098.40544,20.77288909840544,23.224789,20.472223,4.1684175,28.84164,,44.23826306552494,Industrials,Specialty Business Services,Netherlands,21467,2021-Q3
WKL NA,WOLTERS KLUWER,2021-09-01 00:00:00+02:00,2021,3,9,85.6911849975586,91.24922369753196,91.71707248156912,84.15664155702119,10213281,229140423,19635314377.71183,19.63531437771183,23.224789,20.472223,4.1684175,28.84164,,28.77745906178564,Industrials,Specialty Business Services,Netherlands,21467,2021-Q3
WKL NA,WOLTERS KLUWER,2021-10-01 00:00:00+02:00,2021,4,10,84.8116226196289,85.05490597363116,87.67485474566617,82.75309093168673,9453197,229140423,19433771082.378136,19.433771082378136,23.224789,20.472223,4.1684175,28.84164,,32.51577497935034,Industrials,Specialty Business Services,Netherlands,21467,2021-Q4
WKL NA,WOLTERS KLUWER,2021-11-01 00:00:00+01:00,2021,4,11,92.87735748291016,85.3356290218178,95.62830391930406,85.03620603762502,12020776,229140423,21281956980.75625,21.28195698075625,23.224789,20.472223,4.1684175,28.84164,,43.63198720462733,Industrials,Specialty Business Services,Netherlands,21467,2021-Q4
WKL NA,WOLTERS KLUWER,2021-12-01 00:00:00+01:00,2021,4,12,96.93827056884766,93.34519518787832,98.48217304674793,90.85623612890598,10710511,229140423,22212476323.034203,22.212476323034203,23.224789,20.472223,4.1684175,28.84164,,52.60380788500883,Industrials,Specialty Business Services,Netherlands,21467,2021-Q4
WKL NA,WOLTERS KLUWER,2022-01-01 00:00:00+01:00,2022,1,1,84.43734741210938,98.06110899770087,98.06110899770087,80.56356001156674,9055932,229140423,19348009503.008698,19.348009503008697,23.224789,20.472223,4.1684175,28.84164,,34.12854371438259,Industrials,Specialty Business Services,Netherlands,21467,2022-Q1
WKL NA,WOLTERS KLUWER,2022-02-01 00:00:00+01:00,2022,1,2,84.98005676269531,84.77420214602458,86.12160899055573,78.76702519550028,9580059,229140423,19472366153.168015,19.472366153168014,23.224789,20.472223,4.1684175,28.84164,,40.66321498842562,Industrials,Specialty Business Services,Netherlands,21467,2022-Q1
WKL NA,WOLTERS KLUWER,2022-03-01 00:00:00+01:00,2022,1,3,90.36966705322266,84.56833821923077,91.84807082945848,79.68400322313397,15451735,229140423,20707343734.944603,20.707343734944605,23.224789,20.472223,4.1684175,28.84164,,32.551259691711664,Industrials,Specialty Business Services,Netherlands,21467,2022-Q1
