ticker,company_name,date,year,quarter,month,close_price,open_price,high_price,low_price,volume,shares_outstanding,market_cap,market_cap_billions,revenue,revenue_millions,gross_profit,net_income,operating_income,ebitda,ps_ratio,current_pe,forward_pe,current_ps,current_pb,peg_ratio,revenue_qoq_pct,revenue_yoy_pct,market_cap_yoy_pct,user_subscribers_millions,sector,industry,country,employees,year_quarter
ADBE,ADOBE INC,2015-01-01 00:00:00-05:00,2015,1,1,70.12999725341797,72.69999694824219,74.4000015258789,68.9800033569336,44937400,418600000,29356416850.28076,29.356416850280763,,,,,,,,22.026169,17.202919,6.383826,12.614901,,,,,,Technology,Software - Application,United States,30709,2015-Q1
ADBE,ADOBE INC,2015-02-01 00:00:00-05:00,2015,1,2,79.0999984741211,70.44000244140625,80.30000305175781,69.04000091552734,36078200,418600000,33111259361.26709,33.11125936126709,,,,,,,,22.026169,17.202919,6.383826,12.614901,,,,,,Technology,Software - Application,United States,30709,2015-Q1
ADBE,ADOBE INC,2015-03-01 00:00:00-05:00,2015,1,3,73.94000244140625,79.13999938964844,79.98999786376953,72.12000274658203,62751300,418600000,30951285021.972656,30.951285021972655,,,,,,,,22.026169,17.202919,6.383826,12.614901,,,,,,Technology,Software - Application,United States,30709,2015-Q1
ADBE,ADOBE INC,2015-04-01 00:00:00-04:00,2015,2,4,76.05999755859375,73.61000061035156,77.29000091552734,72.77999877929688,43561100,418600000,31838714978.027344,31.838714978027344,,,,,,,,22.026169,17.202919,6.383826,12.614901,,,,,,Technology,Software - Application,United States,30709,2015-Q2
ADBE,ADOBE INC,2015-05-01 00:00:00-04:00,2015,2,5,79.08999633789062,76.29000091552734,80.73999786376953,73.95999908447266,41858000,418600000,33107072467.041016,33.107072467041014,,,,,,,,22.026169,17.202919,6.383826,12.614901,,,,,,Technology,Software - Application,United States,30709,2015-Q2
ADBE,ADOBE INC,2015-06-01 00:00:00-04:00,2015,2,6,81.01000213623047,79.5,84.36000061035156,76.94999694824219,69707100,418600000,33910786894.226074,33.91078689422607,,,,,,,,22.026169,17.202919,6.383826,12.614901,,,,,,Technology,Software - Application,United States,30709,2015-Q2
ADBE,ADOBE INC,2015-07-01 00:00:00-04:00,2015,3,7,81.98999786376953,81.56999969482422,82.81999969482422,78.94000244140625,64725600,418600000,34321013105.773926,34.32101310577393,,,,,,,,22.026169,17.202919,6.383826,12.614901,,,,,,Technology,Software - Application,United States,30709,2015-Q3
ADBE,ADOBE INC,2015-08-01 00:00:00-04:00,2015,3,8,78.56999969482422,82.18000030517578,87.25,71.33000183105469,66487100,418600000,32889401872.253418,32.889401872253416,,,,,,,,22.026169,17.202919,6.383826,12.614901,,,,,,Technology,Software - Application,United States,30709,2015-Q3
ADBE,ADOBE INC,2015-09-01 00:00:00-04:00,2015,3,9,82.22000122070312,77.06999969482422,85.98999786376953,75.54000091552734,87621600,418600000,34417292510.98633,34.41729251098633,,,,,,,,22.026169,17.202919,6.383826,12.614901,,,,,,Technology,Software - Application,United States,30709,2015-Q3
ADBE,ADOBE INC,2015-10-01 00:00:00-04:00,2015,4,10,88.66000366210938,82.41999816894531,89.69999694824219,79.0199966430664,85481100,418600000,37113077532.958984,37.11307753295898,,,,,,,,22.026169,17.202919,6.383826,12.614901,,,,,,Technology,Software - Application,United States,30709,2015-Q4
ADBE,ADOBE INC,2015-11-01 00:00:00-04:00,2015,4,11,91.45999908447266,89.02999877929688,92.66000366210938,88.0,38706000,418600000,38285155616.760254,38.28515561676026,,,,,,,,22.026169,17.202919,6.383826,12.614901,,,,,,Technology,Software - Application,United States,30709,2015-Q4
