ticker,company_name,date,year,quarter,month,close_price,open_price,high_price,low_price,volume,shares_outstanding,market_cap,market_cap_billions,revenue,revenue_millions,gross_profit,net_income,operating_income,ebitda,ps_ratio,current_pe,forward_pe,current_ps,current_pb,peg_ratio,revenue_qoq_pct,revenue_yoy_pct,market_cap_yoy_pct,sector,industry,country,employees,year_quarter
OTEX,OPEN TEXT CORP,2015-01-01 00:00:00-05:00,2015,1,1,22.492427825927734,23.369582092925935,23.794266964766763,21.142962401575918,16269800,254316690,5720199794.753838,5.720199794753838,,,,,,,,23.848484,9.481927,1.9382148,2.5052524,,,,,Technology,Software - Application,Canada,21400,2015-Q1
OTEX,OPEN TEXT CORP,2015-02-01 00:00:00-05:00,2015,1,2,23.10762596130371,22.504334973626378,24.504720641073256,21.83356988480981,12111000,254316690,5876654948.236828,5.876654948236828,,,,,,,,23.848484,9.481927,1.9382148,2.5052524,,,,,Technology,Software - Application,Canada,21400,2015-Q1
OTEX,OPEN TEXT CORP,2015-03-01 00:00:00-05:00,2015,1,3,21.053430557250977,23.246745903897338,23.46965892806332,20.85042026474537,12759600,254316690,5354238772.464924,5.354238772464924,,,,,,,,23.848484,9.481927,1.9382148,2.5052524,,,,,Technology,Software - Application,Canada,21400,2015-Q1
OTEX,OPEN TEXT CORP,2015-04-01 00:00:00-04:00,2015,2,4,20.133909225463867,21.065369726639286,23.25868484777207,19.907013248725185,15982200,254316690,5120389150.980434,5.120389150980435,,,,,,,,23.848484,9.481927,1.9382148,2.5052524,,,,,Technology,Software - Application,Canada,21400,2015-Q2
OTEX,OPEN TEXT CORP,2015-05-01 00:00:00-04:00,2015,2,5,16.893693923950195,20.177694380653246,20.20555850547407,16.603109823332364,23215200,254316690,4296348320.612125,4.296348320612125,,,,,,,,23.848484,9.481927,1.9382148,2.5052524,,,,,Technology,Software - Application,Canada,21400,2015-Q2
OTEX,OPEN TEXT CORP,2015-06-01 00:00:00-04:00,2015,2,6,16.209224700927734,17.017086588468516,17.153063372027216,15.941271303524916,19360400,254316690,4122276373.4061813,4.122276373406181,,,,,,,,23.848484,9.481927,1.9382148,2.5052524,,,,,Technology,Software - Application,Canada,21400,2015-Q2
OTEX,OPEN TEXT CORP,2015-07-01 00:00:00-04:00,2015,3,7,18.20088768005371,16.261219898652307,18.48484029479573,14.657494745076628,22427800,254316690,4628789509.853039,4.628789509853039,,,,,,,,23.848484,9.481927,1.9382148,2.5052524,,,,,Technology,Software - Application,Canada,21400,2015-Q3
OTEX,OPEN TEXT CORP,2015-08-01 00:00:00-04:00,2015,3,8,18.124900817871094,18.152895909100433,18.692804509133502,16.229225801625336,14691600,254316690,4609464782.579269,4.60946478257927,,,,,,,,23.848484,9.481927,1.9382148,2.5052524,,,,,Technology,Software - Application,Canada,21400,2015-Q3
OTEX,OPEN TEXT CORP,2015-09-01 00:00:00-04:00,2015,3,9,17.98039436340332,17.83976619376563,18.9447066295055,17.638867932722018,13459800,254316690,4572714379.39539,4.572714379395389,,,,,,,,23.848484,9.481927,1.9382148,2.5052524,,,,,Technology,Software - Application,Canada,21400,2015-Q3
OTEX,OPEN TEXT CORP,2015-10-01 00:00:00-04:00,2015,4,10,18.643367767333984,18.04469000112511,19.330439766584835,17.273241061488957,13685000,254316690,4741319581.041069,4.741319581041069,,,,,,,,23.848484,9.481927,1.9382148,2.5052524,,,,,Technology,Software - Application,Canada,21400,2015-Q4
OTEX,OPEN TEXT CORP,2015-11-01 00:00:00-04:00,2015,4,11,19.467042922973633,18.687556644277485,19.551419829616353,17.835748397553424,9428600,254316690,4950793920.258579,4.95079392025858,,,,,,,,23.848484,9.481927,1.9382148,2.5052524,,,,,Technology,Software - Application,Canada,21400,2015-Q4
OTEX,OPEN TEXT CORP,2015-12-01 00:00:00-05:00,2015,4,12,19.339359283447266,19.533035134565424,20.03739981118527,18.681667314159313,8789400,254316690,4918321839.68708,4.9183218396870805,,,,,,,,23.848484,9.481927,1.9382148,2.5052524,,,,,Technology,Software - Application,Canada,21400,2015-Q4
OTEX,OPEN TEXT CORP,2016-01-01 00:00:00-05:00,2016,1,1,19.714595794677734,19.07707845810417,19.908271538406943,17.685033953850592,11170800,254316690,5013750747.190361,5.013750747190361,,,,,,,,23.848484,9.481927,1.9382148,2.5052524,,,,-12.350076446829384,Technology,Software - Application,Canada,21400,2016-Q1
OTEX,OPEN TEXT CORP,2016-02-01 00:00:00-05:00,2016,1,2,20.06966781616211,19.52898914650923,20.50947361117227,16.91839865821237,16127000,254316690,5104051488.405876,5.104051488405876,,,,,,,,23.848484,9.481927,1.9382148,2.5052524,,,,-13.146993768329985,Technology,Software - Application,Canada,21400,2016-Q1
OTEX,OPEN TEXT CORP,2016-03-01 00:00:00-05:00,2016,1,3,20.900867462158203,20.16651277175362,21.211556221821454,19.290936617501426,7914400,254316690,5315439431.104774,5.315439431104775,,,,,,,,23.848484,9.481927,1.9382148,2.5052524,,,,-0.7246472002646165,Technology,Software - Application,Canada,21400,2016-Q1
OTEX,OPEN TEXT CORP,2016-04-01 00:00:00-04:00,2016,2,4,22.65505027770996,20.76712942123413,23.246545988893043,20.64558975704552,12049000,254316690,5761557398.410778,5.761557398410778,,,,,,,,23.848484,9.481927,1.9382148,2.5052524,,,,12.521865595070537,Technology,Software - Application,Canada,21400,2016-Q2
OTEX,OPEN TEXT CORP,2016-05-01 00:00:00-04:00,2016,2,5,23.77321434020996,22.67935448127556,23.838035585048868,21.711086460355464,13652200,254316690,6045925181.662731,6.0459251816627315,,,,,,,,23.848484,9.481927,1.9382148,2.5052524,,,,40.72241658472733,Technology,Software - Application,Canada,21400,2016-Q2
OTEX,OPEN TEXT CORP,2016-06-01 00:00:00-04:00,2016,2,6,24.06593894958496,23.81372704150465,25.209030931875247,23.024545492529867,12419800,254316690,6120369935.400524,6.120369935400524,,,,,,,,23.848484,9.481927,1.9382148,2.5052524,,,,48.470635663453706,Technology,Software - Application,Canada,21400,2016-Q2
OTEX,OPEN TEXT CORP,2016-07-01 00:00:00-04:00,2016,3,7,24.785966873168945,24.094416530422603,25.7297291461652,23.47202199784913,11779800,254316690,6303485053.633976,6.303485053633976,,,,,,,,23.848484,9.481927,1.9382148,2.5052524,,,,36.17998917894427,Technology,Software - Application,Canada,21400,2016-Q3
OTEX,OPEN TEXT CORP,2016-08-01 00:00:00-04:00,2016,3,8,25.5548095703125,24.724949093190283,25.89244947541681,24.501212610618197,6858600,254316690,6499014583.502197,6.4990145835021975,,,,,,,,23.848484,9.481927,1.9382148,2.5052524,,,,40.99282433101945,Technology,Software - Application,Canada,21400,2016-Q3
OTEX,OPEN TEXT CORP,2016-09-01 00:00:00-04:00,2016,3,9,26.48154640197754,25.685384897171275,27.289954484634492,24.378863653065395,15414000,254316690,6734699227.032337,6.734699227032337,,,,,,,,23.848484,9.481927,1.9382148,2.5052524,,,,47.28012003939788,Technology,Software - Application,Canada,21400,2016-Q3
OTEX,OPEN TEXT CORP,2016-10-01 00:00:00-04:00,2016,4,10,25.346508026123047,26.485631391337403,26.775515363024464,25.015794338885023,7737400,254316690,6446040024.262047,6.446040024262047,,,,,,,,23.848484,9.481927,1.9382148,2.5052524,,,,35.95455682923332,Technology,Software - Application,Canada,21400,2016-Q4
OTEX,OPEN TEXT CORP,2016-11-01 00:00:00-04:00,2016,4,11,25.95077133178711,25.334255924279685,26.175329294739157,23.921580607896296,10091600,254316690,6599714268.046989,6.59971426804699,,,,,,,,23.848484,9.481927,1.9382148,2.5052524,,,,33.306180268200045,Technology,Software - Application,Canada,21400,2016-Q4
OTEX,OPEN TEXT CORP,2016-12-01 00:00:00-05:00,2016,4,12,25.328142166137695,26.06983241797183,26.36077326846527,24.238142929763768,21269000,254316690,6441369279.541569,6.4413692795415685,,,,,,,,23.848484,9.481927,1.9382148,2.5052524,,,,30.966811231519365,Technology,Software - Application,Canada,21400,2016-Q4
OTEX,OPEN TEXT CORP,2017-01-01 00:00:00-05:00,2017,1,1,28.08591651916504,25.42238493270404,28.741554438259026,25.061783295620295,8111100,254316690,7142717324.770374,7.142717324770374,,,,,,,,23.848484,9.481927,1.9382148,2.5052524,,,,42.46255318481993,Technology,Software - Application,Canada,21400,2017-Q1
OTEX,OPEN TEXT CORP,2017-02-01 00:00:00-05:00,2017,1,2,27.02869987487793,28.266219435735703,28.602234080316144,26.70907656982926,10834700,254316690,6873849487.182369,6.873849487182369,,,,,,,,23.848484,9.481927,1.9382148,2.5052524,,,,34.67437589132247,Technology,Software - Application,Canada,21400,2017-Q1
OTEX,OPEN TEXT CORP,2017-03-01 00:00:00-05:00,2017,1,3,27.87282943725586,27.11884668773703,28.569447196349095,26.84020020936531,11384900,254316690,7088525723.417473,7.088525723417473,,,,,,,,23.848484,9.481927,1.9382148,2.5052524,,,,33.35728523096304,Technology,Software - Application,Canada,21400,2017-Q1
OTEX,OPEN TEXT CORP,2017-04-01 00:00:00-04:00,2017,2,4,28.521381378173828,27.995035746301465,28.95726076633049,26.975238731598182,8624500,254316690,7253463306.324806,7.253463306324806,,,,,,,,23.848484,9.481927,1.9382148,2.5052524,,,,25.89414293304695,Technology,Software - Application,Canada,21400,2017-Q2
OTEX,OPEN TEXT CORP,2017-05-01 00:00:00-04:00,2017,2,5,26.835439682006836,28.578961030466253,28.90792874327835,25.87321116125606,15132800,254316690,6824700194.622631,6.824700194622631,,,,,,,,23.848484,9.481927,1.9382148,2.5052524,,,,12.880989915686047,Technology,Software - Application,Canada,21400,2017-Q2
OTEX,OPEN TEXT CORP,2017-06-01 00:00:00-04:00,2017,2,6,26.04530906677246,27.01147783764071,27.490435558332354,25.500288483754883,11658500,254316690,6623756791.888561,6.623756791888561,,,,,,,,23.848484,9.481927,1.9382148,2.5052524,,,,8.224778269960819,Technology,Software - Application,Canada,21400,2017-Q2
OTEX,OPEN TEXT CORP,2017-07-01 00:00:00-04:00,2017,3,7,27.663850784301758,26.235240360620082,28.547442184208194,25.53332144361775,8335200,254316690,7035378964.117527,7.035378964117527,,,,,,,,23.848484,9.481927,1.9382148,2.5052524,,,,11.610940682116988,Technology,Software - Application,Canada,21400,2017-Q3
OTEX,OPEN TEXT CORP,2017-08-01 00:00:00-04:00,2017,3,8,26.623350143432617,27.75467642633594,28.886002709239264,25.599373805170973,11397200,254316690,6770762285.188808,6.770762285188808,,,,,,,,23.848484,9.481927,1.9382148,2.5052524,,,,4.1813677780697,Technology,Software - Application,Canada,21400,2017-Q3
OTEX,OPEN TEXT CORP,2017-09-01 00:00:00-04:00,2017,3,9,26.77635955810547,26.850991839853684,26.95050049441027,25.880772177126907,10286000,254316690,6809675133.0672455,6.809675133067246,,,,,,,,23.848484,9.481927,1.9382148,2.5052524,,,,1.1132777204654332,Technology,Software - Application,Canada,21400,2017-Q3
