ticker,company_name,date,year,quarter,month,close_price,open_price,high_price,low_price,volume,shares_outstanding,market_cap,market_cap_billions,current_pe,forward_pe,current_ps,current_pb,peg_ratio,market_cap_yoy_pct,sector,industry,country,employees,year_quarter
XRO AU,XERO LTD,2015-11-01 00:00:00+11:00,2015,4,11,17.549999237060547,15.010000228881836,20.5,15.0,1943709,168262866,2953013169.925621,2.953013169925621,115.11194,72.75944,12.386932,10.789732,,,Technology,Software - Application,New Zealand,4610,2015-Q4
XRO AU,XERO LTD,2015-12-01 00:00:00+11:00,2015,4,12,18.649999618530273,17.549999237060547,18.8799991607666,15.869999885559082,1166912,168262866,3138102386.7128105,3.1381023867128106,115.11194,72.75944,12.386932,10.789732,,,Technology,Software - Application,New Zealand,4610,2015-Q4
XRO AU,XERO LTD,2016-01-01 00:00:00+11:00,2016,1,1,15.359999656677246,18.649999618530273,18.649999618530273,15.0,900714,168262866,2584517563.9915295,2.5845175639915294,115.11194,72.75944,12.386932,10.789732,,4.560926449505476,Technology,Software - Application,New Zealand,4610,2016-Q1
XRO AU,XERO LTD,2016-02-01 00:00:00+11:00,2016,1,2,13.800000190734863,15.40999984741211,15.470000267028809,12.5,1266620,168262866,2322027582.8935947,2.3220275828935946,115.11194,72.75944,12.386932,10.789732,,-42.065489640902776,Technology,Software - Application,New Zealand,4610,2016-Q1
XRO AU,XERO LTD,2016-03-01 00:00:00+11:00,2016,1,3,13.949999809265137,13.800000190734863,14.359999656677246,13.319999694824219,1171535,168262866,2347266948.6064053,2.3472669486064053,115.11194,72.75944,12.386932,10.789732,,-40.18010295102498,Technology,Software - Application,New Zealand,4610,2016-Q1
XRO AU,XERO LTD,2016-04-01 00:00:00+11:00,2016,2,4,15.0,13.960000038146973,16.0,13.899999618530273,623357,168262866,2523942990.0,2.52394299,115.11194,72.75944,12.386932,10.789732,,-21.1356485857642,Technology,Software - Application,New Zealand,4610,2016-Q2
XRO AU,XERO LTD,2016-05-01 00:00:00+10:00,2016,2,5,16.649999618530273,15.0,16.75,14.0,2166816,168262866,2801576654.7128105,2.8015766547128105,115.11194,72.75944,12.386932,10.789732,,-13.00940360773909,Technology,Software - Application,New Zealand,4610,2016-Q2
XRO AU,XERO LTD,2016-06-01 00:00:00+10:00,2016,2,6,17.399999618530273,16.700000762939453,18.799999237060547,16.270000457763672,1783707,168262866,2927773804.2128105,2.9277738042128103,115.11194,72.75944,12.386932,10.789732,,8.749997615814209,Technology,Software - Application,New Zealand,4610,2016-Q2
XRO AU,XERO LTD,2016-07-01 00:00:00+10:00,2016,3,7,18.729999542236328,17.489999771118164,18.8700008392334,16.799999237060547,810764,168262866,3151563403.1553726,3.1515634031553725,115.11194,72.75944,12.386932,10.789732,,17.209011757050096,Technology,Software - Application,New Zealand,4610,2016-Q3
XRO AU,XERO LTD,2016-08-01 00:00:00+10:00,2016,3,8,19.079999923706055,18.739999771118164,19.229999542236328,18.450000762939453,892608,168262866,3210455470.442562,3.2104554704425623,115.11194,72.75944,12.386932,10.789732,,52.63999938964843,Technology,Software - Application,New Zealand,4610,2016-Q3
XRO AU,XERO LTD,2016-09-01 00:00:00+10:00,2016,3,9,18.5,19.0,19.739999771118164,18.1200008392334,1074945,168262866,3112863021.0,3.112863021,115.11194,72.75944,12.386932,10.789732,,35.53113931875653,Technology,Software - Application,New Zealand,4610,2016-Q3
XRO AU,XERO LTD,2016-10-01 00:00:00+10:00,2016,4,10,16.610000610351562,18.5,18.899999618530273,16.25,851617,168262866,2794846306.959503,2.7948463069595033,115.11194,72.75944,12.386932,10.789732,,10.733337402343746,Technology,Software - Application,New Zealand,4610,2016-Q4
XRO AU,XERO LTD,2016-11-01 00:00:00+11:00,2016,4,11,16.75,16.639999389648438,18.139999389648438,15.789999961853027,834454,168262866,2818403005.5,2.8184030055,115.11194,72.75944,12.386932,10.789732,,-4.558400409335506,Technology,Software - Application,New Zealand,4610,2016-Q4
XRO AU,XERO LTD,2016-12-01 00:00:00+11:00,2016,4,12,16.979999542236328,17.0,17.290000915527344,16.389999389648438,353445,168262866,2857103387.6553726,2.8571033876553726,115.11194,72.75944,12.386932,10.789732,,-8.954424184731169,Technology,Software - Application,New Zealand,4610,2016-Q4
XRO AU,XERO LTD,2017-01-01 00:00:00+11:00,2017,1,1,18.030000686645508,16.979999542236328,18.43000030517578,16.649999618530273,457530,168262866,3033779589.516941,3.033779589516941,115.11194,72.75944,12.386932,10.789732,,17.38281959405883,Technology,Software - Application,New Zealand,4610,2017-Q1
XRO AU,XERO LTD,2017-02-01 00:00:00+11:00,2017,1,2,17.540000915527344,18.09000015258789,18.479999542236328,17.25,439596,168262866,2951330823.6892548,2.9513308236892546,115.11194,72.75944,12.386932,10.789732,,27.101454152902594,Technology,Software - Application,New Zealand,4610,2017-Q1
XRO AU,XERO LTD,2017-03-01 00:00:00+11:00,2017,1,3,18.100000381469727,17.5,18.200000762939453,16.829999923706055,566246,168262866,3045557938.7871895,3.0455579387871894,115.11194,72.75944,12.386932,10.789732,,29.749108451229468,Technology,Software - Application,New Zealand,4610,2017-Q1
XRO AU,XERO LTD,2017-04-01 00:00:00+11:00,2017,2,4,20.0,18.100000381469727,20.079999923706055,18.0,677425,168262866,3365257320.0,3.36525732,115.11194,72.75944,12.386932,10.789732,,33.33333333333333,Technology,Software - Application,New Zealand,4610,2017-Q2
XRO AU,XERO LTD,2017-05-01 00:00:00+10:00,2017,2,5,23.920000076293945,20.0,24.239999771118164,19.3799991607666,2523187,168262866,4024847767.557438,4.024847767557438,115.11194,72.75944,12.386932,10.789732,,43.66366741337744,Technology,Software - Application,New Zealand,4610,2017-Q2
XRO AU,XERO LTD,2017-06-01 00:00:00+10:00,2017,2,6,24.190000534057617,23.860000610351562,25.6200008392334,22.899999618530273,1340062,168262866,4070278818.4020653,4.070278818402065,115.11194,72.75944,12.386932,10.789732,,39.022994622921004,Technology,Software - Application,New Zealand,4610,2017-Q2
XRO AU,XERO LTD,2017-07-01 00:00:00+10:00,2017,3,7,24.8700008392334,24.639999389648438,24.979999542236328,23.520000457763672,821205,168262866,4184697618.631817,4.184697618631817,115.11194,72.75944,12.386932,10.789732,,32.78164146855054,Technology,Software - Application,New Zealand,4610,2017-Q3
XRO AU,XERO LTD,2017-08-01 00:00:00+10:00,2017,3,8,23.81999969482422,24.809999465942383,26.399999618530273,23.729999542236328,1255974,168262866,4008021416.7702484,4.008021416770249,115.11194,72.75944,12.386932,10.789732,,24.84276619534429,Technology,Software - Application,New Zealand,4610,2017-Q3
XRO AU,XERO LTD,2017-09-01 00:00:00+10:00,2017,3,9,28.389999389648438,23.920000076293945,28.889999389648438,23.25,1744325,168262866,4776982663.040497,4.776982663040497,115.11194,72.75944,12.386932,10.789732,,53.45945616026182,Technology,Software - Application,New Zealand,4610,2017-Q3
XRO AU,XERO LTD,2017-10-01 00:00:00+10:00,2017,4,10,30.899999618530273,28.200000762939453,32.470001220703125,27.8700008392334,1732838,168262866,5199322495.2128105,5.199322495212811,115.11194,72.75944,12.386932,10.789732,,86.03250140323897,Technology,Software - Application,New Zealand,4610,2017-Q4
XRO AU,XERO LTD,2017-11-01 00:00:00+11:00,2017,4,11,28.25,31.299999237060547,31.719999313354492,27.0,4300475,168262866,4753425964.5,4.7534259645,115.11194,72.75944,12.386932,10.789732,,68.65671641791045,Technology,Software - Application,New Zealand,4610,2017-Q4
XRO AU,XERO LTD,2017-12-01 00:00:00+11:00,2017,4,12,28.65999984741211,28.5,29.239999771118164,25.825000762939453,2755559,168262866,4822413713.885124,4.822413713885124,115.11194,72.75944,12.386932,10.789732,,68.786811661112,Technology,Software - Application,New Zealand,4610,2017-Q4
XRO AU,XERO LTD,2018-01-01 00:00:00+11:00,2018,1,1,31.469999313354492,28.65999984741211,31.84000015258789,28.18000030517578,3783759,168262866,5295232277.483059,5.295232277483059,115.11194,72.75944,12.386932,10.789732,,74.54241882898953,Technology,Software - Application,New Zealand,4610,2018-Q1
XRO AU,XERO LTD,2018-02-01 00:00:00+11:00,2018,1,2,31.760000228881836,31.84000015258789,35.4900016784668,29.809999465942383,6978520,168262866,5344028662.672314,5.344028662672314,115.11194,72.75944,12.386932,10.789732,,81.07182765746717,Technology,Software - Application,New Zealand,4610,2018-Q1
XRO AU,XERO LTD,2018-03-01 00:00:00+11:00,2018,1,3,33.439998626708984,31.979999542236328,36.0,30.770000457763672,20753747,168262866,5626710007.966118,5.626710007966118,115.11194,72.75944,12.386932,10.789732,,84.75136973446651,Technology,Software - Application,New Zealand,4610,2018-Q1
XRO AU,XERO LTD,2018-04-01 00:00:00+11:00,2018,2,4,38.029998779296875,33.439998626708984,38.63999938964844,32.560001373291016,8035633,168262866,6399036588.580994,6.3990365885809934,115.11194,72.75944,12.386932,10.789732,,90.14999389648438,Technology,Software - Application,New Zealand,4610,2018-Q2
XRO AU,XERO LTD,2018-05-01 00:00:00+10:00,2018,2,5,40.970001220703125,37.900001525878906,42.20000076293945,37.68000030517578,11543334,168262866,6893729825.419006,6.8937298254190065,115.11194,72.75944,12.386932,10.789732,,71.27926877101763,Technology,Software - Application,New Zealand,4610,2018-Q2
XRO AU,XERO LTD,2018-06-01 00:00:00+10:00,2018,2,6,45.0099983215332,40.970001220703125,47.810001373291016,40.439998626708984,9837671,168262866,7573511316.236366,7.573511316236366,115.11194,72.75944,12.386932,10.789732,,86.06861235146593,Technology,Software - Application,New Zealand,4610,2018-Q2
XRO AU,XERO LTD,2018-07-01 00:00:00+10:00,2018,3,7,42.79999923706055,45.810001373291016,47.119998931884766,42.58000183105469,9309447,168262866,7201650536.425621,7.201650536425621,115.11194,72.75944,12.386932,10.789732,,72.09488457089988,Technology,Software - Application,New Zealand,4610,2018-Q3
XRO AU,XERO LTD,2018-08-01 00:00:00+10:00,2018,3,8,51.06999969482422,42.29999923706055,52.56999969482422,42.290000915527344,15146615,168262866,8593184515.270248,8.593184515270249,115.11194,72.75944,12.386932,10.789732,,114.39966561343438,Technology,Software - Application,New Zealand,4610,2018-Q3
XRO AU,XERO LTD,2018-09-01 00:00:00+10:00,2018,3,9,49.0,51.5,52.099998474121094,44.779998779296875,17345364,168262866,8244880434.0,8.244880434,115.11194,72.75944,12.386932,10.789732,,72.59598821219552,Technology,Software - Application,New Zealand,4610,2018-Q3
XRO AU,XERO LTD,2018-10-01 00:00:00+10:00,2018,4,10,39.779998779296875,49.220001220703125,50.76499938964844,37.08000183105469,13425537,168262866,6693496604.080994,6.693496604080994,115.11194,72.75944,12.386932,10.789732,,28.737861716481696,Technology,Software - Application,New Zealand,4610,2018-Q4
XRO AU,XERO LTD,2018-11-01 00:00:00+11:00,2018,4,11,39.880001068115234,40.18000030517578,46.0,36.099998474121094,11804762,168262866,6710323275.804131,6.7103232758041305,115.11194,72.75944,12.386932,10.789732,,41.16814537385925,Technology,Software - Application,New Zealand,4610,2018-Q4
XRO AU,XERO LTD,2018-12-01 00:00:00+11:00,2018,4,12,42.02000045776367,40.40999984741211,42.349998474121094,37.04999923706055,7930942,168262866,7070405706.344627,7.070405706344627,115.11194,72.75944,12.386932,10.789732,,46.615494352690725,Technology,Software - Application,New Zealand,4610,2018-Q4
XRO AU,XERO LTD,2019-01-01 00:00:00+11:00,2019,1,1,43.529998779296875,42.02000045776367,44.65999984741211,39.86000061035156,7062692,168262866,7324482351.580994,7.324482351580993,115.11194,72.75944,12.386932,10.789732,,38.32221076924094,Technology,Software - Application,New Zealand,4610,2019-Q1
XRO AU,XERO LTD,2019-02-01 00:00:00+11:00,2019,1,2,47.5,43.4900016784668,49.400001525878906,42.060001373291016,7203954,168262866,7992486135.0,7.992486135,115.11194,72.75944,12.386932,10.789732,,49.55919287684563,Technology,Software - Application,New Zealand,4610,2019-Q1
XRO AU,XERO LTD,2019-03-01 00:00:00+11:00,2019,1,3,48.650001525878906,48.0,50.06999969482422,47.349998474121094,7466545,168262866,8185988687.648758,8.185988687648758,115.11194,72.75944,12.386932,10.789732,,45.48446029845672,Technology,Software - Application,New Zealand,4610,2019-Q1
XRO AU,XERO LTD,2019-04-01 00:00:00+11:00,2019,2,4,54.45000076293945,48.77000045776367,55.97999954223633,48.400001525878906,10047034,168262866,9161913182.074379,9.161913182074379,115.11194,72.75944,12.386932,10.789732,,43.17644625479571,Technology,Software - Application,New Zealand,4610,2019-Q2
XRO AU,XERO LTD,2019-05-01 00:00:00+10:00,2019,2,5,59.810001373291016,54.29999923706055,62.11000061035156,52.20000076293945,14366704,168262866,10063802246.533882,10.063802246533882,115.11194,72.75944,12.386932,10.789732,,45.98486597815279,Technology,Software - Application,New Zealand,4610,2019-Q2
XRO AU,XERO LTD,2019-06-01 00:00:00+10:00,2019,2,6,59.939998626708984,59.70000076293945,63.15999984741211,56.63999938964844,8261817,168262866,10085675956.966118,10.085675956966117,115.11194,72.75944,12.386932,10.789732,,33.170408491290985,Technology,Software - Application,New Zealand,4610,2019-Q2
XRO AU,XERO LTD,2019-07-01 00:00:00+10:00,2019,3,7,64.91999816894531,60.880001068115234,65.87000274658203,59.345001220703125,9499717,168262866,10923624952.62149,10.923624952621491,115.11194,72.75944,12.386932,10.789732,,51.682241416329376,Technology,Software - Application,New Zealand,4610,2019-Q3
XRO AU,XERO LTD,2019-08-01 00:00:00+10:00,2019,3,8,63.470001220703125,65.48999786376953,66.75,57.540000915527344,7438867,168262866,10679644310.419006,10.679644310419006,115.11194,72.75944,12.386932,10.789732,,24.28040258464228,Technology,Software - Application,New Zealand,4610,2019-Q3
XRO AU,XERO LTD,2019-09-01 00:00:00+10:00,2019,3,9,62.290000915527344,63.5,68.87999725341797,60.81999969482422,8835103,168262866,10481094077.189255,10.481094077189255,115.11194,72.75944,12.386932,10.789732,,27.12245084801499,Technology,Software - Application,New Zealand,4610,2019-Q3
XRO AU,XERO LTD,2019-10-01 00:00:00+10:00,2019,4,10,68.98999786376953,62.29999923706055,70.80000305175781,60.04999923706055,10652004,168262866,11608454765.891739,11.60845476589174,115.11194,72.75944,12.386932,10.789732,,73.42885867476376,Technology,Software - Application,New Zealand,4610,2019-Q4
XRO AU,XERO LTD,2019-11-01 00:00:00+11:00,2019,4,11,81.27999877929688,68.72000122070312,82.9800033569336,67.23999786376953,18321371,168262866,13676405543.080994,13.676405543080994,115.11194,72.75944,12.386932,10.789732,,103.8114257832397,Technology,Software - Application,New Zealand,4610,2019-Q4
XRO AU,XERO LTD,2019-12-01 00:00:00+11:00,2019,4,12,80.0,81.6500015258789,84.44999694824219,78.15499877929688,8260860,168262866,13461029280.0,13.46102928,115.11194,72.75944,12.386932,10.789732,,90.38552862561689,Technology,Software - Application,New Zealand,4610,2019-Q4
XRO AU,XERO LTD,2020-01-01 00:00:00+11:00,2020,1,1,85.58000183105469,80.0,88.0,78.52999877929688,6179908,168262866,14399936380.37851,14.39993638037851,115.11194,72.75944,12.386932,10.789732,,96.60005566496143,Technology,Software - Application,New Zealand,4610,2020-Q1
XRO AU,XERO LTD,2020-02-01 00:00:00+11:00,2020,1,2,73.6500015258789,84.66000366210938,90.22000122070312,73.37000274658203,9465438,168262866,12392560337.648758,12.392560337648758,115.11194,72.75944,12.386932,10.789732,,55.05263479132401,Technology,Software - Application,New Zealand,4610,2020-Q1
XRO AU,XERO LTD,2020-03-01 00:00:00+11:00,2020,1,3,67.91000366210938,74.75,80.38999938964844,54.689998626708984,27369506,168262866,11426731846.257019,11.426731846257018,115.11194,72.75944,12.386932,10.789732,,39.58890345766031,Technology,Software - Application,New Zealand,4610,2020-Q1
XRO AU,XERO LTD,2020-04-01 00:00:00+11:00,2020,2,4,79.52999877929688,68.06999969482422,82.48999786376953,65.16000366210938,12952142,168262866,13381945527.580994,13.381945527580994,115.11194,72.75944,12.386932,10.789732,,46.06060177216331,Technology,Software - Application,New Zealand,4610,2020-Q2
XRO AU,XERO LTD,2020-05-01 00:00:00+10:00,2020,2,5,85.2699966430664,78.19999694824219,86.25,75.0,12643003,168262866,14347774018.972733,14.347774018972732,115.11194,72.75944,12.386932,10.789732,,42.568123533173676,Technology,Software - Application,New Zealand,4610,2020-Q2
XRO AU,XERO LTD,2020-06-01 00:00:00+10:00,2020,2,6,90.11000061035156,83.33000183105469,92.0,81.55000305175781,12634543,168262866,15162166957.959503,15.162166957959503,115.11194,72.75944,12.386932,10.789732,,50.33367146291352,Technology,Software - Application,New Zealand,4610,2020-Q2
XRO AU,XERO LTD,2020-07-01 00:00:00+10:00,2020,3,7,89.94000244140625,91.5,96.55999755859375,88.36000061035156,9022324,168262866,15133562578.838013,15.133562578838013,115.11194,72.75944,12.386932,10.789732,,38.53974888808504,Technology,Software - Application,New Zealand,4610,2020-Q3
XRO AU,XERO LTD,2020-08-01 00:00:00+10:00,2020,3,8,100.97000122070312,90.30000305175781,102.87000274658203,87.6500015258789,8342730,168262866,16989501785.419006,16.989501785419005,115.11194,72.75944,12.386932,10.789732,,59.08303021706571,Technology,Software - Application,New Zealand,4610,2020-Q3
XRO AU,XERO LTD,2020-09-01 00:00:00+10:00,2020,3,9,100.75,97.94000244140625,103.4800033569336,89.48999786376953,13991786,168262866,16952483749.5,16.9524837495,115.11194,72.75944,12.386932,10.789732,,61.7434556416671,Technology,Software - Application,New Zealand,4610,2020-Q3
XRO AU,XERO LTD,2020-10-01 00:00:00+10:00,2020,4,10,110.1500015258789,101.36000061035156,119.87999725341797,100.88999938964844,10504095,168262866,18534154946.648758,18.53415494664876,115.11194,72.75944,12.386932,10.789732,,59.660827564287786,Technology,Software - Application,New Zealand,4610,2020-Q4
XRO AU,XERO LTD,2020-11-01 00:00:00+11:00,2020,4,11,132.5,109.5,138.19000244140625,109.08000183105469,33678142,168262866,22294829745.0,22.294829745,115.11194,72.75944,12.386932,10.789732,,63.01673473173028,Technology,Software - Application,New Zealand,4610,2020-Q4
XRO AU,XERO LTD,2020-12-01 00:00:00+11:00,2020,4,12,146.82000732421875,133.82000732421875,157.99000549316406,128.75,17867189,168262866,24704355218.514038,24.70435521851404,115.11194,72.75944,12.386932,10.789732,,83.52500915527344,Technology,Software - Application,New Zealand,4610,2020-Q4
XRO AU,XERO LTD,2021-01-01 00:00:00+11:00,2021,1,1,129.88999938964844,146.82000732421875,154.6999969482422,128.6999969482422,10869613,168262866,21855663562.040497,21.855663562040498,115.11194,72.75944,12.386932,10.789732,,51.77611195436413,Technology,Software - Application,New Zealand,4610,2021-Q1
XRO AU,XERO LTD,2021-02-01 00:00:00+11:00,2021,1,2,118.43000030517578,128.00999450683594,136.39999389648438,112.62000274658203,10378878,168262866,19927371271.72975,19.92737127172975,115.11194,72.75944,12.386932,10.789732,,60.80108330148808,Technology,Software - Application,New Zealand,4610,2021-Q1
XRO AU,XERO LTD,2021-03-01 00:00:00+11:00,2021,1,3,126.52999877929688,120.75,128.36000061035156,104.44000244140625,12419567,168262866,21290300229.580994,21.290300229580993,115.11194,72.75944,12.386932,10.789732,,86.32011773825707,Technology,Software - Application,New Zealand,4610,2021-Q1
XRO AU,XERO LTD,2021-04-01 00:00:00+11:00,2021,2,4,141.55999755859375,128.0,148.0,127.62999725341797,8214640,168262866,23819290900.161987,23.819290900161988,115.11194,72.75944,12.386932,10.789732,,77.99572454594885,Technology,Software - Application,New Zealand,4610,2021-Q2
XRO AU,XERO LTD,2021-05-01 00:00:00+10:00,2021,2,5,132.64999389648438,141.63999938964844,142.3699951171875,111.22000122070312,12827815,168262866,22320068147.90497,22.32006814790497,115.11194,72.75944,12.386932,10.789732,,55.564675875087644,Technology,Software - Application,New Zealand,4610,2021-Q2
XRO AU,XERO LTD,2021-06-01 00:00:00+10:00,2021,2,6,137.10000610351562,132.47000122070312,143.8699951171875,127.63999938964844,7820751,168262866,23068839955.59503,23.06883995559503,115.11194,72.75944,12.386932,10.789732,,52.14738117287949,Technology,Software - Application,New Zealand,4610,2021-Q2
XRO AU,XERO LTD,2021-07-01 00:00:00+10:00,2021,3,7,140.27999877929688,136.6999969482422,145.22000122070312,131.91000366210938,5740823,168262866,23603914637.080994,23.603914637080994,115.11194,72.75944,12.386932,10.789732,,55.97064150702678,Technology,Software - Application,New Zealand,4610,2021-Q3
XRO AU,XERO LTD,2021-08-01 00:00:00+10:00,2021,3,8,151.82000732421875,142.97999572753906,153.61000061035156,140.67999267578125,6534009,168262866,25545669548.514038,25.545669548514038,115.11194,72.75944,12.386932,10.789732,,50.36149894894646,Technology,Software - Application,New Zealand,4610,2021-Q3
XRO AU,XERO LTD,2021-09-01 00:00:00+10:00,2021,3,9,139.0,150.9499969482422,154.0,134.1999969482422,7819757,168262866,23388538374.0,23.388538374,115.11194,72.75944,12.386932,10.789732,,37.9652605459057,Technology,Software - Application,New Zealand,4610,2021-Q3
XRO AU,XERO LTD,2021-10-01 00:00:00+10:00,2021,4,10,149.50999450683594,139.5500030517578,155.0,131.5,8018281,168262866,25156980171.36447,25.15698017136447,115.11194,72.75944,12.386932,10.789732,,35.73308437195954,Technology,Software - Application,New Zealand,4610,2021-Q4
XRO AU,XERO LTD,2021-11-01 00:00:00+11:00,2021,4,11,144.83999633789062,154.6699981689453,156.64999389648438,135.2899932861328,7685042,168262866,24371192895.24298,24.37119289524298,115.11194,72.75944,12.386932,10.789732,,9.313204783313678,Technology,Software - Application,New Zealand,4610,2021-Q4
XRO AU,XERO LTD,2021-12-01 00:00:00+11:00,2021,4,12,141.44000244140625,144.22999572753906,149.5,133.39999389648438,7091957,168262866,23799100177.838013,23.799100177838014,115.11194,72.75944,12.386932,10.789732,,-3.664354048785723,Technology,Software - Application,New Zealand,4610,2021-Q4
XRO AU,XERO LTD,2022-01-01 00:00:00+11:00,2022,1,1,112.91000366210938,141.44000244140625,146.3699951171875,102.2300033569336,10842396,168262866,18998560816.25702,18.99856081625702,115.11194,72.75944,12.386932,10.789732,,-13.072596664352808,Technology,Software - Application,New Zealand,4610,2022-Q1
XRO AU,XERO LTD,2022-02-01 00:00:00+11:00,2022,1,2,93.7300033569336,117.9000015258789,120.0,91.80999755859375,10763785,168262866,15771278995.027267,15.771278995027268,115.11194,72.75944,12.386932,10.789732,,-20.856199345262283,Technology,Software - Application,New Zealand,4610,2022-Q1
XRO AU,XERO LTD,2022-03-01 00:00:00+11:00,2022,1,3,102.75,94.77999877929688,108.66000366210938,90.1500015258789,12659173,168262866,17289009481.5,17.2890094815,115.11194,72.75944,12.386932,10.789732,,-18.79396112282885,Technology,Software - Application,New Zealand,4610,2022-Q1
XRO AU,XERO LTD,2022-04-01 00:00:00+11:00,2022,2,4,96.3499984741211,102.29000091552734,108.4000015258789,93.22000122070312,6723061,168262866,16212126882.351242,16.212126882351242,115.11194,72.75944,12.386932,10.789732,,-31.936987753732883,Technology,Software - Application,New Zealand,4610,2022-Q2
XRO AU,XERO LTD,2022-05-01 00:00:00+10:00,2022,2,5,89.29000091552734,93.98999786376953,95.58000183105469,75.80000305175781,14722008,168262866,15024191459.189255,15.024191459189256,115.11194,72.75944,12.386932,10.789732,,-32.68751977085933,Technology,Software - Application,New Zealand,4610,2022-Q2
XRO AU,XERO LTD,2022-06-01 00:00:00+10:00,2022,2,6,76.95999908447266,89.12000274658203,89.19999694824219,72.52999877929688,13747724,168262866,12949510013.310745,12.949510013310745,115.11194,72.75944,12.386932,10.789732,,-43.865794559947005,Technology,Software - Application,New Zealand,4610,2022-Q2
XRO AU,XERO LTD,2022-07-01 00:00:00+10:00,2022,3,7,92.98999786376953,77.19999694824219,94.43000030517578,76.55999755859375,10444865,168262866,15646763549.891739,15.64676354989174,115.11194,72.75944,12.386932,10.789732,,-33.71115007630482,Technology,Software - Application,New Zealand,4610,2022-Q3
XRO AU,XERO LTD,2022-08-01 00:00:00+10:00,2022,3,8,87.75,93.16999816894531,100.5,82.54000091552734,9735081,168262866,14765066491.5,14.7650664915,115.11194,72.75944,12.386932,10.789732,,-42.201293790873194,Technology,Software - Application,New Zealand,4610,2022-Q3
XRO AU,XERO LTD,2022-09-01 00:00:00+10:00,2022,3,9,73.51000213623047,85.58999633789062,91.38999938964844,72.7699966430664,10845452,168262866,12369003639.108261,12.36900363910826,115.11194,72.75944,12.386932,10.789732,,-47.11510637681261,Technology,Software - Application,New Zealand,4610,2022-Q3
XRO AU,XERO LTD,2022-10-01 00:00:00+10:00,2022,4,10,78.06999969482422,72.27999877929688,79.94000244140625,70.33999633789062,10137627,168262866,13136281897.270248,13.136281897270248,115.11194,72.75944,12.386932,10.789732,,-47.78275529181785,Technology,Software - Application,New Zealand,4610,2022-Q4
XRO AU,XERO LTD,2022-11-01 00:00:00+11:00,2022,4,11,70.63999938964844,77.48999786376953,78.27999877929688,62.849998474121094,16909783,168262866,11886088751.540497,11.886088751540496,115.11194,72.75944,12.386932,10.789732,,-51.22894146941594,Technology,Software - Application,New Zealand,4610,2022-Q4
