ticker,company_name,date,year,quarter,month,close_price,open_price,high_price,low_price,volume,shares_outstanding,market_cap,market_cap_billions,revenue,revenue_millions,gross_profit,net_income,operating_income,ebitda,ps_ratio,current_pe,forward_pe,current_ps,current_pb,peg_ratio,revenue_qoq_pct,revenue_yoy_pct,market_cap_yoy_pct,user_subscribers_millions,sector,industry,country,employees,year_quarter
DOCU,DOCUSIGN INC,2022-07-01 00:00:00-04:00,2022,3,7,63.97999954223633,58.0,68.94999694824219,57.0,70606200,201104117,12866641313.601841,12.866641313601841,,,,,,,,54.196968,19.387533,4.6479177,7.2364964,,,,-78.53308357673296,,Technology,Software - Application,United States,6838,2022-Q3
DOCU,DOCUSIGN INC,2022-08-01 00:00:00-04:00,2022,3,8,58.220001220703125,63.310001373291016,77.23999786376953,56.91999816894531,69265400,201104117,11708281937.228424,11.708281937228424,,,,,,,,54.196968,19.387533,4.6479177,7.2364964,,,,-80.34701487309616,,Technology,Software - Application,United States,6838,2022-Q3
DOCU,DOCUSIGN INC,2022-09-01 00:00:00-04:00,2022,3,9,53.470001220703125,57.18000030517578,67.3499984741211,51.119998931884766,140779000,201104117,10753037381.478424,10.753037381478425,,,,,,,,54.196968,19.387533,4.6479177,7.2364964,,,,-79.22930398865931,,Technology,Software - Application,United States,6838,2022-Q3
DOCU,DOCUSIGN INC,2022-10-01 00:00:00-04:00,2022,4,10,48.29999923706055,51.369998931884766,56.625,42.130001068115234,97241700,201104117,9713328697.669735,9.713328697669734,,,,,,,,54.196968,19.387533,4.6479177,7.2364964,,,,-82.64400526285372,,Technology,Software - Application,United States,6838,2022-Q4
DOCU,DOCUSIGN INC,2022-11-01 00:00:00-04:00,2022,4,11,47.06999969482422,49.72999954223633,54.32500076293945,39.56999969482422,94518300,201104117,9465970725.817894,9.465970725817893,,,,,,,,54.196968,19.387533,4.6479177,7.2364964,,,,-80.893814102042,,Technology,Software - Application,United States,6838,2022-Q4
DOCU,DOCUSIGN INC,2022-12-01 00:00:00-05:00,2022,4,12,55.41999816894531,46.66999816894531,61.599998474121094,40.7599983215332,177054100,201104117,11145189795.907364,11.145189795907363,,,,,,,,54.196968,19.387533,4.6479177,7.2364964,,,,-63.61368323991654,,Technology,Software - Application,United States,6838,2022-Q4
DOCU,DOCUSIGN INC,2023-01-01 00:00:00-05:00,2023,1,1,60.63999938964844,56.435001373291016,61.27000045776367,52.16999816894531,84361800,201104117,12194953532.135788,12.194953532135788,,,,,,,,54.196968,19.387533,4.6479177,7.2364964,,,,-51.78500357144482,,Technology,Software - Application,United States,6838,2023-Q1
DOCU,DOCUSIGN INC,2023-02-01 00:00:00-05:00,2023,1,2,61.349998474121094,61.0,69.44999694824219,58.060001373291016,70602100,201104117,12337737271.08947,12.33773727108947,,,,,,,,54.196968,19.387533,4.6479177,7.2364964,,,,-48.197248741001744,,Technology,Software - Application,United States,6838,2023-Q1
DOCU,DOCUSIGN INC,2023-03-01 00:00:00-05:00,2023,1,3,58.29999923706055,60.790000915527344,66.9800033569336,47.779998779296875,123245200,201104117,11724369867.669735,11.724369867669735,,,,,,,,54.196968,19.387533,4.6479177,7.2364964,,,,-45.57505811964631,,Technology,Software - Application,United States,6838,2023-Q1
DOCU,DOCUSIGN INC,2023-04-01 00:00:00-04:00,2023,2,4,49.439998626708984,57.29999923706055,58.689998626708984,47.810001373291016,59839800,201104117,9942587268.305523,9.942587268305523,,,,,,,,54.196968,19.387533,4.6479177,7.2364964,,,,-38.96296465838397,,Technology,Software - Application,United States,6838,2023-Q2
