ticker,company_name,date,year,quarter,month,close_price,open_price,high_price,low_price,volume,shares_outstanding,current_pe,forward_pe,current_ps,current_pb,peg_ratio,sector,industry,country,employees,year_quarter
FB,FACEBOOK INC-CLASS A,2025-06-01 00:00:00-04:00,2025,2,6,40.332427978515625,39.99959661764992,40.42809285616589,39.77040157401298,76700,,,,,,,N/A,N/A,N/A,,2025-Q2
FB,FACEBOOK INC-CLASS A,2025-07-01 00:00:00-04:00,2025,3,7,40.425106048583984,40.22082127312039,41.26017233691186,40.09925016400054,314500,,,,,,,N/A,N/A,N/A,,2025-Q3
FB,FACEBOOK INC-CLASS A,2025-08-01 00:00:00-04:00,2025,3,8,40.65728759765625,40.39819870718683,41.20536302848494,40.12316313632479,149200,,,,,,,N/A,N/A,N/A,,2025-Q3
FB,FACEBOOK INC-CLASS A,2025-09-01 00:00:00-04:00,2025,3,9,41.211341857910156,40.81672709825908,41.793298747818575,40.607462559357906,61900,,,,,,,N/A,N/A,N/A,,2025-Q3
FB,FACEBOOK INC-CLASS A,2025-10-01 00:00:00-04:00,2025,4,10,41.689998626708984,41.369998931884766,41.779998779296875,40.933998107910156,84459,,,,,,,N/A,N/A,N/A,,2025-Q4
