ticker,company_name,date,year,quarter,month,close_price,open_price,high_price,low_price,volume,shares_outstanding,market_cap,market_cap_billions,revenue,revenue_millions,gross_profit,net_income,operating_income,ebitda,ps_ratio,current_pe,forward_pe,current_ps,current_pb,peg_ratio,revenue_qoq_pct,revenue_yoy_pct,market_cap_yoy_pct,sector,industry,country,employees,year_quarter
LSCC,LATTICE SEMICOND,2015-01-01 00:00:00-05:00,2015,1,1,7.130000114440918,6.920000076293945,7.659999847412109,6.449999809265137,31007500,136895573,976065451.156455,0.976065451156455,,,,,,,,300.65216,65.235855,19.373165,13.755719,,,,,Technology,Semiconductors,United States,1110,2015-Q1
LSCC,LATTICE SEMICOND,2015-02-01 00:00:00-05:00,2015,1,2,6.71999979019165,7.190000057220459,7.300000190734863,5.869999885559082,38044200,136895573,919938221.8381658,0.9199382218381658,,,,,,,,300.65216,65.235855,19.373165,13.755719,,,,,Technology,Semiconductors,United States,1110,2015-Q1
LSCC,LATTICE SEMICOND,2015-03-01 00:00:00-05:00,2015,1,3,6.340000152587891,6.75,7.0,6.239999771118164,29309800,136895573,867917953.7086067,0.8679179537086067,,,,,,,,300.65216,65.235855,19.373165,13.755719,,,,,Technology,Semiconductors,United States,1110,2015-Q1
LSCC,LATTICE SEMICOND,2015-04-01 00:00:00-04:00,2015,2,4,5.929999828338623,6.340000152587891,6.579999923706055,5.900000095367432,21472600,136895573,811790724.3903174,0.8117907243903174,,,,,,,,300.65216,65.235855,19.373165,13.755719,,,,,Technology,Semiconductors,United States,1110,2015-Q2
LSCC,LATTICE SEMICOND,2015-05-01 00:00:00-04:00,2015,2,5,6.260000228881836,5.980000019073486,6.449999809265137,5.949999809265137,24286800,136895573,856966318.3129101,0.85696631831291,,,,,,,,300.65216,65.235855,19.373165,13.755719,,,,,Technology,Semiconductors,United States,1110,2015-Q2
LSCC,LATTICE SEMICOND,2015-06-01 00:00:00-04:00,2015,2,6,5.889999866485596,6.260000228881836,6.989999771118164,5.880000114440918,31431600,136895573,806314906.6924691,0.8063149066924691,,,,,,,,300.65216,65.235855,19.373165,13.755719,,,,,Technology,Semiconductors,United States,1110,2015-Q2
LSCC,LATTICE SEMICOND,2015-07-01 00:00:00-04:00,2015,3,7,4.920000076293945,5.929999828338623,6.139999866485596,4.510000228881836,25170000,136895573,673526229.6043034,0.6735262296043033,,,,,,,,300.65216,65.235855,19.373165,13.755719,,,,,Technology,Semiconductors,United States,1110,2015-Q3
LSCC,LATTICE SEMICOND,2015-08-01 00:00:00-04:00,2015,3,8,4.179999828338623,4.889999866485596,4.889999866485596,3.25,31186200,136895573,572223471.6403174,0.5722234716403174,,,,,,,,300.65216,65.235855,19.373165,13.755719,,,,,Technology,Semiconductors,United States,1110,2015-Q3
LSCC,LATTICE SEMICOND,2015-09-01 00:00:00-04:00,2015,3,9,3.8499999046325684,4.130000114440918,4.480000019073486,3.7799999713897705,22725200,136895573,527047942.9946208,0.5270479429946208,,,,,,,,300.65216,65.235855,19.373165,13.755719,,,,,Technology,Semiconductors,United States,1110,2015-Q3
LSCC,LATTICE SEMICOND,2015-10-01 00:00:00-04:00,2015,4,10,4.579999923706055,3.8299999237060547,4.880000114440918,3.569999933242798,68794400,136895573,626981713.8956966,0.6269817138956967,,,,,,,,300.65216,65.235855,19.373165,13.755719,,,,,Technology,Semiconductors,United States,1110,2015-Q4
LSCC,LATTICE SEMICOND,2015-11-01 00:00:00-04:00,2015,4,11,6.289999961853027,4.550000190734863,6.380000114440918,4.5,56945200,136895573,861073148.9478483,0.8610731489478484,,,,,,,,300.65216,65.235855,19.373165,13.755719,,,,,Technology,Semiconductors,United States,1110,2015-Q4
LSCC,LATTICE SEMICOND,2015-12-01 00:00:00-05:00,2015,4,12,6.46999979019165,6.260000228881836,7.070000171661377,5.619999885559082,58074400,136895573,885714328.5881658,0.8857143285881658,,,,,,,,300.65216,65.235855,19.373165,13.755719,,,,,Technology,Semiconductors,United States,1110,2015-Q4
LSCC,LATTICE SEMICOND,2016-01-01 00:00:00-05:00,2016,1,1,4.860000133514404,6.400000095367432,6.400000095367432,4.019999980926514,58402400,136895573,665312503.0575309,0.6653125030575309,,,,,,,,300.65216,65.235855,19.373165,13.755719,,,,-31.837306374356356,Technology,Semiconductors,United States,1110,2016-Q1
LSCC,LATTICE SEMICOND,2016-02-01 00:00:00-05:00,2016,1,2,6.329999923706055,4.690000057220459,6.670000076293945,4.179999828338623,64959000,136895573,866548966.6456966,0.8665489666456967,,,,,,,,300.65216,65.235855,19.373165,13.755719,,,,-5.80356962294597,Technology,Semiconductors,United States,1110,2016-Q1
LSCC,LATTICE SEMICOND,2016-03-01 00:00:00-05:00,2016,1,3,5.679999828338623,6.400000095367432,6.409999847412109,5.269999980926514,54240900,136895573,777566831.1403174,0.7775668311403174,,,,,,,,300.65216,65.235855,19.373165,13.755719,,,,-10.410099501020763,Technology,Semiconductors,United States,1110,2016-Q1
LSCC,LATTICE SEMICOND,2016-04-01 00:00:00-04:00,2016,2,4,5.570000171661377,5.619999885559082,6.46999979019165,5.139999866485596,42332100,136895573,762508365.1096826,0.7625083651096826,,,,,,,,300.65216,65.235855,19.373165,13.755719,,,,-6.070820693060719,Technology,Semiconductors,United States,1110,2016-Q2
LSCC,LATTICE SEMICOND,2016-05-01 00:00:00-04:00,2016,2,5,5.820000171661377,5.570000171661377,5.900000095367432,4.980000019073486,29982400,136895573,796732258.3596826,0.7967322583596825,,,,,,,,300.65216,65.235855,19.373165,13.755719,,,,-7.028754650685565,Technology,Semiconductors,United States,1110,2016-Q2
LSCC,LATTICE SEMICOND,2016-06-01 00:00:00-04:00,2016,2,6,5.349999904632568,5.800000190734863,6.019999980926514,4.889999866485596,25713300,136895573,732391302.4946208,0.7323913024946208,,,,,,,,300.65216,65.235855,19.373165,13.755719,,,,-9.16808105422302,Technology,Semiconductors,United States,1110,2016-Q2
LSCC,LATTICE SEMICOND,2016-07-01 00:00:00-04:00,2016,3,7,6.010000228881836,5.360000133514404,6.300000190734863,5.210000038146973,20363600,136895573,822742425.0629101,0.8227424250629101,,,,,,,,300.65216,65.235855,19.373165,13.755719,,,,22.15447430254813,Technology,Semiconductors,United States,1110,2016-Q3
LSCC,LATTICE SEMICOND,2016-08-01 00:00:00-04:00,2016,3,8,6.150000095367432,6.03000020980835,6.289999961853027,5.630000114440918,29071400,136895573,841907787.0053792,0.8419077870053792,,,,,,,,300.65216,65.235855,19.373165,13.755719,,,,47.129194926589314,Technology,Semiconductors,United States,1110,2016-Q3
LSCC,LATTICE SEMICOND,2016-09-01 00:00:00-04:00,2016,3,9,6.489999771118164,6.130000114440918,6.690000057220459,5.800000190734863,33760400,136895573,888452237.4370899,0.8884522374370899,,,,,,,,300.65216,65.235855,19.373165,13.755719,,,,68.57142680208842,Technology,Semiconductors,United States,1110,2016-Q3
LSCC,LATTICE SEMICOND,2016-10-01 00:00:00-04:00,2016,4,10,6.070000171661377,6.449999809265137,6.650000095367432,5.909999847412109,26071800,136895573,830956151.6096826,0.8309561516096826,,,,,,,,300.65216,65.235855,19.373165,13.755719,,,,32.53275704750755,Technology,Semiconductors,United States,1110,2016-Q4
LSCC,LATTICE SEMICOND,2016-11-01 00:00:00-04:00,2016,4,11,7.010000228881836,6.099999904632568,7.989999771118164,6.099999904632568,97950700,136895573,959637998.0629101,0.9596379980629101,,,,,,,,300.65216,65.235855,19.373165,13.755719,,,,11.446745173217732,Technology,Semiconductors,United States,1110,2016-Q4
LSCC,LATTICE SEMICOND,2016-12-01 00:00:00-05:00,2016,4,12,7.360000133514404,7.050000190734863,7.360000133514404,6.71999979019165,22725800,136895573,1007551435.5575309,1.0075514355575308,,,,,,,,300.65216,65.235855,19.373165,13.755719,,,,13.755801733903784,Technology,Semiconductors,United States,1110,2016-Q4
LSCC,LATTICE SEMICOND,2017-01-01 00:00:00-05:00,2017,1,1,7.190000057220459,7.389999866485596,7.420000076293945,6.929999828338623,18224900,136895573,984279177.7032275,0.9842791777032275,,,,,,,,300.65216,65.235855,19.373165,13.755719,,,,47.9423839443635,Technology,Semiconductors,United States,1110,2017-Q1
LSCC,LATTICE SEMICOND,2017-02-01 00:00:00-05:00,2017,1,2,7.070000171661377,7.199999809265137,7.349999904632568,6.760000228881836,18765900,136895573,967851724.6096826,0.9678517246096826,,,,,,,,300.65216,65.235855,19.373165,13.755719,,,,11.690367407177948,Technology,Semiconductors,United States,1110,2017-Q1
LSCC,LATTICE SEMICOND,2017-03-01 00:00:00-05:00,2017,1,3,6.920000076293945,7.139999866485596,7.550000190734863,6.78000020980835,18950000,136895573,947317375.6043034,0.9473173756043034,,,,,,,,300.65216,65.235855,19.373165,13.755719,,,,21.83099094068137,Technology,Semiconductors,United States,1110,2017-Q1
LSCC,LATTICE SEMICOND,2017-04-01 00:00:00-04:00,2017,2,4,6.860000133514404,6.940000057220459,7.010000228881836,6.659999847412109,10632500,136895573,939103649.0575309,0.9391036490575309,,,,,,,,300.65216,65.235855,19.373165,13.755719,,,,23.1597831615193,Technology,Semiconductors,United States,1110,2017-Q2
LSCC,LATTICE SEMICOND,2017-05-01 00:00:00-04:00,2017,2,5,6.949999809265137,6.820000171661377,7.090000152587891,6.599999904632568,14159100,136895573,951424206.2392416,0.9514242062392416,,,,,,,,300.65216,65.235855,19.373165,13.755719,,,,19.415800760727308,Technology,Semiconductors,United States,1110,2017-Q2
LSCC,LATTICE SEMICOND,2017-06-01 00:00:00-04:00,2017,2,6,6.659999847412109,6.949999809265137,7.099999904632568,6.510000228881836,10967800,136895573,911724495.2913933,0.9117244952913933,,,,,,,,300.65216,65.235855,19.373165,13.755719,,,,24.485980675349374,Technology,Semiconductors,United States,1110,2017-Q2
LSCC,LATTICE SEMICOND,2017-07-01 00:00:00-04:00,2017,3,7,6.960000038146973,6.699999809265137,6.989999771118164,6.510000228881836,10916700,136895573,952793193.3021517,0.9527931933021517,,,,,,,,300.65216,65.235855,19.373165,13.755719,,,,15.806984577135118,Technology,Semiconductors,United States,1110,2017-Q3
LSCC,LATTICE SEMICOND,2017-08-01 00:00:00-04:00,2017,3,8,5.650000095367432,6.949999809265137,7.03000020980835,5.590000152587891,12882300,136895573,773460000.5053792,0.7734600005053792,,,,,,,,300.65216,65.235855,19.373165,13.755719,,,,-8.130081174740656,Technology,Semiconductors,United States,1110,2017-Q3
LSCC,LATTICE SEMICOND,2017-09-01 00:00:00-04:00,2017,3,9,5.210000038146973,5.690000057220459,5.889999866485596,5.050000190734863,19741200,136895573,713225940.5521517,0.7132259405521517,,,,,,,,300.65216,65.235855,19.373165,13.755719,,,,-19.722646812214904,Technology,Semiconductors,United States,1110,2017-Q3
LSCC,LATTICE SEMICOND,2017-10-01 00:00:00-04:00,2017,4,10,5.849999904632568,5.25,6.010000228881836,5.139999866485596,31228300,136895573,800839088.9946208,0.8008390889946208,,,,,,,,300.65216,65.235855,19.373165,13.755719,,,,-3.624386504236188,Technology,Semiconductors,United States,1110,2017-Q4
LSCC,LATTICE SEMICOND,2017-11-01 00:00:00-04:00,2017,4,11,5.869999885559082,5.900000095367432,6.599999904632568,5.690000057220459,25600400,136895573,803576997.843545,0.803576997843545,,,,,,,,300.65216,65.235855,19.373165,13.755719,,,,-16.262486534962573,Technology,Semiconductors,United States,1110,2017-Q4
LSCC,LATTICE SEMICOND,2017-12-01 00:00:00-05:00,2017,4,12,5.78000020980835,5.829999923706055,5.96999979019165,5.53000020980835,13451800,136895573,791256440.6618342,0.7912564406618342,,,,,,,,300.65216,65.235855,19.373165,13.755719,,,,-21.46738987831518,Technology,Semiconductors,United States,1110,2017-Q4
LSCC,LATTICE SEMICOND,2018-01-01 00:00:00-05:00,2018,1,1,6.510000228881836,5.78000020980835,6.71999979019165,5.78000020980835,28853000,136895573,891190211.5629101,0.8911902115629101,,,,,,,,300.65216,65.235855,19.373165,13.755719,,,,-9.457577509415216,Technology,Semiconductors,United States,1110,2018-Q1
LSCC,LATTICE SEMICOND,2018-02-01 00:00:00-05:00,2018,1,2,6.010000228881836,6.46999979019165,6.619999885559082,5.389999866485596,29352700,136895573,822742425.0629101,0.8227424250629101,,,,,,,,300.65216,65.235855,19.373165,13.755719,,,,-14.992926690841257,Technology,Semiconductors,United States,1110,2018-Q1
LSCC,LATTICE SEMICOND,2018-03-01 00:00:00-05:00,2018,1,3,5.570000171661377,6.0,6.559999942779541,5.510000228881836,18974000,136895573,762508365.1096826,0.7625083651096826,,,,,,,,300.65216,65.235855,19.373165,13.755719,,,,-19.508668927003402,Technology,Semiconductors,United States,1110,2018-Q1
