ticker,company_name,date,year,quarter,month,close_price,open_price,high_price,low_price,volume,shares_outstanding,market_cap,market_cap_billions,revenue,revenue_millions,gross_profit,net_income,operating_income,ebitda,ps_ratio,current_pe,forward_pe,current_ps,current_pb,peg_ratio,revenue_qoq_pct,revenue_yoy_pct,market_cap_yoy_pct,sector,industry,country,employees,year_quarter
BABA,ALIBABA GRP-ADR,2015-01-01 00:00:00-05:00,2015,1,1,84.59883117675781,98.99620341126146,100.04086644779072,82.96535463990222,379702000,2319000000,196184689498.90137,196.18468949890138,,,,,,,,20.196533,17.700102,0.4048204,0.40005314,,,,,Consumer Cyclical,Internet Retail,Hong Kong,123711,2015-Q1
BABA,ALIBABA GRP-ADR,2015-02-01 00:00:00-05:00,2015,1,2,80.83805084228516,86.54571326978628,87.25798460643338,79.66042368219752,254007500,2319000000,187463439903.25928,187.46343990325929,,,,,,,,20.196533,17.700102,0.4048204,0.40005314,,,,,Consumer Cyclical,Internet Retail,Hong Kong,123711,2015-Q1
BABA,ALIBABA GRP-ADR,2015-03-01 00:00:00-05:00,2015,1,3,79.0526123046875,80.72407758702153,82.66145631858181,76.00409212646116,389178100,2319000000,183323007934.5703,183.3230079345703,,,,,,,,20.196533,17.700102,0.4048204,0.40005314,,,,,Consumer Cyclical,Internet Retail,Hong Kong,123711,2015-Q1
BABA,ALIBABA GRP-ADR,2015-04-01 00:00:00-04:00,2015,2,4,77.2007064819336,79.17607379688789,83.27875585724033,76.39346719085641,337200600,2319000000,179028438331.604,179.028438331604,,,,,,,,20.196533,17.700102,0.4048204,0.40005314,,,,,Consumer Cyclical,Internet Retail,Hong Kong,123711,2015-Q2
BABA,ALIBABA GRP-ADR,2015-05-01 00:00:00-04:00,2015,2,5,84.8267593383789,76.95378671210239,90.27800675280318,73.85777890201003,457293200,2319000000,196713254905.70068,196.7132549057007,,,,,,,,20.196533,17.700102,0.4048204,0.40005314,,,,,Consumer Cyclical,Internet Retail,Hong Kong,123711,2015-Q2
BABA,ALIBABA GRP-ADR,2015-06-01 00:00:00-04:00,2015,2,6,78.13140869140625,85.55802370360556,86.99206526000158,76.73536305213662,248041200,2319000000,181186736755.3711,181.1867367553711,,,,,,,,20.196533,17.700102,0.4048204,0.40005314,,,,,Consumer Cyclical,Internet Retail,Hong Kong,123711,2015-Q2
BABA,ALIBABA GRP-ADR,2015-07-01 00:00:00-04:00,2015,3,7,74.39910125732422,78.44480390100094,81.08495478617667,72.3762535582847,255413600,2319000000,172531515815.73486,172.53151581573485,,,,,,,,20.196533,17.700102,0.4048204,0.40005314,,,,,Consumer Cyclical,Internet Retail,Hong Kong,123711,2015-Q3
BABA,ALIBABA GRP-ADR,2015-08-01 00:00:00-04:00,2015,3,8,62.79383850097656,74.26614904970825,76.91579907435616,55.08231218645722,381320300,2319000000,145618911483.76465,145.61891148376463,,,,,,,,20.196533,17.700102,0.4048204,0.40005314,,,,,Consumer Cyclical,Internet Retail,Hong Kong,123711,2015-Q3
BABA,ALIBABA GRP-ADR,2015-09-01 00:00:00-04:00,2015,3,9,56.00351333618164,61.14135933745433,64.65523506101228,54.322552810669315,455445000,2319000000,129872147426.60522,129.87214742660524,,,,,,,,20.196533,17.700102,0.4048204,0.40005314,,,,,Consumer Cyclical,Internet Retail,Hong Kong,123711,2015-Q3
BABA,ALIBABA GRP-ADR,2015-10-01 00:00:00-04:00,2015,4,10,79.6129379272461,56.506855579195985,80.19225248846217,55.27225273647926,387890900,2319000000,184622403053.2837,184.6224030532837,,,,,,,,20.196533,17.700102,0.4048204,0.40005314,,,,,Consumer Cyclical,Internet Retail,Hong Kong,123711,2015-Q4
