ticker,company_name,date,year,quarter,month,close_price,open_price,high_price,low_price,volume,shares_outstanding,market_cap,market_cap_billions,revenue,revenue_millions,gross_profit,net_income,operating_income,ebitda,ps_ratio,current_pe,forward_pe,current_ps,current_pb,peg_ratio,revenue_qoq_pct,revenue_yoy_pct,market_cap_yoy_pct,user_dau_millions,sector,industry,country,employees,year_quarter
AISP,"Airship AI Holdings, Inc.",2022-03-01 00:00:00-05:00,2022,1,3,9.770000457763672,9.720000267028809,9.779999732971191,9.720000267028809,36800,31909348,311754344.5669403,0.3117543445669403,,,,,,,,,63.625004,11.834566,-3.4649422,,,,,,Technology,Software - Infrastructure,United States,55,2022-Q1
AISP,"Airship AI Holdings, Inc.",2022-04-01 00:00:00-04:00,2022,2,4,9.789999961853027,9.779999732971191,9.819999694824219,9.770000457763672,307200,31909348,312392515.702755,0.31239251570275495,,,,,,,,,63.625004,11.834566,-3.4649422,,,,,,Technology,Software - Infrastructure,United States,55,2022-Q2
AISP,"Airship AI Holdings, Inc.",2022-05-01 00:00:00-04:00,2022,2,5,9.8100004196167,9.800000190734863,9.84000015258789,9.75,1154800,31909348,313030717.2696953,0.3130307172696953,,,,,,,,,63.625004,11.834566,-3.4649422,,,,-1.5060202606001272,,Technology,Software - Infrastructure,United States,55,2022-Q2
AISP,"Airship AI Holdings, Inc.",2022-06-01 00:00:00-04:00,2022,2,6,9.829999923706055,9.8100004196167,9.890000343322754,9.760000228881836,1747300,31909348,313668888.40550995,0.31366888840550994,,,,,,,,,63.625004,11.834566,-3.4649422,,,,1.8652882102724533,,Technology,Software - Infrastructure,United States,55,2022-Q2
AISP,"Airship AI Holdings, Inc.",2022-07-01 00:00:00-04:00,2022,3,7,9.829999923706055,9.829999923706055,9.854999542236328,9.779999732971191,272300,31909348,313668888.40550995,0.31366888840550994,,,,,,,,,63.625004,11.834566,-3.4649422,,,,2.076841193025758,,Technology,Software - Infrastructure,United States,55,2022-Q3
AISP,"Airship AI Holdings, Inc.",2022-08-01 00:00:00-04:00,2022,3,8,9.850000381469727,9.829999923706055,9.920000076293945,9.819999694824219,1147600,31909348,314307089.97245026,0.31430708997245027,,,,,,,,,63.625004,11.834566,-3.4649422,,,,2.284530263908313,,Technology,Software - Infrastructure,United States,55,2022-Q3
AISP,"Airship AI Holdings, Inc.",2022-09-01 00:00:00-04:00,2022,3,9,9.899999618530273,9.854999542236328,9.920000076293945,9.854999542236328,1077500,31909348,315902533.02754974,0.3159025330275497,,,,,,,,,63.625004,11.834566,-3.4649422,,,,1.9567412938914952,,Technology,Software - Infrastructure,United States,55,2022-Q3
AISP,"Airship AI Holdings, Inc.",2022-10-01 00:00:00-04:00,2022,4,10,9.96500015258789,9.90999984741211,9.96500015258789,9.899999618530273,1160100,31909348,317976657.6889801,0.3179766576889801,,,,,,,,,63.625004,11.834566,-3.4649422,,,,2.205129770132208,,Technology,Software - Infrastructure,United States,55,2022-Q4
AISP,"Airship AI Holdings, Inc.",2022-11-01 00:00:00-04:00,2022,4,11,10.029999732971191,9.960000038146973,10.039999961853027,9.960000038146973,3058300,31909348,320050751.9192848,0.32005075191928484,,,,,,,,,63.625004,11.834566,-3.4649422,,,,2.977412409320168,,Technology,Software - Infrastructure,United States,55,2022-Q4
AISP,"Airship AI Holdings, Inc.",2022-12-01 00:00:00-05:00,2022,4,12,10.079999923706055,10.020000457763672,10.09000015258789,10.020000457763672,5766100,31909348,321646225.40550995,0.32164622540550997,,,,,,,,,63.625004,11.834566,-3.4649422,,,,2.962205954882724,,Technology,Software - Infrastructure,United States,55,2022-Q4
AISP,"Airship AI Holdings, Inc.",2023-01-01 00:00:00-05:00,2023,1,1,10.145000457763672,10.079999923706055,10.744999885559082,10.079999923706055,4233200,31909348,323720350.0669403,0.32372035006694033,,,,,,,,,63.625004,11.834566,-3.4649422,,,,5.020710331392952,,Technology,Software - Infrastructure,United States,55,2023-Q1
AISP,"Airship AI Holdings, Inc.",2023-02-01 00:00:00-05:00,2023,1,2,10.1899995803833,10.600000381469727,10.649999618530273,10.140000343322754,454900,31909348,325156242.7303047,0.32515624273030475,,,,,,,,,63.625004,11.834566,-3.4649422,,,,4.835383749409727,,Technology,Software - Infrastructure,United States,55,2023-Q1
AISP,"Airship AI Holdings, Inc.",2023-03-01 00:00:00-05:00,2023,1,3,10.149999618530273,10.649999618530273,10.90999984741211,9.989999771118164,150200,31909348,323879870.02754974,0.32387987002754975,,,,,,,,,63.625004,11.834566,-3.4649422,,,,3.8894487508916997,,Technology,Software - Infrastructure,United States,55,2023-Q1
AISP,"Airship AI Holdings, Inc.",2023-04-01 00:00:00-04:00,2023,2,4,10.029999732971191,10.600000381469727,10.600000381469727,10.020000457763672,196800,31909348,320050751.9192848,0.32005075191928484,,,,,,,,,63.625004,11.834566,-3.4649422,,,,2.4514787748041833,,Technology,Software - Infrastructure,United States,55,2023-Q2
AISP,"Airship AI Holdings, Inc.",2023-05-01 00:00:00-04:00,2023,2,5,10.829999923706055,10.180000305175781,11.5,10.050000190734863,246600,31909348,345578236.40550995,0.34557823640550994,,,,,,,,,63.625004,11.834566,-3.4649422,,,,10.397548016916481,,Technology,Software - Infrastructure,United States,55,2023-Q2
AISP,"Airship AI Holdings, Inc.",2023-06-01 00:00:00-04:00,2023,2,6,10.760000228881836,10.670000076293945,13.354999542236328,10.670000076293945,92100,31909348,343344591.78347015,0.34334459178347015,,,,,,,,,63.625004,11.834566,-3.4649422,,,,9.460837359041996,,Technology,Software - Infrastructure,United States,55,2023-Q2
AISP,"Airship AI Holdings, Inc.",2023-07-01 00:00:00-04:00,2023,3,7,10.760000228881836,10.760000228881836,10.779999732971191,10.600000381469727,60900,31909348,343344591.78347015,0.34334459178347015,,,,,,,,,63.625004,11.834566,-3.4649422,,,,9.460837359041996,,Technology,Software - Infrastructure,United States,55,2023-Q3
AISP,"Airship AI Holdings, Inc.",2023-08-01 00:00:00-04:00,2023,3,8,10.699999809265137,10.760000228881836,10.779999732971191,10.680000305175781,28000,31909348,341430017.5137749,0.3414300175137749,,,,,,,,,63.625004,11.834566,-3.4649422,,,,8.629435480981984,,Technology,Software - Infrastructure,United States,55,2023-Q3
AISP,"Airship AI Holdings, Inc.",2023-09-01 00:00:00-04:00,2023,3,9,10.666000366210938,10.699999809265137,11.65999984741211,10.614999771118164,46400,31909348,340345117.45355225,0.3403451174535522,,,,,,,,,63.625004,11.834566,-3.4649422,,,,7.737381587842762,,Technology,Software - Infrastructure,United States,55,2023-Q3
AISP,"Airship AI Holdings, Inc.",2023-10-01 00:00:00-04:00,2023,4,10,10.640000343322754,10.649999618530273,10.850000381469727,10.609999656677246,48100,31909348,339515473.67520523,0.33951547367520524,,,,,,,,,63.625004,11.834566,-3.4649422,,,,6.773709788248894,,Technology,Software - Infrastructure,United States,55,2023-Q4
AISP,"Airship AI Holdings, Inc.",2023-11-01 00:00:00-04:00,2023,4,11,10.699999809265137,10.640000343322754,10.699999809265137,10.619999885559082,12700,31909348,341430017.5137749,0.3414300175137749,,,,,,,,,63.625004,11.834566,-3.4649422,,,,6.679961058139239,,Technology,Software - Infrastructure,United States,55,2023-Q4
AISP,"Airship AI Holdings, Inc.",2023-12-01 00:00:00-05:00,2023,4,12,1.7000000476837158,10.699999809265137,12.0,1.659999966621399,5632300,31909348,54245893.12155628,0.05424589312155628,,,,,,,,,63.625004,11.834566,-3.4649422,,,,-83.13492003421874,,Technology,Software - Infrastructure,United States,55,2023-Q4
AISP,"Airship AI Holdings, Inc.",2024-01-01 00:00:00-05:00,2024,1,1,1.5099999904632568,1.690000057220459,2.990000009536743,1.4149999618530273,25721200,31909348,48183115.17568874,0.04818311517568875,,,,,,,,,63.625004,11.834566,-3.4649422,,,,-85.11582136689113,,Technology,Software - Infrastructure,United States,55,2024-Q1
AISP,"Airship AI Holdings, Inc.",2024-02-01 00:00:00-05:00,2024,1,2,1.5299999713897705,1.5399999618530273,1.8700000047683716,1.340000033378601,3078600,31909348,48821301.52706623,0.04882130152706623,,,,,,,,,63.625004,11.834566,-3.4649422,,,,-84.9852793484392,,Technology,Software - Infrastructure,United States,55,2024-Q1
AISP,"Airship AI Holdings, Inc.",2024-03-01 00:00:00-05:00,2024,1,3,6.590000152587891,1.5399999618530273,14.319000244140625,1.4500000476837158,342672400,31909348,210282608.1889801,0.2102826081889801,,,,,,,,,63.625004,11.834566,-3.4649422,,,,-35.07388768215415,,Technology,Software - Infrastructure,United States,55,2024-Q1
AISP,"Airship AI Holdings, Inc.",2024-04-01 00:00:00-04:00,2024,2,4,7.360000133514404,6.570000171661377,11.699999809265137,6.150000095367432,23574900,31909348,234852805.5403576,0.2348528055403576,6401031.0,6.401031,4506207.0,18461995.0,976316.0,1047116.0,9.172460090427526,,63.625004,11.834566,-3.4649422,,,,-26.620136296512666,2023.0,Technology,Software - Infrastructure,United States,55,2024-Q2
AISP,"Airship AI Holdings, Inc.",2024-05-01 00:00:00-04:00,2024,2,5,4.170000076293945,7.260000228881836,7.260000228881836,3.6500000953674316,9339000,31909348,133061983.59449005,0.13306198359449006,6401031.0,6.401031,4506207.0,18461995.0,976316.0,1047116.0,5.1968965466067125,,63.625004,11.834566,-3.4649422,,0.0,,-61.49584389962802,2023.0,Technology,Software - Infrastructure,United States,55,2024-Q2
AISP,"Airship AI Holdings, Inc.",2024-06-01 00:00:00-04:00,2024,2,6,3.5899999141693115,4.179999828338623,5.5,3.009999990463257,116743800,31909348,114554556.58119869,0.11455455658119869,6401031.0,6.401031,4506207.0,18461995.0,976316.0,1047116.0,4.47406662228314,,63.625004,11.834566,-3.4649422,,0.0,,-66.63568923973546,2023.0,Technology,Software - Infrastructure,United States,55,2024-Q2
AISP,"Airship AI Holdings, Inc.",2024-07-01 00:00:00-04:00,2024,3,7,3.9800000190734863,3.559999942779541,4.400000095367432,3.4200000762939453,10858800,31909348,126999205.64862251,0.12699920564862252,2867649.0,2.867649,2153381.0,6213956.0,-1587484.0,6371603.0,11.071718125947642,,63.625004,11.834566,-3.4649422,,-55.20020134256497,,-63.01115302590395,,Technology,Software - Infrastructure,United States,55,2024-Q3
AISP,"Airship AI Holdings, Inc.",2024-08-01 00:00:00-04:00,2024,3,8,3.109999895095825,3.940000057220459,4.119999885559082,2.434999942779541,28599800,31909348,99238068.93257618,0.09923806893257618,2867649.0,2.867649,2153381.0,6213956.0,-1587484.0,6371603.0,8.651518101812336,,63.625004,11.834566,-3.4649422,,0.0,-55.20020134256497,-70.93457990155407,,Technology,Software - Infrastructure,United States,55,2024-Q3
AISP,"Airship AI Holdings, Inc.",2024-09-01 00:00:00-04:00,2024,3,9,2.299999952316284,3.0399999618530273,3.130000114440918,2.2200000286102295,7657300,31909348,73391498.87844372,0.07339149887844372,2867649.0,2.867649,2153381.0,6213956.0,-1587484.0,6371603.0,6.398228904447835,,63.625004,11.834566,-3.4649422,,0.0,-55.20020134256497,-78.43615344696119,,Technology,Software - Infrastructure,United States,55,2024-Q3
AISP,"Airship AI Holdings, Inc.",2024-10-01 00:00:00-04:00,2024,4,10,1.899999976158142,2.5,2.5399999618530273,1.899999976158142,12908100,31909348,60627760.43922186,0.060627760439221856,3206518.0,3.206518,1239041.0,-50176370.0,-1491411.0,-49712557.0,4.72691564800368,,63.625004,11.834566,-3.4649422,,11.816962257235808,-49.906226043898236,-82.1428579431343,,Technology,Software - Infrastructure,United States,55,2024-Q4
AISP,"Airship AI Holdings, Inc.",2024-11-01 00:00:00-04:00,2024,4,11,3.119999885559082,1.9500000476837158,4.400000095367432,1.899999976158142,31915100,31909348,99557162.10826492,0.09955716210826493,3206518.0,3.206518,1239041.0,-50176370.0,-1491411.0,-49712557.0,7.762092876779806,,63.625004,11.834566,-3.4649422,,0.0,11.816962257235808,-70.84112204509132,,Technology,Software - Infrastructure,United States,55,2024-Q4
AISP,"Airship AI Holdings, Inc.",2024-12-01 00:00:00-05:00,2024,4,12,6.260000228881836,3.680000066757202,7.659999847412109,2.8299999237060547,88311400,31909348,199752525.78347015,0.19975252578347016,3206518.0,3.206518,1239041.0,-50176370.0,-1491411.0,-49712557.0,15.573943899852594,,63.625004,11.834566,-3.4649422,,0.0,11.816962257235808,268.2352972525626,,Technology,Software - Infrastructure,United States,55,2024-Q4
AISP,"Airship AI Holdings, Inc.",2025-01-01 00:00:00-05:00,2025,1,1,4.46999979019165,6.25,6.409999847412109,3.859999895095825,41878700,31909348,142634778.86515236,0.14263477886515236,5503028.0,5.503028,2235004.0,23707985.0,-1714357.0,-1630961.0,6.479831597492887,,63.625004,11.834566,-3.4649422,,71.62005639762509,91.90033368797926,196.026478041254,2023.0,Technology,Software - Infrastructure,United States,55,2025-Q1
AISP,"Airship AI Holdings, Inc.",2025-02-01 00:00:00-05:00,2025,1,2,4.239999771118164,4.059999942779541,6.860000133514404,3.9200000762939453,38939100,31909348,135295628.21652985,0.13529562821652985,5503028.0,5.503028,2235004.0,23707985.0,-1714357.0,-1630961.0,6.146417400408005,,63.625004,11.834566,-3.4649422,,0.0,71.62005639762509,177.12417322902132,2023.0,Technology,Software - Infrastructure,United States,55,2025-Q1
AISP,"Airship AI Holdings, Inc.",2025-03-01 00:00:00-05:00,2025,1,3,3.859999895095825,4.199999809265137,5.199999809265137,2.9700000286102295,21015200,31909348,123170079.93257618,0.12317007993257618,5503028.0,5.503028,2235004.0,23707985.0,-1714357.0,-1630961.0,5.595559387149047,,63.625004,11.834566,-3.4649422,,0.0,71.62005639762509,-41.42640658999067,2023.0,Technology,Software - Infrastructure,United States,55,2025-Q1
AISP,"Airship AI Holdings, Inc.",2025-04-01 00:00:00-04:00,2025,2,4,3.890000104904175,3.880000114440918,4.21999979019165,3.1500000953674316,9932600,31909348,124127367.06742382,0.12412736706742382,2146890.0,2.14689,1532517.0,-23757051.0,-2021881.0,-1925273.0,14.454323121750978,,63.625004,11.834566,-3.4649422,,-60.9871147302903,-33.04606429778345,-47.14673866389324,,Technology,Software - Infrastructure,United States,55,2025-Q2
AISP,"Airship AI Holdings, Inc.",2025-05-01 00:00:00-04:00,2025,2,5,5.150000095367432,3.9600000381469727,5.78000020980835,3.680000066757202,24327600,31909348,164333145.24311256,0.16433314524311257,2146890.0,2.14689,1532517.0,-23757051.0,-2021881.0,-1925273.0,19.13618597635563,,63.625004,11.834566,-3.4649422,,0.0,-60.9871147302903,23.501199068189305,,Technology,Software - Infrastructure,United States,55,2025-Q2
AISP,"Airship AI Holdings, Inc.",2025-06-01 00:00:00-04:00,2025,2,6,5.889999866485596,5.150000095367432,6.28000020980835,4.599999904632568,28619600,31909348,187946055.4596424,0.1879460554596424,2146890.0,2.14689,1532517.0,-23757051.0,-2021881.0,-1925273.0,21.885850632734144,,63.625004,11.834566,-3.4649422,,0.0,-60.9871147302903,64.06685257117842,,Technology,Software - Infrastructure,United States,55,2025-Q2
AISP,"Airship AI Holdings, Inc.",2025-07-01 00:00:00-04:00,2025,3,7,5.190000057220459,5.974999904632568,6.349999904632568,4.900000095367432,27470000,31909348,165609517.94586754,0.16560951794586753,,,,,,,,,63.625004,11.834566,-3.4649422,,0.0,-60.9871147302903,30.402010863021346,,Technology,Software - Infrastructure,United States,55,2025-Q3
AISP,"Airship AI Holdings, Inc.",2025-08-01 00:00:00-04:00,2025,3,8,4.46999979019165,4.989999771118164,5.190000057220459,4.420000076293945,13506000,31909348,142634778.86515236,0.14263477886515236,,,,,,,,,63.625004,11.834566,-3.4649422,,0.0,0.0,43.72990163891697,,Technology,Software - Infrastructure,United States,55,2025-Q3
AISP,"Airship AI Holdings, Inc.",2025-09-01 00:00:00-04:00,2025,3,9,5.170000076293945,4.300000190734863,5.900000095367432,4.170000076293945,19760000,31909348,164971331.59449005,0.16497133159449004,,,,,,,,,63.625004,11.834566,-3.4649422,,0.0,0.0,124.78261667298476,,Technology,Software - Infrastructure,United States,55,2025-Q3
AISP,"Airship AI Holdings, Inc.",2025-10-01 00:00:00-04:00,2025,4,10,5.090000152587891,5.130000114440918,7.199999809265137,4.670000076293945,30287169,31909348,162418586.1889801,0.1624185861889801,,,,,,,,,63.625004,11.834566,-3.4649422,,0.0,0.0,167.89474823468296,,Technology,Software - Infrastructure,United States,55,2025-Q4
