group,Date,group_index,weighting,start
AI-Exposed / Big Tech,2023-03-03,100.25244022694294,Cap-weighted,2021-01-01
AI-Exposed / Big Tech,2023-03-31,99.56820568992266,Cap-weighted,2021-01-01
AI-Exposed / Big Tech,2023-04-01,87.9892404454895,Cap-weighted,2021-01-01
AI-Exposed / Big Tech,2023-05-07,96.16273061201086,Cap-weighted,2021-01-01
AI-Exposed / Big Tech,2023-05-31,100.0269985008814,Cap-weighted,2021-01-01
AI-Exposed / Big Tech,2023-06-02,100.28211325364859,Cap-weighted,2021-01-01
AI-Exposed / Big Tech,2023-06-25,100.0,Cap-weighted,2021-01-01
AI-Exposed / Big Tech,2023-06-30,99.17688645216472,Cap-weighted,2021-01-01
AI-Exposed / Big Tech,2023-07-01,89.25792161234551,Cap-weighted,2021-01-01
AI-Exposed / Big Tech,2023-07-02,100.07500463370003,Cap-weighted,2021-01-01
AI-Exposed / Big Tech,2023-07-28,100.02209094119421,Cap-weighted,2021-01-01
AI-Exposed / Big Tech,2023-07-29,100.06880856443992,Cap-weighted,2021-01-01
AI-Exposed / Big Tech,2023-07-30,100.07580951348866,Cap-weighted,2021-01-01
AI-Exposed / Big Tech,2023-07-31,100.00733188223332,Cap-weighted,2021-01-01
AI-Exposed / Big Tech,2023-08-31,100.13614626229918,Cap-weighted,2021-01-01
AI-Exposed / Big Tech,2023-09-01,100.30349536734873,Cap-weighted,2021-01-01
AI-Exposed / Big Tech,2023-09-30,89.62954533036802,Cap-weighted,2021-01-01
AI-Exposed / Big Tech,2023-10-27,93.58020971636579,Cap-weighted,2021-01-01
AI-Exposed / Big Tech,2023-10-28,93.68285345081611,Cap-weighted,2021-01-01
AI-Exposed / Big Tech,2023-10-29,93.61685051869037,Cap-weighted,2021-01-01
AI-Exposed / Big Tech,2023-10-31,93.46788861985391,Cap-weighted,2021-01-01
AI-Exposed / Big Tech,2023-11-30,100.05948220681017,Cap-weighted,2021-01-01
AI-Exposed / Big Tech,2023-12-01,100.31643775384774,Cap-weighted,2021-01-01
AI-Exposed / Big Tech,2023-12-24,99.9408166460993,Cap-weighted,2021-01-01
AI-Exposed / Big Tech,2023-12-29,99.95924262773143,Cap-weighted,2021-01-01
AI-Exposed / Big Tech,2023-12-30,89.6529274579949,Cap-weighted,2021-01-01
AI-Exposed / Big Tech,2023-12-31,97.62068604374653,Cap-weighted,2021-01-01
AI-Exposed / Big Tech,2024-01-26,100.2518440211403,Cap-weighted,2021-01-01
AI-Exposed / Big Tech,2024-01-27,100.29239292053934,Cap-weighted,2021-01-01
AI-Exposed / Big Tech,2024-01-28,100.28550971230497,Cap-weighted,2021-01-01
AI-Exposed / Big Tech,2024-01-31,100.11044883828448,Cap-weighted,2021-01-01
AI-Exposed / Big Tech,2024-02-29,100.02400622930794,Cap-weighted,2021-01-01
AI-Exposed / Big Tech,2024-03-01,100.32516092234806,Cap-weighted,2021-01-01
AI-Exposed / Big Tech,2024-03-30,88.10061467260661,Cap-weighted,2021-01-01
AI-Exposed / Big Tech,2024-03-31,98.0976350309939,Cap-weighted,2021-01-01
AI-Exposed / Big Tech,2024-05-04,100.09146645485775,Cap-weighted,2021-01-01
AI-Exposed / Big Tech,2024-05-05,100.14043745248199,Cap-weighted,2021-01-01
AI-Exposed / Big Tech,2024-05-31,100.19855487599617,Cap-weighted,2021-01-01
AI-Exposed / Big Tech,2024-06-23,100.0,Cap-weighted,2021-01-01
AI-Exposed / Big Tech,2024-06-28,99.95936714975846,Cap-weighted,2021-01-01
AI-Exposed / Big Tech,2024-06-29,89.41697153625913,Cap-weighted,2021-01-01
AI-Exposed / Big Tech,2024-06-30,98.11848889566808,Cap-weighted,2021-01-01
AI-Exposed / Big Tech,2024-07-26,100.0,Cap-weighted,2021-01-01
AI-Exposed / Big Tech,2024-07-27,100.04572326890141,Cap-weighted,2021-01-01
AI-Exposed / Big Tech,2024-07-28,100.0515673417178,Cap-weighted,2021-01-01
AI-Exposed / Big Tech,2024-07-31,99.90882806801005,Cap-weighted,2021-01-01
AI-Exposed / Big Tech,2024-08-30,100.36669404657594,Cap-weighted,2021-01-01
AI-Exposed / Big Tech,2024-08-31,100.07010838928242,Cap-weighted,2021-01-01
AI-Exposed / Big Tech,2024-09-27,100.00000000000001,Cap-weighted,2021-01-01
AI-Exposed / Big Tech,2024-09-28,89.3678119333015,Cap-weighted,2021-01-01
AI-Exposed / Big Tech,2024-09-29,100.06185309005878,Cap-weighted,2021-01-01
AI-Exposed / Big Tech,2024-09-30,98.88930544084536,Cap-weighted,2021-01-01
AI-Exposed / Big Tech,2024-10-25,100.0057061576597,Cap-weighted,2021-01-01
AI-Exposed / Big Tech,2024-10-26,100.05281503597284,Cap-weighted,2021-01-01
AI-Exposed / Big Tech,2024-10-27,100.05947452566652,Cap-weighted,2021-01-01
AI-Exposed / Big Tech,2024-10-31,99.60167783547531,Cap-weighted,2021-01-01
AI-Exposed / Big Tech,2024-11-02,99.92715561465064,Cap-weighted,2021-01-01
AI-Exposed / Big Tech,2024-11-03,99.82689591737244,Cap-weighted,2021-01-01
AI-Exposed / Big Tech,2024-11-29,100.39949361979377,Cap-weighted,2021-01-01
AI-Exposed / Big Tech,2024-11-30,100.08942370691085,Cap-weighted,2021-01-01
AI-Exposed / Big Tech,2024-12-28,88.18416069937909,Cap-weighted,2021-01-01
AI-Exposed / Big Tech,2024-12-31,95.97325961527714,Cap-weighted,2021-01-01
AI-Exposed / Big Tech,2025-01-25,91.59648950625777,Cap-weighted,2021-01-01
AI-Exposed / Big Tech,2025-02-01,100.09348353632957,Cap-weighted,2021-01-01
AI-Exposed / Big Tech,2025-02-02,100.05201568565954,Cap-weighted,2021-01-01
AI-Exposed / Big Tech,2025-02-28,100.2571462048287,Cap-weighted,2021-01-01
AI-Exposed / Big Tech,2025-03-28,96.18092026654774,Cap-weighted,2021-01-01
AI-Exposed / Big Tech,2025-03-29,88.85607114636201,Cap-weighted,2021-01-01
AI-Exposed / Big Tech,2025-03-30,96.26116203236874,Cap-weighted,2021-01-01
AI-Exposed / Big Tech,2025-03-31,92.51944980728219,Cap-weighted,2021-01-01
AI-Exposed / Big Tech,2025-05-30,100.48811969397562,Cap-weighted,2021-01-01
AI-Exposed / Big Tech,2025-05-31,100.1356336123951,Cap-weighted,2021-01-01
AI-Exposed / Big Tech,2025-06-28,88.1621004914675,Cap-weighted,2021-01-01
AI-Exposed / Big Tech,2025-06-29,77.57791785316311,Cap-weighted,2021-01-01
AI-Exposed / Big Tech,2025-06-30,98.17851633364774,Cap-weighted,2021-01-01
AI-Exposed / Big Tech,2025-07-25,99.91589676503085,Cap-weighted,2021-01-01
AI-Exposed / Big Tech,2025-07-26,99.95349584747152,Cap-weighted,2021-01-01
AI-Exposed / Big Tech,2025-07-27,99.9662072547026,Cap-weighted,2021-01-01
AI-Exposed / Big Tech,2025-07-31,99.84149225415119,Cap-weighted,2021-01-01
AI-Exposed / Big Tech,2025-08-02,99.72293652466657,Cap-weighted,2021-01-01
AI-Exposed / Big Tech,2025-08-03,99.84106465760189,Cap-weighted,2021-01-01
AI-Exposed / Big Tech,2025-08-29,100.54195261524025,Cap-weighted,2021-01-01
AI-Exposed / Big Tech,2025-08-31,100.16419048348135,Cap-weighted,2021-01-01
Non-AI / Control Group,2021-01-02,100.0,Cap-weighted,2021-01-01
Non-AI / Control Group,2021-01-30,100.0,Cap-weighted,2021-01-01
Non-AI / Control Group,2021-01-31,100.0,Cap-weighted,2021-01-01
Non-AI / Control Group,2021-03-27,100.05243777035767,Cap-weighted,2021-01-01
Non-AI / Control Group,2021-03-28,100.0919737832163,Cap-weighted,2021-01-01
Non-AI / Control Group,2021-03-31,91.23689305028586,Cap-weighted,2021-01-01
Non-AI / Control Group,2021-04-30,99.98874602774393,Cap-weighted,2021-01-01
Non-AI / Control Group,2021-05-01,99.99502348936504,Cap-weighted,2021-01-01
Non-AI / Control Group,2021-05-02,99.94394699172031,Cap-weighted,2021-01-01
Non-AI / Control Group,2021-05-31,100.08172422692245,Cap-weighted,2021-01-01
Non-AI / Control Group,2021-06-26,100.04838842904861,Cap-weighted,2021-01-01
Non-AI / Control Group,2021-06-27,100.08442726871708,Cap-weighted,2021-01-01
Non-AI / Control Group,2021-06-30,87.57852472294188,Cap-weighted,2021-01-01
Non-AI / Control Group,2021-07-31,85.35328438734797,Cap-weighted,2021-01-01
Non-AI / Control Group,2021-09-30,95.90393907432824,Cap-weighted,2021-01-01
Non-AI / Control Group,2021-10-01,69.99602661274292,Cap-weighted,2021-01-01
Non-AI / Control Group,2021-10-02,69.99899832718009,Cap-weighted,2021-01-01
Non-AI / Control Group,2021-10-03,70.02775019828657,Cap-weighted,2021-01-01
Non-AI / Control Group,2021-10-30,100.00000000000001,Cap-weighted,2021-01-01
Non-AI / Control Group,2021-10-31,92.42094855120601,Cap-weighted,2021-01-01
Non-AI / Control Group,2021-12-02,100.0,Cap-weighted,2021-01-01
Non-AI / Control Group,2021-12-25,100.01827899065509,Cap-weighted,2021-01-01
Non-AI / Control Group,2021-12-26,100.06091435593159,Cap-weighted,2021-01-01
Non-AI / Control Group,2021-12-31,83.259448324052,Cap-weighted,2021-01-01
Non-AI / Control Group,2022-01-29,99.99394870691376,Cap-weighted,2021-01-01
Non-AI / Control Group,2022-01-31,99.95418192739376,Cap-weighted,2021-01-01
Non-AI / Control Group,2022-03-03,100.0,Cap-weighted,2021-01-01
Non-AI / Control Group,2022-03-26,99.96706445164972,Cap-weighted,2021-01-01
Non-AI / Control Group,2022-03-27,100.02655690703737,Cap-weighted,2021-01-01
Non-AI / Control Group,2022-03-31,91.10383044889696,Cap-weighted,2021-01-01
Non-AI / Control Group,2022-04-01,100.0,Cap-weighted,2021-01-01
Non-AI / Control Group,2022-04-02,100.03426614518227,Cap-weighted,2021-01-01
Non-AI / Control Group,2022-04-03,100.1300651956295,Cap-weighted,2021-01-01
Non-AI / Control Group,2022-04-30,99.99510595083845,Cap-weighted,2021-01-01
Non-AI / Control Group,2022-05-31,100.08346701009346,Cap-weighted,2021-01-01
Non-AI / Control Group,2022-06-02,100.0,Cap-weighted,2021-01-01
Non-AI / Control Group,2022-06-25,99.98106173900008,Cap-weighted,2021-01-01
Non-AI / Control Group,2022-06-26,100.03160698689956,Cap-weighted,2021-01-01
Non-AI / Control Group,2022-06-30,97.81452009651805,Cap-weighted,2021-01-01
Non-AI / Control Group,2022-07-01,100.0,Cap-weighted,2021-01-01
Non-AI / Control Group,2022-07-02,100.04255478248527,Cap-weighted,2021-01-01
Non-AI / Control Group,2022-07-03,100.07738740676133,Cap-weighted,2021-01-01
Non-AI / Control Group,2022-07-29,90.12465548315608,Cap-weighted,2021-01-01
Non-AI / Control Group,2022-07-30,88.7952719294629,Cap-weighted,2021-01-01
Non-AI / Control Group,2022-07-31,90.66040937668002,Cap-weighted,2021-01-01
Non-AI / Control Group,2022-09-01,100.0,Cap-weighted,2021-01-01
Non-AI / Control Group,2022-09-24,90.9501076684736,Cap-weighted,2021-01-01
Non-AI / Control Group,2022-09-30,99.41694771958726,Cap-weighted,2021-01-01
Non-AI / Control Group,2022-10-01,99.94801945796296,Cap-weighted,2021-01-01
Non-AI / Control Group,2022-10-02,92.0547257961812,Cap-weighted,2021-01-01
Non-AI / Control Group,2022-10-28,100.2420523926171,Cap-weighted,2021-01-01
Non-AI / Control Group,2022-10-29,100.2973887925923,Cap-weighted,2021-01-01
Non-AI / Control Group,2022-10-30,100.29149211446267,Cap-weighted,2021-01-01
Non-AI / Control Group,2022-10-31,82.77649976140816,Cap-weighted,2021-01-01
Non-AI / Control Group,2022-11-06,100.0,Cap-weighted,2021-01-01
Non-AI / Control Group,2022-11-30,100.06236440851929,Cap-weighted,2021-01-01
Non-AI / Control Group,2022-12-24,71.02701478615411,Cap-weighted,2021-01-01
Non-AI / Control Group,2022-12-25,100.0,Cap-weighted,2021-01-01
Non-AI / Control Group,2022-12-30,100.13744444444444,Cap-weighted,2021-01-01
Non-AI / Control Group,2022-12-31,98.46439084567933,Cap-weighted,2021-01-01
Non-AI / Control Group,2023-01-28,99.99999999999999,Cap-weighted,2021-01-01
Non-AI / Control Group,2023-01-31,99.98239630976256,Cap-weighted,2021-01-01
Non-AI / Control Group,2023-02-05,99.99999999999999,Cap-weighted,2021-01-01
Non-AI / Control Group,2023-03-02,100.12632298107283,Cap-weighted,2021-01-01
Non-AI / Control Group,2023-03-25,66.43313088496582,Cap-weighted,2021-01-01
Non-AI / Control Group,2023-03-26,100.03891228070177,Cap-weighted,2021-01-01
Non-AI / Control Group,2023-03-31,97.77243991518496,Cap-weighted,2021-01-01
Non-AI / Control Group,2023-04-01,100.01948923477664,Cap-weighted,2021-01-01
Non-AI / Control Group,2023-04-02,100.12282004803555,Cap-weighted,2021-01-01
Non-AI / Control Group,2023-04-28,100.26303550696997,Cap-weighted,2021-01-01
Non-AI / Control Group,2023-04-29,100.29835302249974,Cap-weighted,2021-01-01
Non-AI / Control Group,2023-04-30,98.77845842211622,Cap-weighted,2021-01-01
Non-AI / Control Group,2023-06-01,100.0310856378234,Cap-weighted,2021-01-01
Non-AI / Control Group,2023-06-24,70.73669564765775,Cap-weighted,2021-01-01
Non-AI / Control Group,2023-06-30,99.36988815912878,Cap-weighted,2021-01-01
Non-AI / Control Group,2023-07-01,100.13046615825185,Cap-weighted,2021-01-01
Non-AI / Control Group,2023-07-02,100.15383952225461,Cap-weighted,2021-01-01
Non-AI / Control Group,2023-07-29,91.04444093849266,Cap-weighted,2021-01-01
Non-AI / Control Group,2023-07-31,99.97838929595925,Cap-weighted,2021-01-01
Non-AI / Control Group,2023-08-06,68.78865773668053,Cap-weighted,2021-01-01
Non-AI / Control Group,2023-09-24,100.0,Cap-weighted,2021-01-01
Non-AI / Control Group,2023-09-29,100.0515238095238,Cap-weighted,2021-01-01
Non-AI / Control Group,2023-09-30,99.28488153844211,Cap-weighted,2021-01-01
Non-AI / Control Group,2023-10-01,100.04116776295912,Cap-weighted,2021-01-01
Non-AI / Control Group,2023-10-31,94.83770693459721,Cap-weighted,2021-01-01
Non-AI / Control Group,2023-12-30,99.7409751238375,Cap-weighted,2021-01-01
Non-AI / Control Group,2023-12-31,-8.908832198119303,Cap-weighted,2021-01-01
Non-AI / Control Group,2024-01-27,88.24629682943907,Cap-weighted,2021-01-01
Non-AI / Control Group,2024-01-31,-57.86999012199576,Cap-weighted,2021-01-01
Non-AI / Control Group,2024-02-03,100.06891075249068,Cap-weighted,2021-01-01
Non-AI / Control Group,2024-02-04,99.96390262989259,Cap-weighted,2021-01-01
Non-AI / Control Group,2024-02-29,100.01945326488752,Cap-weighted,2021-01-01
Non-AI / Control Group,2024-03-24,85.08275103432477,Cap-weighted,2021-01-01
Non-AI / Control Group,2024-03-29,85.0836141926686,Cap-weighted,2021-01-01
Non-AI / Control Group,2024-03-30,85.78501600622566,Cap-weighted,2021-01-01
Non-AI / Control Group,2024-03-31,84.11756835965316,Cap-weighted,2021-01-01
Non-AI / Control Group,2024-04-26,100.16636778184916,Cap-weighted,2021-01-01
Non-AI / Control Group,2024-04-27,100.21160837272834,Cap-weighted,2021-01-01
Non-AI / Control Group,2024-04-28,100.21201082898685,Cap-weighted,2021-01-01
Non-AI / Control Group,2024-04-30,99.19450121843626,Cap-weighted,2021-01-01
Non-AI / Control Group,2024-05-30,100.00000000000001,Cap-weighted,2021-01-01
Non-AI / Control Group,2024-05-31,99.98792306090982,Cap-weighted,2021-01-01
Non-AI / Control Group,2024-06-29,99.54671561370733,Cap-weighted,2021-01-01
Non-AI / Control Group,2024-06-30,95.69649336793523,Cap-weighted,2021-01-01
Non-AI / Control Group,2024-07-27,88.17541456060796,Cap-weighted,2021-01-01
Non-AI / Control Group,2024-07-31,100.00338028169014,Cap-weighted,2021-01-01
Non-AI / Control Group,2024-08-03,100.0,Cap-weighted,2021-01-01
Non-AI / Control Group,2024-08-04,99.8771345340888,Cap-weighted,2021-01-01
Non-AI / Control Group,2024-08-29,99.96561419540834,Cap-weighted,2021-01-01
Non-AI / Control Group,2024-08-31,99.95480776925838,Cap-weighted,2021-01-01
Non-AI / Control Group,2024-09-28,99.63338307350428,Cap-weighted,2021-01-01
Non-AI / Control Group,2024-09-29,99.54938262587501,Cap-weighted,2021-01-01
Non-AI / Control Group,2024-09-30,92.68465356515284,Cap-weighted,2021-01-01
Non-AI / Control Group,2024-10-26,96.74492139251373,Cap-weighted,2021-01-01
Non-AI / Control Group,2024-11-28,99.97292505784813,Cap-weighted,2021-01-01
Non-AI / Control Group,2024-11-30,99.95147423085777,Cap-weighted,2021-01-01
Non-AI / Control Group,2024-12-28,96.53778100882072,Cap-weighted,2021-01-01
Non-AI / Control Group,2024-12-29,96.52762250699783,Cap-weighted,2021-01-01
Non-AI / Control Group,2024-12-31,99.70871937929176,Cap-weighted,2021-01-01
Non-AI / Control Group,2025-01-31,100.0,Cap-weighted,2021-01-01
Non-AI / Control Group,2025-03-29,99.4471397700841,Cap-weighted,2021-01-01
Non-AI / Control Group,2025-03-30,99.37883174153222,Cap-weighted,2021-01-01
Non-AI / Control Group,2025-03-31,83.51444971389763,Cap-weighted,2021-01-01
Non-AI / Control Group,2025-04-25,100.00828252641169,Cap-weighted,2021-01-01
Non-AI / Control Group,2025-04-26,100.05057174302284,Cap-weighted,2021-01-01
Non-AI / Control Group,2025-04-27,100.06178673278433,Cap-weighted,2021-01-01
Non-AI / Control Group,2025-04-30,100.12332057688899,Cap-weighted,2021-01-01
Non-AI / Control Group,2025-05-03,83.0517364780736,Cap-weighted,2021-01-01
Non-AI / Control Group,2025-05-04,83.04156705632987,Cap-weighted,2021-01-01
Non-AI / Control Group,2025-05-29,100.06553205437262,Cap-weighted,2021-01-01
Non-AI / Control Group,2025-05-31,100.05059296083117,Cap-weighted,2021-01-01
Non-AI / Control Group,2025-06-27,99.91686779515386,Cap-weighted,2021-01-01
Non-AI / Control Group,2025-06-28,99.93132033565918,Cap-weighted,2021-01-01
Non-AI / Control Group,2025-06-29,100.02933045415297,Cap-weighted,2021-01-01
Non-AI / Control Group,2025-06-30,95.73237386378543,Cap-weighted,2021-01-01
Non-AI / Control Group,2025-07-31,70.73289689916339,Cap-weighted,2021-01-01
Non-AI / Control Group,2025-08-28,100.18266357963651,Cap-weighted,2021-01-01
Non-AI / Control Group,2025-08-31,100.162945097994,Cap-weighted,2021-01-01
Non-AI / Control Group,2025-09-30,97.59113525936019,Cap-weighted,2021-01-01
Pure-Play AI,2021-01-22,100.0,Cap-weighted,2021-01-01
Pure-Play AI,2021-01-31,100.00000000000001,Cap-weighted,2021-01-01
Pure-Play AI,2021-02-28,100.09680151388329,Cap-weighted,2021-01-01
Pure-Play AI,2021-03-31,100.0,Cap-weighted,2021-01-01
Pure-Play AI,2021-04-30,99.06481789212177,Cap-weighted,2021-01-01
Pure-Play AI,2021-06-30,100.0,Cap-weighted,2021-01-01
Pure-Play AI,2021-07-31,96.75087931824463,Cap-weighted,2021-01-01
Pure-Play AI,2021-09-30,100.0,Cap-weighted,2021-01-01
Pure-Play AI,2021-10-31,94.52040272711172,Cap-weighted,2021-01-01
Pure-Play AI,2021-12-31,99.98559226666667,Cap-weighted,2021-01-01
Pure-Play AI,2022-01-31,94.08879344232979,Cap-weighted,2021-01-01
Pure-Play AI,2022-03-31,97.62255303194719,Cap-weighted,2021-01-01
Pure-Play AI,2022-04-30,93.37090867532116,Cap-weighted,2021-01-01
Pure-Play AI,2022-05-01,100.0,Cap-weighted,2021-01-01
Pure-Play AI,2022-05-08,99.94466541338632,Cap-weighted,2021-01-01
Pure-Play AI,2022-06-30,98.4163269852265,Cap-weighted,2021-01-01
Pure-Play AI,2022-07-31,93.32806892700134,Cap-weighted,2021-01-01
Pure-Play AI,2022-09-30,99.15325318706732,Cap-weighted,2021-01-01
Pure-Play AI,2022-10-31,93.28192035321578,Cap-weighted,2021-01-01
Pure-Play AI,2022-12-31,98.40005834023718,Cap-weighted,2021-01-01
Pure-Play AI,2023-01-01,100.12491093353083,Cap-weighted,2021-01-01
Pure-Play AI,2023-01-27,100.0,Cap-weighted,2021-01-01
Pure-Play AI,2023-01-28,100.05116962569349,Cap-weighted,2021-01-01
Pure-Play AI,2023-01-29,100.07326312145003,Cap-weighted,2021-01-01
Pure-Play AI,2023-01-31,99.90733499895828,Cap-weighted,2021-01-01
Pure-Play AI,2023-03-31,98.84305573222929,Cap-weighted,2021-01-01
Pure-Play AI,2023-04-01,100.0,Cap-weighted,2021-01-01
Pure-Play AI,2023-04-02,100.03396540277785,Cap-weighted,2021-01-01
Pure-Play AI,2023-04-30,93.17292816983542,Cap-weighted,2021-01-01
Pure-Play AI,2023-06-30,96.87034192441425,Cap-weighted,2021-01-01
Pure-Play AI,2023-07-31,93.09584654349997,Cap-weighted,2021-01-01
Pure-Play AI,2023-09-30,95.71898183056396,Cap-weighted,2021-01-01
Pure-Play AI,2023-10-01,100.14525169712618,Cap-weighted,2021-01-01
Pure-Play AI,2023-10-31,93.01222137549276,Cap-weighted,2021-01-01
Pure-Play AI,2023-12-31,95.21824728298331,Cap-weighted,2021-01-01
Pure-Play AI,2024-01-31,92.93031753563794,Cap-weighted,2021-01-01
Pure-Play AI,2024-03-31,95.21463929036604,Cap-weighted,2021-01-01
Pure-Play AI,2024-04-30,92.84896839023985,Cap-weighted,2021-01-01
Pure-Play AI,2024-06-30,94.90326069439728,Cap-weighted,2021-01-01
Pure-Play AI,2024-07-31,92.77433991122491,Cap-weighted,2021-01-01
Pure-Play AI,2024-09-30,94.37767254910725,Cap-weighted,2021-01-01
