group,Date,group_index,weighting,start
AI-Exposed / Big Tech,2018-02-28,100.47451371728738,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2018-03-02,100.05128428216568,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2018-03-25,100.0,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2018-03-30,100.073,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2018-03-31,99.46914364676826,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2018-04-01,100.01478734754347,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2018-05-31,100.12747450220891,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2018-06-01,100.05548148864091,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2018-06-30,99.4816503710522,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2018-07-27,96.14699302535038,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2018-07-28,96.20929581789528,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2018-07-29,96.22185926243289,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2018-07-31,94.11887955930688,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2018-08-31,100.27761517484066,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2018-09-28,96.45177731210835,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2018-09-29,98.76575167377192,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2018-09-30,83.05995223672544,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2018-10-26,100.10255401862885,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2018-10-27,100.20775310356152,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2018-10-28,100.21554633072962,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2018-10-31,96.95492102447898,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2018-11-29,90.93907858081633,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2018-11-30,96.12953974465697,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2018-12-29,99.44886256034243,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2018-12-31,100.25372649034723,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2019-01-25,100.09674399347774,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2019-01-26,100.21094779199228,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2019-01-27,100.22610848164551,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2019-01-31,97.00186563854963,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2019-02-28,96.96849958850815,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2019-03-01,100.08355580319378,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2019-03-30,99.53850400202828,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2019-03-31,100.26355896636294,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2019-04-26,100.19035016835016,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2019-04-27,100.30312760346865,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2019-04-28,100.32373373722719,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2019-04-30,99.2644954617298,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2019-05-30,100.07583476379354,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2019-05-31,100.28557244855908,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2019-06-29,99.61659395477533,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2019-06-30,100.00835259663582,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2019-07-26,100.12465427509294,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2019-07-27,100.265242824044,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2019-07-28,100.28498668165412,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2019-07-31,99.0579382034574,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2019-08-30,100.10793150225456,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2019-08-31,100.61748086268256,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2019-09-28,99.69777380243268,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2019-09-30,99.4739355797939,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2019-10-25,95.8169057933112,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2019-10-26,95.93875124981373,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2019-10-27,95.92912666602493,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2019-10-31,95.84058284129601,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2019-11-28,100.03833049403745,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2019-11-29,100.11648297687945,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2019-11-30,100.35790187142743,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2019-12-28,99.83505716068673,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2019-12-29,100.14487937128803,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2019-12-31,97.8830258499794,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2020-01-24,99.91158418178901,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2020-01-25,99.99489447488551,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2020-01-26,99.99950195667917,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2020-01-31,98.35319063517537,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2020-02-27,97.20647219571993,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2020-02-28,100.12864287359729,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2020-02-29,98.72383607378521,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2020-03-28,99.89795099171599,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2020-03-29,100.24863320511098,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2020-03-31,96.42833644546795,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2020-04-24,93.61125860919371,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2020-04-25,93.67861948983663,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2020-04-26,93.67136852136703,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2020-04-30,90.21209682119523,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2020-05-28,99.965696702339,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2020-05-29,100.14288881872157,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2020-05-31,100.33253278376817,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2020-06-27,99.91046977027413,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2020-06-28,99.17243512941637,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2020-06-30,98.34778134564755,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2020-07-03,99.6879260132604,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2020-07-10,99.6879260132604,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2020-07-25,100.0,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2020-07-26,99.98576623376623,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2020-07-31,99.57166217789015,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2020-08-01,100.0,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2020-08-28,100.15512623894384,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2020-08-31,100.68639162038251,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2020-09-26,99.96416513388269,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2020-09-30,99.3394265082724,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2020-10-02,95.46401804228478,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2020-10-31,96.3603187675192,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2020-11-27,100.17548297191924,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2020-11-30,100.3645636771827,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2020-12-26,100.09733945887803,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2020-12-31,99.36048532155749,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2021-01-01,100.2619983031583,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2021-01-02,100.25287065514489,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2021-01-23,100.0,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2021-01-29,100.03773362445415,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2021-01-30,100.08427224213243,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2021-01-31,97.98692534432656,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2021-02-28,100.72036227444437,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2021-03-04,92.18904699164497,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2021-03-05,100.18574685337128,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2021-03-27,100.14352491318024,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2021-03-31,99.36458731762812,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2021-04-02,100.31885295095873,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2021-04-03,99.98507842297195,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2021-04-04,94.62779844319684,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2021-04-30,95.93640509064086,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2021-05-31,100.73268880417359,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2021-06-03,99.67379840638517,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2021-06-04,100.30486893528212,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2021-06-26,100.18617903886398,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2021-06-27,98.39346035906128,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2021-06-30,99.40533382997366,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2021-07-02,100.23949188253323,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2021-07-03,100.22903238040345,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2021-07-04,100.20999638974726,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2021-07-30,100.00495459395569,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2021-07-31,93.94246074609781,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2021-08-01,99.99918711884091,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2021-08-31,90.31630028559482,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2021-09-02,100.19979814002907,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2021-09-03,100.31314150179226,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2021-09-25,100.21213816556747,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2021-09-26,100.28721856747516,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2021-09-30,92.36568660714295,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2021-10-02,98.26850809869589,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2021-10-03,98.29870880447969,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2021-10-29,98.31833740570947,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2021-10-30,98.30015725356459,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2021-10-31,95.05693629724222,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2021-11-30,96.35917530205498,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2021-12-03,100.3152226873006,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2021-12-25,87.9473276851861,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2021-12-31,99.42003978571755,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2022-01-01,100.00745551409771,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2022-01-02,100.00609815692661,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2022-01-28,100.08795937336707,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2022-01-29,100.07366316088988,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2022-01-30,99.86643017019625,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2022-01-31,97.13651338240822,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2022-02-06,93.10537905319202,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2022-02-28,99.56269632879874,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2022-03-04,100.33183804509562,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2022-03-26,87.97904260243087,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2022-03-31,99.42068472135765,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2022-04-02,99.92360652529838,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2022-04-03,99.97080840074486,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2022-04-29,94.1722053277323,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2022-04-30,92.4890510970624,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2022-05-31,100.79488012353846,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2022-06-03,100.34852525308648,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2022-06-25,88.0115580567819,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2022-06-30,89.02107569683412,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2022-08-07,96.50628879391272,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2022-08-31,97.3510645509265,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2022-09-02,100.37356022820161,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2022-09-24,88.54950753364932,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2022-09-25,99.71933035825603,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2022-09-30,96.68418124552629,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2022-11-30,100.83794057094391,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2022-12-01,100.0,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2022-12-02,100.40694852266421,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2022-12-31,89.62096711453852,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2023-02-28,95.92113780268889,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2023-03-03,100.4386559800924,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2023-03-31,98.95339119232564,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2023-04-01,88.11552692644683,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2023-05-07,96.24731474726988,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2023-05-31,100.47833463403177,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2023-06-02,100.46838412351147,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2023-06-25,100.0,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2023-06-30,99.14815395668728,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2023-07-01,89.22141339494364,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2023-07-02,98.62353736635902,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2023-07-28,100.26163572973833,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2023-07-29,100.30846523789944,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2023-07-30,100.31548295365285,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2023-07-31,100.15612690308284,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2023-08-31,100.3358709510482,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2023-09-01,100.48980595381501,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2023-09-30,89.65012379415393,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2023-10-27,93.58020971636579,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2023-10-28,93.68285345081611,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2023-10-29,93.61685051869037,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2023-10-31,93.46788861985391,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2023-11-30,100.31507232375242,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2023-12-01,100.50277238038969,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2023-12-24,93.12915508818595,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2023-12-29,93.14632521105125,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2023-12-30,88.85626716987377,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2023-12-31,91.35959883784784,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2024-01-26,100.9740204849034,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2024-01-27,101.01486148327642,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2024-01-28,101.00792869100668,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2024-01-31,100.83184354275232,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2024-02-29,100.74454143557173,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2024-03-01,100.51151175190103,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2024-03-30,88.22706100332672,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2024-03-31,97.91364933284494,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2024-05-04,98.33862699733389,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2024-05-05,98.38674039640404,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2024-05-31,100.64528336421455,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2024-06-23,100.05471676314602,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2024-06-28,100.01406167992403,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2024-06-29,89.51812156012245,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2024-06-30,98.09951058450919,Cap-weighted,2015-01-01
AI-Exposed / Big Tech,2024-07-26,97.2727385027298,Cap-weighted,2015-01-01
