group,Date,group_index,weighting,start
Non-AI / Control Group,2023-01-31,99.96426866173815,Equal-weighted,2021-01-01
Non-AI / Control Group,2023-02-05,99.99999999999999,Equal-weighted,2021-01-01
Non-AI / Control Group,2023-03-02,100.12632298107283,Equal-weighted,2021-01-01
Non-AI / Control Group,2023-03-25,66.43313088496582,Equal-weighted,2021-01-01
Non-AI / Control Group,2023-03-26,100.03891228070177,Equal-weighted,2021-01-01
Non-AI / Control Group,2023-03-31,97.3972692268951,Equal-weighted,2021-01-01
Non-AI / Control Group,2023-04-01,100.0372369397617,Equal-weighted,2021-01-01
Non-AI / Control Group,2023-04-02,100.11101600552146,Equal-weighted,2021-01-01
Non-AI / Control Group,2023-04-28,100.26303550696997,Equal-weighted,2021-01-01
Non-AI / Control Group,2023-04-29,100.28201913234501,Equal-weighted,2021-01-01
Non-AI / Control Group,2023-04-30,96.73357260341854,Equal-weighted,2021-01-01
Non-AI / Control Group,2023-06-01,100.0310856378234,Equal-weighted,2021-01-01
Non-AI / Control Group,2023-06-24,70.73669564765775,Equal-weighted,2021-01-01
Non-AI / Control Group,2023-06-30,99.12539167372599,Equal-weighted,2021-01-01
Non-AI / Control Group,2023-07-01,100.13046615825185,Equal-weighted,2021-01-01
Non-AI / Control Group,2023-07-02,100.18188618001703,Equal-weighted,2021-01-01
Non-AI / Control Group,2023-07-29,91.04444093849266,Equal-weighted,2021-01-01
Non-AI / Control Group,2023-07-31,99.94396665426024,Equal-weighted,2021-01-01
Non-AI / Control Group,2023-08-06,68.78865773668053,Equal-weighted,2021-01-01
Non-AI / Control Group,2023-09-24,100.0,Equal-weighted,2021-01-01
Non-AI / Control Group,2023-09-29,100.0515238095238,Equal-weighted,2021-01-01
Non-AI / Control Group,2023-09-30,99.30745325884689,Equal-weighted,2021-01-01
Non-AI / Control Group,2023-10-01,100.0289024294953,Equal-weighted,2021-01-01
Non-AI / Control Group,2023-10-31,96.48652855809475,Equal-weighted,2021-01-01
Non-AI / Control Group,2023-12-30,99.73251253212284,Equal-weighted,2021-01-01
Non-AI / Control Group,2023-12-31,-20.493708893506785,Equal-weighted,2021-01-01
Non-AI / Control Group,2024-01-27,88.24629682943907,Equal-weighted,2021-01-01
Non-AI / Control Group,2024-01-31,-57.86999012199576,Equal-weighted,2021-01-01
Non-AI / Control Group,2024-02-03,100.06891075249068,Equal-weighted,2021-01-01
