ticker,fiscalDateEnding,totalRevenue,grossProfit,operatingIncome,researchAndDevelopment,operatingExpenses,netIncome,ebit,ebitda,depreciationAndAmortization,reportedEPS,estimatedEPS,surprise,surprisePercentage,totalAssets,totalLiabilities,cashAndCashEquivalentsAtCarryingValue,shortTermDebt,longTermDebt,totalShareholderEquity,retainedEarnings,commonStockSharesOutstanding,currentNetReceivables,inventory,currentAccountsPayable,operatingCashflow,capitalExpenditures,dividendPayout,proceedsFromRepurchaseOfEquity,cashflowNetIncome,marketCap,stockPrice,sharesOutstanding,revenueGrowthPct,netIncomeMarginPct,epsSurprisePct,freeCashFlow,debtToEquityRatio,cashRatio,rdIntensityPct,buybackRatio,peRatio,psRatio,priceToBookRatio
AAPL,2022-03-31,97278000000.0,42559000000.0,29979000000.0,6387000000.0,12580000000.0,25010000000.0,30830000000.0,33567000000.0,2737000000.0,1.52,1.43,0.09,6.2937,350662000000.0,283263000000.0,28098000000.0,16658000000.0,103323000000.0,67399000000.0,12712000000.0,16519291000.0,45400000000.0,5460000000.0,52682000000.0,28166000000.0,2514000000.0,3595000000.0,-22631000000.0,25010000000.0,2884433401510.0,174.61,16519291000.0,-21.51518818830933,25.709821336787353,6.2937062937062995,30680000000.0,4.2027774892802565,1.6867571136991235,6.565718867575403,0.9048780487804878,115.33120357896841,29.65144638571928,42.79638275805279
AAPL,2021-12-31,123945000000.0,54243000000.0,41488000000.0,6306000000.0,12755000000.0,34630000000.0,41935000000.0,44632000000.0,2697000000.0,2.1,1.89,0.21,11.1111,381191000000.0,309259000000.0,37119000000.0,16169000000.0,106629000000.0,71932000000.0,14435000000.0,16519291000.0,65253000000.0,5876000000.0,74362000000.0,46966000000.0,2803000000.0,3732000000.0,-20478000000.0,34630000000.0,2933330502870.0,177.57,16519291000.0,48.686420345489445,27.939812013393038,11.111111111111121,49769000000.0,4.299324361897347,2.2956892819593047,5.087740530073823,0.5913369910482241,84.70489468293387,23.666388340554278,40.77921513193016
AAPL,2021-09-30,83360000000.0,35174000000.0,23786000000.0,5772000000.0,11388000000.0,20551000000.0,23920000000.0,26909000000.0,2989000000.0,1.24,1.24,0.0,0.0,351002000000.0,287912000000.0,34940000000.0,15613000000.0,109106000000.0,63090000000.0,5562000000.0,16635097000.0,51506000000.0,6580000000.0,54763000000.0,20200000000.0,3223000000.0,3640000000.0,-19748000000.0,20551000000.0,2353866225500.0,141.5,16635097000.0,2.3651054841957952,24.65331094049904,0.0,23423000000.0,4.563512442542399,2.237878690834561,6.924184261036468,0.9609264755972945,114.53779502214005,28.237358751199615,37.3096564511016
AAPL,2021-06-30,81434000000.0,35255000000.0,24126000000.0,5717000000.0,11129000000.0,21744000000.0,25034000000.0,27866000000.0,2832000000.0,1.3,1.01,0.29,28.7129,329840000000.0,265560000000.0,34050000000.0,16039000000.0,105752000000.0,64280000000.0,9233000000.0,16781735000.0,33908000000.0,5178000000.0,40409000000.0,21094000000.0,2093000000.0,3767000000.0,-22900000000.0,21744000000.0,2298426425600.0,136.96,16781735000.0,-9.097606715484908,26.701377802883318,28.712871287128717,23187000000.0,4.131300560049782,2.122950308622732,7.020409165704742,1.0531640912435614,105.7039378955114,28.224407810005648,35.756478307405104
AAPL,2021-03-31,89584000000.0,38079000000.0,27503000000.0,5262000000.0,10576000000.0,23630000000.0,28681000000.0,31478000000.0,2797000000.0,1.4,0.98,0.42,42.8571,337158000000.0,267980000000.0,38466000000.0,13003000000.0,108642000000.0,69178000000.0,15261000000.0,16929157000.0,33036000000.0,5219000000.0,40127000000.0,23981000000.0,2269000000.0,3447000000.0,-18548000000.0,23630000000.0,2067896527550.0,122.15,16929157000.0,-19.611626091404265,26.377478121093052,42.85714285714285,26250000000.0,3.873774899534534,2.95824040606014,5.873816752991606,0.784934405416843,87.51149079771477,23.08332433860957,29.89240116149643
AAPL,2020-12-31,111439000000.0,44328000000.0,33534000000.0,5163000000.0,10794000000.0,28755000000.0,34217000000.0,36883000000.0,2666000000.0,1.68,1.42,0.26,18.3099,354054000000.0,287830000000.0,36010000000.0,12762000000.0,99281000000.0,66224000000.0,14301000000.0,17113688000.0,58620000000.0,4973000000.0,63846000000.0,38763000000.0,3500000000.0,3613000000.0,-24775000000.0,28755000000.0,2270815260720.0,132.69,17113688000.0,72.24489165043741,25.803354301456405,18.30985915492958,42263000000.0,4.346309495047112,2.821658047328005,4.633027934565098,0.8615892888193357,78.97114452164841,20.377204216836116,34.289913939357334
AAPL,2020-09-30,64698000000.0,24689000000.0,14775000000.0,4978000000.0,9914000000.0,12673000000.0,15535000000.0,18237000000.0,2702000000.0,0.73,0.7,0.03,4.2857,323888000000.0,258549000000.0,38016000000.0,13769000000.0,98667000000.0,65339000000.0,14966000000.0,17256521000.0,37445000000.0,4061000000.0,42296000000.0,20576000000.0,1784000000.0,3511000000.0,-17187000000.0,12673000000.0,1998477697010.0,115.81,17256521000.0,8.399095250062839,19.587931620761072,4.28571428571429,22360000000.0,3.957039440456695,2.7609848209746533,7.694210021948128,1.3561903258896868,157.6957071735185,30.889327290024422,30.586291449364087
AAPL,2020-06-30,59685000000.0,22680000000.0,13091000000.0,4758000000.0,9589000000.0,11253000000.0,13834000000.0,16586000000.0,2752000000.0,0.65,0.51,0.14,27.451,317344000000.0,245062000000.0,33383000000.0,18675000000.0,94048000000.0,72282000000.0,24136000000.0,17419152000.0,32075000000.0,3978000000.0,35325000000.0,16271000000.0,1565000000.0,3656000000.0,-15891000000.0,11253000000.0,6354506649600.0,364.8,17419152000.0,2.352820125872457,18.85398341291782,27.450980392156865,17836000000.0,3.3903599789712513,1.7875769745649264,7.971852224176929,1.4121567581978138,564.6944503332445,106.46739799949736,87.91271201128912
AAPL,2020-03-31,58313000000.0,22370000000.0,12853000000.0,4565000000.0,9517000000.0,11249000000.0,13892000000.0,16678000000.0,2786000000.0,0.64,0.56,0.08,14.2857,320400000000.0,241975000000.0,40174000000.0,20421000000.0,89086000000.0,78425000000.0,33182000000.0,17618764000.0,30677000000.0,3334000000.0,32421000000.0,13311000000.0,1853000000.0,3375000000.0,-18574000000.0,11249000000.0,4480275497560.0,254.29,17618764000.0,-36.49135799780002,19.290724195290927,14.285714285714276,15164000000.0,3.0854319413452345,1.9672885754860192,7.828443057294257,1.65116899279936,398.28211374877765,76.8315040824516,57.128154256423336
AAPL,2019-12-31,91819000000.0,35217000000.0,25569000000.0,4451000000.0,9648000000.0,22236000000.0,26703000000.0,29519000000.0,2816000000.0,1.25,1.14,0.11,9.6491,340618000000.0,251087000000.0,39771000000.0,15214000000.0,93078000000.0,89531000000.0,43977000000.0,17818416000.0,39946000000.0,4097000000.0,45111000000.0,30516000000.0,2107000000.0,3539000000.0,-20706000000.0,22236000000.0,5232377858400.0,293.65,17818416000.0,43.37757651467833,24.21720994565395,9.649122807017553,32623000000.0,2.804469960125543,2.614105429209938,4.847580566113767,0.9311926605504587,235.31111073934161,56.98578571319661,58.44207993209056
AAPL,2019-09-30,64040000000.0,24313000000.0,15625000000.0,4110000000.0,8688000000.0,13686000000.0,16937000000.0,20116000000.0,3179000000.0,0.76,0.71,0.05,7.0423,338516000000.0,248028000000.0,48844000000.0,16240000000.0,91807000000.0,90488000000.0,45898000000.0,18081492000.0,45804000000.0,4106000000.0,46236000000.0,19910000000.0,2777000000.0,3479000000.0,-17444000000.0,13686000000.0,4049711763240.0,223.97,18081492000.0,19.013547919493014,21.37101811367895,7.042253521126768,22687000000.0,2.7410043320661304,3.0076354679802955,6.41786383510306,1.2745871693701594,295.9017801578255,63.237223036227356,44.75413052824684
AAPL,2019-06-30,53809000000.0,20227000000.0,11544000000.0,4257000000.0,8683000000.0,10044000000.0,12777000000.0,15710000000.0,2933000000.0,0.55,0.53,0.02,3.7736,322239000000.0,225783000000.0,50530000000.0,23482000000.0,84936000000.0,96456000000.0,53724000000.0,18405520000.0,26474000000.0,3355000000.0,29115000000.0,11636000000.0,2000000000.0,3629000000.0,-16955000000.0,10044000000.0,3709632556000.0,201.55,18405520000.0,-7.249849176936996,18.666022412607557,3.7735849056603805,13636000000.0,2.340787509330679,2.1518609999148284,7.911315950863239,1.6880724810832337,369.33816766228597,68.94074515415637,38.45932400265406
AAPL,2019-03-31,58015000000.0,21821000000.0,13415000000.0,3948000000.0,8406000000.0,11561000000.0,14803000000.0,17843000000.0,3040000000.0,0.62,0.59,0.03,5.0847,341998000000.0,236138000000.0,37988000000.0,22429000000.0,90201000000.0,105860000000.0,64558000000.0,18802584000.0,26278000000.0,4884000000.0,30443000000.0,11155000000.0,2363000000.0,3443000000.0,-23702000000.0,11561000000.0,3595806164160.0,191.24,18802584000.0,-31.18847111849128,19.927604929759546,5.084745762711869,13518000000.0,2.2306631399962216,1.6937001203798654,6.805136602602775,2.050168670530231,311.0289909315803,61.98062852986297,33.967562480256944
AAPL,2018-12-31,84310000000.0,32031000000.0,23346000000.0,3902000000.0,8685000000.0,19965000000.0,24796000000.0,28191000000.0,3395000000.0,1.05,1.04,0.01,0.9615,373719000000.0,255827000000.0,44771000000.0,21741000000.0,92989000000.0,117892000000.0,80510000000.0,19093008000.0,36981000000.0,4988000000.0,44293000000.0,26690000000.0,3355000000.0,3568000000.0,-8796000000.0,19965000000.0,3011731081920.0,157.74,19093008000.0,34.038155802861695,23.680464950776894,0.9615384615384623,30045000000.0,2.1700115359820855,2.059288901154501,4.6281579883762305,0.4405709992486852,150.85054254545454,35.72210985553315,25.546526328504054
AAPL,2018-09-30,62900000000.0,24084000000.0,16118000000.0,3750000000.0,7966000000.0,14125000000.0,17289000000.0,20043000000.0,2754000000.0,0.73,0.7,0.03,4.2857,365725000000.0,258578000000.0,25913000000.0,20748000000.0,93735000000.0,107147000000.0,70400000000.0,19390188000.0,48995000000.0,3956000000.0,55888000000.0,19523000000.0,3041000000.0,3530000000.0,-19104000000.0,14125000000.0,4406614124880.0,227.26,19390188000.0,18.088801276635678,22.456279809220987,4.28571428571429,22564000000.0,2.4133013523477094,1.2489396568343938,5.961844197138315,1.3524955752212389,311.97268140743364,70.05745826518283,41.126808262293856
AAPL,2018-06-30,53265000000.0,20421000000.0,12612000000.0,3701000000.0,7809000000.0,11519000000.0,14130000000.0,16795000000.0,2665000000.0,0.585,0.545,0.04,7.3394,349197000000.0,234248000000.0,31971000000.0,17472000000.0,97128000000.0,114949000000.0,79436000000.0,19706436000.0,26367000000.0,5936000000.0,38489000000.0,14488000000.0,3267000000.0,3653000000.0,-20783000000.0,11519000000.0,3688650690480.0,187.18,19706436000.0,-12.875999803719518,21.625833098657655,7.339449541284389,17755000000.0,2.0378428694464503,1.829842032967033,6.948277480521918,1.8042364788610123,320.2231695876378,69.25092819825402,32.08945437089492
AAPL,2018-03-31,61137000000.0,23422000000.0,15894000000.0,3378000000.0,7528000000.0,13822000000.0,16960000000.0,19699000000.0,2739000000.0,0.6825,0.6725,0.01,1.487,367502000000.0,240624000000.0,45059000000.0,20478000000.0,101362000000.0,126878000000.0,91898000000.0,20273972000.0,22408000000.0,7662000000.0,34311000000.0,15130000000.0,4195000000.0,3190000000.0,-22756000000.0,13822000000.0,3379265652960.0,166.68,20273972000.0,-30.756685127926332,22.608240509020725,1.4869888475836444,19325000000.0,1.8964989990384464,2.200361363414396,5.52529564748025,1.646360873969035,244.48456467660253,55.27365838951862,26.633976362805214
AAPL,2017-12-31,88293000000.0,33912000000.0,26274000000.0,3407000000.0,7638000000.0,20065000000.0,27764000000.0,30509000000.0,2745000000.0,0.9725,0.965,0.0075,0.7772,406794000000.0,266595000000.0,27491000000.0,18478000000.0,103922000000.0,140199000000.0,104593000000.0,20631148000.0,50899000000.0,4421000000.0,62985000000.0,28293000000.0,2810000000.0,3339000000.0,-10095000000.0,20065000000.0,3553921554480.0,172.26,20631148000.0,67.92445653207555,22.725470875380836,0.7772020725388666,31103000000.0,1.9015470866411315,1.4877692390951403,3.8587430487128085,0.5031148766508846,177.12043630600547,40.25145316706874,25.349121994308092
AAPL,2017-09-30,52579000000.0,19931000000.0,13120000000.0,2997000000.0,6811000000.0,10714000000.0,14583000000.0,17067000000.0,2484000000.0,0.5175,0.4675,0.05,10.6952,375319000000.0,241272000000.0,20289000000.0,18473000000.0,97207000000.0,134047000000.0,98330000000.0,20734340000.0,35673000000.0,4855000000.0,49049000000.0,15656000000.0,4000000000.0,3270000000.0,-7795000000.0,10714000000.0,3189148835400.0,153.81,20734340000.0,15.792371388301628,20.376956579623045,10.695187165775385,19656000000.0,1.7999060031183092,1.098305635251448,5.699994294300006,0.727552734739593,297.66182895277205,60.65442163981818,23.79127347422919
AAPL,2017-06-30,45408000000.0,17488000000.0,10768000000.0,2937000000.0,6720000000.0,8717000000.0,11910000000.0,14264000000.0,2354000000.0,0.4175,0.3925,0.025,6.3694,345173000000.0,212748000000.0,18571000000.0,18475000000.0,89864000000.0,132425000000.0,98525000000.0,20933996000.0,22632000000.0,3146000000.0,31915000000.0,8672000000.0,2360000000.0,3365000000.0,-7093000000.0,8717000000.0,3014914103920.0,144.02,20933996000.0,-14.156079854809434,19.197057787174067,6.369426751592348,11032000000.0,1.6065546535774966,1.0051962110960757,6.468023255813954,0.8136973729494092,345.8660208695652,66.39609989252995,22.766955664866906
AAPL,2017-03-31,52896000000.0,20591000000.0,14097000000.0,2776000000.0,6494000000.0,11029000000.0,15214000000.0,17546000000.0,2332000000.0,0.525,0.505,0.02,3.9604,334532000000.0,200450000000.0,15157000000.0,13991000000.0,84531000000.0,134082000000.0,100925000000.0,21046752000.0,20612000000.0,2910000000.0,28573000000.0,12570000000.0,3015000000.0,3004000000.0,-7161000000.0,11029000000.0,3023576392320.0,143.66,21046752000.0,-32.48841750583911,20.850347852389596,3.960396039603964,15585000000.0,1.494980683462359,1.0833392895432779,5.248033877797943,0.6492882400942969,274.14782775591624,57.160775716878405,22.550203549469728
AAPL,2016-12-31,78351000000.0,30176000000.0,23359000000.0,2871000000.0,6817000000.0,17891000000.0,24705000000.0,27692000000.0,2987000000.0,0.84,0.8025,0.0375,4.6729,331141000000.0,198751000000.0,16371000000.0,13992000000.0,73557000000.0,132390000000.0,100001000000.0,21311980000.0,27977000000.0,2712000000.0,38510000000.0,27234000000.0,3420000000.0,3130000000.0,-10851000000.0,17891000000.0,2475386477000.0,116.15,21311980000.0,67.23085460599334,22.834424576584855,4.67289719626168,30654000000.0,1.5012538711383034,1.1700257289879932,3.66427997090018,0.6065060645017047,138.3593134536918,31.593553075263877,18.69768469672936
AAPL,2016-09-30,46852000000.0,17813000000.0,11761000000.0,2570000000.0,6052000000.0,9014000000.0,12638000000.0,15186000000.0,2548000000.0,0.4175,0.415,0.0025,0.6024,321686000000.0,193437000000.0,20484000000.0,11605000000.0,75427000000.0,128249000000.0,96364000000.0,21573332000.0,29299000000.0,2132000000.0,37294000000.0,16126000000.0,4038000000.0,3092000000.0,-6026000000.0,9014000000.0,2438865182600.0,113.05,21573332000.0,10.60956607960717,19.239306753180227,0.6024096385542175,20164000000.0,1.5082924623193943,1.765101249461439,5.485358149065141,0.6685156423341468,270.5641427335256,52.05466538461538,19.016640929753837
AAPL,2016-06-30,42358000000.0,16106000000.0,10105000000.0,2560000000.0,6001000000.0,7796000000.0,10878000000.0,13404000000.0,2526000000.0,0.355,0.345,0.01,2.8986,305602000000.0,179061000000.0,18237000000.0,15996000000.0,68939000000.0,126541000000.0,96542000000.0,21891124000.0,19042000000.0,1831000000.0,26318000000.0,10634000000.0,2905000000.0,3187000000.0,-10166000000.0,7796000000.0,2092791454400.0,95.6,21891124000.0,-16.21733884526376,18.405023844374142,2.898550724637684,13539000000.0,1.4150433456350116,1.1400975243810954,6.043722555361443,1.3040020523345306,268.4442604412519,49.40723014306624,16.538445676895236
AAPL,2016-03-31,50557000000.0,19921000000.0,13987000000.0,2511000000.0,5934000000.0,10516000000.0,14463000000.0,16940000000.0,2477000000.0,0.475,0.5,-0.025,-5.0,305277000000.0,174820000000.0,21514000000.0,10498000000.0,69374000000.0,130457000000.0,102021000000.0,22163544000.0,19824000000.0,2281000000.0,25098000000.0,11601000000.0,2599000000.0,2902000000.0,-6667000000.0,10516000000.0,2415604660560.0,108.99,22163544000.0,-33.36540489245044,20.80028482702692,-5.000000000000004,14200000000.0,1.3400584100508213,2.0493427319489426,4.966671281919418,0.6339863065804489,229.70755615823506,47.77982595011571,18.516481756900742
AAPL,2015-12-31,75872000000.0,30423000000.0,24171000000.0,2404000000.0,6252000000.0,18361000000.0,24849000000.0,27803000000.0,2954000000.0,0.82,0.8075,0.0125,1.548,293284000000.0,165017000000.0,16689000000.0,9759000000.0,53204000000.0,128267000000.0,101494000000.0,22376508000.0,24621000000.0,2451000000.0,33312000000.0,27463000000.0,4006000000.0,2969000000.0,-6863000000.0,18361000000.0,2355351232080.0,105.26,22376508000.0,47.321411234733304,24.19996836777731,1.5479876160990658,31469000000.0,1.2865117294393726,1.7101137411620042,3.1684943061999156,0.3737813844561843,128.28011720930232,31.043747786798818,18.362877685453
AAPL,2015-09-30,51501000000.0,20548000000.0,14623000000.0,2220000000.0,5925000000.0,11124000000.0,15300000000.0,18419000000.0,3119000000.0,0.49,0.47,0.02,4.2553,290479000000.0,171124000000.0,21120000000.0,10999000000.0,53463000000.0,119355000000.0,92284000000.0,22730076000.0,30343000000.0,2349000000.0,35490000000.0,13475000000.0,3658000000.0,2964000000.0,-13253000000.0,11124000000.0,2499171856200.0,109.95,22730076000.0,3.8221953432113764,21.599580590668143,4.255319148936175,17133000000.0,1.433739684135562,1.9201745613237566,4.310595910759014,1.1913879899316793,224.6648558252427,48.52666659288169,20.93897914792007
AAPL,2015-06-30,49605000000.0,19681000000.0,14083000000.0,2034000000.0,5598000000.0,10677000000.0,14674000000.0,17758000000.0,3084000000.0,0.4625,0.4525,0.01,2.2099,273151000000.0,147474000000.0,15319000000.0,6999000000.0,47419000000.0,125677000000.0,98252000000.0,23092396000.0,19907000000.0,2042000000.0,26474000000.0,14988000000.0,2089000000.0,3053000000.0,-10000000000.0,10677000000.0,2896363768300.0,125.425,23092396000.0,-14.488881227374595,21.524039915331116,2.2099447513812174,17077000000.0,1.173436667011466,2.1887412487498215,4.100393105533716,0.9365926758452748,271.2713091973401,58.388544870476764,23.046092509369256
AAPL,2015-03-31,58010000000.0,23656000000.0,18278000000.0,1918000000.0,5378000000.0,13569000000.0,18727000000.0,21206000000.0,2479000000.0,0.5825,0.54,0.0425,7.8704,261194000000.0,132188000000.0,14489000000.0,3799000000.0,40072000000.0,129006000000.0,100920000000.0,23339432000.0,18164000000.0,2396000000.0,23159000000.0,19081000000.0,2476000000.0,2743000000.0,-6970000000.0,13569000000.0,2904125523760.0,124.43,23339432000.0,,23.39079469057059,7.870370370370367,21557000000.0,1.0246655194332046,3.8138983943142932,3.3063264954318226,0.5136708674183801,214.0264959658044,50.062498254783655,22.511553910360757
