"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 10/23/2023",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
3.72,GOOGL,"ALPHABET INC-CL A",BYVY8G0,136.50,"167,094.00","22,808,331.00"
3.48,META,"META PLATFORMS INC",B7TL820,314.01,"68,042.00","21,365,868.42"
3.41,ADBE,"ADOBE INC",2008154,540.41,"38,678.00","20,901,977.98"
3.26,INTC,"INTEL CORP",2463247,33.85,"589,929.00","19,969,096.65"
3.24,CSCO,"CISCO SYSTEMS INC",2198163,52.20,"380,964.00","19,886,320.80"
3.21,IBM,IBM,2005973,136.38,"144,476.00","19,703,636.88"
3.18,AMZN,"AMAZON.COM INC",2000019,126.56,"154,241.00","19,520,740.96"
3.16,NVDA,"NVIDIA CORP",2379504,429.75,"45,099.00","19,381,295.25"
3.13,MSFT,"MICROSOFT CORP",2588173,329.32,"58,353.00","19,216,809.96"
3.11,NFLX,"NETFLIX INC",2857817,406.84,"46,858.00","19,063,708.72"
3.05,ACN,"ACCENTURE PLC-CL A",B4BNMY3,294.94,"63,530.00","18,737,538.20"
3.05,NOW,"SERVICENOW INC",B80NXX8,541.38,"34,506.00","18,680,858.28"
3.02,"005930 KS","SAMSUNG ELECTRON",6771720,50.53,"366,300.00","18,508,473.07"
2.95,AAPL,"APPLE INC",2046251,173.00,"104,659.00","18,106,007.00"
2.90,CRM,"SALESFORCE INC",2310525,202.00,"87,965.00","17,768,930.00"
2.88,ORCL,"ORACLE CORP",2661568,103.66,"170,475.00","17,671,438.50"
2.85,BABA,"ALIBABA GRP-ADR",BP41ZD1,80.51,"217,497.00","17,510,683.47"
2.85,QCOM,"QUALCOMM INC",2714923,108.66,"160,905.00","17,483,937.30"
2.83,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,36.94,"469,843.00","17,353,887.75"
2.67,TSLA,"TESLA INC",B616C79,212.08,"77,116.00","16,354,761.28"
2.63,"SIE GR","SIEMENS AG-REG",5727973,135.74,"119,060.00","16,161,017.45"
2.03,UBER,"UBER TECHNOLOGIES INC",BK6N347,43.04,"288,874.00","12,433,136.96"
1.77,"3690 HK","MEITUAN-CLASS B",BGJW376,13.78,"788,515.00","10,863,628.37"
1.64,SNPS,"SYNOPSYS INC",2867719,467.82,"21,559.00","10,085,731.38"
1.55,"000660 KS","SK HYNIX INC",6450267,91.60,"104,095.00","9,535,185.05"
1.52,CDNS,"CADENCE DESIGN SYS INC",2302232,239.92,"38,952.00","9,345,363.84"
1.42,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,51.00,"170,857.00","8,713,707.00"
1.30,TRI,"THOMSON REUTERS CORP",BNBXPB4,123.19,"64,742.00","7,975,566.98"
1.10,NXPI,"NXP SEMICONDUCTORS NV",B505PN7,182.35,"37,089.00","6,763,179.15"
1.01,WDAY,"WORKDAY INC-CLASS A",B8K6ZD1,209.58,"29,623.00","6,208,388.34"
0.94,"IFX GR","INFINEON TECHNOLOGIES AG",5889505,30.91,"186,772.00","5,773,219.84"
0.86,"STMMI IM","STMICROELECTRONICS NV",5962343,40.20,"130,623.00","5,251,134.02"
0.77,"WKL NA","WOLTERS KLUWER",5671519,127.39,"37,230.00","4,742,889.41"
0.76,TTD,"TRADE DESK INC-A",BD8FDD1,73.64,"63,149.00","4,650,292.36"
0.71,ROK,"ROCKWELL AUTOMATION INC",2754060,266.85,"16,353.00","4,363,798.05"
0.70,"EXPN LN","EXPERIAN PLC",B19NLV4,32.81,"130,901.00","4,294,272.61"
0.70,BIDU,"BAIDU INC - SPON ADR",B0FXT17,107.40,"39,875.00","4,282,575.00"
0.68,GEHC,"GE HEALTHCARE TECHNOLOGY",BL6JPG8,63.99,"64,897.00","4,152,759.03"
0.59,"6954 JP","FANUC CORP",6356934,25.20,"144,231.00","3,635,008.09"
0.59,DDOG,"DATADOG INC - CLASS A",BKT9Y49,85.68,"41,926.00","3,592,219.68"
0.56,SPLK,"SPLUNK INC",B424494,148.02,"23,336.00","3,454,194.72"
0.56,"6702 JP","FUJITSU LIMITED",6356945,112.97,"30,151.00","3,406,108.36"
0.55,ZS,"ZSCALER INC",BZ00V34,162.48,"20,710.00","3,364,960.80"
0.50,EBAY,"EBAY INC",2293819,40.17,"76,129.00","3,058,101.93"
0.45,HPE,"HEWLETT PACKA",BYVYWS0,15.20,"182,922.00","2,780,414.40"
0.37,BAH,"BOOZ ALLEN HAMIL",B5367T7,121.27,"18,707.00","2,268,597.89"
0.36,CCCS,"CCC INTELLIGENT",BP4CXL8,12.24,"180,912.00","2,214,362.88"
0.35,STX,"SEAGATE TECHNOLO",BKVD2N4,65.25,"33,222.00","2,167,735.50"
0.35,CYBR,"CYBERARK SOFTWAR",BQT3XY6,162.73,"13,291.00","2,162,844.43"
0.35,FRSH,"FRESHWORKS INC-CL A",BPF0BB7,18.29,"117,860.00","2,155,659.40"
0.35,INFA,"INFORMATICA INC - CLASS A",BMG95P4,19.91,"107,124.00","2,132,838.84"
0.34,"6701 JP","NEC CORP",6640400,50.33,"41,558.00","2,091,695.82"
