"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 01/08/2025",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
4.39,TSLA,"TESLA INC",B616C79,394.94,"298,058.00","117,715,026.52"
3.84,AVGO,"BROADCOM INC",BDZ78H9,229.31,"448,658.00","102,881,765.98"
3.76,NOW,"SERVICENOW INC",B80NXX8,"1,049.08","96,060.00","100,774,624.80"
3.74,NFLX,"NETFLIX INC",2857817,875.00,"114,672.00","100,338,000.00"
3.50,CRM,"SALESFORCE INC",2310525,326.90,"287,300.00","93,918,370.00"
3.50,CSCO,"CISCO SYSTEMS INC",2198163,59.20,"1,585,230.00","93,845,616.00"
3.43,META,"META PLATFORMS INC",B7TL820,610.72,"150,532.00","91,932,903.04"
3.32,IBM,IBM,2005973,223.18,"399,259.00","89,106,623.62"
3.26,AMZN,"AMAZON.COM INC",2000019,222.13,"394,082.00","87,537,434.66"
3.13,NVDA,"NVIDIA CORP",2379504,140.11,"599,505.00","83,996,645.55"
3.12,ORCL,"ORACLE CORP",2661568,163.14,"513,116.00","83,709,744.24"
3.01,BABA,"ALIBABA GRP-ADR",BP41ZD1,83.69,"965,626.00","80,813,239.94"
2.96,ACN,"ACCENTURE PLC-CL A",B4BNMY3,357.73,"222,250.00","79,505,492.50"
2.95,AAPL,"APPLE INC",2046251,242.70,"326,297.00","79,192,281.90"
2.92,GOOGL,"ALPHABET INC-CL A",BYVY8G0,193.95,"404,547.00","78,461,890.65"
2.76,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,47.45,"1,561,943.00","74,111,070.42"
2.62,MSFT,"MICROSOFT CORP",2588173,424.56,"165,230.00","70,150,048.80"
2.45,"SIE GR","SIEMENS AG-REG",5727973,201.52,"325,665.00","65,627,453.42"
2.25,QCOM,"QUALCOMM INC",2714923,159.08,"379,974.00","60,446,263.92"
2.10,ADBE,"ADOBE INC",2008154,419.58,"134,166.00","56,293,370.28"
2.06,UBER,"UBER TECHNOLOGIES INC",BK6N347,64.91,"849,800.00","55,160,518.00"
1.97,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,107.64,"491,711.00","52,927,772.04"
1.78,"005930 KS","SAMSUNG ELECTRON",6771720,39.38,"1,214,048.00","47,809,319.54"
1.67,MU,"MICRON TECHNOLOGY INC",2588184,99.41,"450,739.00","44,807,963.99"
1.57,"3690 HK","MEITUAN-CLASS B",BGJW376,18.85,"2,228,815.00","42,020,416.07"
1.48,"000660 KS","SK HYNIX INC",6450267,133.81,"296,155.00","39,628,451.60"
1.28,INTC,"INTEL CORP",2463247,19.88,"1,731,640.00","34,425,003.20"
1.25,CDNS,"CADENCE DESIGN SYS INC",2302232,302.73,"110,674.00","33,504,340.02"
1.16,SNPS,"SYNOPSYS INC",2867719,502.00,"62,181.00","31,214,862.00"
1.11,FTNT,"FORTINET INC",B5B2106,96.04,"309,284.00","29,703,635.36"
1.09,TRI,"THOMSON REUTERS CORP",BNBXPB4,159.64,"183,620.00","29,313,096.80"
0.82,TTD,"TRADE DESK INC-A",BD8FDD1,121.52,"180,028.00","21,877,002.56"
0.82,WDAY,"WORKDAY INC-CLASS A",B8K6ZD1,254.69,"85,870.00","21,870,230.30"
0.81,NXPI,"NXP SEMICONDUCTORS NV",B505PN7,209.72,"103,944.00","21,799,135.68"
0.67,"IFX GR","INFINEON TECHNOLOGIES AG",5889505,33.69,"529,416.00","17,834,791.14"
0.66,DDOG,"DATADOG INC - CLASS A",BKT9Y49,141.88,"125,319.00","17,780,259.72"
0.63,"WKL NA","WOLTERS KLUWER",5671519,167.23,"101,012.00","16,892,038.98"
0.59,GEHC,"GE HEALTHCARE TECHNOLOGY",BL6JPG8,86.26,"184,903.00","15,949,732.78"
0.59,"EXPN LN","EXPERIAN PLC",B19NLV4,42.46,"372,146.00","15,802,475.91"
0.56,"6702 JP","FUJITSU LIMITED",6356945,18.05,"837,071.00","15,111,873.88"
0.56,"5803 JP","FUJIKURA LTD",6356707,41.46,"364,230.00","15,100,761.52"
0.53,EBAY,"EBAY INC",2293819,69.40,"203,333.00","14,111,310.20"
0.50,TWLO,"TWILIO INC - A",BD6P5Q0,111.06,"121,676.00","13,513,336.56"
0.48,ROK,"ROCKWELL AUTOMATION INC",2754060,279.56,"46,259.00","12,932,166.04"
0.48,CLS,"CELESTICA INC",BMDLRD5,102.47,"125,880.00","12,898,923.60"
0.44,HPE,"HEWLETT PACKA",BYVYWS0,22.03,"529,385.00","11,662,351.55"
0.43,DOCU,"DOCUSIGN INC",BFYT7B7,89.51,"129,975.00","11,634,062.25"
0.43,ZS,"ZSCALER INC",BZ00V34,187.28,"61,188.00","11,459,288.64"
0.42,PEGA,"PEGASYSTEMS INC",2675860,96.09,"116,124.00","11,158,355.16"
0.40,"6954 JP","FANUC CORP",6356934,26.52,"405,128.00","10,743,231.46"
0.39,ERIC,"ERICSSON (LM) TEL-SP ADR",2031730,8.31,"1,259,505.00","10,466,486.55"
0.36,WIX,"WIX.COM LTD",BFZCHN7,224.49,"42,948.00","9,641,396.52"
0.36,AMBA,"AMBARELLA INC",B7KH3G6,76.20,"125,803.00","9,586,188.60"
0.35,BIDU,"BAIDU INC - SPON ADR",B0FXT17,81.34,"116,849.00","9,504,497.66"
0.35,CYBR,"CYBERARK SOFTWAR",BQT3XY6,344.55,"27,518.00","9,481,326.90"
0.35,G,"GENPACT LTD",B23DBK6,43.51,"217,785.00","9,475,825.35"
0.35,HUBB,"HUBBELL INC",BDFG6S3,434.77,"21,785.00","9,471,464.45"
0.35,"6701 JP","NEC CORP",6640400,83.83,"110,749.00","9,283,844.97"
0.32,ZBRA,"ZEBRA TECH CORP",2989356,397.00,"21,854.00","8,676,038.00"
