"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 10/10/2023",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
3.59,GOOGL,"ALPHABET INC-CL A",BYVY8G0,138.06,"159,318.00","21,995,443.08"
3.41,META,"META PLATFORMS INC",B7TL820,321.84,"64,910.00","20,890,634.40"
3.34,INTC,"INTEL CORP",2463247,36.43,"562,605.00","20,495,700.15"
3.21,NVDA,"NVIDIA CORP",2379504,457.98,"42,967.00","19,678,026.66"
3.20,ADBE,"ADOBE INC",2008154,532.72,"36,842.00","19,626,470.24"
3.19,IBM,IBM,2005973,142.11,"137,780.00","19,579,915.80"
3.19,CSCO,"CISCO SYSTEMS INC",2198163,53.87,"363,360.00","19,574,203.20"
3.16,TSLA,"TESLA INC",B616C79,263.62,"73,552.00","19,389,778.24"
3.11,AMZN,"AMAZON.COM INC",2000019,129.48,"147,113.00","19,048,191.24"
3.07,ACN,"ACCENTURE PLC-CL A",B4BNMY3,311.03,"60,614.00","18,852,772.42"
2.99,NOW,"SERVICENOW INC",B80NXX8,558.30,"32,886.00","18,360,253.80"
2.98,MSFT,"MICROSOFT CORP",2588173,328.39,"55,653.00","18,275,888.67"
2.95,BABA,"ALIBABA GRP-ADR",BP41ZD1,87.17,"207,453.00","18,083,678.01"
2.90,AAPL,"APPLE INC",2046251,178.39,"99,799.00","17,803,143.61"
2.90,ORCL,"ORACLE CORP",2661568,109.31,"162,591.00","17,772,822.21"
2.88,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,39.41,"448,243.00","17,666,386.52"
2.83,CRM,"SALESFORCE INC",2310525,206.88,"83,861.00","17,349,163.68"
2.81,QCOM,"QUALCOMM INC",2714923,112.31,"153,453.00","17,234,306.43"
2.80,"005930 KS","SAMSUNG ELECTRON",6771720,49.20,"349,344.00","17,187,641.97"
2.72,NFLX,"NETFLIX INC",2857817,373.32,"44,698.00","16,686,657.36"
2.68,"SIE GR","SIEMENS AG-REG",5727973,144.99,"113,552.00","16,464,450.35"
2.09,UBER,"UBER TECHNOLOGIES INC",BK6N347,46.63,"275,482.00","12,845,725.66"
1.77,"3690 HK","MEITUAN-CLASS B",BGJW376,14.36,"756,115.00","10,858,483.79"
1.64,SNPS,"SYNOPSYS INC",2867719,490.11,"20,469.00","10,032,061.59"
1.51,CDNS,"CADENCE DESIGN SYS INC",2302232,249.75,"37,116.00","9,269,721.00"
1.46,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,55.08,"162,973.00","8,976,552.84"
1.43,"000660 KS","SK HYNIX INC",6450267,88.54,"99,343.00","8,796,301.50"
1.28,TRI,"THOMSON REUTERS CORP",BNBXPB4,126.93,"61,718.00","7,833,865.74"
1.16,NXPI,"NXP SEMICONDUCTORS NV",B505PN7,201.75,"35,361.00","7,134,081.75"
1.02,WDAY,"WORKDAY INC-CLASS A",B8K6ZD1,220.92,"28,219.00","6,234,141.48"
1.01,"IFX GR","INFINEON TECHNOLOGIES AG",5889505,34.90,"178,132.00","6,216,365.44"
0.92,"STMMI IM","STMICROELECTRONICS NV",5962343,45.22,"124,575.00","5,633,876.06"
0.84,TTD,"TRADE DESK INC-A",BD8FDD1,85.16,"60,233.00","5,129,442.28"
0.84,BIDU,"BAIDU INC - SPON ADR",B0FXT17,134.64,"38,039.00","5,121,570.96"
0.74,ROK,"ROCKWELL AUTOMATION INC",2754060,291.70,"15,597.00","4,549,644.90"
0.74,"WKL NA","WOLTERS KLUWER",5671519,127.91,"35,502.00","4,541,119.73"
0.69,"EXPN LN","EXPERIAN PLC",B19NLV4,34.09,"124,853.00","4,256,352.27"
0.69,GEHC,"GE HEALTHCARE TECHNOLOGY",BL6JPG8,68.19,"61,873.00","4,219,119.87"
0.60,DDOG,"DATADOG INC - CLASS A",BKT9Y49,91.63,"39,982.00","3,663,550.66"
0.60,"6954 JP","FANUC CORP",6356934,26.54,"137,643.00","3,652,970.40"
0.56,"6702 JP","FUJITSU LIMITED",6356945,119.13,"28,747.00","3,424,492.29"
0.55,ZS,"ZSCALER INC",BZ00V34,171.88,"19,738.00","3,392,567.44"
0.53,SPLK,"SPLUNK INC",B424494,146.53,"22,256.00","3,261,171.68"
0.52,EBAY,"EBAY INC",2293819,43.52,"72,565.00","3,158,028.80"
0.48,HPE,"HEWLETT PACKA",BYVYWS0,16.93,"174,390.00","2,952,422.70"
0.38,OKTA,"OKTA INC",BDFZSP1,85.02,"27,044.00","2,299,280.88"
0.36,,CASH,,1.00,"2,235,228.66","2,235,228.66"
0.36,BAH,"BOOZ ALLEN HAMIL",B5367T7,124.49,"17,843.00","2,221,275.07"
0.36,CCCS,"CCC INTELLIGENT",BP4CXL8,12.82,"172,380.00","2,209,911.60"
0.36,INFA,"INFORMATICA INC - CLASS A",BMG95P4,21.55,"102,156.00","2,201,461.80"
0.35,SMCI,"SUPER MICRO COMPUTER INC",B1VQR35,310.31,"7,001.00","2,172,480.31"
0.35,HUBB,"HUBBELL INC",BDFG6S3,307.78,"6,938.00","2,135,377.64"
0.35,IONQ,"IONQ INC",BP484B3,16.00,"132,330.00","2,117,280.00"
0.34,STX,"SEAGATE TECHNOLO",BKVD2N4,66.58,"31,710.00","2,111,251.80"
0.34,CYBR,"CYBERARK SOFTWAR",BQT3XY6,166.94,"12,643.00","2,110,622.42"
0.34,"6701 JP","NEC CORP",6640400,53.05,"39,614.00","2,101,603.41"
0.34,FRSH,"FRESHWORKS INC-CL A",BPF0BB7,18.70,"112,352.00","2,100,982.40"
0.33,"3661 TT","ALCHIP TECHNOLOGIES LTD",B4TPSL0,86.04,"23,690.00","2,038,315.45"
0.33,ERIC,"ERICSSON (LM) TEL-SP ADR",2031730,4.85,"418,398.00","2,029,230.30"
0.33,BZ,"KANZHUN LTD - ADR",BM91SH0,16.34,"122,779.00","2,006,208.86"
0.32,WIX,"WIX.COM LTD",BFZCHN7,87.16,"22,616.00","1,971,210.56"
0.32,SMAR,"SMARTSHEET INC-CLASS A",BFZND98,43.14,"45,116.00","1,946,304.24"
0.31,"2353 TT","ACER INC",6005850,1.16,"1,650,800.00","1,921,975.07"
0.31,"5803 JP","FUJIKURA LTD",6356707,8.09,"232,529.00","1,880,261.04"
0.30,PATH,"UIPATH INC - CLASS A",BMD02L5,17.15,"108,814.00","1,866,160.10"
0.30,"6502 JP","TOSHIBA CORP",6897217,30.95,"59,996.00","1,857,100.63"
0.30,G,"GENPACT LTD",B23DBK6,36.72,"50,235.00","1,844,629.20"
0.30,PCOR,"PROCORE TECHNOLOGIES INC",BLH11J8,68.50,"26,844.00","1,838,814.00"
0.30,"6526 JP","SOCIONEXT INC",BMTVX75,94.33,"19,233.00","1,814,299.86"
0.29,TWLO,"TWILIO INC - A",BD6P5Q0,58.14,"30,675.00","1,783,444.50"
0.28,"TIETO FH","TIETOEVRY OYJ",5479702,22.62,"76,871.00","1,738,440.41"
0.28,"XRO AU","XERO LTD",B8P4LP4,75.43,"22,894.00","1,726,904.50"
0.27,SNAP,"SNAP INC - A",BD8DJ71,8.82,"184,247.00","1,625,058.54"
0.26,TDC,"TERADATA CORP",B247H10,46.05,"34,782.00","1,601,711.10"
0.26,"2395 TT","ADVANTECH CO LTD",6202673,10.71,"148,257.00","1,588,205.18"
0.26,"TEMN SW","TEMENOS AG - REG",7147892,71.48,"22,197.00","1,586,742.98"
0.26,"AMP IM","AMPLIFON SPA",B14NJ71,28.93,"53,987.00","1,561,905.32"
0.25,STNE,"STONECO LTD-A",BGKG6M3,10.40,"148,408.00","1,543,443.20"
0.25,"3665 TT","BIZLINK HOLDING INC",B5SG8Y4,8.06,"191,168.00","1,541,103.81"
0.25,DXC,"DXC TECHNOLOGY CO",BYXD7B3,22.20,"68,288.00","1,515,993.60"
0.25,ZBRA,"ZEBRA TECH CORP",2989356,222.40,"6,759.00","1,503,201.60"
0.24,PEGA,"PEGASYSTEMS INC",2675860,42.67,"35,054.00","1,495,754.18"
0.23,CGNX,"COGNEX CORP",2208288,41.51,"33,810.00","1,403,453.10"
0.22,ENV,"ENVESTNET INC",B474ZK7,43.57,"30,986.00","1,350,060.02"
0.22,AMBA,"AMBARELLA INC",B7KH3G6,55.17,"24,144.00","1,332,024.48"
0.21,"3443 TT","GLOBAL UNICHIP CORP",B056381,44.49,"28,200.00","1,254,712.89"
0.18,VRNT,"VERINT SYSTEMS INC",2849193,21.83,"50,661.00","1,105,929.63"
0.16,VSAT,"VIASAT INC",2946243,16.40,"60,563.00","993,233.20"
0.00,,"TAIWAN DOLLAR",,0.03,"258,419.28","8,012.50"
0.00,,"JAPANESE YEN",,0.01,-3.00,-0.02
0.00,,EURO,,1.06,-332.77,-352.65
0.00,,"CANADIAN DOLLAR",,0.74,-486.69,-357.93
-0.02,,"KOREAN WON",,0.00,"-125,326,914.00","-92,862.27"
-0.15,,"OTHER PAYABLE & RECEIVABLES",,1.00,"-891,115.87","-891,115.87"
"The information contained herein may not be reproduced, redistributed or used to create any derivative works.",,,,,,
