"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 08/08/2024",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
2.49,"SIE GR","SIEMENS AG-REG",5727973,173.65,"285,809.00","49,630,009.60"
1.83,MU,"MICRON TECHNOLOGY INC",2588184,92.07,"395,619.00","36,424,641.33"
1.56,INTC,"INTEL CORP",2463247,20.49,"1,518,792.00","31,120,048.08"
1.54,"000660 KS","SK HYNIX INC",6450267,118.67,"259,691.00","30,818,149.03"
1.48,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,68.55,"431,503.00","29,579,530.65"
1.41,SNPS,"SYNOPSYS INC",2867719,515.03,"54,549.00","28,094,371.47"
1.33,"3690 HK","MEITUAN-CLASS B",BGJW376,13.42,"1,974,415.00","26,494,225.05"
1.31,CDNS,"CADENCE DESIGN SYS INC",2302232,268.68,"97,106.00","26,090,440.08"
1.29,TRI,"THOMSON REUTERS CORP",BNBXPB4,160.36,"160,724.00","25,773,700.64"
1.12,NXPI,"NXP SEMICONDUCTORS NV",B505PN7,245.24,"91,224.00","22,371,773.76"
0.93,FTNT,"FORTINET INC",B5B2106,68.68,"271,124.00","18,620,796.32"
0.81,WDAY,"WORKDAY INC-CLASS A",B8K6ZD1,212.18,"75,694.00","16,060,752.92"
0.77,"IFX GR","INFINEON TECHNOLOGIES AG",5889505,33.07,"464,120.00","15,349,169.28"
0.73,"EXPN LN","EXPERIAN PLC",B19NLV4,44.36,"326,354.00","14,477,420.29"
0.72,"WKL NA","WOLTERS KLUWER",5671519,161.81,"88,292.00","14,286,778.14"
0.70,TTD,"TRADE DESK INC-A",BD8FDD1,88.27,"157,980.00","13,944,894.60"
0.67,GEHC,"GE HEALTHCARE TECHNOLOGY",BL6JPG8,82.32,"162,007.00","13,336,416.24"
0.63,DDOG,"DATADOG INC - CLASS A",BKT9Y49,114.06,"110,055.00","12,552,873.30"
0.59,"6702 JP","FUJITSU LIMITED",6356945,16.04,"733,615.00","11,767,732.63"
0.53,SMCI,"SUPER MICRO COMPUTER INC",B1VQR35,509.94,"20,801.00","10,607,261.94"
0.52,ROK,"ROCKWELL AUTOMATION INC",2754060,259.14,"40,323.00","10,449,302.22"
0.50,EBAY,"EBAY INC",2293819,55.94,"177,893.00","9,951,334.42"
0.47,"6954 JP","FANUC CORP",6356934,26.57,"355,096.00","9,436,269.26"
0.46,ZS,"ZSCALER INC",BZ00V34,171.71,"53,556.00","9,196,100.76"
0.45,VSAT,"VIASAT INC",2946243,24.49,"369,389.00","9,046,336.61"
0.44,BIDU,"BAIDU INC - SPON ADR",B0FXT17,86.54,"102,433.00","8,864,551.82"
0.40,HPE,"HEWLETT PACKA",BYVYWS0,17.31,"464,089.00","8,033,380.59"
0.38,"6701 JP","NEC CORP",6640400,78.85,"97,181.00","7,662,284.62"
0.37,ERIC,"ERICSSON (LM) TEL-SP ADR",2031730,6.72,"1,105,169.00","7,426,735.68"
0.36,HUBB,"HUBBELL INC",BDFG6S3,373.78,"19,241.00","7,191,900.98"
0.36,STX,"SEAGATE TECHNOLO",BKVD2N4,95.45,"74,354.00","7,097,089.30"
0.33,PEGA,"PEGASYSTEMS INC",2675860,65.08,"101,708.00","6,619,156.64"
0.32,TWLO,"TWILIO INC - A",BD6P5Q0,60.63,"106,412.00","6,451,759.56"
0.32,CYBR,"CYBERARK SOFTWAR",BQT3XY6,263.59,"24,126.00","6,359,372.34"
0.31,ZBRA,"ZEBRA TECH CORP",2989356,321.71,"19,310.00","6,212,220.10"
0.31,WIX,"WIX.COM LTD",BFZCHN7,163.72,"37,860.00","6,198,439.20"
0.31,G,"GENPACT LTD",B23DBK6,32.40,"190,649.00","6,177,027.60"
0.31,VRNT,"VERINT SYSTEMS INC",2849193,33.45,"184,196.00","6,161,356.20"
0.31,"TIETO FH","TIETOEVRY OYJ",5479702,19.60,"313,206.00","6,139,083.57"
0.31,"AMP IM","AMPLIFON SPA",B14NJ71,30.68,"198,502.00","6,090,599.11"
0.30,INFA,"INFORMATICA INC - CLASS A",BMG95P4,23.67,"256,432.00","6,069,745.44"
0.30,SMAR,"SMARTSHEET INC-CLASS A",BFZND98,45.49,"132,292.00","6,017,963.08"
0.30,STNE,"STONECO LTD-A",BGKG6M3,12.71,"470,400.00","5,978,784.00"
0.30,DOCU,"DOCUSIGN INC",BFYT7B7,52.10,"113,863.00","5,932,262.30"
0.30,DXC,"DXC TECHNOLOGY CO",BYXD7B3,18.33,"323,405.00","5,928,013.65"
0.30,"2353 TT","ACER INC",6005850,1.30,"4,557,600.00","5,917,598.42"
0.30,OKTA,"OKTA INC",BDFZSP1,88.65,"66,511.00","5,896,200.15"
0.29,CCCS,"CCC INTELLIGENT",BP4CXL8,10.21,"572,520.00","5,845,429.20"
0.29,"2395 TT","ADVANTECH CO LTD",6202673,10.31,"564,957.00","5,826,712.46"
0.29,"4755 JP","RAKUTEN GROUP INC",6229597,5.25,"1,109,155.00","5,824,852.71"
0.29,PATH,"UIPATH INC - CLASS A",BMD02L5,11.13,"518,992.00","5,776,380.96"
0.28,"TEMN SW","TEMENOS AG - REG",7147892,64.17,"88,215.00","5,660,691.99"
0.28,AI,"C3.AI INC-A",BMGNBJ2,24.85,"225,070.00","5,592,989.50"
0.28,"6588 JP","TOSHIBA TEC CORP",6894887,19.54,"283,539.00","5,539,841.79"
0.28,"5803 JP","FUJIKURA LTD",6356707,17.24,"319,286.00","5,503,211.33"
0.27,"6526 JP","SOCIONEXT INC",BMTVX75,17.83,"306,356.00","5,463,435.35"
0.26,CLS,"CELESTICA INC",BMDLRD5,46.24,"110,616.00","5,114,883.84"
0.25,"3661 TT","ALCHIP TECHNOLOGIES LTD",B4TPSL0,67.22,"74,650.00","5,018,140.80"
0.25,TDC,"TERADATA CORP",B247H10,25.12,"197,812.00","4,969,037.44"
0.25,PCOR,"PROCORE TECHNOLOGIES INC",BLH11J8,54.28,"91,291.00","4,955,275.48"
0.24,AMBA,"AMBARELLA INC",B7KH3G6,43.13,"110,539.00","4,767,547.07"
0.23,"3443 TT","GLOBAL UNICHIP CORP",B056381,30.63,"147,865.00","4,529,652.07"
0.22,SNAP,"SNAP INC - A",BD8DJ71,8.94,"496,825.00","4,441,615.50"
0.09,,CASH,,1.00,"1,689,334.80","1,689,334.80"
0.06,,"OTHER PAYABLE & RECEIVABLES",,1.00,"1,143,813.15","1,143,813.15"
0.01,,"TAIWAN DOLLAR",,0.03,"4,078,739.50","125,197.28"
0.00,,"JAPANESE YEN",,0.01,"3,016,571.00","20,486.05"
0.00,,"SWISS FRANC",,1.16,132.60,153.31
0.00,,"KOREAN WON",,0.00,-4.04,0.00
0.00,,EURO,,1.09,-332.78,-362.98
"The information contained herein may not be reproduced, redistributed or used to create any derivative works.",,,,,,
