"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 08/07/2024",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
0.53,SMCI,"SUPER MICRO COMPUTER INC",B1VQR35,492.70,"20,801.00","10,248,652.70"
0.52,ROK,"ROCKWELL AUTOMATION INC",2754060,249.16,"40,323.00","10,046,878.68"
0.51,EBAY,"EBAY INC",2293819,55.11,"177,893.00","9,803,683.23"
0.50,"6954 JP","FANUC CORP",6356934,27.18,"355,096.00","9,651,246.85"
0.46,ZS,"ZSCALER INC",BZ00V34,166.20,"53,556.00","8,901,007.20"
0.43,BIDU,"BAIDU INC - SPON ADR",B0FXT17,82.01,"102,433.00","8,400,530.33"
0.40,"6701 JP","NEC CORP",6640400,80.32,"97,181.00","7,805,212.82"
0.40,HPE,"HEWLETT PACKA",BYVYWS0,16.72,"464,089.00","7,759,568.08"
0.38,ERIC,"ERICSSON (LM) TEL-SP ADR",2031730,6.58,"1,105,169.00","7,272,012.02"
0.36,HUBB,"HUBBELL INC",BDFG6S3,359.04,"19,241.00","6,908,288.64"
0.35,STX,"SEAGATE TECHNOLO",BKVD2N4,92.10,"74,354.00","6,848,003.40"
0.34,VSAT,"VIASAT INC",2946243,17.77,"369,389.00","6,564,042.53"
0.34,PEGA,"PEGASYSTEMS INC",2675860,64.12,"101,708.00","6,521,516.96"
0.32,TWLO,"TWILIO INC - A",BD6P5Q0,59.01,"106,412.00","6,279,372.12"
0.32,"TIETO FH","TIETOEVRY OYJ",5479702,19.81,"313,206.00","6,204,539.98"
0.32,G,"GENPACT LTD",B23DBK6,32.28,"190,649.00","6,154,149.72"
0.32,"AMP IM","AMPLIFON SPA",B14NJ71,30.92,"198,502.00","6,137,134.10"
0.31,ZBRA,"ZEBRA TECH CORP",2989356,314.65,"19,310.00","6,075,891.50"
0.31,VRNT,"VERINT SYSTEMS INC",2849193,32.45,"184,196.00","5,977,160.20"
0.31,"2353 TT","ACER INC",6005850,1.30,"4,557,600.00","5,930,092.35"
0.31,INFA,"INFORMATICA INC - CLASS A",BMG95P4,23.11,"256,432.00","5,926,143.52"
0.31,WIX,"WIX.COM LTD",BFZCHN7,156.35,"37,860.00","5,919,411.00"
0.30,SMAR,"SMARTSHEET INC-CLASS A",BFZND98,44.64,"132,292.00","5,905,514.88"
0.30,"4755 JP","RAKUTEN GROUP INC",6229597,5.30,"1,109,155.00","5,877,155.33"
0.30,CYBR,"CYBERARK SOFTWAR",BQT3XY6,243.47,"24,126.00","5,873,957.22"
0.30,"2395 TT","ADVANTECH CO LTD",6202673,10.38,"564,957.00","5,865,173.43"
0.30,CCCS,"CCC INTELLIGENT",BP4CXL8,10.16,"572,520.00","5,816,803.20"
0.30,DOCU,"DOCUSIGN INC",BFYT7B7,51.05,"113,863.00","5,812,706.15"
0.30,DXC,"DXC TECHNOLOGY CO",BYXD7B3,17.93,"323,405.00","5,798,651.65"
0.30,"6526 JP","SOCIONEXT INC",BMTVX75,18.77,"306,356.00","5,750,607.01"
0.30,"5803 JP","FUJIKURA LTD",6356707,17.98,"319,286.00","5,741,969.39"
0.30,STNE,"STONECO LTD-A",BGKG6M3,12.18,"470,400.00","5,729,472.00"
0.29,OKTA,"OKTA INC",BDFZSP1,85.76,"66,511.00","5,703,983.36"
0.29,"TEMN SW","TEMENOS AG - REG",7147892,64.03,"88,215.00","5,648,206.88"
0.29,PATH,"UIPATH INC - CLASS A",BMD02L5,10.75,"518,992.00","5,579,164.00"
0.28,"6588 JP","TOSHIBA TEC CORP",6894887,19.03,"283,539.00","5,395,428.43"
0.27,AI,"C3.AI INC-A",BMGNBJ2,23.40,"225,070.00","5,266,638.00"
0.26,"3661 TT","ALCHIP TECHNOLOGIES LTD",B4TPSL0,66.51,"74,650.00","4,964,948.63"
0.25,CLS,"CELESTICA INC",BMDLRD5,44.48,"110,616.00","4,920,199.68"
0.25,TDC,"TERADATA CORP",B247H10,24.51,"197,812.00","4,848,372.12"
0.24,PCOR,"PROCORE TECHNOLOGIES INC",BLH11J8,51.74,"91,291.00","4,723,396.34"
0.24,"3443 TT","GLOBAL UNICHIP CORP",B056381,31.04,"147,865.00","4,589,412.73"
0.23,AMBA,"AMBARELLA INC",B7KH3G6,39.79,"110,539.00","4,398,346.81"
0.21,SNAP,"SNAP INC - A",BD8DJ71,8.29,"496,825.00","4,118,679.25"
0.09,,CASH,,1.00,"1,689,334.80","1,689,334.80"
0.04,,"OTHER PAYABLE & RECEIVABLES",,1.00,"720,437.84","720,437.84"
0.00,,"JAPANESE YEN",,0.01,"3,016,571.00","20,471.45"
0.00,,"SWISS FRANC",,1.16,132.60,153.25
0.00,,"KOREAN WON",,0.00,-4.04,0.00
0.00,,"TAIWAN DOLLAR",,0.03,-0.66,-0.02
0.00,,"BRITISH STERLING POUND",,1.27,-6.93,-8.82
0.00,,EURO,,1.09,-332.78,-363.81
"The information contained herein may not be reproduced, redistributed or used to create any derivative works.",,,,,,
