"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 12/12/2023",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
3.69,INTC,"INTEL CORP",2463247,44.04,"702,514.00","30,938,716.56"
3.51,NOW,"SERVICENOW INC",B80NXX8,716.48,"41,021.00","29,390,726.08"
3.47,ADBE,"ADOBE INC",2008154,633.66,"45,912.00","29,092,597.92"
3.38,IBM,IBM,2005973,164.71,"172,066.00","28,340,990.86"
3.23,AMZN,"AMAZON.COM INC",2000019,147.48,"183,611.00","27,078,950.28"
3.23,META,"META PLATFORMS INC",B7TL820,334.22,"80,947.00","27,054,106.34"
3.21,CRM,"SALESFORCE INC",2310525,256.45,"104,875.00","26,895,193.75"
3.15,GOOGL,"ALPHABET INC-CL A",BYVY8G0,132.52,"199,134.00","26,389,237.68"
3.13,QCOM,"QUALCOMM INC",2714923,136.68,"191,610.00","26,189,254.80"
3.11,MSFT,"MICROSOFT CORP",2588173,374.38,"69,478.00","26,011,173.64"
3.10,ACN,"ACCENTURE PLC-CL A",B4BNMY3,343.22,"75,545.00","25,928,554.90"
3.08,NFLX,"NETFLIX INC",2857817,463.00,"55,758.00","25,815,954.00"
3.06,NVDA,"NVIDIA CORP",2379504,476.57,"53,819.00","25,648,520.83"
2.99,"SIE GR","SIEMENS AG-REG",5727973,176.67,"141,755.00","25,043,368.05"
2.91,"005930 KS","SAMSUNG ELECTRON",6771720,55.94,"436,165.00","24,398,285.70"
2.89,AAPL,"APPLE INC",2046251,194.71,"124,335.00","24,209,267.85"
2.67,CSCO,"CISCO SYSTEMS INC",2198163,49.33,"453,499.00","22,371,105.67"
2.66,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,39.87,"558,843.00","22,279,169.92"
2.60,TSLA,"TESLA INC",B616C79,237.01,"91,801.00","21,757,755.01"
2.58,UBER,"UBER TECHNOLOGIES INC",BK6N347,62.72,"344,054.00","21,579,066.88"
2.44,ORCL,"ORACLE CORP",2661568,100.81,"202,960.00","20,460,397.60"
2.21,BABA,"ALIBABA GRP-ADR",BP41ZD1,71.39,"258,882.00","18,481,585.98"
1.76,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,72.50,"203,342.00","14,742,295.00"
1.75,SNPS,"SYNOPSYS INC",2867719,567.06,"25,784.00","14,621,075.04"
1.52,CDNS,"CADENCE DESIGN SYS INC",2302232,274.23,"46,276.00","12,690,267.48"
1.47,"000660 KS","SK HYNIX INC",6450267,99.70,"123,675.00","12,330,320.79"
