"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 08/22/2023",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
3.39,GOOGL,"ALPHABET INC-CL A",BYVY8G0,129.08,"131,836.00","17,017,390.88"
3.32,CSCO,"CISCO SYSTEMS INC",2198163,55.46,"300,442.00","16,662,513.32"
3.25,AMZN,"AMAZON.COM INC",2000019,134.25,"121,637.00","16,329,767.25"
3.24,NVDA,"NVIDIA CORP",2379504,456.68,"35,633.00","16,272,878.44"
3.21,IBM,IBM,2005973,141.49,"113,848.00","16,108,353.52"
3.15,ADBE,"ADOBE INC",2008154,519.48,"30,472.00","15,829,594.56"
3.12,ORCL,"ORACLE CORP",2661568,116.54,"134,413.00","15,664,491.02"
3.09,ACN,"ACCENTURE PLC-CL A",B4BNMY3,308.90,"50,192.00","15,504,308.80"
3.08,META,"META PLATFORMS INC",B7TL820,287.60,"53,716.00","15,448,721.60"
3.05,INTC,"INTEL CORP",2463247,32.89,"464,947.00","15,292,106.83"
3.05,NOW,"SERVICENOW INC",B80NXX8,561.82,"27,207.00","15,285,436.74"
3.04,NFLX,"NETFLIX INC",2857817,413.17,"36,978.00","15,278,200.26"
3.01,BABA,"ALIBABA GRP-ADR",BP41ZD1,88.08,"171,555.00","15,110,564.40"
3.01,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,40.69,"371,043.00","15,099,403.87"
2.96,MSFT,"MICROSOFT CORP",2588173,322.46,"46,003.00","14,834,127.38"
2.91,AAPL,"APPLE INC",2046251,177.23,"82,429.00","14,608,891.67"
2.87,"005930 KS","SAMSUNG ELECTRON",6771720,49.87,"288,742.00","14,399,264.10"
2.86,CRM,"SALESFORCE INC",2310525,206.76,"69,392.00","14,347,489.92"
2.83,TSLA,"TESLA INC",B616C79,233.19,"60,814.00","14,181,216.66"
2.78,"SIE GR","SIEMENS AG-REG",5727973,148.54,"93,866.00","13,943,116.90"
2.77,QCOM,"QUALCOMM INC",2714923,109.47,"126,819.00","13,882,875.93"
2.06,"3690 HK","MEITUAN-CLASS B",BGJW376,16.48,"627,315.00","10,339,345.83"
2.01,UBER,"UBER TECHNOLOGIES INC",BK6N347,44.35,"227,618.00","10,094,858.30"
1.48,SNPS,"SYNOPSYS INC",2867719,436.39,"16,995.00","7,416,448.05"
