"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 01/26/2024",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
3.72,NVDA,"NVIDIA CORP",2379504,610.31,"63,859.00","38,973,786.29"
3.65,IBM,IBM,2005973,187.42,"204,058.00","38,244,550.36"
3.63,META,"META PLATFORMS INC",B7TL820,394.14,"96,336.00","37,969,871.04"
3.61,NFLX,"NETFLIX INC",2857817,570.42,"66,329.00","37,835,388.18"
3.59,NOW,"SERVICENOW INC",B80NXX8,769.44,"48,862.00","37,596,377.28"
3.48,INTC,"INTEL CORP",2463247,43.65,"834,266.00","36,415,710.90"
3.44,GOOGL,"ALPHABET INC-CL A",BYVY8G0,152.19,"236,607.00","36,008,036.30"
3.33,CRM,"SALESFORCE INC",2310525,279.94,"124,483.00","34,847,771.02"
3.32,AMZN,"AMAZON.COM INC",2000019,159.12,"218,225.00","34,723,962.00"
3.28,QCOM,"QUALCOMM INC",2714923,150.72,"227,559.00","34,297,692.48"
3.21,ADBE,"ADOBE INC",2008154,613.93,"54,765.00","33,621,876.45"
3.19,ACN,"ACCENTURE PLC-CL A",B4BNMY3,371.07,"90,001.00","33,396,671.07"
3.18,MSFT,"MICROSOFT CORP",2588173,403.93,"82,543.00","33,341,593.99"
2.93,"SIE GR","SIEMENS AG-REG",5727973,182.34,"168,417.00","30,708,752.57"
2.72,AAPL,"APPLE INC",2046251,192.42,"147,940.00","28,466,614.80"
2.71,"005930 KS","SAMSUNG ELECTRON",6771720,54.93,"516,682.00","28,381,260.09"
2.69,CSCO,"CISCO SYSTEMS INC",2198163,52.14,"539,481.00","28,128,539.34"
2.64,ORCL,"ORACLE CORP",2661568,114.64,"241,166.00","27,647,270.24"
2.55,UBER,"UBER TECHNOLOGIES INC",BK6N347,65.52,"408,038.00","26,734,649.76"
2.29,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,36.19,"663,543.00","24,016,120.87"
