"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 03/14/2024",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
4.14,NVDA,"NVIDIA CORP",2379504,879.44,"73,152.00","64,332,794.88"
3.60,META,"META PLATFORMS INC",B7TL820,491.83,"113,876.00","56,007,633.08"
3.50,NFLX,"NETFLIX INC",2857817,613.01,"88,674.00","54,358,048.74"
3.23,AMZN,"AMAZON.COM INC",2000019,178.75,"280,932.00","50,216,595.00"
3.17,ORCL,"ORACLE CORP",2661568,125.53,"391,833.00","49,186,796.49"
3.13,IBM,IBM,2005973,193.43,"251,834.00","48,712,250.62"
3.10,QCOM,"QUALCOMM INC",2714923,168.45,"285,561.00","48,102,750.45"
3.08,CRM,"SALESFORCE INC",2310525,303.32,"157,935.00","47,904,844.20"
3.01,MSFT,"MICROSOFT CORP",2588173,425.22,"109,823.00","46,698,936.06"
3.00,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,36.97,"1,262,343.00","46,671,558.23"
2.92,NOW,"SERVICENOW INC",B80NXX8,779.49,"58,158.00","45,333,579.42"
2.90,AVGO,"BROADCOM INC",BDZ78H9,"1,262.27","35,746.00","45,121,103.42"
2.89,ACN,"ACCENTURE PLC-CL A",B4BNMY3,378.21,"118,576.00","44,846,628.96"
2.82,"005930 KS","SAMSUNG ELECTRON",6771720,56.39,"777,104.00","43,817,885.10"
2.79,BABA,"ALIBABA GRP-ADR",BP41ZD1,73.40,"591,527.00","43,418,081.80"
2.74,GOOGL,"ALPHABET INC-CL A",BYVY8G0,143.10,"298,059.00","42,652,242.90"
2.70,CSCO,"CISCO SYSTEMS INC",2198163,49.79,"844,026.00","42,024,054.54"
2.69,ADBE,"ADOBE INC",2008154,570.45,"73,326.00","41,828,816.70"
2.64,"SIE GR","SIEMENS AG-REG",5727973,200.34,"204,549.00","40,979,286.62"
2.63,UBER,"UBER TECHNOLOGIES INC",BK6N347,77.65,"525,299.00","40,789,467.35"
2.50,AAPL,"APPLE INC",2046251,173.00,"224,369.00","38,815,837.00"
2.47,INTC,"INTEL CORP",2463247,42.75,"896,643.00","38,331,488.25"
2.19,TSLA,"TESLA INC",B616C79,162.50,"209,028.00","33,967,050.00"
1.66,MU,"MICRON TECHNOLOGY INC",2588184,91.43,"281,775.00","25,762,688.25"
1.56,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,78.42,"308,539.00","24,195,628.38"
1.46,"000660 KS","SK HYNIX INC",6450267,122.87,"185,066.00","22,738,244.97"
1.40,SNPS,"SYNOPSYS INC",2867719,559.31,"38,808.00","21,705,702.48"
1.37,CDNS,"CADENCE DESIGN SYS INC",2302232,306.24,"69,396.00","21,251,831.04"
1.17,TRI,"THOMSON REUTERS CORP",BNBXPB4,157.21,"116,045.00","18,243,434.45"
1.09,"3690 HK","MEITUAN-CLASS B",BGJW376,11.88,"1,424,015.00","16,912,465.13"
1.03,NXPI,"NXP SEMICONDUCTORS NV",B505PN7,243.73,"65,456.00","15,953,590.88"
1.02,SMCI,"SUPER MICRO COMPUTER INC",B1VQR35,"1,130.11","14,076.00","15,907,428.36"
0.94,WDAY,"WORKDAY INC-CLASS A",B8K6ZD1,272.04,"53,482.00","14,549,243.28"
0.86,FTNT,"FORTINET INC",B5B2106,68.04,"195,343.00","13,291,137.72"
0.79,"IFX GR","INFINEON TECHNOLOGIES AG",5889505,36.97,"333,775.00","12,339,761.04"
0.66,GEHC,"GE HEALTHCARE TECHNOLOGY",BL6JPG8,88.33,"115,842.00","10,232,323.86"
0.65,"EXPN LN","EXPERIAN PLC",B19NLV4,42.72,"235,226.00","10,048,856.16"
0.65,"WKL NA","WOLTERS KLUWER",5671519,157.17,"63,858.00","10,036,477.40"
0.61,DDOG,"DATADOG INC - CLASS A",BKT9Y49,122.65,"77,535.00","9,509,667.75"
0.57,TTD,"TRADE DESK INC-A",BD8FDD1,77.53,"114,451.00","8,873,386.03"
0.55,"6702 JP","FUJITSU LIMITED",6356945,163.61,"52,387.00","8,570,907.72"
0.52,ROK,"ROCKWELL AUTOMATION INC",2754060,280.00,"28,798.00","8,063,440.00"
0.49,BIDU,"BAIDU INC - SPON ADR",B0FXT17,104.64,"72,872.00","7,625,326.08"
0.48,ZS,"ZSCALER INC",BZ00V34,198.83,"37,570.00","7,470,043.10"
0.48,"6954 JP","FANUC CORP",6356934,28.75,"256,905.00","7,386,950.57"
0.46,"5803 JP","FUJIKURA LTD",6356707,12.96,"545,783.00","7,071,350.02"
0.45,EBAY,"EBAY INC",2293819,52.25,"133,158.00","6,957,505.50"
0.43,SPLK,"SPLUNK INC",B424494,156.51,"42,535.00","6,657,152.85"
0.41,CLS,"CELESTICA INC",2262659,44.42,"142,820.00","6,344,064.40"
0.37,HPE,"HEWLETT PACKA",BYVYWS0,17.53,"331,092.00","5,804,042.76"
0.37,PEGA,"PEGASYSTEMS INC",2675860,62.60,"91,406.00","5,722,015.60"
0.35,HUBB,"HUBBELL INC",BDFG6S3,401.83,"13,688.00","5,500,249.04"
0.35,OKTA,"OKTA INC",BDFZSP1,107.70,"50,648.00","5,454,789.60"
0.34,"4755 JP","RAKUTEN GROUP INC",6229597,5.40,"987,264.00","5,334,383.46"
0.32,"2395 TT","ADVANTECH CO LTD",6202673,12.48,"401,857.00","5,015,555.16"
0.32,"6701 JP","NEC CORP",6640400,71.97,"69,471.00","4,999,718.03"
0.32,"6526 JP","SOCIONEXT INC",BMTVX75,24.38,"202,297.00","4,932,175.32"
0.32,INFA,"INFORMATICA INC - CLASS A",BMG95P4,33.90,"144,241.00","4,889,769.90"
0.31,"AMP IM","AMPLIFON SPA",B14NJ71,35.88,"135,710.00","4,868,738.84"
0.31,AI,"C3.AI INC-A",BMGNBJ2,29.10,"165,383.00","4,812,645.30"
0.31,ZBRA,"ZEBRA TECH CORP",2989356,281.77,"17,050.00","4,804,178.50"
0.31,CYBR,"CYBERARK SOFTWAR",BQT3XY6,259.15,"18,500.00","4,794,275.00"
0.31,CCCS,"CCC INTELLIGENT",BP4CXL8,12.12,"393,161.00","4,765,111.32"
0.30,PCOR,"PROCORE TECHNOLOGIES INC",BLH11J8,78.93,"59,666.00","4,709,437.38"
0.30,VRNT,"VERINT SYSTEMS INC",2849193,31.10,"149,523.00","4,650,165.30"
0.30,STX,"SEAGATE TECHNOLO",BKVD2N4,85.76,"54,060.00","4,636,185.60"
0.30,WIX,"WIX.COM LTD",BFZCHN7,138.36,"33,408.00","4,622,330.88"
0.29,ERIC,"ERICSSON (LM) TEL-SP ADR",2031730,5.68,"789,283.00","4,483,127.44"
0.29,STNE,"STONECO LTD-A",BGKG6M3,17.35,"256,301.00","4,446,822.35"
0.28,"6588 JP","TOSHIBA TEC CORP",6894887,20.45,"211,348.00","4,321,374.18"
0.28,"TIETO FH","TIETOEVRY OYJ",5479702,22.58,"190,062.00","4,291,936.20"
0.28,"3661 TT","ALCHIP TECHNOLOGIES LTD",B4TPSL0,119.09,"35,946.00","4,280,916.54"
0.27,PATH,"UIPATH INC - CLASS A",BMD02L5,22.75,"185,150.00","4,212,162.50"
0.27,"2353 TT","ACER INC",6005850,1.46,"2,861,000.00","4,170,474.47"
0.26,SNAP,"SNAP INC - A",BD8DJ71,11.39,"354,573.00","4,038,586.47"
0.26,DOCU,"DOCUSIGN INC",BFYT7B7,57.46,"69,788.00","4,010,018.48"
0.26,G,"GENPACT LTD",B23DBK6,33.39,"119,991.00","4,006,499.49"
0.25,DXC,"DXC TECHNOLOGY CO",BYXD7B3,20.51,"190,365.00","3,904,386.15"
0.25,AMBA,"AMBARELLA INC",B7KH3G6,50.96,"75,614.00","3,853,289.44"
0.24,SMAR,"SMARTSHEET INC-CLASS A",BFZND98,40.30,"93,506.00","3,768,291.80"
0.23,TWLO,"TWILIO INC - A",BD6P5Q0,60.89,"59,770.00","3,639,395.30"
0.22,TDC,"TERADATA CORP",B247H10,37.75,"92,231.00","3,481,720.25"
0.22,"TEMN SW","TEMENOS AG - REG",7147892,75.64,"44,618.00","3,374,695.52"
0.22,"3443 TT","GLOBAL UNICHIP CORP",B056381,42.56,"79,244.00","3,372,299.29"
0.20,VSAT,"VIASAT INC",2946243,17.00,"180,822.00","3,073,974.00"
0.09,,CASH,,1.00,"1,386,784.02","1,386,784.02"
0.02,,"OTHER PAYABLE & RECEIVABLES",,1.00,"375,553.22","375,553.22"
0.00,,"JAPANESE YEN",,0.01,-3.00,-0.02
0.00,,EURO,,1.09,-312.48,-340.23
0.00,,"BRITISH STERLING POUND",,1.27,-895.43,"-1,141.53"
-0.01,,"TAIWAN DOLLAR",,0.03,"-3,176,567.00","-100,881.83"
-0.03,,"KOREAN WON",,0.00,"-513,062,007.00","-389,361.77"
"The information contained herein may not be reproduced, redistributed or used to create any derivative works.",,,,,,
