"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 11/29/2024",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
0.32,PATH,"UIPATH INC - CLASS A",BMD02L5,14.21,"551,930.00","7,842,925.30"
0.31,DXC,"DXC TECHNOLOGY CO",BYXD7B3,22.50,"344,087.00","7,741,957.50"
0.31,CCCS,"CCC INTELLIGENT",BP4CXL8,12.60,"608,905.00","7,672,203.00"
0.29,"6588 JP","TOSHIBA TEC CORP",6894887,24.17,"301,540.00","7,288,279.12"
0.29,INFA,"INFORMATICA INC - CLASS A",BMG95P4,26.52,"272,901.00","7,237,334.52"
0.29,SMCI,"SUPER MICRO COMPUTER INC",BRC3N73,32.64,"219,500.00","7,164,480.00"
0.27,"4755 JP","RAKUTEN GROUP INC",6229597,5.72,"1,180,010.00","6,744,485.69"
0.26,TDC,"TERADATA CORP",B247H10,30.90,"210,451.00","6,502,935.90"
0.25,SNAP,"SNAP INC - A",BD8DJ71,11.81,"528,231.00","6,238,408.11"
0.25,"2395 TT","ADVANTECH CO LTD",6202673,10.33,"603,257.00","6,230,727.57"
0.25,"TEMN SW","TEMENOS AG - REG",7147892,65.66,"93,960.00","6,169,791.15"
0.24,"TIETO FH","TIETOEVRY OYJ",5479702,17.85,"333,122.00","5,946,156.80"
0.23,"2353 TT","ACER INC",6005850,1.17,"4,864,000.00","5,667,653.85"
0.22,OKTA,"OKTA INC",BDFZSP1,77.56,"70,724.00","5,485,353.44"
0.22,"3443 TT","GLOBAL UNICHIP CORP",B056381,36.63,"147,865.00","5,416,967.34"
0.22,"AMP IM","AMPLIFON SPA",B14NJ71,25.38,"211,141.00","5,358,863.35"
0.21,"6526 JP","SOCIONEXT INC",BMTVX75,16.08,"325,889.00","5,239,264.84"
0.21,,CASH,,1.00,"5,135,439.54","5,135,439.54"
0.20,"3661 TT","ALCHIP TECHNOLOGIES LTD",B4TPSL0,68.19,"74,650.00","5,090,347.26"
0.20,VRNT,"VERINT SYSTEMS INC",2849193,25.20,"196,069.00","4,940,938.80"
0.19,STNE,"STONECO LTD-A",BGKG6M3,9.48,"500,274.00","4,742,597.52"
0.15,VSAT,"VIASAT INC",2946243,9.33,"392,752.00","3,664,376.16"
0.00,,"SWISS FRANC",,1.14,132.60,150.51
0.00,,EURO,,1.06,-332.77,-351.47
-0.02,,"OTHER PAYABLE & RECEIVABLES",,1.00,"-603,190.62","-603,190.62"
"The information contained herein may not be reproduced, redistributed or used to create any derivative works.",,,,,,
