"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 02/16/2024",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
3.58,META,"META PLATFORMS INC",B7TL820,473.32,"92,437.00","43,752,280.84"
3.53,NVDA,"NVIDIA CORP",2379504,726.13,"59,450.00","43,168,428.50"
3.45,NFLX,"NETFLIX INC",2857817,583.95,"72,201.00","42,161,773.95"
3.16,AMZN,"AMAZON.COM INC",2000019,169.51,"228,045.00","38,655,907.95"
3.14,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,37.31,"1,028,443.00","38,368,066.30"
3.13,IBM,IBM,2005973,187.64,"204,149.00","38,306,518.36"
3.04,CRM,"SALESFORCE INC",2310525,289.72,"128,457.00","37,216,562.04"
2.96,AVGO,"BROADCOM INC",BDZ78H9,"1,245.48","29,010.00","36,131,374.80"
2.95,NOW,"SERVICENOW INC",B80NXX8,765.00,"47,217.00","36,121,005.00"
2.94,MSFT,"MICROSOFT CORP",2588173,404.06,"89,015.00","35,967,400.90"
2.91,BABA,"ALIBABA GRP-ADR",BP41ZD1,73.91,"480,551.00","35,517,524.41"
2.90,ACN,"ACCENTURE PLC-CL A",B4BNMY3,369.48,"96,034.00","35,482,642.32"
2.90,ORCL,"ORACLE CORP",2661568,111.31,"318,138.00","35,411,940.78"
2.89,QCOM,"QUALCOMM INC",2714923,152.69,"231,807.00","35,394,610.83"
2.82,"005930 KS","SAMSUNG ELECTRON",6771720,54.51,"631,448.00","34,422,415.22"
2.78,GOOGL,"ALPHABET INC-CL A",BYVY8G0,140.52,"242,039.00","34,011,320.28"
2.78,TSLA,"TESLA INC",B616C79,199.95,"170,013.00","33,994,099.35"
2.74,UBER,"UBER TECHNOLOGIES INC",BK6N347,78.41,"426,461.00","33,438,807.01"
2.72,CSCO,"CISCO SYSTEMS INC",2198163,48.44,"685,365.00","33,199,080.60"
2.71,AAPL,"APPLE INC",2046251,182.31,"181,886.00","33,159,636.66"
2.66,ADBE,"ADOBE INC",2008154,546.66,"59,454.00","32,501,123.64"
2.59,INTC,"INTEL CORP",2463247,43.51,"728,445.00","31,694,641.95"
2.48,"SIE GR","SIEMENS AG-REG",5727973,182.27,"166,401.00","30,330,659.02"
1.67,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,81.29,"250,450.00","20,359,080.50"
1.49,MU,"MICRON TECHNOLOGY INC",2588184,79.50,"228,888.00","18,196,596.00"
1.42,SNPS,"SYNOPSYS INC",2867719,552.91,"31,461.00","17,395,101.51"
1.35,"000660 KS","SK HYNIX INC",6450267,109.93,"150,386.00","16,531,255.23"
1.34,CDNS,"CADENCE DESIGN SYS INC",2302232,290.30,"56,391.00","16,370,307.30"
1.23,TRI,"THOMSON REUTERS CORP",BNBXPB4,159.75,"94,370.00","15,075,607.50"
1.08,WDAY,"WORKDAY INC-CLASS A",B8K6ZD1,302.67,"43,479.00","13,159,788.93"
1.01,NXPI,"NXP SEMICONDUCTORS NV",B505PN7,232.16,"53,318.00","12,378,306.88"
0.91,"3690 HK","MEITUAN-CLASS B",BGJW376,9.54,"1,163,915.00","11,108,501.43"
0.89,FTNT,"FORTINET INC",B5B2106,68.48,"158,929.00","10,883,457.92"
0.80,"IFX GR","INFINEON TECHNOLOGIES AG",5889505,36.04,"271,351.00","9,779,836.34"
0.75,SMCI,"SUPER MICRO COMPUTER INC",B1VQR35,803.32,"11,475.00","9,218,097.00"
0.68,TTD,"TRADE DESK INC-A",BD8FDD1,88.93,"92,776.00","8,250,569.68"
0.67,"EXPN LN","EXPERIAN PLC",B19NLV4,42.74,"191,009.00","8,164,154.46"
0.67,DDOG,"DATADOG INC - CLASS A",BKT9Y49,129.74,"62,796.00","8,147,153.04"
0.66,GEHC,"GE HEALTHCARE TECHNOLOGY",BL6JPG8,86.02,"94,167.00","8,100,245.34"
0.66,"WKL NA","WOLTERS KLUWER",5671519,155.06,"51,720.00","8,019,446.78"
0.63,ZS,"ZSCALER INC",BZ00V34,252.75,"30,634.00","7,742,743.50"
0.55,"6702 JP","FUJITSU LIMITED",6356945,157.29,"42,850.00","6,739,744.40"
0.54,ROK,"ROCKWELL AUTOMATION INC",2754060,279.72,"23,596.00","6,600,273.12"
0.52,BIDU,"BAIDU INC - SPON ADR",B0FXT17,107.12,"59,000.00","6,320,080.00"
0.46,"6954 JP","FANUC CORP",6356934,26.84,"208,353.00","5,593,155.05"
0.44,SPLK,"SPLUNK INC",B424494,155.37,"34,732.00","5,396,310.84"
0.42,"5803 JP","FUJIKURA LTD",6356707,11.55,"443,477.00","5,121,526.91"
0.39,PEGA,"PEGASYSTEMS INC",2675860,64.88,"74,066.00","4,805,402.08"
0.38,EBAY,"EBAY INC",2293819,43.45,"108,015.00","4,693,251.75"
0.38,CLS,"CELESTICA INC",2262659,39.53,"115,943.00","4,583,226.79"
0.36,"6526 JP","SOCIONEXT INC",BMTVX75,26.61,"164,149.00","4,368,274.38"
0.34,"4755 JP","RAKUTEN GROUP INC",6229597,5.18,"801,194.00","4,152,759.13"
0.33,HPE,"HEWLETT PACKA",BYVYWS0,14.93,"268,668.00","4,011,213.24"
0.33,"2395 TT","ADVANTECH CO LTD",6202673,12.14,"330,157.00","4,006,465.80"
0.33,INFA,"INFORMATICA INC - CLASS A",BMG95P4,34.09,"117,364.00","4,000,938.76"
0.33,HUBB,"HUBBELL INC",BDFG6S3,358.88,"11,087.00","3,978,902.56"
0.32,VRNT,"VERINT SYSTEMS INC",2849193,32.15,"121,779.00","3,915,194.85"
0.32,CYBR,"CYBERARK SOFTWAR",BQT3XY6,260.43,"15,032.00","3,914,783.76"
0.32,AI,"C3.AI INC-A",BMGNBJ2,28.73,"134,171.00","3,854,732.83"
0.31,ZBRA,"ZEBRA TECH CORP",2989356,275.46,"13,950.00","3,842,667.00"
0.31,STX,"SEAGATE TECHNOLO",BKVD2N4,87.52,"43,656.00","3,820,773.12"
0.31,"AMP IM","AMPLIFON SPA",B14NJ71,34.32,"110,035.00","3,776,163.96"
0.31,PATH,"UIPATH INC - CLASS A",BMD02L5,24.96,"150,470.00","3,755,731.20"
0.30,"6701 JP","NEC CORP",6640400,65.75,"56,466.00","3,712,657.82"
0.30,PCOR,"PROCORE TECHNOLOGIES INC",BLH11J8,75.92,"48,395.00","3,674,148.40"
0.30,"TIETO FH","TIETOEVRY OYJ",5479702,23.74,"154,515.00","3,668,229.17"
0.30,CCCS,"CCC INTELLIGENT",BP4CXL8,11.48,"318,599.00","3,657,516.52"
0.30,OKTA,"OKTA INC",BDFZSP1,88.86,"41,111.00","3,653,123.46"
0.30,"2353 TT","ACER INC",6005850,1.55,"2,340,800.00","3,631,896.16"
0.29,"3661 TT","ALCHIP TECHNOLOGIES LTD",B4TPSL0,133.47,"26,690.00","3,562,298.48"
0.29,G,"GENPACT LTD",B23DBK6,35.91,"97,449.00","3,499,393.59"
0.29,WIX,"WIX.COM LTD",BFZCHN7,127.26,"27,339.00","3,479,161.14"
0.28,"6588 JP","TOSHIBA TEC CORP",6894887,20.17,"171,466.00","3,458,195.36"
0.28,STNE,"STONECO LTD-A",BGKG6M3,16.50,"207,749.00","3,427,858.50"
0.28,ERIC,"ERICSSON (LM) TEL-SP ADR",2031730,5.32,"641,893.00","3,414,870.76"
