"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 05/28/2025",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
4.01,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,64.55,"2,001,443.00","129,195,363.80"
3.72,NFLX,"NETFLIX INC",2857817,"1,208.55","99,064.00","119,723,797.20"
3.40,BABA,"ALIBABA GRP-ADR",BP41ZD1,116.74,"938,178.00","109,522,899.72"
3.30,PLTR,"PALANTIR TECHN-A",BN78DQ4,123.76,"860,036.00","106,438,055.36"
3.29,"005930 KS","SAMSUNG ELECTRON",6771720,40.62,"2,612,583.00","106,124,615.56"
3.10,MSFT,"MICROSOFT CORP",2588173,457.36,"218,477.00","99,922,640.72"
3.08,CSCO,"CISCO SYSTEMS INC",2198163,63.34,"1,568,716.00","99,362,471.44"
3.06,META,"META PLATFORMS INC",B7TL820,643.58,"153,350.00","98,692,993.00"
3.02,AVGO,"BROADCOM INC",BDZ78H9,239.43,"406,278.00","97,275,141.54"
2.95,IBM,IBM,2005973,260.24,"364,701.00","94,909,788.24"
2.77,NVDA,"NVIDIA CORP",2379504,134.81,"663,062.00","89,387,388.22"
2.73,NOW,"SERVICENOW INC",B80NXX8,"1,021.30","86,005.00","87,836,906.50"
2.72,AAPL,"APPLE INC",2046251,200.42,"436,496.00","87,482,528.32"
2.66,ORCL,"ORACLE CORP",2661568,163.85,"523,555.00","85,784,486.75"
2.65,TSM,"TAIWAN SEMIC-ADR",2113382,196.14,"434,660.00","85,254,212.40"
2.64,GOOGL,"ALPHABET INC-CL A",BYVY8G0,172.36,"493,096.00","84,990,026.56"
2.64,ACN,"ACCENTURE PLC-CL A",B4BNMY3,315.99,"268,769.00","84,928,316.31"
2.63,AMZN,"AMAZON.COM INC",2000019,204.72,"414,659.00","84,888,990.48"
2.62,TSLA,"TESLA INC",B616C79,356.90,"236,377.00","84,362,951.30"
