"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 12/03/2024",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
3.88,TSLA,"TESLA INC",B616C79,351.42,"278,579.00","97,898,232.18"
3.83,NFLX,"NETFLIX INC",2857817,902.17,"106,971.00","96,506,027.07"
3.76,NOW,"SERVICENOW INC",B80NXX8,"1,057.32","89,718.00","94,860,635.76"
3.53,CRM,"SALESFORCE INC",2310525,331.43,"268,274.00","88,914,051.82"
3.49,CSCO,"CISCO SYSTEMS INC",2198163,59.48,"1,481,040.00","88,092,259.20"
3.48,ORCL,"ORACLE CORP",2661568,182.89,"479,594.00","87,712,946.66"
3.42,META,"META PLATFORMS INC",B7TL820,613.65,"140,566.00","86,258,325.90"
3.39,IBM,IBM,2005973,229.00,"372,985.00","85,413,565.00"
3.12,AMZN,"AMAZON.COM INC",2000019,213.44,"368,261.00","78,601,627.84"
3.12,NVDA,"NVIDIA CORP",2379504,140.26,"560,094.00","78,558,784.44"
3.07,BABA,"ALIBABA GRP-ADR",BP41ZD1,85.68,"902,206.00","77,301,010.08"
3.00,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,51.96,"1,454,043.00","75,548,287.90"
2.94,AAPL,"APPLE INC",2046251,242.65,"305,006.00","74,009,705.90"
2.91,ACN,"ACCENTURE PLC-CL A",B4BNMY3,352.54,"207,754.00","73,241,595.16"
2.80,AVGO,"BROADCOM INC",BDZ78H9,168.15,"419,213.00","70,490,665.95"
2.64,MSFT,"MICROSOFT CORP",2588173,431.20,"154,358.00","66,559,169.60"
2.57,ADBE,"ADOBE INC",2008154,516.26,"125,559.00","64,821,089.34"
2.57,GOOGL,"ALPHABET INC-CL A",BYVY8G0,171.34,"377,820.00","64,735,678.80"
2.42,"SIE GR","SIEMENS AG-REG",5727973,200.04,"304,374.00","60,887,604.96"
2.29,QCOM,"QUALCOMM INC",2714923,162.58,"355,059.00","57,725,492.22"
2.24,UBER,"UBER TECHNOLOGIES INC",BK6N347,71.27,"794,081.00","56,594,152.87"
2.04,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,111.86,"459,548.00","51,405,039.28"
1.77,"3690 HK","MEITUAN-CLASS B",BGJW376,21.26,"2,092,915.00","44,502,644.44"
1.72,"005930 KS","SAMSUNG ELECTRON",6771720,38.21,"1,134,320.00","43,336,934.32"
1.67,MU,"MICRON TECHNOLOGY INC",2588184,99.84,"421,294.00","42,061,992.96"
1.44,INTC,"INTEL CORP",2463247,22.47,"1,617,937.00","36,355,044.39"
1.31,SNPS,"SYNOPSYS INC",2867719,570.19,"58,104.00","33,130,319.76"
1.29,"000660 KS","SK HYNIX INC",6450267,117.54,"276,676.00","32,519,956.09"
1.29,CDNS,"CADENCE DESIGN SYS INC",2302232,313.25,"103,426.00","32,398,194.50"
1.12,TRI,"THOMSON REUTERS CORP",BNBXPB4,164.84,"171,389.00","28,251,762.76"
1.09,FTNT,"FORTINET INC",B5B2106,95.29,"288,899.00","27,529,185.71"
0.93,TTD,"TRADE DESK INC-A",BD8FDD1,139.16,"168,250.00","23,413,670.00"
0.88,NXPI,"NXP SEMICONDUCTORS NV",B505PN7,228.36,"97,149.00","22,184,945.64"
0.82,WDAY,"WORKDAY INC-CLASS A",B8K6ZD1,257.06,"80,434.00","20,676,364.04"
0.72,DDOG,"DATADOG INC - CLASS A",BKT9Y49,155.01,"117,165.00","18,161,746.65"
0.66,"IFX GR","INFINEON TECHNOLOGIES AG",5889505,33.44,"494,535.00","16,537,379.39"
0.65,"EXPN LN","EXPERIAN PLC",B19NLV4,47.21,"347,684.00","16,414,473.91"
0.63,"WKL NA","WOLTERS KLUWER",5671519,169.65,"94,217.00","15,983,594.97"
0.59,"6702 JP","FUJITSU LIMITED",6356945,19.17,"781,805.00","14,988,854.03"
0.57,GEHC,"GE HEALTHCARE TECHNOLOGY",BL6JPG8,82.57,"172,672.00","14,257,527.04"
0.54,"5803 JP","FUJIKURA LTD",6356707,40.30,"340,221.00","13,711,470.77"
0.50,ROK,"ROCKWELL AUTOMATION INC",2754060,291.56,"43,088.00","12,562,737.28"
0.48,TWLO,"TWILIO INC - A",BD6P5Q0,107.30,"113,522.00","12,180,910.60"
0.47,EBAY,"EBAY INC",2293819,62.94,"189,743.00","11,942,424.42"
0.45,ZS,"ZSCALER INC",BZ00V34,198.64,"57,111.00","11,344,529.04"
0.42,HPE,"HEWLETT PACKA",BYVYWS0,21.30,"494,504.00","10,532,935.20"
0.42,CLS,"CELESTICA INC",BMDLRD5,89.42,"117,726.00","10,527,058.92"
0.41,PEGA,"PEGASYSTEMS INC",2675860,95.51,"108,423.00","10,355,480.73"
0.40,"6954 JP","FANUC CORP",6356934,26.61,"378,401.00","10,070,400.34"
0.39,DOCU,"DOCUSIGN INC",BFYT7B7,80.45,"121,368.00","9,764,055.60"
0.38,ERIC,"ERICSSON (LM) TEL-SP ADR",2031730,8.20,"1,177,059.00","9,651,883.80"
0.37,BIDU,"BAIDU INC - SPON ADR",B0FXT17,85.98,"109,148.00","9,384,545.04"
0.37,HUBB,"HUBBELL INC",BDFG6S3,457.82,"20,426.00","9,351,431.32"
0.37,G,"GENPACT LTD",B23DBK6,45.65,"203,289.00","9,280,142.85"
0.37,"6701 JP","NEC CORP",6640400,88.82,"103,501.00","9,193,150.66"
0.35,SMCI,"SUPER MICRO COMPUTER INC",BRC3N73,40.21,"219,860.00","8,840,570.60"
0.35,WIX,"WIX.COM LTD",BFZCHN7,219.72,"40,230.00","8,839,335.60"
0.35,AI,"C3.AI INC-A",BMGNBJ2,36.75,"239,685.00","8,808,423.75"
0.34,AMBA,"AMBARELLA INC",B7KH3G6,71.84,"117,649.00","8,451,904.16"
0.33,ZBRA,"ZEBRA TECH CORP",2989356,406.40,"20,495.00","8,329,168.00"
0.33,CYBR,"CYBERARK SOFTWAR",BQT3XY6,323.02,"25,706.00","8,303,552.12"
0.32,PCOR,"PROCORE TECHNOLOGIES INC",BLH11J8,82.67,"97,216.00","8,036,846.72"
0.32,PATH,"UIPATH INC - CLASS A",BMD02L5,14.38,"552,962.00","7,951,593.56"
0.31,SMAR,"SMARTSHEET INC-CLASS A",BFZND98,56.03,"140,982.00","7,899,221.46"
0.31,STX,"SEAGATE TECHNOLO",BKVD2N4,98.80,"79,094.00","7,814,487.20"
0.30,CCCS,"CCC INTELLIGENT",BP4CXL8,12.55,"610,045.00","7,656,064.75"
0.30,DXC,"DXC TECHNOLOGY CO",BYXD7B3,22.16,"344,735.00","7,639,327.60"
0.30,"6588 JP","TOSHIBA TEC CORP",6894887,24.97,"302,104.00","7,543,739.90"
0.29,INFA,"INFORMATICA INC - CLASS A",BMG95P4,26.91,"273,417.00","7,357,651.47"
0.27,SNAP,"SNAP INC - A",BD8DJ71,12.86,"529,215.00","6,805,704.90"
0.27,"2395 TT","ADVANTECH CO LTD",6202673,11.12,"604,457.00","6,719,798.36"
0.27,"4755 JP","RAKUTEN GROUP INC",6229597,5.68,"1,182,230.00","6,710,992.89"
0.27,TDC,"TERADATA CORP",B247H10,31.69,"210,847.00","6,681,741.43"
0.24,"TEMN SW","TEMENOS AG - REG",7147892,64.38,"94,140.00","6,060,857.29"
0.24,"TIETO FH","TIETOEVRY OYJ",5479702,17.90,"333,746.00","5,974,292.09"
0.23,OKTA,"OKTA INC",BDFZSP1,81.71,"70,856.00","5,789,643.76"
0.23,"2353 TT","ACER INC",6005850,1.17,"4,873,600.00","5,724,842.99"
0.21,"3443 TT","GLOBAL UNICHIP CORP",B056381,36.55,"147,865.00","5,403,742.03"
0.21,"AMP IM","AMPLIFON SPA",B14NJ71,25.45,"211,537.00","5,384,092.76"
0.21,"6526 JP","SOCIONEXT INC",BMTVX75,16.43,"326,501.00","5,364,531.26"
0.20,"3661 TT","ALCHIP TECHNOLOGIES LTD",B4TPSL0,67.26,"74,650.00","5,020,606.53"
0.19,VRNT,"VERINT SYSTEMS INC",2849193,24.28,"196,441.00","4,769,587.48"
0.19,STNE,"STONECO LTD-A",BGKG6M3,9.46,"501,210.00","4,741,446.60"
0.19,,CASH,,1.00,"4,694,685.08","4,694,685.08"
0.15,VSAT,"VIASAT INC",2946243,9.72,"393,484.00","3,824,664.48"
0.00,,"JAPANESE YEN",,0.01,"8,102,129.00","54,312.91"
0.00,,"SWISS FRANC",,1.13,132.60,149.77
0.00,,EURO,,1.05,-332.77,-349.99
0.00,,"TAIWAN DOLLAR",,0.03,"-786,412.00","-24,150.85"
-0.01,,"KOREAN WON",,0.00,"-195,241,571.00","-139,165.02"
-0.01,,"OTHER PAYABLE & RECEIVABLES",,1.00,"-176,155.20","-176,155.20"
"The information contained herein may not be reproduced, redistributed or used to create any derivative works.",,,,,,
