"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 05/06/2024",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
4.37,NVDA,"NVIDIA CORP",2379504,921.40,"82,636.00","76,140,810.40"
3.90,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,47.37,"1,434,543.00","67,948,848.93"
3.44,NFLX,"NETFLIX INC",2857817,596.97,"100,263.00","59,854,003.11"
3.44,META,"META PLATFORMS INC",B7TL820,465.68,"128,506.00","59,842,674.08"
3.44,AMZN,"AMAZON.COM INC",2000019,188.70,"316,859.00","59,791,293.30"
3.36,QCOM,"QUALCOMM INC",2714923,181.85,"322,056.00","58,565,883.60"
3.25,GOOGL,"ALPHABET INC-CL A",BYVY8G0,168.10,"336,344.00","56,539,426.40"
3.13,BABA,"ALIBABA GRP-ADR",BP41ZD1,81.55,"668,065.00","54,480,700.75"
3.04,AVGO,"BROADCOM INC",BDZ78H9,"1,310.31","40,441.00","52,990,246.71"
3.01,ORCL,"ORACLE CORP",2661568,118.34,"442,014.00","52,307,936.76"
2.95,MSFT,"MICROSOFT CORP",2588173,413.54,"124,004.00","51,280,614.16"
2.87,"005930 KS","SAMSUNG ELECTRON",6771720,56.94,"876,609.00","49,911,848.56"
2.83,CRM,"SALESFORCE INC",2310525,275.63,"178,404.00","49,173,494.52"
2.75,IBM,IBM,2005973,168.61,"284,366.00","47,946,951.26"
2.75,NOW,"SERVICENOW INC",B80NXX8,726.56,"65,812.00","47,816,366.72"
2.65,AAPL,"APPLE INC",2046251,181.71,"253,386.00","46,042,770.06"
2.59,CSCO,"CISCO SYSTEMS INC",2198163,47.11,"955,089.00","44,994,242.79"
2.57,"SIE GR","SIEMENS AG-REG",5727973,193.36,"231,418.00","44,746,800.86"
2.51,TSLA,"TESLA INC",B616C79,184.76,"236,599.00","43,714,031.24"
2.43,UBER,"UBER TECHNOLOGIES INC",BK6N347,71.51,"592,375.00","42,360,736.25"
2.35,ACN,"ACCENTURE PLC-CL A",B4BNMY3,306.06,"133,801.00","40,951,134.06"
2.35,ADBE,"ADOBE INC",2008154,493.59,"82,803.00","40,870,732.77"
2.19,MU,"MICRON TECHNOLOGY INC",2588184,120.13,"316,789.00","38,055,862.57"
1.80,INTC,"INTEL CORP",2463247,30.97,"1,011,218.00","31,317,421.46"
1.54,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,77.37,"346,997.00","26,847,157.89"
1.52,"000660 KS","SK HYNIX INC",6450267,127.08,"208,026.00","26,436,351.31"
1.43,"3690 HK","MEITUAN-CLASS B",BGJW376,15.39,"1,615,315.00","24,863,082.58"
1.37,SNPS,"SYNOPSYS INC",2867719,545.54,"43,638.00","23,806,274.52"
1.28,CDNS,"CADENCE DESIGN SYS INC",2302232,285.19,"78,006.00","22,246,531.14"
1.25,TRI,"THOMSON REUTERS CORP",BNBXPB4,167.07,"130,395.00","21,785,092.65"
1.10,NXPI,"NXP SEMICONDUCTORS NV",B505PN7,259.63,"73,979.00","19,207,167.77"
0.87,WDAY,"WORKDAY INC-CLASS A",B8K6ZD1,249.91,"60,370.00","15,087,066.70"
0.76,SMCI,"SUPER MICRO COMPUTER INC",B1VQR35,830.35,"15,930.00","13,227,475.50"
0.75,"IFX GR","INFINEON TECHNOLOGIES AG",5889505,34.73,"375,647.00","13,048,023.22"
0.74,FTNT,"FORTINET INC",B5B2106,58.81,"219,995.00","12,937,905.95"
0.68,TTD,"TRADE DESK INC-A",BD8FDD1,91.36,"128,801.00","11,767,259.36"
0.64,"WKL NA","WOLTERS KLUWER",5671519,155.45,"71,894.00","11,176,277.27"
0.64,DDOG,"DATADOG INC - CLASS A",BKT9Y49,126.97,"87,293.00","11,083,592.21"
0.64,"5803 JP","FUJIKURA LTD",6356707,18.05,"613,515.00","11,076,745.32"
0.63,"EXPN LN","EXPERIAN PLC",B19NLV4,41.22,"264,500.00","10,902,586.13"
0.60,GEHC,"GE HEALTHCARE TECHNOLOGY",BL6JPG8,79.80,"130,192.00","10,389,321.60"
0.55,"6702 JP","FUJITSU LIMITED",6356945,16.00,"599,450.00","9,590,421.24"
0.53,BIDU,"BAIDU INC - SPON ADR",B0FXT17,113.33,"82,056.00","9,299,406.48"
0.52,ROK,"ROCKWELL AUTOMATION INC",2754060,277.39,"32,716.00","9,075,091.24"
0.50,"6954 JP","FANUC CORP",6356934,30.38,"289,049.00","8,781,306.74"
0.43,CLS,"CELESTICA INC",BMDLRD5,46.90,"160,614.00","7,532,796.60"
0.43,ZS,"ZSCALER INC",BZ00V34,178.14,"42,162.00","7,510,738.68"
0.43,EBAY,"EBAY INC",2293819,49.38,"149,804.00","7,397,321.52"
0.40,"6526 JP","SOCIONEXT INC",BMTVX75,30.57,"227,553.00","6,957,401.57"
0.39,SNAP,"SNAP INC - A",BD8DJ71,16.84,"398,771.00","6,715,303.64"
0.37,HPE,"HEWLETT PACKA",BYVYWS0,17.16,"372,420.00","6,390,727.20"
0.36,PEGA,"PEGASYSTEMS INC",2675860,61.05,"102,886.00","6,281,190.30"
0.35,ZBRA,"ZEBRA TECH CORP",2989356,315.79,"19,346.00","6,109,273.34"
0.34,HUBB,"HUBBELL INC",BDFG6S3,388.00,"15,410.00","5,979,080.00"
0.33,"6701 JP","NEC CORP",6640400,72.56,"78,081.00","5,665,246.96"
0.33,OKTA,"OKTA INC",BDFZSP1,99.25,"56,962.00","5,653,478.50"
0.32,STX,"SEAGATE TECHNOLO",BKVD2N4,89.85,"60,948.00","5,476,177.80"
0.31,"AMP IM","AMPLIFON SPA",B14NJ71,35.58,"152,930.00","5,440,588.62"
0.31,"4755 JP","RAKUTEN GROUP INC",6229597,4.89,"1,111,218.00","5,429,413.31"
0.30,VRNT,"VERINT SYSTEMS INC",2849193,31.53,"167,891.00","5,293,603.23"
0.29,"2395 TT","ADVANTECH CO LTD",6202673,10.82,"459,257.00","4,967,165.22"
0.28,CYBR,"CYBERARK SOFTWAR",BQT3XY6,235.64,"20,796.00","4,900,369.44"
0.28,INFA,"INFORMATICA INC - CLASS A",BMG95P4,30.01,"162,579.00","4,878,995.79"
0.28,"6588 JP","TOSHIBA TEC CORP",6894887,20.49,"237,752.00","4,872,410.26"
0.28,STNE,"STONECO LTD-A",BGKG6M3,16.80,"288,445.00","4,845,876.00"
0.28,CCCS,"CCC INTELLIGENT",BP4CXL8,10.91,"442,525.00","4,827,947.75"
0.27,"2353 TT","ACER INC",6005850,1.47,"3,205,400.00","4,705,010.74"
0.27,PCOR,"PROCORE TECHNOLOGIES INC",BLH11J8,68.52,"68,221.00","4,674,502.92"
0.27,ERIC,"ERICSSON (LM) TEL-SP ADR",2031730,5.26,"887,407.00","4,667,760.82"
0.27,DOCU,"DOCUSIGN INC",BFYT7B7,59.50,"78,398.00","4,664,681.00"
0.27,AI,"C3.AI INC-A",BMGNBJ2,24.77,"186,047.00","4,608,384.19"
0.26,WIX,"WIX.COM LTD",BFZCHN7,120.00,"37,426.00","4,491,120.00"
0.25,G,"GENPACT LTD",B23DBK6,32.29,"134,915.00","4,356,405.35"
0.25,TWLO,"TWILIO INC - A",BD6P5Q0,63.31,"67,232.00","4,256,457.92"
0.24,DXC,"DXC TECHNOLOGY CO",BYXD7B3,19.71,"213,899.00","4,215,949.29"
