"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 09/01/2023",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
3.38,GOOGL,"ALPHABET INC-CL A",BYVY8G0,135.66,"137,308.00","18,627,203.28"
3.29,CSCO,"CISCO SYSTEMS INC",2198163,57.84,"312,830.00","18,094,087.20"
3.27,NVDA,"NVIDIA CORP",2379504,485.09,"37,077.00","17,985,681.93"
3.25,ADBE,"ADOBE INC",2008154,563.21,"31,764.00","17,889,802.44"
3.22,INTC,"INTEL CORP",2463247,36.61,"484,175.00","17,725,646.75"
3.19,IBM,IBM,2005973,147.94,"118,560.00","17,539,766.40"
3.18,AMZN,"AMAZON.COM INC",2000019,138.12,"126,653.00","17,493,312.36"
3.11,ACN,"ACCENTURE PLC-CL A",B4BNMY3,327.74,"52,244.00","17,122,448.56"
3.08,BABA,"ALIBABA GRP-ADR",BP41ZD1,95.01,"178,623.00","16,970,971.23"
3.08,NFLX,"NETFLIX INC",2857817,439.88,"38,498.00","16,934,500.24"
3.07,ORCL,"ORACLE CORP",2661568,120.93,"139,961.00","16,925,483.73"
3.04,NOW,"SERVICENOW INC",B80NXX8,590.88,"28,347.00","16,749,675.36"
3.01,META,"META PLATFORMS INC",B7TL820,296.38,"55,920.00","16,573,569.60"
2.95,AAPL,"APPLE INC",2046251,189.46,"85,849.00","16,264,951.54"
2.94,"005930 KS","SAMSUNG ELECTRON",6771720,53.83,"300,674.00","16,186,718.73"
2.91,CRM,"SALESFORCE INC",2310525,221.53,"72,280.00","16,012,188.40"
2.91,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,41.42,"386,243.00","15,999,716.41"
2.86,MSFT,"MICROSOFT CORP",2588173,328.66,"47,903.00","15,743,799.98"
2.82,TSLA,"TESLA INC",B616C79,245.01,"63,322.00","15,514,523.22"
2.77,QCOM,"QUALCOMM INC",2714923,115.39,"132,063.00","15,238,089.26"
2.64,"SIE GR","SIEMENS AG-REG",5727973,148.60,"97,742.00","14,524,819.51"
