"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 04/25/2025",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
4.21,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,61.65,"1,955,243.00","120,538,260.07"
3.86,BABA,"ALIBABA GRP-ADR",BP41ZD1,120.28,"920,006.00","110,658,321.68"
3.74,NFLX,"NETFLIX INC",2857817,"1,101.53","97,216.00","107,086,340.48"
3.47,"005930 KS","SAMSUNG ELECTRON",6771720,38.76,"2,562,071.00","99,309,223.87"
3.32,PLTR,"PALANTIR TECHN-A",BN78DQ4,112.78,"843,404.00","95,119,103.12"
3.13,AAPL,"APPLE INC",2046251,209.28,"428,026.00","89,577,281.28"
3.04,CSCO,"CISCO SYSTEMS INC",2198163,56.71,"1,538,378.00","87,241,416.38"
2.93,MSFT,"MICROSOFT CORP",2588173,391.85,"214,319.00","83,980,900.15"
2.90,IBM,IBM,2005973,232.41,"357,617.00","83,113,766.97"
2.87,META,"META PLATFORMS INC",B7TL820,547.27,"150,424.00","82,322,542.48"
2.78,NOW,"SERVICENOW INC",B80NXX8,945.26,"84,311.00","79,695,815.86"
2.73,GOOGL,"ALPHABET INC-CL A",BYVY8G0,161.96,"483,548.00","78,315,434.08"
2.70,ACN,"ACCENTURE PLC-CL A",B4BNMY3,293.39,"263,533.00","77,317,946.87"
2.68,AMZN,"AMAZON.COM INC",2000019,188.99,"406,651.00","76,852,972.49"
2.67,AVGO,"BROADCOM INC",BDZ78H9,192.31,"398,424.00","76,620,919.44"
2.67,CRM,"SALESFORCE INC",2310525,267.85,"286,052.00","76,619,028.20"
2.54,"SIE GR","SIEMENS AG-REG",5727973,235.10,"309,009.00","72,648,485.94"
2.52,NVDA,"NVIDIA CORP",2379504,111.01,"650,280.00","72,187,582.80"
2.48,ORCL,"ORACLE CORP",2661568,138.49,"513,391.00","71,099,519.59"
2.46,TSM,"TAIWAN SEMIC-ADR",2113382,165.10,"426,190.00","70,363,969.00"
2.31,TSLA,"TESLA INC",B616C79,284.95,"231,757.00","66,039,157.15"
2.23,QCOM,"QUALCOMM INC",2714923,148.56,"429,698.00","63,835,934.88"
2.21,UBER,"UBER TECHNOLOGIES INC",BK6N347,77.75,"814,425.00","63,321,543.75"
2.16,ADBE,"ADOBE INC",2008154,367.72,"168,192.00","61,847,562.24"
2.12,AMD,"ADVANCED MICRO DEVICES",2007849,96.65,"627,657.00","60,659,910.77"
1.59,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,97.12,"469,085.00","45,557,535.20"
1.26,"000660 KS","SK HYNIX INC",6450267,128.32,"281,627.00","36,139,191.93"
1.23,"3690 HK","MEITUAN-CLASS B",BGJW376,16.45,"2,134,715.00","35,116,011.53"
1.20,MU,"MICRON TECHNOLOGY INC",2588184,79.78,"430,929.00","34,379,515.62"
1.16,INTC,"INTEL CORP",2463247,20.05,"1,662,232.00","33,327,751.60"
1.11,APP,"APPLOVIN CORP-CLASS A",BMV3LG4,276.83,"115,283.00","31,913,792.89"
