"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 05/23/2024",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
0.37,"6526 JP","SOCIONEXT INC",BMTVX75,29.17,"240,533.00","7,016,152.21"
0.36,ZBRA,"ZEBRA TECH CORP",2989356,324.06,"20,526.00","6,651,655.56"
0.35,PEGA,"PEGASYSTEMS INC",2675860,60.64,"108,786.00","6,596,783.04"
0.35,HUBB,"HUBBELL INC",BDFG6S3,400.61,"16,295.00","6,527,939.95"
0.35,WIX,"WIX.COM LTD",BFZCHN7,165.21,"39,491.00","6,524,308.11"
0.34,SNAP,"SNAP INC - A",BD8DJ71,15.18,"421,486.00","6,398,157.48"
0.32,"6701 JP","NEC CORP",6640400,73.08,"82,506.00","6,029,719.14"
0.32,STX,"SEAGATE TECHNOLO",BKVD2N4,93.46,"64,488.00","6,027,048.48"
0.32,OKTA,"OKTA INC",BDFZSP1,98.74,"60,207.00","5,944,839.18"
0.31,"AMP IM","AMPLIFON SPA",B14NJ71,36.33,"161,780.00","5,878,068.55"
0.31,"4755 JP","RAKUTEN GROUP INC",6229597,4.98,"1,174,938.00","5,850,931.58"
0.30,"2353 TT","ACER INC",6005850,1.65,"3,382,400.00","5,593,605.96"
0.29,ERIC,"ERICSSON (LM) TEL-SP ADR",2031730,5.87,"937,852.00","5,505,191.24"
0.29,"2395 TT","ADVANTECH CO LTD",6202673,11.22,"488,757.00","5,482,024.68"
0.29,VRNT,"VERINT SYSTEMS INC",2849193,30.86,"177,331.00","5,472,434.66"
0.29,CCCS,"CCC INTELLIGENT",BP4CXL8,11.67,"467,895.00","5,460,334.65"
0.28,CYBR,"CYBERARK SOFTWAR",BQT3XY6,239.86,"21,976.00","5,271,163.36"
0.27,INFA,"INFORMATICA INC - CLASS A",BMG95P4,29.87,"172,019.00","5,138,207.53"
0.26,PCOR,"PROCORE TECHNOLOGIES INC",BLH11J8,68.17,"72,056.00","4,912,057.52"
0.26,G,"GENPACT LTD",B23DBK6,33.83,"142,585.00","4,823,650.55"
0.26,"6588 JP","TOSHIBA TEC CORP",6894887,19.09,"251,322.00","4,798,671.18"
0.25,"TIETO FH","TIETOEVRY OYJ",5479702,21.07,"226,530.00","4,772,615.25"
0.25,DOCU,"DOCUSIGN INC",BFYT7B7,57.32,"82,823.00","4,747,414.36"
0.25,AI,"C3.AI INC-A",BMGNBJ2,23.94,"196,667.00","4,708,207.98"
0.24,SMAR,"SMARTSHEET INC-CLASS A",BFZND98,40.73,"111,725.00","4,550,559.25"
0.23,AMBA,"AMBARELLA INC",B7KH3G6,49.07,"89,518.00","4,392,648.26"
0.23,STNE,"STONECO LTD-A",BGKG6M3,14.29,"304,965.00","4,357,949.85"
0.22,TWLO,"TWILIO INC - A",BD6P5Q0,58.93,"71,067.00","4,187,978.31"
0.22,PATH,"UIPATH INC - CLASS A",BMD02L5,19.04,"219,910.00","4,187,086.40"
0.22,"3443 TT","GLOBAL UNICHIP CORP",B056381,44.37,"94,017.00","4,171,402.73"
0.20,"3661 TT","ALCHIP TECHNOLOGIES LTD",B4TPSL0,84.39,"43,898.00","3,704,702.45"
0.19,DXC,"DXC TECHNOLOGY CO",BYXD7B3,15.94,"225,994.00","3,602,344.36"
0.19,TDC,"TERADATA CORP",B247H10,32.66,"109,611.00","3,579,895.26"
0.18,"TEMN SW","TEMENOS AG - REG",7147892,63.92,"53,308.00","3,407,417.72"
0.17,VSAT,"VIASAT INC",2946243,14.69,"215,552.00","3,166,458.88"
0.09,,CASH,,1.00,"1,689,221.02","1,689,221.02"
0.07,,"OTHER PAYABLE & RECEIVABLES",,1.00,"1,269,382.03","1,269,382.03"
0.00,,"SWISS FRANC",,1.09,132.60,145.13
0.00,,"KOREAN WON",,0.00,-4.04,0.00
0.00,,"JAPANESE YEN",,0.01,-3.00,-0.02
0.00,,EURO,,1.08,-332.77,-360.27
"The information contained herein may not be reproduced, redistributed or used to create any derivative works.",,,,,,
