"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 11/02/2023",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
3.52,INTC,"INTEL CORP",2463247,37.70,"602,579.00","22,717,228.30"
3.42,ADBE,"ADOBE INC",2008154,558.71,"39,528.00","22,084,688.88"
3.37,GOOGL,"ALPHABET INC-CL A",BYVY8G0,127.49,"170,694.00","21,761,778.06"
3.37,AMZN,"AMAZON.COM INC",2000019,138.07,"157,541.00","21,751,685.87"
3.36,IBM,IBM,2005973,147.01,"147,576.00","21,695,147.76"
3.35,META,"META PLATFORMS INC",B7TL820,310.87,"69,492.00","21,602,978.04"
3.28,NOW,"SERVICENOW INC",B80NXX8,599.43,"35,256.00","21,133,504.08"
3.22,MSFT,"MICROSOFT CORP",2588173,348.32,"59,603.00","20,760,916.96"
3.18,CSCO,"CISCO SYSTEMS INC",2198163,52.75,"389,114.00","20,525,763.50"
3.15,NFLX,"NETFLIX INC",2857817,424.71,"47,858.00","20,325,771.18"
3.11,NVDA,"NVIDIA CORP",2379504,435.06,"46,049.00","20,034,077.94"
3.10,ACN,"ACCENTURE PLC-CL A",B4BNMY3,308.12,"64,880.00","19,990,825.60"
3.01,"005930 KS","SAMSUNG ELECTRON",6771720,51.90,"374,150.00","19,419,357.36"
2.99,QCOM,"QUALCOMM INC",2714923,117.36,"164,355.00","19,288,702.80"
2.94,AAPL,"APPLE INC",2046251,177.57,"106,909.00","18,983,831.13"
2.90,CRM,"SALESFORCE INC",2310525,208.11,"89,865.00","18,701,805.15"
2.88,ORCL,"ORACLE CORP",2661568,106.87,"174,125.00","18,608,738.75"
2.87,BABA,"ALIBABA GRP-ADR",BP41ZD1,83.41,"222,147.00","18,529,281.27"
2.74,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,36.88,"479,843.00","17,697,242.18"
2.67,TSLA,"TESLA INC",B616C79,218.51,"78,766.00","17,211,158.66"
2.56,"SIE GR","SIEMENS AG-REG",5727973,135.53,"121,610.00","16,482,400.21"
2.13,UBER,"UBER TECHNOLOGIES INC",BK6N347,46.48,"295,074.00","13,715,039.52"
1.74,"3690 HK","MEITUAN-CLASS B",BGJW376,13.80,"814,315.00","11,238,964.36"
1.63,SNPS,"SYNOPSYS INC",2867719,478.64,"22,009.00","10,534,387.76"
1.62,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,59.70,"174,507.00","10,418,067.90"
1.54,"000660 KS","SK HYNIX INC",6450267,93.31,"106,295.00","9,917,911.61"
1.51,CDNS,"CADENCE DESIGN SYS INC",2302232,244.48,"39,802.00","9,730,792.96"
1.30,TRI,"THOMSON REUTERS CORP",BNBXPB4,126.92,"66,142.00","8,394,742.64"
1.04,NXPI,"NXP SEMICONDUCTORS NV",B505PN7,177.59,"37,889.00","6,728,707.51"
1.00,WDAY,"WORKDAY INC-CLASS A",B8K6ZD1,212.92,"30,273.00","6,445,727.16"
0.90,"IFX GR","INFINEON TECHNOLOGIES AG",5889505,30.28,"190,772.00","5,777,347.96"
0.83,"STMMI IM","STMICROELECTRONICS NV",5962343,40.07,"133,423.00","5,346,837.29"
0.76,TTD,"TRADE DESK INC-A",BD8FDD1,75.68,"64,499.00","4,881,284.32"
0.75,"WKL NA","WOLTERS KLUWER",5671519,127.16,"38,030.00","4,835,776.48"
0.71,GEHC,"GE HEALTHCARE TECHNOLOGY",BL6JPG8,69.25,"66,297.00","4,591,067.25"
0.68,BIDU,"BAIDU INC - SPON ADR",B0FXT17,107.05,"40,725.00","4,359,611.25"
0.67,ROK,"ROCKWELL AUTOMATION INC",2754060,258.60,"16,703.00","4,319,395.80"
0.66,"EXPN LN","EXPERIAN PLC",B19NLV4,31.75,"133,701.00","4,244,786.21"
