"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 09/05/2023",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
3.38,GOOGL,"ALPHABET INC-CL A",BYVY8G0,135.77,"137,308.00","18,642,307.16"
3.27,NVDA,"NVIDIA CORP",2379504,485.44,"37,077.00","17,998,658.88"
3.26,ADBE,"ADOBE INC",2008154,564.88,"31,764.00","17,942,848.32"
3.25,CSCO,"CISCO SYSTEMS INC",2198163,57.26,"312,830.00","17,912,645.80"
3.22,INTC,"INTEL CORP",2463247,36.71,"484,175.00","17,774,064.25"
3.19,IBM,IBM,2005973,148.13,"118,560.00","17,562,292.80"
3.15,AMZN,"AMAZON.COM INC",2000019,137.27,"126,653.00","17,385,657.31"
3.15,ORCL,"ORACLE CORP",2661568,123.98,"139,961.00","17,352,364.78"
3.13,NFLX,"NETFLIX INC",2857817,448.68,"38,498.00","17,273,282.64"
3.09,ACN,"ACCENTURE PLC-CL A",B4BNMY3,326.16,"52,244.00","17,039,903.04"
3.07,NOW,"SERVICENOW INC",B80NXX8,597.16,"28,347.00","16,927,694.52"
3.07,BABA,"ALIBABA GRP-ADR",BP41ZD1,94.65,"178,623.00","16,906,666.95"
3.05,META,"META PLATFORMS INC",B7TL820,300.15,"55,920.00","16,784,388.00"
2.95,AAPL,"APPLE INC",2046251,189.70,"85,849.00","16,285,555.30"
2.95,TSLA,"TESLA INC",B616C79,256.49,"63,322.00","16,241,459.78"
2.94,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,41.97,"386,243.00","16,209,652.14"
2.90,MSFT,"MICROSOFT CORP",2588173,333.55,"47,903.00","15,978,045.65"
2.90,"005930 KS","SAMSUNG ELECTRON",6771720,53.14,"300,674.00","15,976,589.98"
2.87,CRM,"SALESFORCE INC",2310525,218.69,"72,280.00","15,806,913.20"
2.79,QCOM,"QUALCOMM INC",2714923,116.55,"132,063.00","15,391,942.65"
2.62,"SIE GR","SIEMENS AG-REG",5727973,147.73,"97,742.00","14,439,825.15"
2.00,UBER,"UBER TECHNOLOGIES INC",BK6N347,46.55,"237,042.00","11,034,305.10"
1.94,"3690 HK","MEITUAN-CLASS B",BGJW376,16.40,"650,115.00","10,664,692.32"
1.68,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,65.80,"140,343.00","9,234,569.40"
1.50,SNPS,"SYNOPSYS INC",2867719,466.85,"17,679.00","8,253,441.15"
1.44,CDNS,"CADENCE DESIGN SYS INC",2302232,245.51,"32,217.00","7,909,595.67"
1.40,"000660 KS","SK HYNIX INC",6450267,89.74,"85,703.00","7,690,758.11"
1.24,TRI,"THOMSON REUTERS CORP",BNBXPB4,127.69,"53,456.00","6,825,796.64"
1.15,NXPI,"NXP SEMICONDUCTORS NV",B505PN7,207.57,"30,401.00","6,310,335.57"
1.09,WDAY,"WORKDAY INC-CLASS A",B8K6ZD1,247.21,"24,189.00","5,979,762.69"
0.98,"IFX GR","INFINEON TECHNOLOGIES AG",5889505,35.18,"153,332.00","5,393,810.72"
0.91,"STMMI IM","STMICROELECTRONICS NV",5962343,46.55,"107,215.00","4,990,829.32"
0.85,BIDU,"BAIDU INC - SPON ADR",B0FXT17,142.60,"32,769.00","4,672,859.40"
0.77,TTD,"TRADE DESK INC-A",BD8FDD1,81.42,"51,863.00","4,222,685.46"
0.75,ROK,"ROCKWELL AUTOMATION INC",2754060,307.20,"13,427.00","4,124,774.40"
0.68,"EXPN LN","EXPERIAN PLC",B19NLV4,34.61,"107,493.00","3,720,615.68"
0.66,"WKL NA","WOLTERS KLUWER",5671519,119.93,"30,542.00","3,663,051.49"
0.65,GEHC,"GE HEALTHCARE TECHNOLOGY",BL6JPG8,67.66,"53,193.00","3,599,038.38"
0.61,"6954 JP","FANUC CORP",6356934,28.41,"118,733.00","3,373,420.92"
0.61,DDOG,"DATADOG INC - CLASS A",BKT9Y49,98.00,"34,402.00","3,371,396.00"
0.57,"6702 JP","FUJITSU LIMITED",6356945,126.28,"24,717.00","3,121,319.36"
0.51,EBAY,"EBAY INC",2293819,44.29,"63,347.00","2,805,638.63"
0.50,ZS,"ZSCALER INC",BZ00V34,162.74,"16,948.00","2,758,117.52"
0.48,HPE,"HEWLETT PACKA",BYVYWS0,17.81,"149,900.00","2,669,719.00"
0.43,SPLK,"SPLUNK INC",B424494,124.21,"19,156.00","2,379,366.76"
0.39,IONQ,"IONQ INC",BP484B3,18.97,"113,730.00","2,157,458.10"
0.39,FRSH,"FRESHWORKS INC-CL A",BPF0BB7,22.23,"96,542.00","2,146,128.66"
0.37,OKTA,"OKTA INC",BDFZSP1,87.17,"23,324.00","2,033,153.08"
0.35,STX,"SEAGATE TECHNOLO",BKVD2N4,70.89,"27,370.00","1,940,259.30"
0.34,INFA,"INFORMATICA INC - CLASS A",BMG95P4,21.54,"87,896.00","1,893,279.84"
0.34,HUBB,"HUBBELL INC",BDFG6S3,313.74,"6,008.00","1,884,949.92"
0.34,ERIC,"ERICSSON (LM) TEL-SP ADR",2031730,5.21,"360,118.00","1,876,214.78"
0.34,WIX,"WIX.COM LTD",BFZCHN7,95.23,"19,516.00","1,858,508.68"
0.33,"6701 JP","NEC CORP",6640400,53.66,"34,034.00","1,826,315.81"
0.33,"6526 JP","SOCIONEXT INC",BMTVX75,110.84,"16,443.00","1,822,608.32"
0.33,CYBR,"CYBERARK SOFTWAR",BQT3XY6,168.96,"10,783.00","1,821,895.68"
0.32,BAH,"BOOZ ALLEN HAMIL",B5367T7,114.74,"15,363.00","1,762,750.62"
0.32,"2353 TT","ACER INC",6005850,1.20,"1,454,000.00","1,745,656.88"
0.31,TWLO,"TWILIO INC - A",BD6P5Q0,65.69,"26,335.00","1,729,946.15"
0.31,SMCI,"SUPER MICRO COMPUTER INC",B1VQR35,280.28,"6,071.00","1,701,579.88"
0.30,SNAP,"SNAP INC - A",BD8DJ71,10.46,"158,827.00","1,661,330.42"
0.30,"5803 JP","FUJIKURA LTD",6356707,8.27,"199,979.00","1,654,022.74"
0.29,BZ,"KANZHUN LTD - ADR",BM91SH0,15.35,"105,729.00","1,622,940.15"
0.29,"TIETO FH","TIETOEVRY OYJ",5479702,24.39,"66,021.00","1,610,509.70"
0.29,"6502 JP","TOSHIBA CORP",6897217,31.14,"51,626.00","1,607,664.79"
0.29,G,"GENPACT LTD",B23DBK6,37.27,"43,105.00","1,606,523.35"
0.29,CCCS,"CCC INTELLIGENT",BP4CXL8,10.84,"147,890.00","1,603,127.60"
0.29,SMAR,"SMARTSHEET INC-CLASS A",BFZND98,41.00,"38,916.00","1,595,556.00"
0.29,ZBRA,"ZEBRA TECH CORP",2989356,273.25,"5,829.00","1,592,774.25"
0.29,STNE,"STONECO LTD-A",BGKG6M3,12.28,"127,948.00","1,571,201.44"
