"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 06/30/2025",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
3.81,NFLX,"NETFLIX INC",2857817,"1,339.13","105,700.00","141,546,041.00"
3.73,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,64.08,"2,167,343.00","138,875,608.79"
3.37,PLTR,"PALANTIR TECHN-A",BN78DQ4,136.32,"919,760.00","125,381,683.20"
3.33,"005930 KS","SAMSUNG ELECTRON",6771720,44.31,"2,793,967.00","123,799,071.28"
3.29,ORCL,"ORACLE CORP",2661568,218.63,"560,053.00","122,444,387.39"
3.25,META,"META PLATFORMS INC",B7TL820,738.09,"163,857.00","120,941,213.13"
3.22,AVGO,"BROADCOM INC",BDZ78H9,275.65,"434,481.00","119,764,687.65"
3.13,CSCO,"CISCO SYSTEMS INC",2198163,69.38,"1,677,657.00","116,395,842.66"
3.12,MSFT,"MICROSOFT CORP",2588173,497.41,"233,408.00","116,099,473.28"
3.09,IBM,IBM,2005973,294.78,"390,139.00","115,005,174.42"
3.06,BABA,"ALIBABA GRP-ADR",BP41ZD1,113.41,"1,003,432.00","113,799,223.12"
3.01,NVDA,"NVIDIA CORP",2379504,157.99,"708,961.00","112,008,748.39"
2.83,TSM,"TAIWAN SEMIC-ADR",2113382,226.49,"465,075.00","105,334,836.75"
2.62,AMZN,"AMAZON.COM INC",2000019,219.39,"443,415.00","97,280,816.85"
2.61,AMD,"ADVANCED MICRO DEVICES",2007849,141.90,"684,217.00","97,090,392.30"
2.58,AAPL,"APPLE INC",2046251,205.17,"466,911.00","95,796,129.87"
2.55,NOW,"SERVICENOW INC",B80NXX8,"1,028.08","92,088.00","94,673,831.04"
2.50,GOOGL,"ALPHABET INC-CL A",BYVY8G0,176.23,"527,382.00","92,940,529.86"
2.32,"SIE GR","SIEMENS AG-REG",5727973,255.49,"337,289.00","86,173,202.08"
2.31,ACN,"ACCENTURE PLC-CL A",B4BNMY3,298.89,"287,571.00","85,952,096.19"
2.29,CRM,"SALESFORCE INC",2310525,272.69,"312,211.00","85,136,817.59"
2.23,UBER,"UBER TECHNOLOGIES INC",BK6N347,93.30,"887,953.00","82,846,014.90"
2.16,TSLA,"TESLA INC",B616C79,317.66,"252,967.00","80,357,497.22"
2.01,QCOM,"QUALCOMM INC",2714923,159.26,"468,583.00","74,626,528.58"
1.91,ADBE,"ADOBE INC",2008154,386.88,"183,746.00","71,087,652.48"
1.79,"000660 KS","SK HYNIX INC",6450267,216.36,"307,079.00","66,439,736.22"
1.59,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,115.35,"511,505.00","59,002,101.75"
1.56,MU,"MICRON TECHNOLOGY INC",2588184,123.25,"469,814.00","57,904,575.50"
1.19,APP,"APPLOVIN CORP-CLASS A",BMV3LG4,350.08,"125,888.00","44,070,871.04"
1.09,INTC,"INTEL CORP",2463247,22.40,"1,812,823.00","40,607,235.20"
1.03,TRI,"THOMSON REUTERS CORP",BNBXPB4,201.13,"189,574.00","38,129,018.62"
1.01,"3690 HK","MEITUAN-CLASS B",BGJW376,15.96,"2,346,815.00","37,459,352.80"
0.96,CDNS,"CADENCE DESIGN SYS INC",2302232,308.15,"115,842.00","35,696,712.30"
0.92,FTNT,"FORTINET INC",B5B2106,105.72,"322,286.00","34,072,075.92"
0.90,SNPS,"SYNOPSYS INC",2867719,512.68,"65,428.00","33,543,627.04"
0.84,SNOW,"SNOWFLAKE INC-CLASS A",BN134B7,223.77,"138,992.00","31,102,239.84"
0.76,MRVL,"MARVELL TECHNOLOGY INC",BNKJSM5,77.40,"364,086.00","28,180,256.40"
0.63,NXPI,"NXP SEMICONDUCTORS NV",B505PN7,218.49,"107,298.00","23,443,540.02"
0.63,"IFX GR","INFINEON TECHNOLOGIES AG",5889505,42.39,"549,032.00","23,275,373.49"
0.58,WDAY,"WORKDAY INC-CLASS A",B8K6ZD1,240.00,"90,421.00","21,701,040.00"
0.57,"6702 JP","FUJITSU LIMITED",6356945,24.33,"868,219.00","21,127,694.17"
0.55,ZS,"ZSCALER INC",BZ00V34,313.94,"64,862.00","20,362,776.28"
0.53,"EXPN LN","EXPERIAN PLC",B19NLV4,51.42,"385,359.00","19,813,453.67"
0.52,STNE,"STONECO LTD-A",BGKG6M3,16.04,"1,211,923.00","19,439,244.92"
0.49,"6701 JP","NEC CORP",6640400,29.21,"625,460.00","18,268,654.09"
0.48,QUBT,"QUANTUM COMPUTING INC",BFYDQ34,19.17,"931,831.00","17,863,200.27"
0.48,DDOG,"DATADOG INC - CLASS A",BKT9Y49,134.33,"132,144.00","17,750,903.52"
0.45,"WKL NA","WOLTERS KLUWER",5671519,166.63,"100,442.00","16,736,403.22"
0.41,SMCI,"SUPER MICRO COMPUTER INC",BRC3N73,49.01,"310,551.00","15,220,104.51"
0.38,GEHC,"GE HEALTHCARE TECHNOLOGY",BL6JPG8,74.07,"192,277.00","14,241,957.39"
0.37,STX,"SEAGATE TECHNOLO",BKVD2N4,144.33,"95,221.00","13,743,246.93"
0.37,TTD,"TRADE DESK INC-A",BD8FDD1,71.99,"188,571.00","13,575,226.29"
0.32,OKTA,"OKTA INC",BDFZSP1,99.97,"117,898.00","11,786,263.06"
0.32,,CASH,,1.00,"11,752,033.72","11,752,033.72"
0.32,CYBR,"CYBERARK SOFTWAR",BQT3XY6,406.88,"28,803.00","11,719,364.64"
0.31,"5803 JP","FUJIKURA LTD",6356707,52.41,"221,990.00","11,635,475.72"
0.31,"6526 JP","SOCIONEXT INC",BMTVX75,19.22,"598,068.00","11,493,902.65"
0.31,TWLO,"TWILIO INC - A",BD6P5Q0,124.36,"91,803.00","11,416,621.08"
0.31,"6954 JP","FANUC CORP",6356934,27.28,"416,814.00","11,369,359.69"
0.30,HPE,"HEWLETT PACKA",BYVYWS0,20.45,"551,251.00","11,273,082.95"
0.30,ERIC,"ERICSSON (LM) TEL-SP ADR",2031730,8.48,"1,293,161.00","10,966,005.28"
0.30,NICE,"NICE LTD - SPON ADR",2639736,168.91,"64,898.00","10,961,921.18"
0.29,BIDU,"BAIDU INC - SPON ADR",B0FXT17,85.76,"125,879.00","10,795,383.04"
0.29,"3443 TT","GLOBAL UNICHIP CORP",B056381,44.67,"238,865.00","10,670,916.92"
0.29,"TIETO FH","TIETOEVRY OYJ",5479702,18.90,"561,822.00","10,617,835.66"
