"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 01/17/2024",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
3.84,INTC,"INTEL CORP",2463247,46.06,"787,461.00","36,270,453.66"
3.58,NVDA,"NVIDIA CORP",2379504,560.53,"60,344.00","33,824,622.32"
3.55,NOW,"SERVICENOW INC",B80NXX8,727.54,"46,087.00","33,530,135.98"
3.55,META,"META PLATFORMS INC",B7TL820,368.37,"90,971.00","33,510,987.27"
3.39,IBM,IBM,2005973,166.08,"192,588.00","31,985,015.04"
3.38,CRM,"SALESFORCE INC",2310525,271.44,"117,453.00","31,881,442.32"
3.35,GOOGL,"ALPHABET INC-CL A",BYVY8G0,141.47,"223,287.00","31,588,411.89"
3.31,AMZN,"AMAZON.COM INC",2000019,151.71,"206,015.00","31,254,535.65"
3.26,ADBE,"ADOBE INC",2008154,596.10,"51,620.00","30,770,682.00"
3.21,MSFT,"MICROSOFT CORP",2588173,389.47,"77,918.00","30,346,723.46"
3.19,NFLX,"NETFLIX INC",2857817,480.33,"62,629.00","30,082,587.57"
3.18,ACN,"ACCENTURE PLC-CL A",B4BNMY3,353.65,"85,006.00","30,062,371.90"
3.17,QCOM,"QUALCOMM INC",2714923,139.32,"214,794.00","29,925,100.08"
2.90,"SIE GR","SIEMENS AG-REG",5727973,172.44,"158,982.00","27,415,210.02"
2.74,"005930 KS","SAMSUNG ELECTRON",6771720,52.82,"489,050.00","25,832,347.58"
2.71,CSCO,"CISCO SYSTEMS INC",2198163,50.30,"509,141.00","25,609,792.30"
2.70,AAPL,"APPLE INC",2046251,182.68,"139,615.00","25,504,868.20"
2.57,UBER,"UBER TECHNOLOGIES INC",BK6N347,63.12,"385,098.00","24,307,385.76"
2.57,ORCL,"ORACLE CORP",2661568,106.43,"227,661.00","24,229,960.23"
2.35,TSLA,"TESLA INC",B616C79,215.55,"103,000.00","22,201,650.00"
2.34,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,35.10,"628,343.00","22,053,463.17"
2.12,BABA,"ALIBABA GRP-ADR",BP41ZD1,68.93,"290,547.00","20,027,404.71"
1.94,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,80.32,"228,429.00","18,347,417.28"
1.55,SNPS,"SYNOPSYS INC",2867719,507.87,"28,906.00","14,680,490.22"
1.51,CDNS,"CADENCE DESIGN SYS INC",2302232,275.39,"51,903.00","14,293,567.17"
1.43,"000660 KS","SK HYNIX INC",6450267,97.46,"138,514.00","13,499,485.92"
1.35,TRI,"THOMSON REUTERS CORP",BNBXPB4,147.88,"86,470.00","12,787,183.60"
1.17,WDAY,"WORKDAY INC-CLASS A",B8K6ZD1,281.32,"39,262.00","11,045,185.84"
1.08,NXPI,"NXP SEMICONDUCTORS NV",B505PN7,205.48,"49,505.00","10,172,287.40"
0.99,"3690 HK","MEITUAN-CLASS B",BGJW376,8.79,"1,061,915.00","9,331,295.49"
0.93,"IFX GR","INFINEON TECHNOLOGIES AG",5889505,35.30,"248,852.00","8,784,202.91"
0.78,"STMMI IM","STMICROELECTRONICS NV",5962343,42.18,"174,079.00","7,342,216.69"
0.77,"WKL NA","WOLTERS KLUWER",5671519,147.66,"48,972.00","7,231,299.99"
0.75,DDOG,"DATADOG INC - CLASS A",BKT9Y49,126.03,"56,414.00","7,109,856.42"
0.74,"EXPN LN","EXPERIAN PLC",B19NLV4,40.27,"174,357.00","7,020,805.81"
0.68,ROK,"ROCKWELL AUTOMATION INC",2754060,295.38,"21,785.00","6,434,853.30"
0.67,GEHC,"GE HEALTHCARE TECHNOLOGY",BL6JPG8,72.75,"86,625.00","6,301,968.75"
0.66,ZS,"ZSCALER INC",BZ00V34,225.33,"27,694.00","6,240,289.02"
0.59,"6954 JP","FANUC CORP",6356934,29.25,"191,567.00","5,603,125.05"
0.58,BIDU,"BAIDU INC - SPON ADR",B0FXT17,102.20,"53,941.00","5,512,770.20"
