"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 10/05/2023",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
3.60,GOOGL,"ALPHABET INC-CL A",BYVY8G0,135.07,"154,134.00","20,818,879.38"
3.38,INTC,"INTEL CORP",2463247,35.89,"544,389.00","19,538,121.21"
3.31,META,"META PLATFORMS INC",B7TL820,304.79,"62,822.00","19,147,517.38"
3.27,IBM,IBM,2005973,141.52,"133,316.00","18,866,880.32"
3.23,CSCO,"CISCO SYSTEMS INC",2198163,53.07,"351,624.00","18,660,685.68"
3.22,NVDA,"NVIDIA CORP",2379504,446.88,"41,599.00","18,589,761.12"
3.20,TSLA,"TESLA INC",B616C79,260.05,"71,176.00","18,509,318.80"
3.18,ADBE,"ADOBE INC",2008154,516.44,"35,618.00","18,394,559.92"
3.14,ACN,"ACCENTURE PLC-CL A",B4BNMY3,309.66,"58,670.00","18,167,752.20"
3.10,AMZN,"AMAZON.COM INC",2000019,125.96,"142,361.00","17,931,791.56"
3.01,NOW,"SERVICENOW INC",B80NXX8,547.17,"31,806.00","17,403,289.02"
2.98,MSFT,"MICROSOFT CORP",2588173,319.36,"53,853.00","17,198,494.08"
2.95,ORCL,"ORACLE CORP",2661568,108.35,"157,335.00","17,047,247.25"
2.92,AAPL,"APPLE INC",2046251,174.91,"96,559.00","16,889,134.69"
2.91,BABA,"ALIBABA GRP-ADR",BP41ZD1,83.67,"200,757.00","16,797,338.19"
2.89,"005930 KS","SAMSUNG ELECTRON",6771720,49.39,"338,040.00","16,696,114.63"
2.87,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,38.28,"433,843.00","16,607,967.95"
2.84,CRM,"SALESFORCE INC",2310525,202.01,"81,125.00","16,388,061.25"
2.82,QCOM,"QUALCOMM INC",2714923,109.80,"148,485.00","16,303,653.00"
2.79,NFLX,"NETFLIX INC",2857817,372.59,"43,258.00","16,117,498.22"
2.65,"SIE GR","SIEMENS AG-REG",5727973,139.28,"109,880.00","15,303,730.76"
2.06,UBER,"UBER TECHNOLOGIES INC",BK6N347,44.61,"266,554.00","11,890,973.94"
1.72,"3690 HK","MEITUAN-CLASS B",BGJW376,13.52,"734,515.00","9,932,278.86"
1.58,SNPS,"SYNOPSYS INC",2867719,459.75,"19,821.00","9,112,704.75"
1.48,"000660 KS","SK HYNIX INC",6450267,89.01,"96,175.00","8,560,283.61"
1.46,CDNS,"CADENCE DESIGN SYS INC",2302232,234.77,"35,892.00","8,426,364.84"
1.43,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,52.19,"157,717.00","8,231,250.23"
1.28,TRI,"THOMSON REUTERS CORP",BNBXPB4,123.97,"59,702.00","7,401,256.94"
1.16,NXPI,"NXP SEMICONDUCTORS NV",B505PN7,195.45,"34,209.00","6,686,149.05"
1.01,"IFX GR","INFINEON TECHNOLOGIES AG",5889505,33.69,"172,372.00","5,807,630.57"
0.97,WDAY,"WORKDAY INC-CLASS A",B8K6ZD1,205.14,"27,283.00","5,596,834.62"
0.90,"STMMI IM","STMICROELECTRONICS NV",5962343,43.18,"120,543.00","5,205,098.58"
0.83,BIDU,"BAIDU INC - SPON ADR",B0FXT17,130.10,"36,815.00","4,789,631.50"
0.79,TTD,"TRADE DESK INC-A",BD8FDD1,78.16,"58,289.00","4,555,868.24"
0.75,ROK,"ROCKWELL AUTOMATION INC",2754060,286.16,"15,093.00","4,319,012.88"
0.74,"WKL NA","WOLTERS KLUWER",5671519,124.31,"34,350.00","4,270,147.53"
0.70,GEHC,"GE HEALTHCARE TECHNOLOGY",BL6JPG8,67.60,"59,857.00","4,046,333.20"
0.69,"EXPN LN","EXPERIAN PLC",B19NLV4,33.06,"120,821.00","3,994,556.16"
0.61,"6954 JP","FANUC CORP",6356934,26.57,"133,251.00","3,540,089.15"
0.60,DDOG,"DATADOG INC - CLASS A",BKT9Y49,89.54,"38,686.00","3,463,944.44"
0.57,"6702 JP","FUJITSU LIMITED",6356945,117.66,"27,811.00","3,272,267.66"
0.55,SPLK,"SPLUNK INC",B424494,146.98,"21,536.00","3,165,361.28"
0.52,EBAY,"EBAY INC",2293819,42.61,"70,189.00","2,990,753.29"
0.51,ZS,"ZSCALER INC",BZ00V34,153.30,"19,090.00","2,926,497.00"
0.49,HPE,"HEWLETT PACKA",BYVYWS0,16.79,"168,702.00","2,832,506.58"
0.37,CCCS,"CCC INTELLIGENT",BP4CXL8,12.70,"166,692.00","2,116,988.40"
0.36,INFA,"INFORMATICA INC - CLASS A",BMG95P4,20.85,"98,844.00","2,060,897.40"
0.35,STX,"SEAGATE TECHNOLO",BKVD2N4,66.62,"30,702.00","2,045,367.24"
0.35,FRSH,"FRESHWORKS INC-CL A",BPF0BB7,18.82,"108,680.00","2,045,357.60"
0.35,OKTA,"OKTA INC",BDFZSP1,76.98,"26,180.00","2,015,336.40"
0.35,BAH,"BOOZ ALLEN HAMIL",B5367T7,116.71,"17,267.00","2,015,231.57"
0.35,HUBB,"HUBBELL INC",BDFG6S3,299.19,"6,722.00","2,011,155.18"
0.34,"3661 TT","ALCHIP TECHNOLOGIES LTD",B4TPSL0,83.95,"23,690.00","1,988,813.68"
0.34,SMCI,"SUPER MICRO COMPUTER INC",B1VQR35,287.60,"6,785.00","1,951,366.00"
0.33,"6701 JP","NEC CORP",6640400,50.44,"38,318.00","1,932,595.87"
0.33,CYBR,"CYBERARK SOFTWAR",BQT3XY6,158.00,"12,211.00","1,929,338.00"
0.33,WIX,"WIX.COM LTD",BFZCHN7,87.67,"21,896.00","1,919,622.32"
0.33,"2353 TT","ACER INC",6005850,1.16,"1,644,400.00","1,905,192.30"
0.33,ERIC,"ERICSSON (LM) TEL-SP ADR",2031730,4.70,"404,862.00","1,902,851.40"
0.33,IONQ,"IONQ INC",BP484B3,14.69,"128,010.00","1,880,466.90"
0.31,BZ,"KANZHUN LTD - ADR",BM91SH0,15.22,"118,819.00","1,808,425.18"
0.31,"6502 JP","TOSHIBA CORP",6897217,31.00,"58,052.00","1,799,707.71"
0.30,"6526 JP","SOCIONEXT INC",BMTVX75,94.34,"18,585.00","1,753,384.48"
0.30,G,"GENPACT LTD",B23DBK6,35.71,"48,579.00","1,734,756.09"
0.30,SMAR,"SMARTSHEET INC-CLASS A",BFZND98,39.70,"43,676.00","1,733,937.20"
0.30,PCOR,"PROCORE TECHNOLOGIES INC",BLH11J8,66.41,"25,980.00","1,725,331.80"
0.30,"5803 JP","FUJIKURA LTD",6356707,7.66,"224,969.00","1,724,300.60"
0.30,PATH,"UIPATH INC - CLASS A",BMD02L5,16.24,"105,286.00","1,709,844.64"
0.29,TWLO,"TWILIO INC - A",BD6P5Q0,55.47,"29,667.00","1,645,628.49"
0.28,"TIETO FH","TIETOEVRY OYJ",5479702,21.88,"74,351.00","1,626,981.09"
0.28,"XRO AU","XERO LTD",B8P4LP4,72.18,"22,174.00","1,600,541.18"
0.27,"2395 TT","ADVANTECH CO LTD",6202673,10.72,"147,457.00","1,580,524.53"
