"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 11/21/2024",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
3.88,NFLX,"NETFLIX INC",2857817,897.48,"105,186.00","94,402,331.28"
3.82,TSLA,"TESLA INC",B616C79,339.64,"274,064.00","93,083,096.96"
3.79,NOW,"SERVICENOW INC",B80NXX8,"1,047.05","88,248.00","92,400,068.40"
3.73,ORCL,"ORACLE CORP",2661568,192.43,"471,824.00","90,793,092.32"
3.64,CRM,"SALESFORCE INC",2310525,335.78,"263,864.00","88,600,253.92"
3.44,CSCO,"CISCO SYSTEMS INC",2198163,57.56,"1,456,890.00","83,858,588.40"
3.35,IBM,IBM,2005973,222.40,"366,895.00","81,597,448.00"
3.32,NVDA,"NVIDIA CORP",2379504,146.67,"550,959.00","80,809,156.53"
3.20,META,"META PLATFORMS INC",B7TL820,563.09,"138,256.00","77,850,571.04"
3.12,BABA,"ALIBABA GRP-ADR",BP41ZD1,85.58,"887,506.00","75,952,763.48"
3.08,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,52.37,"1,433,043.00","75,044,912.83"
3.03,ACN,"ACCENTURE PLC-CL A",B4BNMY3,361.05,"204,394.00","73,796,453.70"
2.95,AMZN,"AMAZON.COM INC",2000019,198.38,"362,276.00","71,868,312.88"
2.82,AAPL,"APPLE INC",2046251,228.52,"300,071.00","68,572,224.92"
2.78,AVGO,"BROADCOM INC",BDZ78H9,163.94,"412,388.00","67,606,888.72"
2.57,MSFT,"MICROSOFT CORP",2588173,412.87,"151,838.00","62,689,355.06"
2.56,ADBE,"ADOBE INC",2008154,504.44,"123,564.00","62,330,624.16"
2.56,GOOGL,"ALPHABET INC-CL A",BYVY8G0,167.63,"371,625.00","62,295,498.75"
2.27,"SIE GR","SIEMENS AG-REG",5727973,184.99,"299,439.00","55,394,546.87"
2.23,UBER,"UBER TECHNOLOGIES INC",BK6N347,69.64,"781,166.00","54,400,400.24"
2.23,QCOM,"QUALCOMM INC",2714923,155.46,"349,284.00","54,299,690.64"
1.98,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,106.48,"452,093.00","48,138,862.64"
1.88,"3690 HK","MEITUAN-CLASS B",BGJW376,22.19,"2,061,415.00","45,738,890.92"
1.85,"005930 KS","SAMSUNG ELECTRON",6771720,40.36,"1,115,840.00","45,031,216.06"
1.75,MU,"MICRON TECHNOLOGY INC",2588184,102.76,"414,469.00","42,590,834.44"
1.60,INTC,"INTEL CORP",2463247,24.44,"1,591,582.00","38,898,264.08"
1.35,"000660 KS","SK HYNIX INC",6450267,120.78,"272,161.00","32,872,367.21"
1.31,SNPS,"SYNOPSYS INC",2867719,557.94,"57,159.00","31,891,292.46"
1.28,CDNS,"CADENCE DESIGN SYS INC",2302232,306.51,"101,746.00","31,186,166.46"
1.12,TRI,"THOMSON REUTERS CORP",BNBXPB4,161.84,"168,554.00","27,278,779.36"
