"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 03/17/2025",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
4.55,BABA,"ALIBABA GRP-ADR",BP41ZD1,147.57,"931,665.00","137,485,804.05"
4.51,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,67.50,"2,018,843.00","136,281,906.03"
3.41,"005930 KS","SAMSUNG ELECTRON",6771720,39.78,"2,594,139.00","103,206,524.66"
3.14,CSCO,"CISCO SYSTEMS INC",2198163,60.89,"1,557,643.00","94,844,882.27"
3.08,NFLX,"NETFLIX INC",2857817,950.02,"98,123.00","93,218,812.46"
3.07,AAPL,"APPLE INC",2046251,214.00,"433,537.00","92,776,918.00"
3.04,META,"META PLATFORMS INC",B7TL820,604.90,"152,134.00","92,025,856.60"
3.03,IBM,IBM,2005973,252.97,"362,235.00","91,634,587.95"
2.88,ACN,"ACCENTURE PLC-CL A",B4BNMY3,325.71,"267,019.00","86,970,758.49"
2.79,MSFT,"MICROSOFT CORP",2588173,388.70,"216,689.00","84,227,014.30"
2.69,CRM,"SALESFORCE INC",2310525,280.75,"289,899.00","81,389,144.25"
2.66,AMZN,"AMAZON.COM INC",2000019,195.74,"411,697.00","80,585,570.78"
2.66,GOOGL,"ALPHABET INC-CL A",BYVY8G0,164.29,"489,669.00","80,447,720.01"
2.65,"SIE GR","SIEMENS AG-REG",5727973,255.89,"313,649.00","80,259,450.54"
2.65,ORCL,"ORACLE CORP",2661568,154.01,"519,980.00","80,082,119.80"
2.60,NVDA,"NVIDIA CORP",2379504,119.53,"658,181.00","78,672,374.93"
2.59,AVGO,"BROADCOM INC",BDZ78H9,194.50,"403,381.00","78,457,604.50"
2.51,TSM,"TAIWAN SEMIC-ADR",2113382,175.56,"431,809.00","75,806,751.92"
2.47,PLTR,"PALANTIR TECHN-A",BN78DQ4,87.35,"853,795.00","74,578,993.25"
2.39,NOW,"SERVICENOW INC",B80NXX8,842.93,"85,587.00","72,143,849.91"
2.27,QCOM,"QUALCOMM INC",2714923,157.95,"434,999.00","68,708,092.05"
