"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 08/23/2023",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
3.42,GOOGL,"ALPHABET INC-CL A",BYVY8G0,132.37,"131,836.00","17,451,131.32"
3.30,CSCO,"CISCO SYSTEMS INC",2198163,55.98,"300,442.00","16,818,743.16"
3.29,NVDA,"NVIDIA CORP",2379504,471.16,"35,633.00","16,788,844.28"
3.23,AMZN,"AMAZON.COM INC",2000019,135.52,"121,637.00","16,484,246.24"
3.20,IBM,IBM,2005973,143.41,"113,848.00","16,326,941.68"
3.17,ADBE,"ADOBE INC",2008154,530.71,"30,472.00","16,171,795.12"
3.11,ORCL,"ORACLE CORP",2661568,117.84,"134,413.00","15,839,227.92"
3.10,ACN,"ACCENTURE PLC-CL A",B4BNMY3,315.34,"50,192.00","15,827,545.28"
3.10,NFLX,"NETFLIX INC",2857817,427.55,"36,978.00","15,809,943.90"
3.10,META,"META PLATFORMS INC",B7TL820,294.24,"53,716.00","15,805,395.84"
3.10,INTC,"INTEL CORP",2463247,33.98,"464,947.00","15,798,899.06"
3.03,NOW,"SERVICENOW INC",B80NXX8,568.00,"27,207.00","15,453,576.00"
3.02,BABA,"ALIBABA GRP-ADR",BP41ZD1,89.84,"171,555.00","15,412,501.20"
2.95,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,40.55,"371,043.00","15,046,503.86"
2.95,MSFT,"MICROSOFT CORP",2588173,327.00,"46,003.00","15,042,981.00"
2.93,AAPL,"APPLE INC",2046251,181.12,"82,429.00","14,929,540.48"
2.85,CRM,"SALESFORCE INC",2310525,209.13,"69,392.00","14,511,948.96"
2.84,"005930 KS","SAMSUNG ELECTRON",6771720,50.08,"288,742.00","14,461,345.92"
2.82,TSLA,"TESLA INC",B616C79,236.86,"60,814.00","14,404,404.04"
2.76,QCOM,"QUALCOMM INC",2714923,111.17,"126,819.00","14,098,468.23"
2.73,"SIE GR","SIEMENS AG-REG",5727973,148.60,"93,866.00","13,948,156.10"
2.04,"3690 HK","MEITUAN-CLASS B",BGJW376,16.62,"627,315.00","10,423,518.13"
2.01,UBER,"UBER TECHNOLOGIES INC",BK6N347,45.14,"227,618.00","10,274,676.52"
1.50,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,56.73,"134,795.00","7,646,920.35"
1.49,SNPS,"SYNOPSYS INC",2867719,448.24,"16,995.00","7,617,838.80"
1.42,CDNS,"CADENCE DESIGN SYS INC",2302232,233.58,"30,925.00","7,223,461.50"
1.40,"000660 KS","SK HYNIX INC",6450267,86.58,"82,359.00","7,130,915.47"
1.28,TRI,"THOMSON REUTERS CORP",BNBXPB4,127.59,"51,328.00","6,548,939.52"
1.15,NXPI,"NXP SEMICONDUCTORS NV",B505PN7,201.10,"29,185.00","5,869,103.50"
1.05,WDAY,"WORKDAY INC-CLASS A",B8K6ZD1,230.22,"23,201.00","5,341,334.22"
1.03,"IFX GR","INFINEON TECHNOLOGIES AG",5889505,35.65,"147,252.00","5,249,873.36"
0.95,"STMMI IM","STMICROELECTRONICS NV",5962343,47.29,"102,959.00","4,868,988.24"
0.82,BIDU,"BAIDU INC - SPON ADR",B0FXT17,132.51,"31,477.00","4,171,017.27"
0.76,TTD,"TRADE DESK INC-A",BD8FDD1,77.67,"49,811.00","3,868,820.37"
0.75,ROK,"ROCKWELL AUTOMATION INC",2754060,297.54,"12,895.00","3,836,778.30"
0.70,"EXPN LN","EXPERIAN PLC",B19NLV4,34.46,"103,237.00","3,557,503.60"
0.69,GEHC,"GE HEALTHCARE TECHNOLOGY",BL6JPG8,68.99,"51,065.00","3,522,974.35"
0.68,"WKL NA","WOLTERS KLUWER",5671519,118.23,"29,326.00","3,467,107.03"
0.64,"6954 JP","FANUC CORP",6356934,28.37,"114,097.00","3,237,392.51"
0.62,DDOG,"DATADOG INC - CLASS A",BKT9Y49,95.44,"33,034.00","3,152,764.96"
0.58,"6702 JP","FUJITSU LIMITED",6356945,124.11,"23,729.00","2,945,120.63"
0.52,EBAY,"EBAY INC",2293819,43.90,"60,839.00","2,670,832.10"
0.48,HPE,"HEWLETT PACKA",BYVYWS0,17.02,"143,896.00","2,449,109.92"
0.46,ZS,"ZSCALER INC",BZ00V34,145.47,"16,264.00","2,365,924.08"
0.38,FRSH,"FRESHWORKS INC-CL A",BPF0BB7,20.79,"92,666.00","1,926,526.14"
0.37,"6526 JP","SOCIONEXT INC",BMTVX75,120.90,"15,759.00","1,905,298.97"
0.36,SPLK,"SPLUNK INC",B424494,99.93,"18,396.00","1,838,312.28"
0.36,HUBB,"HUBBELL INC",BDFG6S3,317.59,"5,780.00","1,835,670.20"
0.35,IONQ,"IONQ INC",BP484B3,16.10,"109,170.00","1,757,637.00"
0.34,STX,"SEAGATE TECHNOLO",BKVD2N4,66.16,"26,306.00","1,740,404.96"
0.34,WIX,"WIX.COM LTD",BFZCHN7,91.57,"18,756.00","1,717,486.92"
0.34,ERIC,"ERICSSON (LM) TEL-SP ADR",2031730,4.96,"345,830.00","1,715,316.80"
0.33,INFA,"INFORMATICA INC - CLASS A",BMG95P4,20.12,"84,400.00","1,698,128.00"
0.33,"6701 JP","NEC CORP",6640400,51.61,"32,666.00","1,685,826.94"
0.33,BAH,"BOOZ ALLEN HAMIL",B5367T7,113.70,"14,755.00","1,677,643.50"
0.32,OKTA,"OKTA INC",BDFZSP1,73.51,"22,412.00","1,647,506.12"
0.32,"2353 TT","ACER INC",6005850,1.18,"1,393,200.00","1,645,297.04"
0.32,SMCI,"SUPER MICRO COMPUTER INC",B1VQR35,277.61,"5,843.00","1,622,075.23"
0.32,CYBR,"CYBERARK SOFTWAR",BQT3XY6,156.74,"10,327.00","1,618,653.98"
0.31,"6502 JP","TOSHIBA CORP",6897217,31.78,"49,574.00","1,575,463.06"
0.31,TWLO,"TWILIO INC - A",BD6P5Q0,61.53,"25,271.00","1,554,924.63"
0.30,"5803 JP","FUJIKURA LTD",6356707,7.98,"191,999.00","1,532,065.67"
0.30,BZ,"KANZHUN LTD - ADR",BM91SH0,15.08,"101,549.00","1,531,358.92"
0.30,CCCS,"CCC INTELLIGENT",BP4CXL8,10.75,"141,886.00","1,525,274.50"
0.30,G,"GENPACT LTD",B23DBK6,36.84,"41,357.00","1,523,591.88"
0.30,ZBRA,"ZEBRA TECH CORP",2989356,270.09,"5,601.00","1,512,774.09"
0.30,"TIETO FH","TIETOEVRY OYJ",5479702,23.86,"63,361.00","1,511,933.27"
0.30,SMAR,"SMARTSHEET INC-CLASS A",BFZND98,40.42,"37,396.00","1,511,546.32"
0.30,STNE,"STONECO LTD-A",BGKG6M3,12.27,"122,932.00","1,508,375.64"
0.29,"3661 TT","ALCHIP TECHNOLOGIES LTD",B4TPSL0,74.87,"19,690.00","1,474,120.95"
0.29,"XRO AU","XERO LTD",B8P4LP4,76.63,"19,034.00","1,458,618.53"
0.28,"AMP IM","AMPLIFON SPA",B14NJ71,32.55,"44,337.00","1,443,179.06"
0.28,"TEMN SW","TEMENOS AG - REG",7147892,78.29,"18,337.00","1,435,595.45"
0.28,AMBA,"AMBARELLA INC",B7KH3G6,71.74,"19,898.00","1,427,482.52"
0.28,"2395 TT","ADVANTECH CO LTD",6202673,10.89,"131,057.00","1,426,607.59"
0.28,PCOR,"PROCORE TECHNOLOGIES INC",BLH11J8,63.78,"22,212.00","1,416,681.36"
0.28,SNAP,"SNAP INC - A",BD8DJ71,9.24,"152,595.00","1,409,977.80"
0.28,PEGA,"PEGASYSTEMS INC",2675860,48.56,"28,878.00","1,402,315.68"
0.27,VRNT,"VERINT SYSTEMS INC",2849193,33.45,"41,783.00","1,397,641.35"
0.27,PATH,"UIPATH INC - CLASS A",BMD02L5,15.40,"89,900.00","1,384,460.00"
0.27,VSAT,"VIASAT INC",2946243,27.44,"50,141.00","1,375,869.04"
0.26,ENV,"ENVESTNET INC",B474ZK7,52.43,"25,582.00","1,341,264.26"
0.26,CGNX,"COGNEX CORP",2208288,47.73,"28,020.00","1,337,394.60"
0.26,"3665 TT","BIZLINK HOLDING INC",B5SG8Y4,8.40,"158,968.00","1,334,547.40"
0.25,TDC,"TERADATA CORP",B247H10,44.67,"28,606.00","1,277,830.02"
0.23,DXC,"DXC TECHNOLOGY CO",BYXD7B3,20.90,"56,322.00","1,177,129.80"
0.21,"3443 TT","GLOBAL UNICHIP CORP",B056381,45.89,"23,200.00","1,064,670.23"
0.03,,CASH,,1.00,"167,994.03","167,994.03"
0.03,,"OTHER PAYABLE & RECEIVABLES",,1.00,"142,409.76","142,409.76"
0.01,,"TAIWAN DOLLAR",,0.03,"1,945,091.24","60,929.76"
