"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 04/28/2025",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
0.45,"6701 JP","NEC CORP",6640400,22.72,"572,435.00","13,003,056.07"
0.43,DDOG,"DATADOG INC - CLASS A",BKT9Y49,101.74,"120,832.00","12,293,447.68"
0.42,GEHC,"GE HEALTHCARE TECHNOLOGY",BL6JPG8,68.07,"176,016.00","11,981,409.12"
0.39,OKTA,"OKTA INC",BDFZSP1,104.79,"108,000.00","11,317,320.00"
0.37,SMCI,"SUPER MICRO COMPUTER INC",BRC3N73,37.27,"284,392.00","10,599,289.84"
0.36,BIDU,"BAIDU INC - SPON ADR",B0FXT17,90.37,"115,274.00","10,417,311.38"
0.35,G,"GENPACT LTD",B23DBK6,48.26,"206,159.00","9,949,233.34"
0.35,"6954 JP","FANUC CORP",6356934,25.94,"382,171.00","9,914,428.80"
0.34,ERIC,"ERICSSON (LM) TEL-SP ADR",2031730,8.24,"1,184,990.00","9,764,317.60"
0.33,"TIETO FH","TIETOEVRY OYJ",5479702,18.27,"515,160.00","9,414,400.84"
0.33,TTD,"TRADE DESK INC-A",BD8FDD1,54.40,"173,017.00","9,412,124.80"
0.33,"4755 JP","RAKUTEN GROUP INC",6229597,5.77,"1,621,282.00","9,360,774.17"
0.32,CYBR,"CYBERARK SOFTWAR",BQT3XY6,347.10,"26,682.00","9,261,322.20"
0.32,NICE,"NICE LTD - SPON ADR",2639736,156.17,"59,242.00","9,251,823.14"
0.30,"2395 TT","ADVANTECH CO LTD",6202673,10.49,"827,457.00","8,683,135.73"
0.30,"2353 TT","ACER INC",6005850,1.02,"8,382,800.00","8,538,741.67"
0.29,HPE,"HEWLETT PACKA",BYVYWS0,16.49,"505,296.00","8,332,331.04"
0.28,"6588 JP","TOSHIBA TEC CORP",6894887,18.57,"436,420.00","8,104,877.39"
0.28,TWLO,"TWILIO INC - A",BD6P5Q0,95.68,"84,026.00","8,039,607.68"
0.28,PATH,"UIPATH INC - CLASS A",BMD02L5,11.60,"689,489.00","7,998,072.40"
0.28,"TEMN SW","TEMENOS AG - REG",7147892,71.23,"111,965.00","7,975,700.53"
0.28,PEGA,"PEGASYSTEMS INC",2675860,91.11,"87,238.00","7,948,254.18"
0.28,SNAP,"SNAP INC - A",BD8DJ71,8.83,"898,748.00","7,935,944.84"
0.26,"3443 TT","GLOBAL UNICHIP CORP",B056381,31.70,"238,865.00","7,571,231.40"
0.26,CCCS,"CCC INTELLIGENT",BP4CXL8,8.99,"832,657.00","7,485,586.43"
0.26,"5803 JP","FUJIKURA LTD",6356707,36.46,"203,608.00","7,424,269.87"
0.25,INFA,"INFORMATICA INC - CLASS A",BMG95P4,18.92,"384,787.00","7,280,170.04"
0.25,STX,"SEAGATE TECHNOLO",BKVD2N4,82.16,"87,444.00","7,184,399.04"
0.25,DXC,"DXC TECHNOLOGY CO",BYXD7B3,15.65,"449,251.00","7,030,778.15"
0.24,VRNT,"VERINT SYSTEMS INC",2849193,18.22,"372,151.00","6,780,591.22"
0.23,"AMP IM","AMPLIFON SPA",B14NJ71,19.13,"350,250.00","6,699,630.75"
0.23,WIX,"WIX.COM LTD",BFZCHN7,164.78,"40,082.00","6,604,711.96"
0.22,TDC,"TERADATA CORP",B247H10,21.58,"295,398.00","6,374,688.84"
0.22,AI,"C3.AI INC-A",BMGNBJ2,22.58,"279,112.00","6,302,348.96"
0.21,QUBT,"QUANTUM COMPUTING INC",BFYDQ34,7.13,"854,061.00","6,089,454.93"
0.20,"6526 JP","SOCIONEXT INC",BMTVX75,10.40,"547,871.00","5,697,122.05"
0.20,SOUN,"SOUNDHOUND AI INC-A",BLDBS68,9.74,"579,137.00","5,640,794.38"
0.19,ZBRA,"ZEBRA TECH CORP",2989356,243.49,"22,611.00","5,505,552.39"
0.19,AMBA,"AMBARELLA INC",B7KH3G6,47.29,"115,235.00","5,449,463.15"
0.17,HUT,"HUT 8 CORP",BQQ8816,13.11,"373,263.00","4,893,477.93"
0.06,,CASH,,1.00,"1,720,278.07","1,720,278.07"
0.01,,"OTHER PAYABLE & RECEIVABLES",,1.00,"352,724.82","352,724.82"
0.01,,"KOREAN WON",,0.00,"291,493,369.76","202,124.17"
0.00,,"TAIWAN DOLLAR",,0.03,"480,118.00","14,774.91"
0.00,,"SWISS FRANC",,1.21,132.60,160.64
0.00,,"CANADIAN DOLLAR",,0.72,-277.95,-200.91
0.00,,EURO,,1.14,-545.69,-620.94
"The information contained herein may not be reproduced, redistributed or used to create any derivative works.",,,,,,
