"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 06/20/2025",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
3.93,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,64.40,"2,101,043.00","135,299,048.58"
3.69,NFLX,"NETFLIX INC",2857817,"1,231.41","103,048.00","126,894,337.68"
3.57,PLTR,"PALANTIR TECHN-A",BN78DQ4,137.30,"895,892.00","123,005,971.60"
3.44,"005930 KS","SAMSUNG ELECTRON",6771720,43.55,"2,721,479.00","118,520,036.96"
3.25,ORCL,"ORACLE CORP",2661568,205.17,"545,467.00","111,913,464.39"
3.21,BABA,"ALIBABA GRP-ADR",BP41ZD1,113.01,"977,354.00","110,450,775.54"
3.16,META,"META PLATFORMS INC",B7TL820,682.35,"159,658.00","108,942,636.30"
3.15,MSFT,"MICROSOFT CORP",2588173,477.40,"227,441.00","108,580,333.40"
3.15,CSCO,"CISCO SYSTEMS INC",2198163,66.32,"1,634,120.00","108,374,838.40"
3.10,IBM,IBM,2005973,280.97,"379,973.00","106,761,013.81"
3.07,AVGO,"BROADCOM INC",BDZ78H9,249.99,"423,210.00","105,798,267.90"
2.89,NVDA,"NVIDIA CORP",2379504,143.85,"690,618.00","99,345,399.30"
2.76,TSM,"TAIWAN SEMIC-ADR",2113382,209.51,"452,920.00","94,891,269.20"
2.65,AAPL,"APPLE INC",2046251,201.00,"454,756.00","91,405,956.00"
2.63,AMZN,"AMAZON.COM INC",2000019,209.69,"431,923.00","90,569,933.87"
2.53,NOW,"SERVICENOW INC",B80NXX8,971.41,"89,657.00","87,093,706.37"
2.49,GOOGL,"ALPHABET INC-CL A",BYVY8G0,166.64,"513,680.00","85,599,635.20"
2.48,AMD,"ADVANCED MICRO DEVICES",2007849,128.24,"666,537.00","85,476,704.88"
2.32,ACN,"ACCENTURE PLC-CL A",B4BNMY3,285.37,"280,057.00","79,919,866.09"
2.30,TSLA,"TESLA INC",B616C79,322.16,"246,337.00","79,359,927.92"
2.30,CRM,"SALESFORCE INC",2310525,260.63,"304,034.00","79,240,381.42"
2.30,"SIE GR","SIEMENS AG-REG",5727973,241.01,"328,449.00","79,159,374.62"
2.10,UBER,"UBER TECHNOLOGIES INC",BK6N347,83.78,"864,969.00","72,467,102.82"
2.01,QCOM,"QUALCOMM INC",2714923,151.32,"456,428.00","69,066,684.96"
1.96,ADBE,"ADOBE INC",2008154,376.92,"178,884.00","67,424,957.28"
1.64,MU,"MICRON TECHNOLOGY INC",2588184,123.60,"457,659.00","56,566,652.40"
1.63,"000660 KS","SK HYNIX INC",6450267,188.11,"299,123.00","56,266,869.90"
1.54,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,106.40,"498,245.00","53,013,268.00"
1.16,APP,"APPLOVIN CORP-CLASS A",BMV3LG4,324.70,"122,573.00","39,799,453.10"
1.09,"3690 HK","MEITUAN-CLASS B",BGJW376,16.38,"2,280,515.00","37,360,488.29"
1.08,INTC,"INTEL CORP",2463247,21.08,"1,765,750.00","37,222,010.00"
1.04,TRI,"THOMSON REUTERS CORP",BNBXPB4,193.85,"184,712.00","35,806,421.20"
0.97,CDNS,"CADENCE DESIGN SYS INC",2302232,295.40,"112,748.00","33,305,759.20"
0.91,FTNT,"FORTINET INC",B5B2106,99.85,"313,888.00","31,341,716.80"
0.87,SNPS,"SYNOPSYS INC",2867719,470.53,"63,660.00","29,953,939.80"
0.83,SNOW,"SNOWFLAKE INC-CLASS A",BN134B7,211.99,"135,456.00","28,715,317.44"
0.76,MRVL,"MARVELL TECHNOLOGY INC",BNKJSM5,73.51,"354,583.00","26,065,396.33"
0.63,NXPI,"NXP SEMICONDUCTORS NV",B505PN7,209.00,"104,425.00","21,824,825.00"
0.61,"IFX GR","INFINEON TECHNOLOGIES AG",5889505,39.40,"534,667.00","21,068,255.06"
0.61,WDAY,"WORKDAY INC-CLASS A",B8K6ZD1,238.19,"87,990.00","20,958,338.10"
0.57,"6702 JP","FUJITSU LIMITED",6356945,23.37,"845,677.00","19,763,277.04"
0.56,ZS,"ZSCALER INC",BZ00V34,302.94,"63,094.00","19,113,696.36"
0.55,"EXPN LN","EXPERIAN PLC",B19NLV4,50.74,"375,414.00","19,046,951.57"
0.50,STNE,"STONECO LTD-A",BGKG6M3,14.52,"1,180,320.00","17,138,246.40"
0.50,QUBT,"QUANTUM COMPUTING INC",BFYDQ34,18.88,"907,521.00","17,133,996.48"
0.50,"6701 JP","NEC CORP",6640400,28.06,"608,885.00","17,083,748.69"
0.48,DDOG,"DATADOG INC - CLASS A",BKT9Y49,127.50,"128,608.00","16,397,520.00"
0.46,"WKL NA","WOLTERS KLUWER",5671519,163.11,"97,790.00","15,950,569.99"
0.40,SMCI,"SUPER MICRO COMPUTER INC",BRC3N73,45.32,"302,374.00","13,703,589.68"
0.39,GEHC,"GE HEALTHCARE TECHNOLOGY",BL6JPG8,71.28,"187,194.00","13,343,188.32"
0.36,TTD,"TRADE DESK INC-A",BD8FDD1,68.23,"183,709.00","12,534,465.07"
0.35,STX,"SEAGATE TECHNOLO",BKVD2N4,130.96,"92,790.00","12,151,778.40"
0.33,OKTA,"OKTA INC",BDFZSP1,99.42,"114,804.00","11,413,813.68"
0.31,CYBR,"CYBERARK SOFTWAR",BQT3XY6,383.05,"28,140.00","10,779,027.00"
0.31,"6526 JP","SOCIONEXT INC",BMTVX75,18.39,"582,377.00","10,708,408.94"
0.30,ERIC,"ERICSSON (LM) TEL-SP ADR",2031730,8.30,"1,259,348.00","10,452,588.40"
0.30,TWLO,"TWILIO INC - A",BD6P5Q0,116.50,"89,372.00","10,411,838.00"
0.30,"6954 JP","FANUC CORP",6356934,25.45,"405,985.00","10,330,824.83"
0.30,NICE,"NICE LTD - SPON ADR",2639736,162.61,"63,130.00","10,265,569.30"
0.30,BIDU,"BAIDU INC - SPON ADR",B0FXT17,83.62,"122,564.00","10,248,801.68"
0.30,"TIETO FH","TIETOEVRY OYJ",5479702,18.71,"547,236.00","10,239,840.86"
0.30,"5803 JP","FUJIKURA LTD",6356707,47.01,"216,244.00","10,166,424.56"
0.29,INFA,"INFORMATICA INC - CLASS A",BMG95P4,24.14,"409,087.00","9,875,360.18"
0.28,"2395 TT","ADVANTECH CO LTD",6202673,11.16,"876,057.00","9,777,653.70"
0.28,HPE,"HEWLETT PACKA",BYVYWS0,17.96,"536,886.00","9,642,472.56"
0.28,"2353 TT","ACER INC",6005850,1.07,"8,917,400.00","9,544,917.94"
0.28,"4755 JP","RAKUTEN GROUP INC",6229597,5.53,"1,722,856.00","9,526,095.47"
0.27,PEGA,"PEGASYSTEMS INC",2675860,49.61,"185,168.00","9,185,258.64"
