"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 03/22/2024",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
4.42,NVDA,"NVIDIA CORP",2379504,942.89,"76,380.00","72,017,938.20"
3.71,META,"META PLATFORMS INC",B7TL820,509.58,"118,731.00","60,502,942.98"
3.58,NFLX,"NETFLIX INC",2857817,628.01,"92,834.00","58,300,680.34"
3.21,AMZN,"AMAZON.COM INC",2000019,178.87,"293,008.00","52,410,340.96"
3.20,ORCL,"ORACLE CORP",2661568,127.79,"408,779.00","52,237,868.41"
3.12,CRM,"SALESFORCE INC",2310525,307.77,"165,110.00","50,815,904.70"
3.11,QCOM,"QUALCOMM INC",2714923,170.10,"297,814.00","50,658,161.40"
3.10,AVGO,"BROADCOM INC",BDZ78H9,"1,353.47","37,313.00","50,502,026.11"
3.08,IBM,IBM,2005973,190.84,"262,861.00","50,164,393.24"
3.01,MSFT,"MICROSOFT CORP",2588173,428.74,"114,620.00","49,142,178.80"
2.98,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,36.92,"1,317,243.00","48,633,348.47"
2.93,"005930 KS","SAMSUNG ELECTRON",6771720,58.95,"810,530.00","47,783,327.98"
2.88,NOW,"SERVICENOW INC",B80NXX8,774.15,"60,729.00","47,013,355.35"
2.87,GOOGL,"ALPHABET INC-CL A",BYVY8G0,150.77,"310,929.00","46,878,765.33"
2.73,BABA,"ALIBABA GRP-ADR",BP41ZD1,72.13,"617,626.00","44,549,363.38"
2.70,CSCO,"CISCO SYSTEMS INC",2198163,49.78,"883,145.00","43,962,958.10"
2.70,UBER,"UBER TECHNOLOGIES INC",BK6N347,80.23,"547,801.00","43,950,074.23"
2.56,ACN,"ACCENTURE PLC-CL A",B4BNMY3,337.50,"123,635.00","41,726,812.50"
2.49,"SIE GR","SIEMENS AG-REG",5727973,189.71,"213,823.00","40,564,759.67"
2.47,AAPL,"APPLE INC",2046251,172.28,"234,227.00","40,352,627.56"
2.44,INTC,"INTEL CORP",2463247,42.57,"934,973.00","39,801,800.61"
2.34,ADBE,"ADOBE INC",2008154,499.52,"76,547.00","38,236,757.44"
2.29,TSLA,"TESLA INC",B616C79,170.83,"218,613.00","37,345,658.79"
1.98,MU,"MICRON TECHNOLOGY INC",2588184,110.21,"292,938.00","32,284,696.98"
1.55,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,78.72,"320,800.00","25,253,376.00"
1.50,"000660 KS","SK HYNIX INC",6450267,126.87,"192,386.00","24,408,520.04"
1.48,SNPS,"SYNOPSYS INC",2867719,594.20,"40,510.00","24,071,042.00"
1.43,CDNS,"CADENCE DESIGN SYS INC",2302232,322.74,"72,141.00","23,282,786.34"
1.16,TRI,"THOMSON REUTERS CORP",BNBXPB4,156.36,"120,620.00","18,860,143.20"
1.04,"3690 HK","MEITUAN-CLASS B",BGJW376,11.28,"1,498,015.00","16,900,593.66"
1.03,NXPI,"NXP SEMICONDUCTORS NV",B505PN7,244.33,"68,505.00","16,737,826.65"
0.95,WDAY,"WORKDAY INC-CLASS A",B8K6ZD1,277.50,"55,678.00","15,450,645.00"
0.88,SMCI,"SUPER MICRO COMPUTER INC",B1VQR35,972.74,"14,757.00","14,354,724.18"
0.85,FTNT,"FORTINET INC",B5B2106,68.30,"203,182.00","13,877,330.60"
0.72,"IFX GR","INFINEON TECHNOLOGIES AG",5889505,33.76,"347,104.00","11,718,927.23"
0.66,GEHC,"GE HEALTHCARE TECHNOLOGY",BL6JPG8,89.73,"120,417.00","10,805,017.41"
0.66,"EXPN LN","EXPERIAN PLC",B19NLV4,43.93,"244,559.00","10,744,088.44"
0.65,"WKL NA","WOLTERS KLUWER",5671519,158.62,"66,420.00","10,535,274.08"
0.62,TTD,"TRADE DESK INC-A",BD8FDD1,85.06,"119,026.00","10,124,351.56"
0.61,DDOG,"DATADOG INC - CLASS A",BKT9Y49,123.02,"80,646.00","9,921,070.92"
0.58,"6702 JP","FUJITSU LIMITED",6356945,172.05,"55,253.00","9,506,049.49"
0.53,ROK,"ROCKWELL AUTOMATION INC",2754060,286.38,"30,370.00","8,697,360.60"
0.49,"5803 JP","FUJIKURA LTD",6356707,14.19,"567,377.00","8,052,101.32"
0.48,BIDU,"BAIDU INC - SPON ADR",B0FXT17,102.18,"75,800.00","7,745,244.00"
0.48,"6954 JP","FANUC CORP",6356934,28.98,"267,153.00","7,743,386.15"
0.47,ZS,"ZSCALER INC",BZ00V34,194.95,"39,034.00","7,609,678.30"
0.44,EBAY,"EBAY INC",2293819,51.42,"138,465.00","7,119,870.30"
0.43,CLS,"CELESTICA INC",2262659,47.03,"148,493.00","6,983,625.79"
0.38,PEGA,"PEGASYSTEMS INC",2675860,65.26,"95,066.00","6,204,007.16"
0.37,HPE,"HEWLETT PACKA",BYVYWS0,17.37,"344,268.00","5,979,935.16"
0.37,HUBB,"HUBBELL INC",BDFG6S3,417.92,"14,237.00","5,949,927.04"
0.36,"4755 JP","RAKUTEN GROUP INC",6229597,5.72,"1,026,762.00","5,877,484.04"
0.34,"6526 JP","SOCIONEXT INC",BMTVX75,26.65,"210,349.00","5,606,341.82"
0.34,OKTA,"OKTA INC",BDFZSP1,106.13,"52,661.00","5,588,911.93"
