"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 12/20/2023",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
3.78,INTC,"INTEL CORP",2463247,45.76,"720,416.00","32,966,236.16"
3.35,NOW,"SERVICENOW INC",B80NXX8,693.80,"42,112.00","29,217,305.60"
3.34,META,"META PLATFORMS INC",B7TL820,349.28,"83,286.00","29,090,134.08"
3.29,AMZN,"AMAZON.COM INC",2000019,152.12,"188,525.00","28,678,423.00"
3.24,GOOGL,"ALPHABET INC-CL A",BYVY8G0,138.34,"204,207.00","28,249,996.38"
3.23,IBM,IBM,2005973,160.05,"176,158.00","28,194,087.90"
3.22,ADBE,"ADOBE INC",2008154,596.06,"47,115.00","28,083,366.90"
3.22,NFLX,"NETFLIX INC",2857817,489.27,"57,329.00","28,049,359.83"
3.21,CRM,"SALESFORCE INC",2310525,260.25,"107,383.00","27,946,425.75"
3.17,QCOM,"QUALCOMM INC",2714923,140.44,"196,509.00","27,597,723.96"
3.10,"SIE GR","SIEMENS AG-REG",5727973,185.61,"145,467.00","26,999,405.66"
3.05,NVDA,"NVIDIA CORP",2379504,481.11,"55,309.00","26,609,712.99"
3.03,ACN,"ACCENTURE PLC-CL A",B4BNMY3,339.50,"77,851.00","26,430,414.50"
3.03,MSFT,"MICROSOFT CORP",2588173,370.62,"71,293.00","26,422,611.66"
2.96,"005930 KS","SAMSUNG ELECTRON",6771720,57.58,"447,445.00","25,766,108.01"
2.85,AAPL,"APPLE INC",2046251,194.83,"127,690.00","24,877,842.70"
2.67,TSLA,"TESLA INC",B616C79,247.14,"94,255.00","23,294,180.70"
2.66,CSCO,"CISCO SYSTEMS INC",2198163,49.80,"465,681.00","23,190,913.80"
2.66,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,40.24,"575,343.00","23,153,288.20"
2.49,ORCL,"ORACLE CORP",2661568,104.15,"208,316.00","21,696,111.40"
2.45,UBER,"UBER TECHNOLOGIES INC",BK6N347,60.68,"352,238.00","21,373,801.84"
2.24,BABA,"ALIBABA GRP-ADR",BP41ZD1,73.35,"265,902.00","19,503,911.70"
1.81,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,75.42,"209,084.00","15,769,115.28"
1.68,SNPS,"SYNOPSYS INC",2867719,551.72,"26,521.00","14,632,166.12"
1.57,"000660 KS","SK HYNIX INC",6450267,108.16,"126,589.00","13,692,408.87"
1.47,CDNS,"CADENCE DESIGN SYS INC",2302232,270.79,"47,398.00","12,834,904.42"
1.28,TRI,"THOMSON REUTERS CORP",BNBXPB4,141.22,"79,050.00","11,163,441.00"
1.16,NXPI,"NXP SEMICONDUCTORS NV",B505PN7,222.90,"45,265.00","10,089,568.50"
1.14,"3690 HK","MEITUAN-CLASS B",BGJW376,10.09,"982,415.00","9,915,186.00"
1.11,WDAY,"WORKDAY INC-CLASS A",B8K6ZD1,270.15,"35,817.00","9,675,962.55"
1.08,"IFX GR","INFINEON TECHNOLOGIES AG",5889505,41.44,"227,652.00","9,434,184.27"
0.92,"STMMI IM","STMICROELECTRONICS NV",5962343,50.32,"159,239.00","8,012,712.03"
0.74,"EXPN LN","EXPERIAN PLC",B19NLV4,40.68,"159,517.00","6,488,422.98"
0.73,"WKL NA","WOLTERS KLUWER",5671519,142.44,"44,732.00","6,371,422.49"
0.71,DDOG,"DATADOG INC - CLASS A",BKT9Y49,120.62,"51,644.00","6,229,299.28"
0.69,ROK,"ROCKWELL AUTOMATION INC",2754060,303.56,"19,930.00","6,049,950.80"
0.69,GEHC,"GE HEALTHCARE TECHNOLOGY",BL6JPG8,75.44,"79,205.00","5,975,225.20"
0.67,TTD,"TRADE DESK INC-A",BD8FDD1,75.47,"77,537.00","5,851,717.39"
0.64,ZS,"ZSCALER INC",BZ00V34,218.73,"25,309.00","5,535,837.57"
0.63,BIDU,"BAIDU INC - SPON ADR",B0FXT17,111.23,"49,436.00","5,498,766.28"
0.59,"6702 JP","FUJITSU LIMITED",6356945,143.92,"35,894.00","5,165,718.50"
0.59,"6954 JP","FANUC CORP",6356934,29.14,"175,402.00","5,110,881.90"
0.58,,"OTHER PAYABLE & RECEIVABLES",,1.00,"5,019,511.17","5,019,511.17"
0.50,SPLK,"SPLUNK INC",B424494,151.92,"28,866.00","4,385,322.72"
0.46,EBAY,"EBAY INC",2293819,42.98,"92,992.00","3,996,796.16"
0.45,SNAP,"SNAP INC - A",BD8DJ71,16.60,"235,015.00","3,901,249.00"
0.43,HPE,"HEWLETT PACKA",BYVYWS0,16.74,"223,291.00","3,737,891.34"
0.43,"3661 TT","ALCHIP TECHNOLOGIES LTD",B4TPSL0,107.48,"34,690.00","3,728,558.65"
0.42,INFA,"INFORMATICA INC - CLASS A",BMG95P4,28.28,"130,630.00","3,694,216.40"
