"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 10/09/2024",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
4.02,BABA,"ALIBABA GRP-ADR",BP41ZD1,107.89,"844,106.00","91,070,596.34"
3.60,IBM,IBM,2005973,234.30,"348,915.00","81,750,784.50"
3.52,ORCL,"ORACLE CORP",2661568,177.89,"448,884.00","79,851,974.76"
3.47,NOW,"SERVICENOW INC",B80NXX8,938.65,"83,908.00","78,760,244.20"
3.42,META,"META PLATFORMS INC",B7TL820,590.51,"131,436.00","77,614,272.36"
3.38,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,55.85,"1,371,043.00","76,575,171.64"
3.27,CSCO,"CISCO SYSTEMS INC",2198163,53.56,"1,385,590.00","74,212,200.40"
3.22,AVGO,"BROADCOM INC",BDZ78H9,185.95,"392,238.00","72,936,656.10"
3.20,NFLX,"NETFLIX INC",2857817,727.43,"99,916.00","72,681,895.88"
3.18,CRM,"SALESFORCE INC",2310525,287.92,"250,844.00","72,223,004.48"
3.12,ACN,"ACCENTURE PLC-CL A",B4BNMY3,363.60,"194,474.00","70,710,746.40"
3.06,NVDA,"NVIDIA CORP",2379504,132.65,"523,989.00","69,507,140.85"
2.89,AAPL,"APPLE INC",2046251,229.54,"285,501.00","65,533,899.54"
2.81,AMZN,"AMAZON.COM INC",2000019,185.17,"344,606.00","63,810,693.02"
2.77,TSLA,"TESLA INC",B616C79,241.05,"260,734.00","62,849,930.70"
2.66,MSFT,"MICROSOFT CORP",2588173,417.46,"144,398.00","60,280,389.08"
2.56,ADBE,"ADOBE INC",2008154,494.08,"117,674.00","58,140,369.92"
2.55,UBER,"UBER TECHNOLOGIES INC",BK6N347,77.87,"743,036.00","57,860,213.32"
2.54,"SIE GR","SIEMENS AG-REG",5727973,201.95,"284,869.00","57,528,312.30"
2.52,GOOGL,"ALPHABET INC-CL A",BYVY8G0,161.86,"353,335.00","57,190,803.10"
2.49,QCOM,"QUALCOMM INC",2714923,170.22,"332,234.00","56,552,871.48"
2.09,"005930 KS","SAMSUNG ELECTRON",6771720,44.68,"1,061,280.00","47,417,889.75"
2.06,"3690 HK","MEITUAN-CLASS B",BGJW376,23.72,"1,968,415.00","46,690,085.22"
1.77,MU,"MICRON TECHNOLOGY INC",2588184,101.70,"394,319.00","40,102,242.30"
1.58,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,83.41,"430,083.00","35,873,223.03"
1.57,INTC,"INTEL CORP",2463247,23.46,"1,513,772.00","35,513,091.12"
1.51,"000660 KS","SK HYNIX INC",6450267,131.89,"258,831.00","34,137,461.47"
1.27,SNPS,"SYNOPSYS INC",2867719,529.00,"54,369.00","28,761,201.00"
1.19,CDNS,"CADENCE DESIGN SYS INC",2302232,279.56,"96,786.00","27,057,494.16"
1.19,TRI,"THOMSON REUTERS CORP",BNBXPB4,167.93,"160,184.00","26,899,699.12"
0.96,FTNT,"FORTINET INC",B5B2106,80.33,"270,224.00","21,707,093.92"
0.96,NXPI,"NXP SEMICONDUCTORS NV",B505PN7,238.31,"90,924.00","21,668,098.44"
0.80,TTD,"TRADE DESK INC-A",BD8FDD1,115.57,"157,460.00","18,197,652.20"
0.80,WDAY,"WORKDAY INC-CLASS A",B8K6ZD1,240.77,"75,454.00","18,167,059.58"
0.72,"EXPN LN","EXPERIAN PLC",B19NLV4,50.47,"325,274.00","16,418,057.81"
0.68,"IFX GR","INFINEON TECHNOLOGIES AG",5889505,33.51,"462,580.00","15,499,349.58"
0.68,"6702 JP","FUJITSU LIMITED",6356945,21.13,"731,175.00","15,450,431.40"
0.65,"WKL NA","WOLTERS KLUWER",5671519,167.23,"87,992.00","14,714,945.10"
0.65,GEHC,"GE HEALTHCARE TECHNOLOGY",BL6JPG8,90.77,"161,467.00","14,656,359.59"
0.61,DDOG,"DATADOG INC - CLASS A",BKT9Y49,125.16,"109,695.00","13,729,426.20"
0.52,EBAY,"EBAY INC",2293819,66.95,"177,293.00","11,869,766.35"
0.49,"5803 JP","FUJIKURA LTD",6356707,35.17,"318,226.00","11,191,724.57"
0.48,ROK,"ROCKWELL AUTOMATION INC",2754060,269.81,"40,183.00","10,841,775.23"
0.47,BIDU,"BAIDU INC - SPON ADR",B0FXT17,104.06,"102,093.00","10,623,797.58"
0.44,ZS,"ZSCALER INC",BZ00V34,185.97,"53,376.00","9,926,334.72"
0.43,SMCI,"SUPER MICRO COMPUTER INC",BRC3N73,47.29,"207,410.00","9,808,418.90"
0.43,"6954 JP","FANUC CORP",6356934,27.62,"353,916.00","9,775,308.69"
0.43,HPE,"HEWLETT PACKA",BYVYWS0,20.85,"462,549.00","9,644,146.65"
0.40,"6701 JP","NEC CORP",6640400,92.58,"96,861.00","8,967,588.98"
0.38,HUBB,"HUBBELL INC",BDFG6S3,449.41,"19,181.00","8,620,133.21"
0.37,ERIC,"ERICSSON (LM) TEL-SP ADR",2031730,7.55,"1,101,529.00","8,316,543.95"
0.36,STX,"SEAGATE TECHNOLO",BKVD2N4,109.29,"74,114.00","8,099,919.06"
0.35,DOCU,"DOCUSIGN INC",BFYT7B7,69.25,"113,483.00","7,858,697.75"
0.33,G,"GENPACT LTD",B23DBK6,38.98,"190,009.00","7,406,550.82"
0.33,PEGA,"PEGASYSTEMS INC",2675860,72.70,"101,368.00","7,369,453.60"
0.32,TWLO,"TWILIO INC - A",BD6P5Q0,69.16,"106,052.00","7,334,556.32"
0.32,SMAR,"SMARTSHEET INC-CLASS A",BFZND98,55.57,"131,852.00","7,327,015.64"
0.32,ZBRA,"ZEBRA TECH CORP",2989356,373.50,"19,250.00","7,189,875.00"
0.31,"6588 JP","TOSHIBA TEC CORP",6894887,25.04,"282,599.00","7,076,105.42"
0.31,CYBR,"CYBERARK SOFTWAR",BQT3XY6,288.50,"24,046.00","6,937,271.00"
0.30,"4755 JP","RAKUTEN GROUP INC",6229597,6.17,"1,105,455.00","6,824,747.83"
0.29,INFA,"INFORMATICA INC - CLASS A",BMG95P4,25.79,"255,572.00","6,591,201.88"
0.29,DXC,"DXC TECHNOLOGY CO",BYXD7B3,20.26,"322,325.00","6,530,304.50"
0.29,AMBA,"AMBARELLA INC",B7KH3G6,59.01,"110,179.00","6,501,662.79"
0.28,PATH,"UIPATH INC - CLASS A",BMD02L5,12.44,"517,272.00","6,434,863.68"
0.28,CLS,"CELESTICA INC",BMDLRD5,58.10,"110,256.00","6,405,873.60"
0.28,"TEMN SW","TEMENOS AG - REG",7147892,71.86,"87,915.00","6,317,643.72"
0.27,CCCS,"CCC INTELLIGENT",BP4CXL8,10.80,"570,620.00","6,162,696.00"
0.27,WIX,"WIX.COM LTD",BFZCHN7,161.18,"37,740.00","6,082,933.20"
0.27,TDC,"TERADATA CORP",B247H10,30.76,"197,152.00","6,064,395.52"
0.26,"TIETO FH","TIETOEVRY OYJ",5479702,18.91,"312,166.00","5,902,176.26"
0.26,"6526 JP","SOCIONEXT INC",BMTVX75,19.23,"305,336.00","5,870,704.58"
0.26,"AMP IM","AMPLIFON SPA",B14NJ71,29.63,"197,842.00","5,861,118.80"
0.26,AI,"C3.AI INC-A",BMGNBJ2,26.10,"224,330.00","5,855,013.00"
0.25,"2353 TT","ACER INC",6005850,1.24,"4,541,600.00","5,642,615.31"
0.25,"2395 TT","ADVANTECH CO LTD",6202673,9.89,"562,957.00","5,569,243.81"
0.24,PCOR,"PROCORE TECHNOLOGIES INC",BLH11J8,60.32,"90,991.00","5,488,577.12"
0.24,"3443 TT","GLOBAL UNICHIP CORP",B056381,36.65,"147,865.00","5,419,496.82"
0.23,SNAP,"SNAP INC - A",BD8DJ71,10.68,"495,185.00","5,288,575.80"
0.22,STNE,"STONECO LTD-A",BGKG6M3,10.85,"468,840.00","5,086,914.00"
0.22,OKTA,"OKTA INC",BDFZSP1,76.52,"66,291.00","5,072,587.32"
0.19,VRNT,"VERINT SYSTEMS INC",2849193,23.60,"183,576.00","4,332,393.60"
0.19,"3661 TT","ALCHIP TECHNOLOGIES LTD",B4TPSL0,57.62,"74,650.00","4,301,157.01"
0.18,VSAT,"VIASAT INC",2946243,11.26,"368,169.00","4,145,582.94"
0.09,,CASH,,1.00,"2,134,648.23","2,134,648.23"
0.08,,"OTHER PAYABLE & RECEIVABLES",,1.00,"1,788,068.68","1,788,068.68"
0.00,,"JAPANESE YEN",,0.01,"3,016,571.00","20,223.05"
0.00,,"SWISS FRANC",,1.16,132.60,154.31
0.00,,"KOREAN WON",,0.00,-4.04,0.00
0.00,,"TAIWAN DOLLAR",,0.03,-0.66,-0.02
0.00,,EURO,,1.09,-332.78,-364.33
"The information contained herein may not be reproduced, redistributed or used to create any derivative works.",,,,,,
