"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 09/28/2023",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
3.53,GOOGL,"ALPHABET INC-CL A",BYVY8G0,132.31,"150,750.00","19,945,732.50"
3.32,INTC,"INTEL CORP",2463247,35.18,"532,498.00","18,733,279.64"
3.31,META,"META PLATFORMS INC",B7TL820,303.96,"61,459.00","18,681,077.64"
3.28,CSCO,"CISCO SYSTEMS INC",2198163,53.88,"343,963.00","18,532,726.44"
3.27,IBM,IBM,2005973,141.58,"130,402.00","18,462,315.16"
3.11,ADBE,"ADOBE INC",2008154,504.67,"34,819.00","17,572,104.73"
3.11,AMZN,"AMAZON.COM INC",2000019,125.98,"139,259.00","17,543,848.82"
3.11,NVDA,"NVIDIA CORP",2379504,430.89,"40,706.00","17,539,808.34"
3.06,ACN,"ACCENTURE PLC-CL A",B4BNMY3,300.77,"57,401.00","17,264,498.77"
3.05,NOW,"SERVICENOW INC",B80NXX8,553.52,"31,101.00","17,215,025.52"
3.04,TSLA,"TESLA INC",B616C79,246.38,"69,625.00","17,154,207.50"
2.98,BABA,"ALIBABA GRP-ADR",BP41ZD1,85.54,"196,386.00","16,798,858.44"
2.94,"005930 KS","SAMSUNG ELECTRON",6771720,50.69,"327,835.00","16,617,692.31"
2.93,MSFT,"MICROSOFT CORP",2588173,313.64,"52,678.00","16,521,927.92"
2.89,ORCL,"ORACLE CORP",2661568,106.15,"153,904.00","16,336,909.60"
2.86,QCOM,"QUALCOMM INC",2714923,111.10,"145,242.00","16,136,386.20"
2.86,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,37.99,"424,443.00","16,125,466.85"
2.86,CRM,"SALESFORCE INC",2310525,203.20,"79,339.00","16,121,684.80"
2.86,AAPL,"APPLE INC",2046251,170.69,"94,444.00","16,120,646.36"
2.82,NFLX,"NETFLIX INC",2857817,376.36,"42,318.00","15,926,802.48"
2.73,"SIE GR","SIEMENS AG-REG",5727973,143.21,"107,483.00","15,392,991.59"
2.13,UBER,"UBER TECHNOLOGIES INC",BK6N347,46.14,"260,726.00","12,029,897.64"
1.81,"3690 HK","MEITUAN-CLASS B",BGJW376,14.15,"720,415.00","10,197,048.01"
1.58,SNPS,"SYNOPSYS INC",2867719,460.71,"19,398.00","8,936,852.58"
