"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 11/28/2023",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
3.78,INTC,"INTEL CORP",2463247,44.23,"660,516.00","29,214,622.68"
3.50,ADBE,"ADOBE INC",2008154,623.32,"43,421.00","27,065,177.72"
3.34,META,"META PLATFORMS INC",B7TL820,338.99,"76,133.00","25,808,325.67"
3.33,NOW,"SERVICENOW INC",B80NXX8,665.24,"38,691.00","25,738,800.84"
3.32,GOOGL,"ALPHABET INC-CL A",BYVY8G0,137.20,"187,182.00","25,681,370.40"
3.28,AMZN,"AMAZON.COM INC",2000019,147.03,"172,655.00","25,385,464.65"
3.26,IBM,IBM,2005973,155.65,"161,774.00","25,180,123.10"
3.25,NFLX,"NETFLIX INC",2857817,479.00,"52,438.00","25,117,802.00"
3.23,MSFT,"MICROSOFT CORP",2588173,382.70,"65,328.00","25,001,025.60"
3.12,NVDA,"NVIDIA CORP",2379504,478.21,"50,400.00","24,101,784.00"
3.06,ACN,"ACCENTURE PLC-CL A",B4BNMY3,332.56,"71,063.00","23,632,711.28"
2.98,"005930 KS","SAMSUNG ELECTRON",6771720,56.20,"410,103.00","23,045,905.62"
2.93,QCOM,"QUALCOMM INC",2714923,125.79,"180,156.00","22,661,823.24"
2.89,AAPL,"APPLE INC",2046251,190.40,"117,214.00","22,317,545.60"
2.87,ORCL,"ORACLE CORP",2661568,116.24,"190,842.00","22,183,474.08"
2.87,CRM,"SALESFORCE INC",2310525,224.92,"98,567.00","22,169,689.64"
2.87,"SIE GR","SIEMENS AG-REG",5727973,166.28,"133,289.00","22,162,629.72"
2.79,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,40.99,"525,643.00","21,543,961.48"
2.75,TSLA,"TESLA INC",B616C79,246.72,"86,323.00","21,297,610.56"
2.64,CSCO,"CISCO SYSTEMS INC",2198163,47.85,"426,441.00","20,405,201.85"
2.42,BABA,"ALIBABA GRP-ADR",BP41ZD1,76.74,"243,444.00","18,681,892.56"
2.35,UBER,"UBER TECHNOLOGIES INC",BK6N347,56.21,"323,470.00","18,182,248.70"
1.82,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,73.51,"191,224.00","14,056,876.24"
1.69,SNPS,"SYNOPSYS INC",2867719,543.73,"24,070.00","13,087,581.10"
1.53,CDNS,"CADENCE DESIGN SYS INC",2302232,270.72,"43,695.00","11,829,110.40"
1.53,"000660 KS","SK HYNIX INC",6450267,101.57,"116,371.00","11,819,702.71"
1.51,"3690 HK","MEITUAN-CLASS B",BGJW376,13.21,"883,015.00","11,663,616.02"
1.32,TRI,"THOMSON REUTERS CORP",BNBXPB4,140.23,"72,554.00","10,174,247.42"
1.08,NXPI,"NXP SEMICONDUCTORS NV",B505PN7,200.03,"41,553.00","8,311,846.59"
1.02,WDAY,"WORKDAY INC-CLASS A",B8K6ZD1,237.33,"33,250.00","7,891,222.50"
1.02,"IFX GR","INFINEON TECHNOLOGIES AG",5889505,37.64,"209,092.00","7,869,708.01"
0.87,"STMMI IM","STMICROELECTRONICS NV",5962343,45.92,"146,247.00","6,716,062.57"
0.75,"WKL NA","WOLTERS KLUWER",5671519,139.02,"41,694.00","5,796,302.02"
0.70,"EXPN LN","EXPERIAN PLC",B19NLV4,36.82,"146,525.00","5,394,641.34"
0.69,DDOG,"DATADOG INC - CLASS A",BKT9Y49,114.24,"46,948.00","5,363,339.52"
0.69,BIDU,"BAIDU INC - SPON ADR",B0FXT17,119.63,"44,618.00","5,337,651.34"
0.64,GEHC,"GE HEALTHCARE TECHNOLOGY",BL6JPG8,68.13,"72,709.00","4,953,664.17"
0.64,ROK,"ROCKWELL AUTOMATION INC",2754060,269.25,"18,306.00","4,928,890.50"
0.63,TTD,"TRADE DESK INC-A",BD8FDD1,69.03,"70,682.00","4,879,178.46"
0.62,"6702 JP","FUJITSU LIMITED",6356945,141.74,"33,778.00","4,787,576.95"
0.58,ZS,"ZSCALER INC",BZ00V34,193.85,"23,221.00","4,501,390.85"
0.58,"6954 JP","FANUC CORP",6356934,27.69,"161,250.00","4,465,233.64"
0.51,SPLK,"SPLUNK INC",B424494,151.21,"26,126.00","3,950,512.46"
0.45,EBAY,"EBAY INC",2293819,41.13,"85,336.00","3,509,869.68"
0.41,HPE,"HEWLETT PACKA",BYVYWS0,15.52,"204,963.00","3,181,025.76"
0.39,INFA,"INFORMATICA INC - CLASS A",BMG95P4,25.08,"119,958.00","3,008,546.64"
0.38,CYBR,"CYBERARK SOFTWAR",BQT3XY6,194.54,"14,965.00","2,911,291.10"
0.37,STX,"SEAGATE TECHNOLO",BKVD2N4,76.95,"37,128.00","2,856,999.60"
0.36,SNAP,"SNAP INC - A",BD8DJ71,12.84,"215,981.00","2,773,196.04"
0.36,"3661 TT","ALCHIP TECHNOLOGIES LTD",B4TPSL0,99.47,"27,690.00","2,754,392.04"
0.34,BAH,"BOOZ ALLEN HAMIL",B5367T7,125.94,"20,939.00","2,637,057.66"
0.34,WIX,"WIX.COM LTD",BFZCHN7,99.26,"26,486.00","2,629,000.36"
0.34,STNE,"STONECO LTD-A",BGKG6M3,14.90,"173,950.00","2,591,855.00"
0.33,FRSH,"FRESHWORKS INC-CL A",BPF0BB7,19.49,"132,089.00","2,574,414.61"
0.32,"6701 JP","NEC CORP",6640400,53.39,"46,580.00","2,487,122.53"
0.31,ERIC,"ERICSSON (LM) TEL-SP ADR",2031730,4.94,"491,154.00","2,426,300.76"
0.31,PATH,"UIPATH INC - CLASS A",BMD02L5,18.98,"127,777.00","2,425,207.46"
0.31,HUBB,"HUBBELL INC",BDFG6S3,293.70,"8,241.00","2,420,381.70"
0.31,BZ,"KANZHUN LTD - ADR",BM91SH0,16.50,"144,064.00","2,377,056.00"
0.30,TWLO,"TWILIO INC - A",BD6P5Q0,65.10,"36,093.00","2,349,654.30"
0.30,CCCS,"CCC INTELLIGENT",BP4CXL8,11.55,"202,953.00","2,344,107.15"
0.30,SMCI,"SUPER MICRO COMPUTER INC",B1VQR35,285.61,"8,162.00","2,331,148.82"
0.30,OKTA,"OKTA INC",BDFZSP1,72.61,"31,688.00","2,300,865.68"
0.29,"2353 TT","ACER INC",6005850,1.11,"2,011,600.00","2,224,740.35"
0.29,SMAR,"SMARTSHEET INC-CLASS A",BFZND98,41.76,"52,856.00","2,207,266.56"
0.28,"6502 JP","TOSHIBA CORP",6897217,31.08,"70,445.00","2,189,378.01"
0.28,PEGA,"PEGASYSTEMS INC",2675860,52.99,"41,246.00","2,185,625.54"
0.27,"TEMN SW","TEMENOS AG - REG",7147892,79.83,"26,067.00","2,080,967.77"
0.27,"5803 JP","FUJIKURA LTD",6356707,7.60,"273,164.00","2,077,176.89"
0.27,"6526 JP","SOCIONEXT INC",BMTVX75,90.61,"22,716.00","2,058,387.88"
0.26,"TIETO FH","TIETOEVRY OYJ",5479702,22.40,"90,416.00","2,025,439.13"
0.26,"3665 TT","BIZLINK HOLDING INC",B5SG8Y4,8.45,"236,268.00","1,997,307.82"
0.26,G,"GENPACT LTD",B23DBK6,33.71,"59,136.00","1,993,474.56"
0.26,"AMP IM","AMPLIFON SPA",B14NJ71,30.97,"63,662.00","1,971,392.62"
0.26,"2395 TT","ADVANTECH CO LTD",6202673,11.11,"177,357.00","1,969,944.43"
0.25,TDC,"TERADATA CORP",B247H10,47.21,"40,974.00","1,934,382.54"
0.25,IONQ,"IONQ INC",BP484B3,12.21,"155,550.00","1,899,265.50"
0.24,ZBRA,"ZEBRA TECH CORP",2989356,233.89,"7,920.00","1,852,408.80"
0.24,DXC,"DXC TECHNOLOGY CO",BYXD7B3,23.04,"80,285.00","1,849,766.40"
0.23,PCOR,"PROCORE TECHNOLOGIES INC",BLH11J8,57.58,"31,488.00","1,813,079.04"
0.23,"XRO AU","XERO LTD",B8P4LP4,65.86,"26,764.00","1,762,782.18"
0.21,"3443 TT","GLOBAL UNICHIP CORP",B056381,52.28,"31,200.00","1,631,093.88"
0.20,AMBA,"AMBARELLA INC",B7KH3G6,55.28,"28,401.00","1,570,007.28"
0.19,VSAT,"VIASAT INC",2946243,20.90,"71,012.00","1,484,150.80"
0.19,VRNT,"VERINT SYSTEMS INC",2849193,24.87,"59,562.00","1,481,306.94"
0.19,CGNX,"COGNEX CORP",2208288,36.82,"39,615.00","1,458,624.30"
0.18,ENV,"ENVESTNET INC",B474ZK7,37.18,"36,404.00","1,353,500.72"
0.10,,CASH,,1.00,"803,637.05","803,637.05"
0.05,,"OTHER PAYABLE & RECEIVABLES",,1.00,"391,915.60","391,915.60"
0.00,,"KOREAN WON",,0.00,-4.00,0.00
0.00,,"TAIWAN DOLLAR",,0.00,-0.08,0.00
0.00,,"JAPANESE YEN",,0.01,-3.00,-0.02
0.00,,EURO,,1.10,-332.77,-365.42
"The information contained herein may not be reproduced, redistributed or used to create any derivative works.",,,,,,
