"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 07/08/2025",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
3.75,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,64.27,"2,229,943.00","143,314,722.93"
3.62,NFLX,"NETFLIX INC",2857817,"1,275.31","108,568.00","138,457,856.08"
3.53,ORCL,"ORACLE CORP",2661568,234.50,"575,827.00","135,031,431.50"
3.46,PLTR,"PALANTIR TECHN-A",BN78DQ4,139.71,"945,572.00","132,105,864.12"
3.37,"005930 KS","SAMSUNG ELECTRON",6771720,44.89,"2,872,359.00","128,939,057.32"
3.18,AVGO,"BROADCOM INC",BDZ78H9,271.80,"446,670.00","121,404,906.00"
3.17,META,"META PLATFORMS INC",B7TL820,720.67,"168,398.00","121,359,386.66"
3.12,MSFT,"MICROSOFT CORP",2588173,496.62,"239,861.00","119,119,769.82"
3.09,CSCO,"CISCO SYSTEMS INC",2198163,68.59,"1,724,740.00","118,299,916.60"
3.05,NVDA,"NVIDIA CORP",2379504,160.00,"728,798.00","116,607,680.00"
3.05,IBM,IBM,2005973,290.42,"401,133.00","116,497,045.86"
2.91,BABA,"ALIBABA GRP-ADR",BP41ZD1,107.99,"1,031,634.00","111,406,155.66"
2.85,TSM,"TAIWAN SEMIC-ADR",2113382,227.86,"478,220.00","108,967,209.20"
2.64,AAPL,"APPLE INC",2046251,210.01,"480,056.00","100,816,560.56"
2.62,AMZN,"AMAZON.COM INC",2000019,219.36,"455,843.00","99,993,720.48"
2.54,AMD,"ADVANCED MICRO DEVICES",2007849,137.82,"703,337.00","96,933,905.34"
2.54,NOW,"SERVICENOW INC",B80NXX8,"1,022.98","94,717.00","96,893,596.66"
2.47,GOOGL,"ALPHABET INC-CL A",BYVY8G0,174.36,"542,200.00","94,537,992.00"
2.35,ACN,"ACCENTURE PLC-CL A",B4BNMY3,303.33,"295,697.00","89,693,771.01"
2.33,UBER,"UBER TECHNOLOGIES INC",BK6N347,97.48,"912,809.00","88,980,621.32"
2.30,"SIE GR","SIEMENS AG-REG",5727973,253.80,"346,849.00","88,029,344.20"
2.30,CRM,"SALESFORCE INC",2310525,273.65,"320,559.00","87,720,970.35"
2.03,TSLA,"TESLA INC",B616C79,297.81,"260,137.00","77,471,399.97"
2.01,QCOM,"QUALCOMM INC",2714923,159.45,"481,728.00","76,811,529.60"
1.89,ADBE,"ADOBE INC",2008154,382.24,"188,639.00","72,105,371.36"
1.70,"000660 KS","SK HYNIX INC",6450267,206.17,"315,683.00","65,084,519.67"
1.57,MU,"MICRON TECHNOLOGY INC",2588184,124.42,"482,959.00","60,089,758.78"
1.55,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,112.48,"525,845.00","59,147,045.60"
1.17,APP,"APPLOVIN CORP-CLASS A",BMV3LG4,344.75,"129,473.00","44,635,816.75"
1.15,INTC,"INTEL CORP",2463247,23.59,"1,863,730.00","43,965,390.70"
1.02,TRI,"THOMSON REUTERS CORP",BNBXPB4,200.33,"194,832.00","39,030,694.56"
1.00,CDNS,"CADENCE DESIGN SYS INC",2302232,323.28,"118,693.00","38,371,073.04"
0.98,"3690 HK","MEITUAN-CLASS B",BGJW376,15.57,"2,400,015.00","37,361,219.00"
0.97,SNPS,"SYNOPSYS INC",2867719,551.51,"66,897.00","36,894,364.47"
0.93,FTNT,"FORTINET INC",B5B2106,107.54,"331,368.00","35,635,314.72"
0.84,SNOW,"SNOWFLAKE INC",BN134B7,223.50,"142,816.00","31,919,376.00"
0.71,MRVL,"MARVELL TECHNOLOGY INC",BNKJSM5,71.95,"374,363.00","26,935,417.85"
0.67,NXPI,"NXP SEMICONDUCTORS NV",B505PN7,232.34,"109,847.00","25,521,851.98"
0.65,"IFX GR","INFINEON TECHNOLOGIES AG",5889505,44.22,"564,567.00","24,966,878.24"
0.58,WDAY,"WORKDAY INC-CLASS A",B8K6ZD1,240.47,"92,431.00","22,226,882.57"
0.55,"EXPN LN","EXPERIAN PLC",B19NLV4,52.86,"396,114.00","20,940,159.85"
0.54,ZS,"ZSCALER INC",BZ00V34,312.44,"66,261.00","20,702,586.84"
0.54,"6702 JP","FUJITSU LIMITED",6356945,23.14,"892,597.00","20,651,672.47"
0.53,STNE,"STONECO LTD-A",BGKG6M3,16.31,"1,246,100.00","20,323,891.00"
0.52,DDOG,"DATADOG INC - CLASS A",BKT9Y49,145.94,"135,968.00","19,843,169.92"
0.49,QUBT,"QUANTUM COMPUTING INC",BFYDQ34,19.35,"958,121.00","18,539,641.35"
0.46,"6701 JP","NEC CORP",6640400,27.15,"643,385.00","17,469,626.06"
0.44,"WKL NA","WOLTERS KLUWER",5671519,162.83,"103,310.00","16,821,502.91"
0.41,SMCI,"SUPER MICRO COMPUTER INC",BRC3N73,49.11,"319,394.00","15,685,439.34"
0.39,GEHC,"GE HEALTHCARE TECHNOLOGY",BL6JPG8,75.20,"197,774.00","14,872,604.80"
0.38,TTD,"TRADE DESK INC-A",BD8FDD1,74.03,"193,829.00","14,349,160.87"
0.37,STX,"SEAGATE TECHNOLO",BKVD2N4,144.47,"97,850.00","14,136,389.50"
0.32,"5803 JP","FUJIKURA LTD",6356707,53.20,"228,204.00","12,139,502.14"
0.31,OKTA,"OKTA INC",BDFZSP1,97.53,"121,244.00","11,824,927.32"
0.31,HPE,"HEWLETT PACKA",BYVYWS0,20.82,"566,786.00","11,800,484.52"
0.31,BIDU,"BAIDU INC - SPON ADR",B0FXT17,90.28,"129,464.00","11,688,009.92"
0.31,CYBR,"CYBERARK SOFTWAR",BQT3XY6,395.18,"29,520.00","11,665,713.60"
