"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 10/02/2024",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
4.36,BABA,"ALIBABA GRP-ADR",BP41ZD1,115.25,"844,106.00","97,283,216.50"
3.72,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,60.54,"1,371,043.00","83,005,746.34"
3.44,IBM,IBM,2005973,219.73,"348,915.00","76,667,092.95"
3.38,META,"META PLATFORMS INC",B7TL820,572.81,"131,436.00","75,287,855.16"
3.38,ORCL,"ORACLE CORP",2661568,167.71,"448,884.00","75,282,335.64"
3.31,NOW,"SERVICENOW INC",B80NXX8,880.41,"83,908.00","73,873,442.28"
3.27,CSCO,"CISCO SYSTEMS INC",2198163,52.62,"1,385,590.00","72,909,745.80"
3.19,NFLX,"NETFLIX INC",2857817,711.09,"99,916.00","71,049,268.44"
3.14,CRM,"SALESFORCE INC",2310525,279.48,"250,844.00","70,105,881.12"
3.11,ACN,"ACCENTURE PLC-CL A",B4BNMY3,356.29,"194,474.00","69,289,141.46"
3.00,AVGO,"BROADCOM INC",BDZ78H9,170.66,"392,238.00","66,939,337.08"
2.91,TSLA,"TESLA INC",B616C79,249.02,"260,734.00","64,927,980.68"
2.90,AAPL,"APPLE INC",2046251,226.78,"285,501.00","64,745,916.78"
2.86,AMZN,"AMAZON.COM INC",2000019,184.76,"344,606.00","63,669,404.56"
2.79,NVDA,"NVIDIA CORP",2379504,118.85,"523,989.00","62,276,092.65"
2.70,MSFT,"MICROSOFT CORP",2588173,417.13,"144,398.00","60,232,737.74"
2.67,ADBE,"ADOBE INC",2008154,505.81,"117,674.00","59,520,685.94"
2.63,GOOGL,"ALPHABET INC-CL A",BYVY8G0,165.86,"353,335.00","58,604,143.10"
2.55,"SIE GR","SIEMENS AG-REG",5727973,199.33,"284,869.00","56,783,285.82"
2.51,QCOM,"QUALCOMM INC",2714923,168.32,"332,234.00","55,921,626.88"
2.43,UBER,"UBER TECHNOLOGIES INC",BK6N347,72.87,"743,036.00","54,145,033.32"
2.24,"3690 HK","MEITUAN-CLASS B",BGJW376,25.40,"1,968,415.00","50,001,473.36"
2.21,"005930 KS","SAMSUNG ELECTRON",6771720,46.46,"1,061,280.00","49,309,481.18"
1.77,MU,"MICRON TECHNOLOGY INC",2588184,99.85,"394,319.00","39,372,752.15"
1.53,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,79.10,"430,083.00","34,019,565.30"
1.52,INTC,"INTEL CORP",2463247,22.39,"1,513,772.00","33,893,355.08"
1.49,"000660 KS","SK HYNIX INC",6450267,128.17,"258,831.00","33,174,155.53"
1.23,TRI,"THOMSON REUTERS CORP",BNBXPB4,170.54,"160,184.00","27,317,779.36"
1.21,SNPS,"SYNOPSYS INC",2867719,496.82,"54,369.00","27,011,606.58"
1.16,CDNS,"CADENCE DESIGN SYS INC",2302232,267.01,"96,786.00","25,842,829.86"
