"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 09/18/2024",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
3.55,IBM,IBM,2005973,214.94,"348,915.00","74,995,790.10"
3.54,NOW,"SERVICENOW INC",B80NXX8,890.39,"83,908.00","74,710,844.12"
3.50,ORCL,"ORACLE CORP",2661568,164.53,"448,884.00","73,854,884.52"
3.38,BABA,"ALIBABA GRP-ADR",BP41ZD1,84.42,"844,106.00","71,259,428.52"
3.35,META,"META PLATFORMS INC",B7TL820,537.95,"131,436.00","70,705,996.20"
3.32,CSCO,"CISCO SYSTEMS INC",2198163,50.57,"1,385,590.00","70,069,286.30"
3.27,NFLX,"NETFLIX INC",2857817,690.47,"99,916.00","68,989,000.52"
3.17,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,48.76,"1,371,043.00","66,856,115.90"
3.10,ACN,"ACCENTURE PLC-CL A",B4BNMY3,336.18,"194,474.00","65,378,269.32"
3.04,AMZN,"AMAZON.COM INC",2000019,186.43,"344,606.00","64,244,896.58"
3.00,CRM,"SALESFORCE INC",2310525,252.43,"250,844.00","63,320,550.92"
2.99,AVGO,"BROADCOM INC",BDZ78H9,161.14,"392,238.00","63,205,231.32"
2.98,AAPL,"APPLE INC",2046251,220.69,"285,501.00","63,007,215.69"
2.95,MSFT,"MICROSOFT CORP",2588173,430.81,"144,398.00","62,208,102.38"
2.83,ADBE,"ADOBE INC",2008154,508.13,"117,674.00","59,793,689.62"
2.81,NVDA,"NVIDIA CORP",2379504,113.37,"523,989.00","59,404,632.93"
2.81,TSLA,"TESLA INC",B616C79,227.20,"260,734.00","59,238,764.80"
2.67,GOOGL,"ALPHABET INC-CL A",BYVY8G0,159.81,"353,335.00","56,466,466.35"
2.65,QCOM,"QUALCOMM INC",2714923,168.30,"332,234.00","55,914,982.20"
2.59,UBER,"UBER TECHNOLOGIES INC",BK6N347,73.50,"743,036.00","54,613,146.00"
2.49,"SIE GR","SIEMENS AG-REG",5727973,184.25,"284,869.00","52,486,536.82"
2.44,"005930 KS","SAMSUNG ELECTRON",6771720,48.44,"1,061,280.00","51,407,620.91"
1.63,MU,"MICRON TECHNOLOGY INC",2588184,87.35,"394,319.00","34,443,764.65"
1.54,"3690 HK","MEITUAN-CLASS B",BGJW376,16.50,"1,968,415.00","32,483,596.27"
1.53,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,75.22,"430,083.00","32,350,843.26"
