"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 12/04/2024",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
3.92,NOW,"SERVICENOW INC",B80NXX8,"1,123.13","90,082.00","101,173,796.66"
3.88,TSLA,"TESLA INC",B616C79,357.93,"279,697.00","100,111,947.21"
3.84,CRM,"SALESFORCE INC",2310525,367.87,"269,366.00","99,091,670.42"
3.80,NFLX,"NETFLIX INC",2857817,911.06,"107,413.00","97,859,687.78"
3.51,ORCL,"ORACLE CORP",2661568,188.19,"481,518.00","90,616,872.42"
3.44,CSCO,"CISCO SYSTEMS INC",2198163,59.62,"1,487,020.00","88,656,132.40"
3.39,IBM,IBM,2005973,233.49,"374,493.00","87,440,370.57"
3.36,META,"META PLATFORMS INC",B7TL820,613.78,"141,138.00","86,627,681.64"
3.17,NVDA,"NVIDIA CORP",2379504,145.13,"562,356.00","81,614,726.28"
3.13,AMZN,"AMAZON.COM INC",2000019,218.16,"369,743.00","80,663,132.88"
2.98,BABA,"ALIBABA GRP-ADR",BP41ZD1,84.93,"905,846.00","76,933,500.78"
2.93,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,51.79,"1,459,243.00","75,578,920.15"
2.91,ACN,"ACCENTURE PLC-CL A",B4BNMY3,360.03,"208,586.00","75,097,217.58"
2.89,AAPL,"APPLE INC",2046251,243.01,"306,228.00","74,416,466.28"
2.78,AVGO,"BROADCOM INC",BDZ78H9,170.56,"420,903.00","71,789,215.68"
2.63,MSFT,"MICROSOFT CORP",2588173,437.42,"154,982.00","67,792,226.44"
2.62,ADBE,"ADOBE INC",2008154,536.49,"126,053.00","67,626,173.97"
2.57,GOOGL,"ALPHABET INC-CL A",BYVY8G0,174.37,"379,354.00","66,147,956.98"
2.40,"SIE GR","SIEMENS AG-REG",5727973,202.06,"305,596.00","61,749,241.77"
2.25,QCOM,"QUALCOMM INC",2714923,162.49,"356,489.00","57,925,897.61"
2.23,UBER,"UBER TECHNOLOGIES INC",BK6N347,72.16,"797,279.00","57,531,652.64"
2.03,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,113.43,"461,394.00","52,335,921.42"
1.73,"3690 HK","MEITUAN-CLASS B",BGJW376,21.22,"2,100,715.00","44,578,938.19"
1.69,MU,"MICRON TECHNOLOGY INC",2588184,103.20,"422,984.00","43,651,948.80"
1.66,"005930 KS","SAMSUNG ELECTRON",6771720,37.65,"1,138,896.00","42,881,215.06"
1.38,INTC,"INTEL CORP",2463247,21.96,"1,624,463.00","35,673,207.48"
1.33,SNPS,"SYNOPSYS INC",2867719,588.00,"58,338.00","34,302,744.00"
1.31,CDNS,"CADENCE DESIGN SYS INC",2302232,324.54,"103,842.00","33,700,882.68"
1.28,"000660 KS","SK HYNIX INC",6450267,119.12,"277,794.00","33,091,818.76"
1.12,TRI,"THOMSON REUTERS CORP",BNBXPB4,168.40,"172,091.00","28,980,124.40"
1.11,FTNT,"FORTINET INC",B5B2106,98.19,"290,069.00","28,481,875.11"
0.91,TTD,"TRADE DESK INC-A",BD8FDD1,139.51,"168,926.00","23,566,866.26"
0.84,NXPI,"NXP SEMICONDUCTORS NV",B505PN7,222.65,"97,539.00","21,716,668.19"
0.84,WDAY,"WORKDAY INC-CLASS A",B8K6ZD1,268.87,"80,746.00","21,710,177.02"
0.76,DDOG,"DATADOG INC - CLASS A",BKT9Y49,165.88,"117,633.00","19,512,962.04"
0.65,"IFX GR","INFINEON TECHNOLOGIES AG",5889505,33.74,"496,537.00","16,754,091.42"
0.65,"EXPN LN","EXPERIAN PLC",B19NLV4,47.70,"349,088.00","16,649,856.57"
0.63,"WKL NA","WOLTERS KLUWER",5671519,171.42,"94,607.00","16,217,602.85"
0.57,"6702 JP","FUJITSU LIMITED",6356945,18.66,"784,977.00","14,647,546.63"
0.56,GEHC,"GE HEALTHCARE TECHNOLOGY",BL6JPG8,83.01,"173,374.00","14,391,775.74"
0.54,"5803 JP","FUJIKURA LTD",6356707,41.10,"341,599.00","14,038,190.64"
0.49,ROK,"ROCKWELL AUTOMATION INC",2754060,293.83,"43,270.00","12,714,024.10"
