"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 09/12/2023",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
3.48,INTC,"INTEL CORP",2463247,38.86,"502,897.00","19,542,577.42"
3.44,GOOGL,"ALPHABET INC-CL A",BYVY8G0,135.34,"142,636.00","19,304,356.24"
3.31,AMZN,"AMAZON.COM INC",2000019,141.23,"131,537.00","18,576,970.51"
3.26,CSCO,"CISCO SYSTEMS INC",2198163,56.39,"324,892.00","18,320,659.88"
3.21,IBM,IBM,2005973,146.30,"123,148.00","18,016,552.40"
3.19,ADBE,"ADOBE INC",2008154,542.21,"33,022.00","17,904,858.62"
3.13,TSLA,"TESLA INC",B616C79,267.48,"65,764.00","17,590,554.72"
3.12,META,"META PLATFORMS INC",B7TL820,301.66,"58,066.00","17,516,189.56"
3.10,NFLX,"NETFLIX INC",2857817,434.69,"39,978.00","17,378,036.82"
3.09,NOW,"SERVICENOW INC",B80NXX8,588.84,"29,457.00","17,345,459.88"
3.08,NVDA,"NVIDIA CORP",2379504,448.70,"38,483.00","17,267,322.10"
3.04,ACN,"ACCENTURE PLC-CL A",B4BNMY3,314.89,"54,242.00","17,080,263.38"
2.97,CRM,"SALESFORCE INC",2310525,221.66,"75,092.00","16,644,892.72"
2.95,"005930 KS","SAMSUNG ELECTRON",6771720,53.09,"312,292.00","16,580,003.01"
2.94,MSFT,"MICROSOFT CORP",2588173,331.77,"49,753.00","16,506,552.81"
2.94,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,41.13,"401,043.00","16,494,130.43"
2.92,BABA,"ALIBABA GRP-ADR",BP41ZD1,88.30,"185,505.00","16,380,091.50"
2.84,ORCL,"ORACLE CORP",2661568,109.61,"145,363.00","15,933,238.43"
2.80,AAPL,"APPLE INC",2046251,176.30,"89,179.00","15,722,257.70"
2.72,QCOM,"QUALCOMM INC",2714923,111.23,"137,169.00","15,257,307.87"
2.63,"SIE GR","SIEMENS AG-REG",5727973,145.62,"101,516.00","14,782,574.16"
2.10,UBER,"UBER TECHNOLOGIES INC",BK6N347,47.92,"246,218.00","11,798,766.56"
1.91,"3690 HK","MEITUAN-CLASS B",BGJW376,15.94,"672,315.00","10,716,920.25"
1.63,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,62.93,"145,745.00","9,171,732.85"
1.49,SNPS,"SYNOPSYS INC",2867719,454.36,"18,345.00","8,335,234.20"
1.41,CDNS,"CADENCE DESIGN SYS INC",2302232,236.46,"33,475.00","7,915,498.50"
1.39,"000660 KS","SK HYNIX INC",6450267,87.88,"88,959.00","7,817,994.80"
1.27,TRI,"THOMSON REUTERS CORP",BNBXPB4,128.09,"55,528.00","7,112,581.52"
1.12,NXPI,"NXP SEMICONDUCTORS NV",B505PN7,199.50,"31,585.00","6,301,207.50"
1.11,WDAY,"WORKDAY INC-CLASS A",B8K6ZD1,247.73,"25,151.00","6,230,657.23"
0.99,"IFX GR","INFINEON TECHNOLOGIES AG",5889505,34.80,"159,252.00","5,541,573.77"
0.88,"STMMI IM","STMICROELECTRONICS NV",5962343,44.23,"111,359.00","4,924,897.71"
0.84,BIDU,"BAIDU INC - SPON ADR",B0FXT17,138.05,"34,027.00","4,697,427.35"
0.82,TTD,"TRADE DESK INC-A",BD8FDD1,85.80,"53,861.00","4,621,273.80"
0.72,ROK,"ROCKWELL AUTOMATION INC",2754060,289.08,"13,945.00","4,031,220.60"
0.69,"WKL NA","WOLTERS KLUWER",5671519,121.28,"31,726.00","3,847,635.74"
0.68,"EXPN LN","EXPERIAN PLC",B19NLV4,34.37,"111,637.00","3,836,834.74"
0.64,GEHC,"GE HEALTHCARE TECHNOLOGY",BL6JPG8,65.40,"55,265.00","3,614,331.00"
0.63,DDOG,"DATADOG INC - CLASS A",BKT9Y49,98.22,"35,734.00","3,509,793.48"
0.61,"6954 JP","FANUC CORP",6356934,27.78,"123,247.00","3,424,109.16"
0.58,"6702 JP","FUJITSU LIMITED",6356945,125.77,"25,679.00","3,229,607.61"
0.51,EBAY,"EBAY INC",2293819,43.51,"65,789.00","2,862,479.39"
0.50,ZS,"ZSCALER INC",BZ00V34,160.22,"17,614.00","2,822,115.08"
0.47,HPE,"HEWLETT PACKA",BYVYWS0,16.96,"155,746.00","2,641,452.16"
0.44,SPLK,"SPLUNK INC",B424494,122.60,"19,896.00","2,439,249.60"
0.41,IONQ,"IONQ INC",BP484B3,19.31,"118,170.00","2,281,862.70"
0.39,FRSH,"FRESHWORKS INC-CL A",BPF0BB7,21.68,"100,316.00","2,174,850.88"
0.38,OKTA,"OKTA INC",BDFZSP1,87.59,"24,212.00","2,120,729.08"
0.35,HUBB,"HUBBELL INC",BDFG6S3,318.93,"6,230.00","1,986,933.90"
0.35,"6701 JP","NEC CORP",6640400,55.89,"35,366.00","1,976,642.65"
0.35,INFA,"INFORMATICA INC - CLASS A",BMG95P4,21.48,"91,300.00","1,961,124.00"
0.34,WIX,"WIX.COM LTD",BFZCHN7,94.95,"20,256.00","1,923,307.20"
0.34,ERIC,"ERICSSON (LM) TEL-SP ADR",2031730,5.11,"374,030.00","1,911,293.30"
