"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 08/01/2025",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
3.34,AMD,"ADVANCED MICRO DEVICES",2007849,171.70,"809,602.00","139,008,663.40"
3.25,META,"META PLATFORMS INC",B7TL820,750.01,"179,999.00","135,001,049.99"
3.20,MSFT,"MICROSOFT CORP",2588173,524.11,"253,941.00","133,093,017.51"
3.16,"005930 KS","SAMSUNG ELECTRON",6771720,49.17,"2,669,597.00","131,251,058.44"
3.14,AVGO,"BROADCOM INC",BDZ78H9,288.64,"452,669.00","130,658,380.16"
3.14,NVDA,"NVIDIA CORP",2379504,173.72,"752,075.00","130,650,469.00"
3.12,ORCL,"ORACLE CORP",2661568,244.42,"530,845.00","129,749,134.90"
3.08,PLTR,"PALANTIR TECHN-A",BN78DQ4,154.27,"830,577.00","128,133,113.79"
3.07,GOOGL,"ALPHABET INC-CL A",BYVY8G0,189.13,"675,185.00","127,697,739.05"
3.04,NFLX,"NETFLIX INC",2857817,"1,158.60","109,075.00","126,374,295.00"
3.02,TSM,"TAIWAN SEMIC-ADR",2113382,235.21,"534,398.00","125,695,753.58"
3.02,CSCO,"CISCO SYSTEMS INC",2198163,67.11,"1,871,604.00","125,603,344.44"
3.00,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,68.15,"1,827,618.00","124,557,405.10"
2.95,BABA,"ALIBABA GRP-ADR",BP41ZD1,117.07,"1,047,737.00","122,658,570.59"
2.92,AAPL,"APPLE INC",2046251,202.38,"599,739.00","121,375,178.82"
2.91,AMZN,"AMAZON.COM INC",2000019,214.75,"562,588.00","120,815,773.00"
2.90,CRM,"SALESFORCE INC",2310525,250.74,"480,564.00","120,496,617.36"
2.81,TSLA,"TESLA INC",B616C79,302.63,"386,112.00","116,849,074.56"
2.74,IBM,IBM,2005973,250.05,"455,432.00","113,880,771.60"
2.19,"SIE GR","SIEMENS AG-REG",5727973,246.05,"369,981.00","91,035,349.93"
2.11,NOW,"SERVICENOW INC",B80NXX8,914.37,"95,851.00","87,643,278.87"
2.02,UBER,"UBER TECHNOLOGIES INC",BK6N347,86.91,"967,530.00","84,088,032.30"
1.81,QCOM,"QUALCOMM INC",2714923,148.19,"507,990.00","75,279,038.10"
1.77,ACN,"ACCENTURE PLC-CL A",B4BNMY3,255.37,"288,148.00","73,584,354.76"
1.64,ADBE,"ADOBE INC",2008154,347.80,"196,310.00","68,276,618.00"
1.61,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,118.60,"563,517.00","66,833,116.20"
1.50,"000660 KS","SK HYNIX INC",6450267,184.10,"337,979.00","62,222,478.95"
1.31,MU,"MICRON TECHNOLOGY INC",2588184,104.88,"517,595.00","54,285,363.60"
1.30,APP,"APPLOVIN CORP-CLASS A",BMV3LG4,379.17,"142,307.00","53,958,545.19"
1.27,SNPS,"SYNOPSYS INC",2867719,618.65,"85,585.00","52,947,160.25"
1.08,CDNS,"CADENCE DESIGN SYS INC",2302232,356.97,"126,215.00","45,054,968.55"
1.01,TRI,"THOMSON REUTERS CORP",BNBXPB4,201.08,"208,277.00","41,880,339.16"
0.98,,"OTHER PAYABLE & RECEIVABLES",,1.00,"40,558,394.50","40,558,394.50"
0.96,"3690 HK","MEITUAN-CLASS B",BGJW376,15.57,"2,561,315.00","39,871,680.64"
0.94,INTC,"INTEL CORP",2463247,19.31,"2,016,406.00","38,936,799.86"
0.83,FTNT,"FORTINET INC",B5B2106,97.36,"353,736.00","34,439,736.96"
0.76,SNOW,"SNOWFLAKE INC",BN134B7,205.02,"154,162.00","31,606,293.24"
0.74,,"KOREAN WON",,0.00,"42,952,197,307.96","30,649,491.44"
0.71,MRVL,"MARVELL TECHNOLOGY INC",BNKJSM5,74.45,"398,427.00","29,662,890.15"
0.59,NXPI,"NXP SEMICONDUCTORS NV",B505PN7,209.92,"116,629.00","24,482,759.68"
0.57,"IFX GR","INFINEON TECHNOLOGIES AG",5889505,39.05,"602,548.00","23,532,135.97"
0.53,WDAY,"WORKDAY INC-CLASS A",B8K6ZD1,222.22,"99,657.00","22,145,778.54"
0.53,"6702 JP","FUJITSU LIMITED",6356945,23.07,"956,673.00","22,066,882.53"
0.53,"EXPN LN","EXPERIAN PLC",B19NLV4,52.09,"423,141.00","22,042,861.00"
0.49,ZS,"ZSCALER INC",BZ00V34,280.27,"71,917.00","20,156,177.59"
0.48,DDOG,"DATADOG INC - CLASS A",BKT9Y49,135.60,"147,403.00","19,987,846.80"
0.46,"6701 JP","NEC CORP",6640400,30.58,"629,855.00","19,262,050.00"
0.43,CRWV,"COREWEAVE INC-CL A",BTTRKN7,104.14,"170,631.00","17,769,512.34"
0.43,TTD,"TRADE DESK INC-A",BD8FDD1,86.08,"206,045.00","17,736,353.60"
0.41,"WKL NA","WOLTERS KLUWER",5671519,153.79,"109,986.00","16,914,862.15"
0.38,SMCI,"SUPER MICRO COMPUTER INC",BRC3N73,56.64,"275,206.00","15,587,667.84"
0.37,"5803 JP","FUJIKURA LTD",6356707,69.48,"224,022.00","15,565,592.22"
0.36,STX,"SEAGATE TECHNOLO",BKVD2N4,154.81,"97,746.00","15,132,058.26"
