"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 09/23/2025",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
1.26,INTC,"INTEL CORP",2463247,29.34,"2,389,665.00","70,112,771.10"
0.98,CDNS,"CADENCE DESIGN SYS INC",2302232,366.30,"149,212.00","54,656,355.60"
0.89,SNPS,"SYNOPSYS INC",2867719,490.32,"101,506.00","49,770,421.92"
0.73,SNOW,"SNOWFLAKE INC",BN134B7,223.54,"182,466.00","40,788,449.64"
0.72,"3690 HK","MEITUAN-CLASS B",BGJW376,12.99,"3,092,015.00","40,165,851.89"
0.71,TRI,"THOMSON REUTERS CORP",BNBXPB4,160.79,"247,195.00","39,746,484.05"
0.64,FTNT,"FORTINET INC",B5B2106,85.27,"419,189.00","35,744,246.03"
0.63,MRVL,"MARVELL TECHNOLOGY INC",BNKJSM5,74.62,"472,725.00","35,274,739.50"
0.56,NXPI,"NXP SEMICONDUCTORS NV",B505PN7,225.62,"137,857.00","31,103,296.34"
0.51,WDAY,"WORKDAY INC-CLASS A",B8K6ZD1,240.32,"118,489.00","28,475,276.48"
0.51,"IFX GR","INFINEON TECHNOLOGIES AG",5889505,39.87,"713,995.00","28,467,491.21"
0.51,"6702 JP","FUJITSU LIMITED",6356945,24.93,"1,133,573.00","28,261,651.49"
0.48,CRWV,"COREWEAVE INC-CL A",BTTRKN7,130.89,"202,473.00","26,501,690.97"
0.47,STX,"SEAGATE TECHNOLO",BKVD2N4,228.13,"115,436.00","26,334,414.68"
0.46,"5803 JP","FUJIKURA LTD",6356707,96.44,"266,478.00","25,698,314.89"
0.46,"EXPN LN","EXPERIAN PLC",B19NLV4,50.85,"500,977.00","25,476,737.22"
0.45,ZS,"ZSCALER INC",BZ00V34,289.29,"86,069.00","24,898,901.01"
0.45,,CASH,,1.00,"24,840,377.86","24,840,377.86"
0.44,HUT,"HUT 8 CORP",BQQ8816,35.42,"699,570.00","24,778,769.40"
0.43,DDOG,"DATADOG INC - CLASS A",BKT9Y49,137.49,"173,938.00","23,914,735.62"
0.42,"6701 JP","NEC CORP",6640400,31.64,"737,369.00","23,328,934.96"
0.40,SOUN,"SOUNDHOUND AI INC-A",BLDBS68,18.05,"1,240,919.00","22,398,587.95"
0.38,PONY,"PONY AI INC",BRWKBD6,21.34,"1,001,840.00","21,379,265.60"
0.37,STNE,"STONECO LTD-A",BGKG6M3,19.15,"1,075,714.00","20,599,923.10"
0.36,BIDU,"BAIDU INC - SPON ADR",B0FXT17,125.57,"161,918.00","20,332,043.26"
0.36,CYBR,"CYBERARK SOFTWAR",BQT3XY6,481.69,"41,134.00","19,813,836.46"
0.35,AMBA,"AMBARELLA INC",B7KH3G6,87.03,"223,403.00","19,442,763.09"
0.33,GEHC,"GE HEALTHCARE TECHNOLOGY",BL6JPG8,74.60,"249,928.00","18,644,628.80"
0.33,QUBT,"QUANTUM COMPUTING INC",BFYDQ34,21.41,"866,885.00","18,555,673.43"
0.32,"4755 JP","RAKUTEN GROUP INC",6229597,6.53,"2,765,218.00","18,047,414.74"
0.32,HPE,"HEWLETT PACKA",BYVYWS0,24.70,"730,557.00","18,044,757.90"
0.32,"WKL NA","WOLTERS KLUWER",5671519,134.12,"131,214.00","17,598,593.67"
0.31,WIX,"WIX.COM LTD",BFZCHN7,177.93,"98,583.00","17,540,873.19"
0.31,WRD,"WERIDE INC-ADR",BMYDW80,11.24,"1,515,559.00","17,034,883.16"
0.30,ERIC,"ERICSSON (LM) TEL-SP ADR",2031730,8.32,"1,979,221.00","16,467,118.72"
0.29,"6526 JP","SOCIONEXT INC",BMTVX75,20.01,"800,479.00","16,021,497.94"
0.29,"TIETO FH","TIETOEVRY OYJ",5479702,18.34,"872,435.00","16,002,977.62"
0.29,"6588 JP","TOSHIBA TEC CORP",6894887,21.86,"730,434.00","15,966,580.85"
0.28,"6954 JP","FANUC CORP",6356934,29.45,"537,809.00","15,839,642.46"
0.28,PEGA,"PEGASYSTEMS INC",2675860,60.36,"260,973.00","15,752,330.28"
0.28,SMCI,"SUPER MICRO COMPUTER INC",BRC3N73,46.99,"326,507.00","15,342,563.93"
0.28,INFA,"INFORMATICA INC - CLASS A",BMG95P4,24.81,"618,043.00","15,333,646.83"
0.27,TDC,"TERADATA CORP",B247H10,22.32,"681,567.00","15,212,575.44"
0.27,PATH,"UIPATH INC - CLASS A",BMD02L5,12.53,"1,199,676.00","15,031,940.28"
0.27,"2353 TT","ACER INC",6005850,1.03,"14,322,400.00","14,764,629.03"
0.26,OKTA,"OKTA INC",BDFZSP1,92.20,"158,409.00","14,605,309.80"
0.25,CCCS,"CCC INTELLIGENT",BP4CXL8,9.35,"1,515,898.00","14,173,646.30"
0.25,ZBRA,"ZEBRA TECH CORP",2989356,314.05,"45,017.00","14,137,588.85"
0.25,DXC,"DXC TECHNOLOGY CO",BYXD7B3,13.67,"1,022,280.00","13,974,567.60"
0.25,"2395 TT","ADVANTECH CO LTD",6202673,10.82,"1,280,257.00","13,853,535.13"
0.25,VRNT,"VERINT SYSTEMS INC",2849193,20.28,"680,526.00","13,801,067.28"
0.25,NICE,"NICE LTD - SPON ADR",2639736,148.93,"92,614.00","13,793,003.02"
0.24,G,"GENPACT LTD",B23DBK6,41.06,"329,589.00","13,532,924.34"
0.24,"TEMN SW","TEMENOS AG - REG",7147892,81.72,"165,437.00","13,519,537.93"
0.24,"3443 TT","GLOBAL UNICHIP CORP",B056381,43.45,"308,865.00","13,419,817.12"
0.23,SNAP,"SNAP INC - A",BD8DJ71,8.42,"1,503,557.00","12,659,949.94"
0.21,TWLO,"TWILIO INC - A",BD6P5Q0,103.43,"113,957.00","11,786,572.51"
0.21,TTD,"TRADE DESK INC-A",BD8FDD1,46.86,"244,963.00","11,478,966.18"
0.20,"AMP IM","AMPLIFON SPA",B14NJ71,17.32,"643,584.00","11,144,706.07"
0.17,AI,"C3.AI INC-A",BMGNBJ2,18.12,"519,062.00","9,405,403.44"
0.00,,"SWISS FRANC",,1.26,132.60,167.22
0.00,,"CANADIAN DOLLAR",,0.72,-277.95,-201.00
0.00,,EURO,,1.18,-332.77,-392.54
-0.01,,"TAIWAN DOLLAR",,0.03,"-7,989,628.40","-263,984.68"
-0.05,,"KOREAN WON",,0.00,"-3,879,929,363.04","-2,786,004.64"
-0.31,,"OTHER PAYABLE & RECEIVABLES",,1.00,"-17,406,647.43","-17,406,647.43"
"The information contained herein may not be reproduced, redistributed or used to create any derivative works.",,,,,,
