"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 09/08/2023",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
3.45,GOOGL,"ALPHABET INC-CL A",BYVY8G0,136.38,"141,916.00","19,354,504.08"
3.39,INTC,"INTEL CORP",2463247,38.01,"500,367.00","19,018,949.67"
3.28,ADBE,"ADOBE INC",2008154,560.36,"32,852.00","18,408,946.72"
3.26,CSCO,"CISCO SYSTEMS INC",2198163,56.67,"323,262.00","18,319,257.54"
3.26,ORCL,"ORACLE CORP",2661568,126.32,"144,633.00","18,270,040.56"
3.22,IBM,IBM,2005973,147.68,"122,528.00","18,094,935.04"
3.22,AMZN,"AMAZON.COM INC",2000019,138.23,"130,877.00","18,091,127.71"
3.14,NFLX,"NETFLIX INC",2857817,442.80,"39,778.00","17,613,698.40"
3.13,NOW,"SERVICENOW INC",B80NXX8,600.07,"29,307.00","17,586,251.49"
3.13,ACN,"ACCENTURE PLC-CL A",B4BNMY3,325.47,"53,972.00","17,566,266.84"
3.11,NVDA,"NVIDIA CORP",2379504,455.72,"38,293.00","17,450,885.96"
3.07,META,"META PLATFORMS INC",B7TL820,297.89,"57,776.00","17,210,892.64"
2.99,CRM,"SALESFORCE INC",2310525,224.76,"74,712.00","16,792,269.12"
2.96,BABA,"ALIBABA GRP-ADR",BP41ZD1,90.05,"184,575.00","16,620,978.75"
2.95,MSFT,"MICROSOFT CORP",2588173,334.27,"49,503.00","16,547,367.81"
2.92,"005930 KS","SAMSUNG ELECTRON",6771720,52.73,"310,722.00","16,383,227.03"
2.91,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,41.02,"397,843.00","16,319,786.33"
2.90,TSLA,"TESLA INC",B616C79,248.50,"65,434.00","16,260,349.00"
2.82,AAPL,"APPLE INC",2046251,178.18,"88,729.00","15,809,733.22"
2.64,"SIE GR","SIEMENS AG-REG",5727973,146.92,"101,006.00","14,840,231.36"
2.58,QCOM,"QUALCOMM INC",2714923,106.14,"136,479.00","14,485,881.06"
2.06,UBER,"UBER TECHNOLOGIES INC",BK6N347,47.24,"244,978.00","11,572,760.72"
1.90,"3690 HK","MEITUAN-CLASS B",BGJW376,15.94,"667,515.00","10,642,845.30"
1.63,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,63.01,"145,015.00","9,137,395.15"
1.49,SNPS,"SYNOPSYS INC",2867719,459.14,"18,255.00","8,381,600.70"
1.41,CDNS,"CADENCE DESIGN SYS INC",2302232,237.99,"33,305.00","7,926,256.95"
1.35,"000660 KS","SK HYNIX INC",6450267,85.28,"88,519.00","7,548,646.44"
1.27,TRI,"THOMSON REUTERS CORP",BNBXPB4,128.64,"55,248.00","7,107,102.72"
1.14,NXPI,"NXP SEMICONDUCTORS NV",B505PN7,203.05,"31,425.00","6,380,846.25"
1.12,WDAY,"WORKDAY INC-CLASS A",B8K6ZD1,250.63,"25,021.00","6,271,013.23"
0.97,"IFX GR","INFINEON TECHNOLOGIES AG",5889505,34.50,"158,452.00","5,466,964.97"
0.88,"STMMI IM","STMICROELECTRONICS NV",5962343,44.35,"110,799.00","4,914,466.99"
0.82,BIDU,"BAIDU INC - SPON ADR",B0FXT17,135.67,"33,857.00","4,593,379.19"
0.80,TTD,"TRADE DESK INC-A",BD8FDD1,83.89,"53,591.00","4,495,748.99"
0.73,ROK,"ROCKWELL AUTOMATION INC",2754060,296.86,"13,875.00","4,118,932.50"
0.69,"WKL NA","WOLTERS KLUWER",5671519,122.31,"31,566.00","3,860,896.53"
0.69,"EXPN LN","EXPERIAN PLC",B19NLV4,34.68,"111,077.00","3,852,670.10"
0.64,GEHC,"GE HEALTHCARE TECHNOLOGY",BL6JPG8,64.90,"54,985.00","3,568,526.50"
0.62,DDOG,"DATADOG INC - CLASS A",BKT9Y49,97.66,"35,554.00","3,472,203.64"
0.60,"6954 JP","FANUC CORP",6356934,27.59,"122,637.00","3,383,490.59"
0.57,"6702 JP","FUJITSU LIMITED",6356945,125.35,"25,549.00","3,202,600.41"
0.51,EBAY,"EBAY INC",2293819,43.43,"65,459.00","2,842,884.37"
0.50,ZS,"ZSCALER INC",BZ00V34,160.77,"17,524.00","2,817,333.48"
0.48,HPE,"HEWLETT PACKA",BYVYWS0,17.34,"154,956.00","2,686,937.04"
0.44,SPLK,"SPLUNK INC",B424494,124.28,"19,796.00","2,460,246.88"
0.41,IONQ,"IONQ INC",BP484B3,19.34,"117,570.00","2,273,803.80"
