"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 01/25/2024",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
3.92,INTC,"INTEL CORP",2463247,49.55,"831,989.00","41,225,054.95"
3.73,NVDA,"NVIDIA CORP",2379504,616.17,"63,688.00","39,242,634.96"
3.68,IBM,IBM,2005973,190.43,"203,500.00","38,752,505.00"
3.59,META,"META PLATFORMS INC",B7TL820,393.18,"96,075.00","37,774,768.50"
3.55,NOW,"SERVICENOW INC",B80NXX8,766.69,"48,727.00","37,358,503.63"
3.53,NFLX,"NETFLIX INC",2857817,562.00,"66,149.00","37,175,738.00"
3.40,GOOGL,"ALPHABET INC-CL A",BYVY8G0,151.87,"235,959.00","35,835,093.33"
3.33,QCOM,"QUALCOMM INC",2714923,154.47,"226,938.00","35,055,112.86"
3.29,CRM,"SALESFORCE INC",2310525,279.03,"124,141.00","34,639,063.23"
3.26,AMZN,"AMAZON.COM INC",2000019,157.75,"217,631.00","34,331,290.25"
3.23,ADBE,"ADOBE INC",2008154,622.58,"54,612.00","34,000,338.96"
3.17,ACN,"ACCENTURE PLC-CL A",B4BNMY3,371.94,"89,758.00","33,384,590.52"
3.17,MSFT,"MICROSOFT CORP",2588173,404.87,"82,318.00","33,328,088.66"
2.89,"SIE GR","SIEMENS AG-REG",5727973,181.09,"167,958.00","30,414,783.17"
2.72,"005930 KS","SAMSUNG ELECTRON",6771720,55.47,"516,682.00","28,661,578.23"
2.72,AAPL,"APPLE INC",2046251,194.17,"147,535.00","28,646,870.95"
2.67,CSCO,"CISCO SYSTEMS INC",2198163,52.33,"538,005.00","28,153,801.65"
2.63,ORCL,"ORACLE CORP",2661568,115.00,"240,509.00","27,658,535.00"
2.55,UBER,"UBER TECHNOLOGIES INC",BK6N347,66.00,"406,922.00","26,856,852.00"
2.35,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,37.20,"663,543.00","24,681,287.34"
2.15,BABA,"ALIBABA GRP-ADR",BP41ZD1,73.85,"306,915.00","22,665,672.75"
1.89,TSLA,"TESLA INC",B616C79,182.63,"108,808.00","19,871,605.04"
1.85,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,80.49,"241,277.00","19,420,385.73"
1.55,SNPS,"SYNOPSYS INC",2867719,536.68,"30,490.00","16,363,373.20"
1.52,CDNS,"CADENCE DESIGN SYS INC",2302232,291.19,"54,895.00","15,984,875.05"
1.43,"000660 KS","SK HYNIX INC",6450267,102.86,"146,434.00","15,062,158.71"
1.29,TRI,"THOMSON REUTERS CORP",BNBXPB4,148.90,"91,398.00","13,609,162.20"
1.15,WDAY,"WORKDAY INC-CLASS A",B8K6ZD1,292.36,"41,550.00","12,147,558.00"
1.09,NXPI,"NXP SEMICONDUCTORS NV",B505PN7,219.41,"52,321.00","11,479,750.61"
0.94,"3690 HK","MEITUAN-CLASS B",BGJW376,8.88,"1,114,715.00","9,895,270.02"
0.94,"IFX GR","INFINEON TECHNOLOGIES AG",5889505,37.52,"262,932.00","9,865,787.74"
0.80,"STMMI IM","STMICROELECTRONICS NV",5962343,45.93,"183,935.00","8,448,515.52"
0.74,"WKL NA","WOLTERS KLUWER",5671519,150.65,"51,788.00","7,801,965.52"
0.72,"EXPN LN","EXPERIAN PLC",B19NLV4,41.16,"184,213.00","7,582,640.09"
0.69,DDOG,"DATADOG INC - CLASS A",BKT9Y49,122.19,"59,582.00","7,280,324.58"
0.67,ROK,"ROCKWELL AUTOMATION INC",2754060,304.24,"23,017.00","7,002,692.08"
0.66,ZS,"ZSCALER INC",BZ00V34,238.30,"29,278.00","6,976,947.40"
0.63,GEHC,"GE HEALTHCARE TECHNOLOGY",BL6JPG8,72.87,"91,553.00","6,671,467.11"
0.59,BIDU,"BAIDU INC - SPON ADR",B0FXT17,108.61,"56,933.00","6,183,493.13"
0.59,TTD,"TRADE DESK INC-A",BD8FDD1,69.12,"89,444.00","6,182,369.28"
0.56,"6954 JP","FANUC CORP",6356934,29.24,"202,303.00","5,915,981.76"
0.56,"6702 JP","FUJITSU LIMITED",6356945,141.85,"41,627.00","5,904,609.02"
0.49,SPLK,"SPLUNK INC",B424494,153.30,"33,276.00","5,101,210.80"
0.47,,CASH,,1.00,"4,981,664.76","4,981,664.76"
0.47,SMCI,"SUPER MICRO COMPUTER INC",B1VQR35,475.58,"10,471.00","4,979,798.18"
0.43,EBAY,"EBAY INC",2293819,42.16,"107,545.00","4,534,097.20"
0.43,INFA,"INFORMATICA INC - CLASS A",BMG95P4,29.98,"150,916.00","4,524,461.68"
0.42,SNAP,"SNAP INC - A",BD8DJ71,16.29,"271,618.00","4,424,657.22"
0.41,STX,"SEAGATE TECHNOLO",BKVD2N4,90.99,"47,284.00","4,302,371.16"
0.41,CYBR,"CYBERARK SOFTWAR",BQT3XY6,231.34,"18,592.00","4,301,073.28"
0.41,WIX,"WIX.COM LTD",BFZCHN7,126.89,"33,716.00","4,278,223.24"
0.39,"3661 TT","ALCHIP TECHNOLOGIES LTD",B4TPSL0,118.81,"34,690.00","4,121,386.71"
0.39,HPE,"HEWLETT PACKA",BYVYWS0,15.92,"258,130.00","4,109,429.60"
0.37,"2353 TT","ACER INC",6005850,1.52,"2,550,000.00","3,876,530.99"
