"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 05/29/2025",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
4.05,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,65.12,"2,001,443.00","130,325,214.80"
3.65,NFLX,"NETFLIX INC",2857817,"1,184.86","99,064.00","117,376,971.04"
3.41,BABA,"ALIBABA GRP-ADR",BP41ZD1,117.18,"938,178.00","109,935,698.04"
3.31,"005930 KS","SAMSUNG ELECTRON",6771720,40.76,"2,612,583.00","106,496,571.34"
3.27,PLTR,"PALANTIR TECHN-A",BN78DQ4,122.32,"860,036.00","105,199,603.52"
3.11,MSFT,"MICROSOFT CORP",2588173,458.68,"218,477.00","100,211,030.36"
3.07,META,"META PLATFORMS INC",B7TL820,645.05,"153,350.00","98,918,417.50"
3.07,CSCO,"CISCO SYSTEMS INC",2198163,63.05,"1,568,716.00","98,907,543.80"
3.05,AVGO,"BROADCOM INC",BDZ78H9,241.97,"406,278.00","98,307,087.66"
2.93,IBM,IBM,2005973,258.69,"364,701.00","94,344,501.69"
2.87,NVDA,"NVIDIA CORP",2379504,139.19,"663,062.00","92,291,599.78"
2.71,NOW,"SERVICENOW INC",B80NXX8,"1,015.23","86,005.00","87,314,856.15"
2.71,AAPL,"APPLE INC",2046251,199.95,"436,496.00","87,277,375.20"
2.66,TSM,"TAIWAN SEMIC-ADR",2113382,197.15,"434,660.00","85,693,219.00"
2.65,ACN,"ACCENTURE PLC-CL A",B4BNMY3,317.73,"268,769.00","85,395,974.37"
2.65,AMZN,"AMAZON.COM INC",2000019,205.70,"414,659.00","85,295,356.30"
2.65,ORCL,"ORACLE CORP",2661568,162.90,"523,555.00","85,287,109.50"
2.63,GOOGL,"ALPHABET INC-CL A",BYVY8G0,171.86,"493,096.00","84,743,478.56"
2.63,TSLA,"TESLA INC",B616C79,358.43,"236,377.00","84,724,608.11"
2.42,CRM,"SALESFORCE INC",2310525,266.92,"291,750.00","77,873,910.00"
2.36,"SIE GR","SIEMENS AG-REG",5727973,241.31,"315,169.00","76,053,811.95"
2.25,AMD,"ADVANCED MICRO DEVICES",2007849,113.03,"639,977.00","72,336,600.31"
2.20,ADBE,"ADOBE INC",2008154,413.36,"171,580.00","70,924,308.80"
2.17,UBER,"UBER TECHNOLOGIES INC",BK6N347,84.30,"830,441.00","70,006,176.30"
2.02,QCOM,"QUALCOMM INC",2714923,148.34,"438,168.00","64,997,841.12"
1.60,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,107.70,"478,325.00","51,515,602.50"
1.40,APP,"APPLOVIN CORP-CLASS A",BMV3LG4,384.23,"117,593.00","45,182,758.39"
1.37,"000660 KS","SK HYNIX INC",6450267,154.04,"287,171.00","44,236,332.06"
1.32,MU,"MICRON TECHNOLOGY INC",2588184,96.80,"439,399.00","42,533,823.20"
1.21,"3690 HK","MEITUAN-CLASS B",BGJW376,17.87,"2,180,915.00","38,973,225.62"
1.08,TRI,"THOMSON REUTERS CORP",BNBXPB4,196.39,"177,408.00","34,841,157.12"
1.07,INTC,"INTEL CORP",2463247,20.25,"1,695,034.00","34,324,438.50"
0.96,CDNS,"CADENCE DESIGN SYS INC",2302232,284.50,"108,100.00","30,754,450.00"
0.96,FTNT,"FORTINET INC",B5B2106,102.04,"301,272.00","30,741,794.88"
0.86,SNPS,"SYNOPSYS INC",2867719,454.99,"61,004.00","27,756,209.96"
0.82,SNOW,"SNOWFLAKE INC-CLASS A",BN134B7,202.31,"130,144.00","26,329,432.64"
0.67,MRVL,"MARVELL TECHNOLOGY INC",BNKJSM5,63.73,"340,307.00","21,687,765.11"
0.63,WDAY,"WORKDAY INC-CLASS A",B8K6ZD1,241.76,"84,338.00","20,389,554.88"
