"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 01/31/2024",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
3.48,NFLX,"NETFLIX INC",2857817,564.11,"66,605.00","37,572,546.55"
3.21,IBM,IBM,2005973,183.66,"188,555.00","34,630,011.30"
3.14,ADBE,"ADOBE INC",2008154,617.78,"54,918.00","33,927,242.04"
3.12,NVDA,"NVIDIA CORP",2379504,615.27,"54,779.00","33,703,875.33"
3.09,NOW,"SERVICENOW INC",B80NXX8,765.40,"43,552.00","33,334,700.80"
3.09,CRM,"SALESFORCE INC",2310525,281.09,"118,456.00","33,296,797.04"
3.08,META,"META PLATFORMS INC",B7TL820,390.14,"85,154.00","33,221,981.56"
3.03,ORCL,"ORACLE CORP",2661568,111.70,"293,229.00","32,753,679.30"
3.03,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,34.62,"944,943.00","32,709,914.07"
3.03,MSFT,"MICROSOFT CORP",2588173,397.58,"82,218.00","32,688,232.44"
3.02,AMZN,"AMAZON.COM INC",2000019,155.20,"210,182.00","32,620,246.40"
2.99,ACN,"ACCENTURE PLC-CL A",B4BNMY3,363.88,"88,681.00","32,269,242.28"
2.96,BABA,"ALIBABA GRP-ADR",BP41ZD1,72.17,"442,971.00","31,969,217.07"
2.95,CSCO,"CISCO SYSTEMS INC",2198163,50.18,"633,483.00","31,788,176.94"
2.94,QCOM,"QUALCOMM INC",2714923,148.51,"213,624.00","31,725,300.24"
2.93,"005930 KS","SAMSUNG ELECTRON",6771720,54.47,"581,384.00","31,668,689.77"
2.93,AVGO,"BROADCOM INC",BDZ78H9,"1,180.00","26,758.00","31,574,440.00"
2.89,GOOGL,"ALPHABET INC-CL A",BYVY8G0,140.10,"222,967.00","31,237,676.70"
2.87,AAPL,"APPLE INC",2046251,184.40,"168,024.00","30,983,625.60"
2.72,TSLA,"TESLA INC",B616C79,187.29,"156,751.00","29,357,894.79"
2.68,INTC,"INTEL CORP",2463247,43.08,"670,633.00","28,890,869.64"
2.57,"SIE GR","SIEMENS AG-REG",5727973,181.06,"153,289.00","27,753,867.61"
2.38,UBER,"UBER TECHNOLOGIES INC",BK6N347,65.27,"392,947.00","25,647,650.69"
1.71,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,80.07,"230,484.00","18,454,853.88"
1.67,MU,"MICRON TECHNOLOGY INC",2588184,85.75,"210,710.00","18,068,382.50"
1.44,SNPS,"SYNOPSYS INC",2867719,533.35,"29,077.00","15,508,217.95"
1.39,CDNS,"CADENCE DESIGN SYS INC",2302232,288.46,"51,918.00","14,976,266.28"
1.30,"000660 KS","SK HYNIX INC",6450267,100.93,"138,466.00","13,974,727.61"
1.20,TRI,"THOMSON REUTERS CORP",BNBXPB4,148.62,"86,860.00","12,909,133.20"
1.08,WDAY,"WORKDAY INC-CLASS A",B8K6ZD1,291.07,"39,903.00","11,614,566.21"
0.96,NXPI,"NXP SEMICONDUCTORS NV",B505PN7,210.57,"49,146.00","10,348,673.22"
0.88,FTNT,"FORTINET INC",B5B2106,64.49,"146,413.00","9,442,174.37"
0.85,"IFX GR","INFINEON TECHNOLOGIES AG",5889505,36.66,"249,895.00","9,160,011.70"
0.80,"3690 HK","MEITUAN-CLASS B",BGJW376,8.00,"1,074,515.00","8,597,769.45"
0.68,"EXPN LN","EXPERIAN PLC",B19NLV4,41.97,"175,811.00","7,379,284.27"
0.66,DDOG,"DATADOG INC - CLASS A",BKT9Y49,124.44,"57,608.00","7,168,739.52"
0.65,"WKL NA","WOLTERS KLUWER",5671519,148.27,"47,548.00","7,050,078.21"
0.62,ZS,"ZSCALER INC",BZ00V34,235.67,"28,250.00","6,657,677.50"
0.59,GEHC,"GE HEALTHCARE TECHNOLOGY",BL6JPG8,73.36,"86,717.00","6,361,559.12"
0.54,TTD,"TRADE DESK INC-A",BD8FDD1,68.43,"85,020.00","5,817,918.60"
0.53,BIDU,"BAIDU INC - SPON ADR",B0FXT17,105.31,"54,036.00","5,690,531.16"
0.52,"6702 JP","FUJITSU LIMITED",6356945,142.57,"39,572.00","5,641,734.09"
0.52,SMCI,"SUPER MICRO COMPUTER INC",B1VQR35,529.61,"10,581.00","5,603,803.41"
0.51,ROK,"ROCKWELL AUTOMATION INC",2754060,253.28,"21,808.00","5,523,530.24"
0.50,"6954 JP","FANUC CORP",6356934,28.16,"191,665.00","5,398,219.98"
0.46,SPLK,"SPLUNK INC",B424494,153.37,"32,050.00","4,915,508.50"
0.39,SNAP,"SNAP INC - A",BD8DJ71,15.89,"264,868.00","4,208,752.52"
0.38,EBAY,"EBAY INC",2293819,41.07,"98,740.00","4,055,251.80"
0.35,HPE,"HEWLETT PACKA",BYVYWS0,15.29,"247,212.00","3,779,871.48"
0.34,CLS,"CELESTICA INC",2262659,34.36,"106,705.00","3,666,383.80"
0.33,"6526 JP","SOCIONEXT INC",BMTVX75,23.48,"151,037.00","3,546,153.47"
0.32,"6701 JP","NEC CORP",6640400,66.36,"51,996.00","3,450,393.02"
0.32,HUBB,"HUBBELL INC",BDFG6S3,335.57,"10,193.00","3,420,465.01"
0.32,STX,"SEAGATE TECHNOLO",BKVD2N4,85.68,"39,785.00","3,408,778.80"
0.32,"TEMN SW","TEMENOS AG - REG",7147892,103.03,"32,968.00","3,396,528.34"
0.31,,CASH,,1.00,"3,372,789.01","3,372,789.01"
0.31,"AMP IM","AMPLIFON SPA",B14NJ71,32.99,"101,393.00","3,344,889.65"
0.31,"TIETO FH","TIETOEVRY OYJ",5479702,23.40,"142,297.00","3,329,434.48"
0.31,"3661 TT","ALCHIP TECHNOLOGIES LTD",B4TPSL0,124.60,"26,690.00","3,325,644.18"
0.31,"6588 JP","TOSHIBA TEC CORP",6894887,21.07,"157,758.00","3,324,061.16"
0.31,PEGA,"PEGASYSTEMS INC",2675860,48.74,"68,106.00","3,319,486.44"
0.31,VRNT,"VERINT SYSTEMS INC",2849193,29.69,"111,213.00","3,301,913.97"
0.30,STNE,"STONECO LTD-A",BGKG6M3,17.19,"191,061.00","3,284,338.59"
0.30,"4755 JP","RAKUTEN GROUP INC",6229597,4.45,"737,422.00","3,281,635.10"
0.30,INFA,"INFORMATICA INC - CLASS A",BMG95P4,30.00,"108,126.00","3,243,780.00"
0.30,"5803 JP","FUJIKURA LTD",6356707,8.37,"387,513.00","3,243,524.24"
0.30,"2395 TT","ADVANTECH CO LTD",6202673,10.78,"300,357.00","3,238,725.46"
0.30,ERIC,"ERICSSON (LM) TEL-SP ADR",2031730,5.51,"585,593.00","3,226,617.43"
0.30,G,"GENPACT LTD",B23DBK6,35.90,"89,701.00","3,220,265.90"
0.30,CCCS,"CCC INTELLIGENT",BP4CXL8,10.99,"292,971.00","3,219,751.29"
0.30,WIX,"WIX.COM LTD",BFZCHN7,126.88,"25,253.00","3,204,100.64"
0.30,CYBR,"CYBERARK SOFTWAR",BQT3XY6,233.48,"13,713.00","3,201,711.24"
0.30,DOCU,"DOCUSIGN INC",BFYT7B7,60.92,"52,313.00","3,186,907.96"
